match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_unsuccessfulTouch,stat_fouls,stat_accurateLongBalls,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_expectedGoalsOnTarget,stat_challengeLost,stat_blockedScoringAttempt,captain,stat_bigChanceMissed,stat_punches,stat_ownGoals
13365051,home,West Ham United,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89524,M,905163,EUR,965174400,F,14,14,False,23.0,23.0,,0.0,5.0,5.0,20.0,1.0,,,73.0,37.0,6.2,10.0,0.0113735,1,,18.0,1.0,8.0,3.0,1.0,5.0,,3.0,1.0,,2.0,,,,0.6421,2.0,,1.0,,1.0,,,,,Kudus,,1.0,,,0.3884,,,,1.0,,
13365051,home,West Ham United,Emerson Palmieri,emerson-palmieri,Emerson,D,33,176,2398,M,155997,EUR,775872000,D,33,33,True,15.0,13.0,,0.0,9.0,9.0,7.0,4.0,,,25.0,24.0,6.5,5.0,0.00093918,0,,4.0,,3.0,,,2.0,2.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
13365051,home,West Ham United,Konstantinos Mavropanos,konstantinos-mavropanos,K. Mavropanos,D,15,194,2680,M,829022,EUR,881798400,D,15,15,True,17.0,14.0,3.0,0.0,7.0,8.0,9.0,,,,24.0,25.0,6.7,4.0,0.002412,1,,7.0,2.0,1.0,3.0,,,5.0,1.0,1.0,1.0,,1.0,,,0.2601,,,,,,,,,,,,,,1.0,,,,,1.0,,
13365051,home,West Ham United,Carlos Soler,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,4,4,True,13.0,12.0,,0.0,8.0,9.0,4.0,2.0,,,24.0,15.0,6.7,1.0,0.00154807,0,,4.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,Carlos10Soler,,,,,,,,,,,
13365051,home,West Ham United,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188,8346,M,999231,EUR,1098144000,F,34,34,True,6.0,6.0,,0.0,2.0,2.0,4.0,1.0,,,17.0,12.0,6.6,2.0,0.00149168,1,,4.0,,2.0,,,,1.0,2.0,,,2.0,,1.0,,0.1127,,,,,,,,,,EvanFerguson9,,,,,,,1.0,,1.0,,
13365051,home,West Ham United,Andy Irving,andy-irving,A. Irving,M,18,186,452,M,845464,EUR,958176000,M,39,39,True,3.0,3.0,,0.0,,,3.0,,,,1.0,3.0,,,0.00210232,0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13365051,home,West Ham United,Łukasz Fabiański,lukasz-fabianski,Ł. Fabiański,G,22,190,3777,M,15479,EUR,482630400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,lukasz.fabianski,,,,,,,,,,,
13365051,home,West Ham United,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,guiido_rodriguez,,,,,,,,,,,
13365051,home,West Ham United,Luis Guilherme,luis-guilherme,Luis Guilherme,M,31,175,4554,M,1464248,EUR,1139443200,F,17,17,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Luis Guilherme,,guilhermelira06,,,,,,,,,,,
13365051,home,West Ham United,Danny Ings,danny-ings,D. Ings,F,9,178,1761,M,130181,EUR,711849600,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,26.0,16.0,11.0,0.0,16.0,18.0,8.0,3.0,1.0,1.0,90.0,30.0,6.2,11.0,6.384e-05,0,-1.1517,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
13365051,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,False,45.0,32.0,4.0,0.0,14.0,19.0,29.0,6.0,,,90.0,77.0,6.9,20.0,0.011618,2,,18.0,3.0,1.0,6.0,,1.0,3.0,2.0,1.0,2.0,,,1.0,1.0,0.0818,3.0,,,,3.0,1.0,,,,,,,,,,,2.0,,,,
13365051,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,45.0,42.0,5.0,0.0,34.0,35.0,10.0,4.0,,,90.0,57.0,6.6,3.0,0.00211646,1,,8.0,,2.0,1.0,,,8.0,,1.0,3.0,1.0,,,1.0,0.0246,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,
13365051,away,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,False,62.0,56.0,6.0,0.0,29.0,30.0,32.0,2.0,,,87.0,70.0,6.8,6.0,0.00472393,1,,27.0,1.0,3.0,3.0,,,2.0,,,1.0,3.0,,2.0,,0.0577,,,,,2.0,1.0,1.0,,,,,1.0,,,0.2001,,,,,,1.0
13365051,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,56.0,49.0,3.0,0.0,29.0,33.0,27.0,3.0,,,87.0,91.0,7.5,11.0,0.0232961,1,,21.0,,5.0,11.0,,,6.0,,1.0,1.0,1.0,1.0,,2.0,0.0338,4.0,1.0,,,9.0,5.0,,,,,,,,2.0,,3.0,,,,,
13365051,away,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,44.0,38.0,1.0,0.0,22.0,24.0,21.0,8.0,,,90.0,63.0,7.3,10.0,0.00863542,3,,16.0,6.0,5.0,12.0,2.0,1.0,3.0,1.0,,,3.0,2.0,,2.0,0.0985,1.0,,1.0,,3.0,1.0,,,,,,1.0,,2.0,0.0472,,,,,,
13365051,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,25.0,24.0,1.0,0.0,10.0,11.0,14.0,2.0,,,61.0,31.0,6.3,3.0,0.00418169,0,,14.0,,2.0,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,23.0,20.0,1.0,0.0,4.0,5.0,20.0,3.0,,,90.0,45.0,6.4,13.0,0.00846708,0,,16.0,2.0,11.0,7.0,2.0,2.0,2.0,5.0,2.0,,3.0,,,1.0,,2.0,,1.0,,1.0,1.0,,Facundo Buonanotte,,facubuonanotte_,,,,3.0,,3.0,,,,,
13365051,away,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,11,11,False,58.0,49.0,4.0,0.0,20.0,25.0,39.0,4.0,,,90.0,72.0,6.8,16.0,0.101097,1,,30.0,,1.0,3.0,1.0,,,1.0,,1.0,,,,,0.0384,6.0,1.0,,,1.0,1.0,2.0,Bilal,El Khannouss,bilalekns_34,,,,2.0,,,1.0,,,,
13365051,away,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,M,14,14,False,14.0,11.0,1.0,0.0,8.0,10.0,6.0,3.0,,,61.0,21.0,6.2,8.0,0.00095793,0,,3.0,,3.0,2.0,2.0,,,1.0,,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,,
13365051,away,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,9.0,5.0,,0.0,2.0,4.0,5.0,2.0,,,90.0,20.0,6.8,6.0,0.00674233,0,,3.0,3.0,4.0,5.0,,,1.0,2.0,,,4.0,,,,,,,,,1.0,,1.0,,,Vardy7,,,,2.0,,,,True,,,
13365051,away,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,True,27.0,24.0,1.0,0.0,9.0,9.0,18.0,1.0,,,29.0,28.0,6.7,3.0,0.00618088,0,,15.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,True,18.0,16.0,1.0,0.0,6.0,7.0,15.0,3.0,,,29.0,26.0,6.5,6.0,0.0452669,1,,12.0,,5.0,1.0,1.0,1.0,,,,,1.0,,,,0.0329,4.0,2.0,,,1.0,,1.0,,,,,,,,,2.0,1.0,,,,
13365051,away,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,True,8.0,7.0,,0.0,3.0,3.0,6.0,,,,3.0,10.0,,2.0,0.00070162,0,,4.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Patson Daka,patson-daka,P. Daka,F,20,185,15501,M,865057,EUR,907891200,F,20,20,True,2.0,2.0,,0.0,,,3.0,,,,3.0,3.0,,1.0,0.0001991,0,,2.0,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,patsondaka,,,,,,,,,,,
13365051,away,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194,1035,M,997830,EUR,977184000,G,41,41,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13365051,away,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,18,18,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,jordanayew9,,,,,,,,,,,
