match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_aerialWon,stat_duelWon,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,stat_totalTackle,stat_aerialLost,stat_challengeLost,stat_wonTackle,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_penaltyConceded
11369989,home,KVC Westerlo,Sinan Bolat,,,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,True,38.0,23.0,24.0,9.0,17.0,20.0,6.0,18.0,8.0,1.0,1.0,1.0,90.0,43.0,6.6,15.0,0.00342628,0,-0.2606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Bryan Reynolds,,,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,D,22,22,False,,17.0,12.0,2.0,,7.0,8.0,5.0,10.0,5.0,,,,90.0,37.0,6.3,10.0,0.00250896,0,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Emin Bayram,,,emin-bayram,E. Bayram,D,40,193,768,M,997153,EUR,1049241600,D,40,40,False,,40.0,27.0,12.0,1.0,21.0,27.0,6.0,13.0,3.0,,,,90.0,60.0,7.1,15.0,0.0130068,2,,,,,1.0,10.0,2.0,,4.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,0.1041,,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Roman Neustädter,,,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,False,,32.0,27.0,7.0,4.0,25.0,27.0,2.0,5.0,2.0,,,,90.0,46.0,7.1,5.0,0.00066307,0,,,,,,10.0,3.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Jordan Bos,Jordan Bos,,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,D,5,5,False,,25.0,18.0,,,10.0,12.0,8.0,14.0,6.0,,,,90.0,58.0,6.5,14.0,0.00630034,0,,1.0,8.0,2.0,2.0,5.0,2.0,1.0,3.0,6.0,1.0,,,1.0,,,,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Serhiy Sydorchuk,,,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,False,,39.0,32.0,5.0,2.0,14.0,17.0,19.0,23.0,5.0,,,,85.0,48.0,7.0,8.0,0.275782,1,,1.0,3.0,1.0,3.0,1.0,,2.0,,4.0,3.0,,1.0,,,,0.0163,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11369989,home,KVC Westerlo,Arthur Piedfort,Arthur Piedfort,,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,M,46,46,False,,29.0,21.0,4.0,1.0,15.0,17.0,6.0,12.0,7.0,,,,90.0,41.0,6.4,12.0,0.00921611,0,,,6.0,1.0,3.0,1.0,,2.0,,3.0,1.0,,,,1.0,,,2.0,,1.0,1.0,,,2.0,,,,,,,,,,,
11369989,home,KVC Westerlo,Griffin Yow,,,griffin-yow,G. Yow,M,18,173,283,M,979808,EUR,1032912000,M,18,18,False,,11.0,7.0,2.0,1.0,2.0,5.0,6.0,10.0,6.0,,,,85.0,41.0,8.2,16.0,0.120498,2,,4.0,8.0,3.0,5.0,,,,1.0,12.0,2.0,,,,2.0,,0.0457,5.0,1.0,1.0,5.0,1.0,,1.0,2.0,1.0,4.0,1.0,0.0571,,,,,,
11369989,home,KVC Westerlo,Nicolas Madsen,,,nicolas-madsen,N. Madsen,M,24,193,1189,M,938306,EUR,953251200,M,8,8,False,,33.0,25.0,4.0,2.0,9.0,9.0,19.0,30.0,6.0,,,,89.0,50.0,7.6,12.0,0.186353,2,,6.0,3.0,,,1.0,,2.0,,4.0,,1.0,,1.0,1.0,,0.8144,2.0,,1.0,1.0,3.0,,3.0,1.0,1.0,2.0,,0.9925,,,,,,
11369989,home,KVC Westerlo,Allahyar Sayyadmanesh,,,allahyar-sayyadmanesh,A. Sayyadmanesh,M,7,182,1519,M,905474,EUR,993772800,M,90,90,False,,15.0,9.0,2.0,,3.0,4.0,6.0,13.0,3.0,,,,77.0,32.0,6.3,14.0,0.0159521,3,,2.0,10.0,1.0,5.0,,,1.0,5.0,7.0,1.0,2.0,,,,,0.6559,,4.0,,,,,,1.0,,1.0,,0.1742,2.0,,,,,
11369989,home,KVC Westerlo,Romeo Vermant,Romeo,Vermant,romeo-vermant,R. Vermant,F,17,184,1524,M,1069336,EUR,1074902400,F,17,17,False,,21.0,17.0,,,5.0,5.0,12.0,16.0,5.0,,,,89.0,40.0,7.5,9.0,0.0225452,3,,,9.0,1.0,1.0,2.0,,4.0,8.0,11.0,1.0,2.0,,,4.0,2.0,0.7805,1.0,5.0,1.0,,,,1.0,1.0,,1.0,,0.1958,1.0,1.0,,,,
11369989,home,KVC Westerlo,Nacer Chadli,,,nacer-chadli,N. Chadli,M,,187,414,M,32492,EUR,618019200,M,89,89,True,,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,13.0,6.0,6.6,1.0,0.00319112,0,,,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Ravil Tagir,,,tagir-ravil,R. Tagir,D,28,185,250,M,992551,EUR,1052179200,D,24,24,True,,1.0,,1.0,,,1.0,,,,,,,12.0,3.0,6.6,1.0,,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Doğucan Haspolat,,,dogucan-haspolat,D. Haspolat,M,34,177,454,M,846087,EUR,950227200,M,6,6,True,,1.0,1.0,,,,,1.0,1.0,1.0,,,,12.0,2.0,6.6,,0.00126989,0,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Thomas Van den Keybus,,,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,,1.0,1.0,,,,,1.0,1.0,,,,,1.0,2.0,,1.0,0.00047794,0,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Matija Frigan,,,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,True,,,,,,,,,,,,,,1.0,4.0,,2.0,,0,,,2.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
11369989,home,KVC Westerlo,Nick Gillekens,,,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Pietro Perdichizzi,,,pietro-perdichizzi,P. Perdichizzi,D,2,182,26,M,105720,EUR,724464000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Edisson Jordanov,,,edisson-jordanov,E. Jordanov,D,24,172,62,M,129922,EUR,739497600,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369989,home,KVC Westerlo,Mathias Fixelles,,,mathias-fixelles,M. Fixelles,M,11,174,39,M,876447,EUR,839721600,M,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369989,away,Standard Liège,Arnaud Bodart,,,bodart-arnaud,A. Bodart,G,16,184,413,M,878898,EUR,889574400,G,16,16,False,True,26.0,21.0,8.0,3.0,19.0,20.0,2.0,6.0,5.0,3.0,,,90.0,33.0,6.6,5.0,0.00220803,0,-0.5804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11369989,away,Standard Liège,Marlon Fossey,,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,D,13,13,False,,8.0,6.0,,,2.0,2.0,4.0,6.0,,,,,21.0,13.0,6.7,3.0,0.00147476,0,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11369989,away,Standard Liège,Gilles Dewaele,,,gilles-dewaele,G. Dewaele,D,20,180,52,M,285943,EUR,824169600,D,2,2,False,,44.0,34.0,7.0,4.0,24.0,27.0,10.0,17.0,1.0,,,,81.0,63.0,6.6,12.0,0.00644562,1,,,6.0,,1.0,1.0,,2.0,2.0,7.0,1.0,,1.0,,1.0,,0.0581,3.0,4.0,,1.0,,,1.0,,,1.0,,,,,,,,
11369989,away,Standard Liège,Konstantinos Laifis,,,konstantinos-laifis,K. Laifis,D,34,186,339,M,97061,EUR,737769600,D,34,34,False,,82.0,71.0,7.0,5.0,55.0,58.0,16.0,24.0,7.0,,,,90.0,95.0,7.5,11.0,0.00630309,2,,,4.0,,,6.0,2.0,2.0,2.0,4.0,,1.0,,,,,0.0567,1.0,2.0,,,,,,1.0,1.0,1.0,,0.5818,,,,,,
11369989,away,Standard Liège,Souleyman Doumbia,,,souleyman-doumbia,S. Doumbia,D,15,175,137,M,366760,EUR,843523200,D,15,15,False,,46.0,36.0,7.0,1.0,23.0,30.0,13.0,18.0,6.0,,,,81.0,70.0,6.6,16.0,0.0122483,1,,2.0,5.0,1.0,1.0,2.0,4.0,2.0,1.0,6.0,1.0,,1.0,,1.0,,0.0158,2.0,2.0,,1.0,,,,,,2.0,,,,,,,,
11369989,away,Standard Liège,Isaac Price,,,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,False,,54.0,40.0,6.0,2.0,22.0,25.0,18.0,31.0,4.0,,,,90.0,77.0,6.7,20.0,0.0316476,2,,2.0,7.0,1.0,1.0,2.0,,,2.0,6.0,,2.0,,,2.0,,0.0902,4.0,2.0,3.0,3.0,,,,,,,,,,,,,,
11369989,away,Standard Liège,Steven Alzate,,,steven-alzate,S. Alzate,M,7,177,698,M,871822,EUR,905212800,M,17,17,False,,59.0,50.0,7.0,2.0,24.0,26.0,26.0,34.0,8.0,,,,90.0,76.0,7.1,14.0,0.0411586,2,,1.0,5.0,2.0,2.0,,,2.0,2.0,9.0,2.0,1.0,1.0,,2.0,,0.067,4.0,,2.0,2.0,,,1.0,,,1.0,,,,,,,,
11369989,away,Standard Liège,Aiden O'Neill,,,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,,86.0,78.0,11.0,8.0,51.0,53.0,27.0,33.0,3.0,,,,90.0,103.0,7.0,12.0,0.0154175,1,,,9.0,,2.0,4.0,,1.0,3.0,7.0,1.0,1.0,,,3.0,,0.0311,3.0,6.0,1.0,1.0,,,1.0,,,,,,,,,,,
11369989,away,Standard Liège,Kamal Sowah,,,kamal-sowah,K. Sowah,M,14,179,840,M,927440,EUR,947376000,M,18,18,False,,18.0,14.0,1.0,1.0,3.0,4.0,11.0,16.0,2.0,,,,65.0,29.0,6.2,10.0,0.0139622,0,,2.0,2.0,,,1.0,,1.0,,2.0,,,,,4.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,,,,,,,,1.0
11369989,away,Standard Liège,Hayao Kawabe,,,hayao-kawabe,H. Kawabe,M,6,178,250,M,321001,EUR,810518400,F,6,6,False,,27.0,19.0,3.0,1.0,5.0,7.0,16.0,26.0,2.0,,,,90.0,37.0,7.1,14.0,0.157405,0,,6.0,5.0,1.0,,,,,1.0,3.0,,,,,,,,1.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,,,,1.0,,,,
11369989,away,Standard Liège,Kelvin Yeboah,,,kelvin-yeboah,K. Yeboah,F,9,185,986,M,940262,EUR,957571200,F,9,9,False,,15.0,11.0,,,4.0,4.0,7.0,11.0,4.0,,,,90.0,29.0,7.1,9.0,0.00826245,0,,,3.0,1.0,2.0,1.0,,,,4.0,2.0,,,2.0,3.0,,,,2.0,,,,,1.0,,,2.0,,,,,,,,
11369989,away,Standard Liège,Hakim Sahabo,Hakim Sahabo,,sahabo-hakim,H. Sahabo,M,6,183,470,M,1434757,EUR,1118880000,M,33,33,True,,32.0,30.0,3.0,2.0,17.0,18.0,13.0,14.0,2.0,,,,60.0,44.0,6.5,6.0,0.0133105,1,,,3.0,2.0,,1.0,1.0,,,4.0,,,1.0,,1.0,,0.0149,3.0,,1.0,2.0,,,,,,1.0,,,,,,,,
11369989,away,Standard Liège,Moussa Djenepo,,,moussa-djenepo,M. Djenepo,F,12,177,2122,M,869910,EUR,897868800,M,19,19,True,,10.0,10.0,1.0,1.0,2.0,2.0,9.0,9.0,1.0,,,,25.0,20.0,6.9,5.0,0.0355067,1,,1.0,3.0,2.0,2.0,,,,,2.0,1.0,1.0,,,2.0,,0.0742,,,,,1.0,,2.0,,,1.0,,,,,,,,
11369989,away,Standard Liège,Jonathan Panzo,,,jonathan-panzo,J. Panzo,D,37,186,229,M,867438,EUR,971568000,D,5,5,True,,15.0,13.0,,,1.0,2.0,12.0,13.0,,,,,9.0,16.0,6.7,2.0,0.00924676,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11369989,away,Standard Liège,Seydou Fini,Seydou,Fini,fini-seydou,S. Fini,M,40,178,400,M,1164381,EUR,1149206400,F,11,11,True,,9.0,7.0,,,1.0,1.0,6.0,9.0,1.0,,,,9.0,12.0,6.6,5.0,0.00554386,0,,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
