match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_fouls,stat_totalOffside,stat_goals,stat_keyPass,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,captain,stat_challengeLost,stat_outfielderBlock,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist
10389818,home,Auxerre,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,1,1,False,45.0,28.0,26.0,9.0,20.0,24.0,8.0,21.0,1.0,1.0,1.0,10.0,1.0,3.0,3.0,90.0,51.0,6.8,17.0,0.0,0.0,0.00434773,0,0.6627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389818,home,Auxerre,Rayan Raveloson,rayan-raveloson,R. Raveloson,M,45,182,2740,M,757742,EUR,853372800,D,97,97,False,57.0,50.0,11.0,7.0,24.0,25.0,26.0,33.0,5.0,1.0,1.0,4.0,,,,90.0,72.0,7.2,10.0,0.0,0.0,0.0776212,0,,,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10389818,home,Auxerre,Jubal,jubal,Jubal,D,5,190,384,M,329195,EUR,746582400,D,4,4,False,39.0,30.0,4.0,3.0,21.0,25.0,9.0,14.0,3.0,,,11.0,,,,90.0,50.0,6.8,10.0,0.1339,0.0676,0.00583083,1,,,,,2.0,4.0,,3.0,2.0,,,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,
10389818,home,Auxerre,Souleymane Isaak Touré,souleymane-isaak-toure,S. I. Touré,D,95,206,1092,M,1012650,EUR,1048809600,D,95,95,False,37.0,32.0,4.0,3.0,20.0,21.0,12.0,16.0,2.0,1.0,,4.0,,,,73.0,44.0,7.4,6.0,0.1677,0.8854,0.00529139,1,,,,,1.0,1.0,,,2.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10389818,home,Auxerre,Akim Zedadka,akim-zedadka,A. Zedadka,D,80,173,1095,M,558524,EUR,801792000,M,13,13,False,25.0,20.0,1.0,,8.0,13.0,14.0,15.0,7.0,1.0,,5.0,,,,90.0,55.0,6.9,12.0,0.0,0.0,0.206248,0,,,,3.0,,4.0,1.0,2.0,,5.0,1.0,1.0,2.0,,,,2.0,,,1.0,2.0,,,,,,,,,,
10389818,home,Auxerre,Han-Noah Massengo,massengo-han-noah,H. Massengo,M,4,175,564,M,927340,EUR,994377600,M,80,80,False,24.0,21.0,2.0,2.0,7.0,9.0,14.0,15.0,3.0,3.0,1.0,7.0,,,,68.0,38.0,6.6,7.0,0.0957,0.0,0.013838,1,,,,,1.0,5.0,1.0,,2.0,,,1.0,1.0,,,,2.0,,,,,1.0,1.0,,,,,,,,
10389818,home,Auxerre,Birama Touré,birama-toure,B. Touré,M,60,183,136,M,246507,EUR,707788800,M,12,12,False,45.0,38.0,4.0,2.0,15.0,17.0,23.0,28.0,3.0,1.0,,8.0,,,,90.0,57.0,6.4,12.0,0.0364,0.0,0.0289692,1,,,,,1.0,9.0,1.0,,2.0,2.0,1.0,3.0,,2.0,,,1.0,,,,,1.0,,True,4.0,1.0,,,,,
10389818,home,Auxerre,Gideon Mensah,gideon-mensah,G. Mensah,D,14,177,2401,M,844942,EUR,900720000,M,14,14,False,51.0,39.0,5.0,3.0,17.0,19.0,22.0,34.0,3.0,2.0,1.0,10.0,,,,90.0,69.0,6.9,18.0,0.019,0.0,0.125792,1,,,,2.0,1.0,3.0,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,,,1.0,1.0,,,,,
10389818,home,Auxerre,Gauthier Hein,gauthier-hein,G. Hein,M,10,170,632,M,842391,EUR,839376000,F,7,7,False,29.0,22.0,4.0,2.0,7.0,8.0,17.0,27.0,3.0,3.0,2.0,4.0,,,,79.0,44.0,6.9,13.0,0.2909,0.0266,0.104097,2,,,,6.0,,2.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,2.0,1.0,,,,,1.0,,,,
10389818,home,Auxerre,Nuno Da Costa,nuno-da-costa,N. Da Costa,F,10,184,1014,M,209374,EUR,666144000,F,9,9,False,15.0,9.0,2.0,,1.0,2.0,9.0,15.0,6.0,8.0,4.0,2.0,,,,79.0,32.0,6.8,14.0,0.0536,0.0,0.200167,1,,,,2.0,1.0,9.0,1.0,,1.0,,,1.0,1.0,1.0,,,3.0,,,2.0,1.0,1.0,,,,,2.0,,,,
