match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_penaltyConceded,stat_accurateCross,stat_keyPass,stat_aerialLost,stat_dispossessed,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_outfielderBlock,stat_hitWoodwork
11369356,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,13,13,False,28.0,26.0,5.0,3.0,25.0,26.0,1.0,2.0,1.0,15.0,3.0,1.0,3.0,1.0,2.0,2.0,90.0,42.0,7.0,2.0,0.0,0.0,0.00016647,0,-0.2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369356,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,juanfoyth,873189,EUR,884563200,D,8,8,False,38.0,34.0,3.0,2.0,24.0,25.0,10.0,14.0,4.0,8.0,,,,,,,90.0,63.0,6.6,9.0,0.0,0.0,0.0324703,0,,,,1.0,7.0,7.0,3.0,7.0,5.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11369356,home,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,37.0,33.0,5.0,4.0,20.0,23.0,13.0,14.0,,3.0,,,,,,,66.0,39.0,6.3,4.0,0.0,0.0,0.00778028,0,,,,,2.0,1.0,1.0,,,,1.0,,,1.0,True,,,,,,,,,,,,,,,,,
11369356,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,False,61.0,56.0,8.0,6.0,43.0,47.0,13.0,14.0,2.0,4.0,,,,,,,90.0,68.0,6.3,5.0,0.0,0.0,0.0378686,0,,,,,2.0,4.0,1.0,,,,3.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,
11369356,home,Villarreal,Alfonso Pedraza,alfonso-pedraza,A. Pedraza,D,24,184,576,M,,797290,EUR,829008000,D,24,24,False,19.0,14.0,2.0,,9.0,12.0,7.0,10.0,,1.0,,,,,,,58.0,30.0,6.0,8.0,0.0,0.0,0.130705,0,,,,3.0,3.0,,,2.0,,,,,,1.0,,,,2.0,1.0,,,,,,,,,,,,,
11369356,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,57.0,48.0,6.0,2.0,30.0,32.0,19.0,30.0,,7.0,,,,,,,90.0,75.0,6.5,21.0,0.0,0.0,0.0874699,0,,,,5.0,5.0,4.0,1.0,2.0,,1.0,,,1.0,,,2.0,,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,
11369356,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,False,46.0,40.0,5.0,3.0,18.0,20.0,22.0,26.0,,8.0,,,,,,,90.0,60.0,7.3,10.0,0.0983,0.2113,0.0186206,2,,,,,6.0,4.0,1.0,,,4.0,2.0,2.0,1.0,1.0,,1.0,,,,1.0,3.0,1.0,2.0,,,,,,,,,
11369356,home,Villarreal,Yéremy Pino,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,M,21,21,False,14.0,11.0,1.0,1.0,8.0,8.0,3.0,6.0,1.0,7.0,,,,,,,45.0,28.0,6.9,7.0,0.347,0.1532,0.135709,2,,,,,9.0,5.0,2.0,1.0,1.0,1.0,3.0,2.0,,5.0,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,
11369356,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,False,27.0,21.0,2.0,2.0,11.0,13.0,10.0,14.0,,,,,,,,,75.0,30.0,6.2,7.0,0.194,0.0,0.0164174,1,,,,,3.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,,
11369356,home,Villarreal,Ben Brereton Díaz,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6380,M,ben.brereton,867583,EUR,924393600,M,9,9,False,9.0,6.0,,,1.0,2.0,5.0,8.0,,2.0,,,,,,,58.0,15.0,6.2,7.0,0.0,0.0,0.0281285,0,,,,1.0,3.0,1.0,,1.0,,,,,,,,1.0,,,,,2.0,,,,1.0,,,,,,,
