match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_lastManTackle,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_punches,stat_goals,stat_penaltyWon
14566611,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12727,M,yannsommer,16206,EUR,598320000,G,1,1,False,28.0,22.0,7.0,2.0,0.0,22.0,25.0,3.0,2.0,6.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,90.0,42.0,6.5,6.0,6.449e-05,21.132,6.02584,0.0,35.044160581015,7.0,10.395,7.35,0.0714,0,0.182,-0.04,0.0,-0.12,0.08,4.05,1.83,0.14,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566611,home,Inter,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22626,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,63.0,55.0,3.0,1.0,0.0,33.0,37.0,26.0,4.0,6.0,1.0,,,,,,,90.0,72.0,7.1,9.0,0.108349,30.672,10.52827,7.0,225.85799104213,26.0,143.745,28.77,,0,,0.28,0.18,-0.02,,3.06,5.46,1.4,0.46,0.15,22.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566611,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5620,M,,126816,EUR,571449600,D,15,15,False,30.0,29.0,3.0,2.0,0.0,21.0,21.0,9.0,3.0,3.0,,,,,,,,31.0,34.0,6.9,2.0,0.00283975,26.928,3.89224,1.0,151.54278430119,13.0,75.915,24.36,,0,,0.07,0.05,0.14,,0.89,2.19,0.61,0.18,0.02,8.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14566611,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15410,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,70.0,64.0,5.0,3.0,0.0,32.0,32.0,38.0,5.0,3.0,,,,,,,,90.0,94.0,6.7,10.0,0.118685,30.312,10.85609,7.0,197.61066156424,26.0,138.915,29.085,,0,,0.14,0.13,-0.09,,3.09,5.54,1.54,0.55,0.14,32.0,2.0,6.0,1.0,1.0,2.0,2.0,3.0,,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
14566611,home,Inter,Luís Henrique,luis-henrique,L. Henrique,M,11,181,6186,M,,977679,EUR,1008288000,M,11,11,False,40.0,34.0,3.0,2.0,0.0,19.0,22.0,18.0,1.0,6.0,,,,,,,,90.0,48.0,6.5,11.0,0.0209097,31.248,11.68947,15.0,132.40249763016,17.0,28.98,17.535,,0,,0.0,0.09,-0.05,,3.08,5.42,1.95,0.9,0.34,15.0,,,,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566611,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21334,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,60.0,52.0,5.0,1.0,0.0,18.0,19.0,41.0,1.0,1.0,,,,,,,,90.0,73.0,7.0,13.0,0.102153,30.564,12.44138,10.0,168.82694880209,20.0,46.935,25.2,,2,,0.38,0.03,-0.03,,2.88,6.45,2.1,0.76,0.25,34.0,,4.0,,,3.0,1.0,4.0,1.0,,5.0,1.0,1.0,1.0,1.0,,,,,2.0,,2.0,1.0,0.064,-0.01,,,,,,,,,,,
14566611,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32973,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,6.0,6.0,,,0.0,4.0,4.0,2.0,,1.0,,,,,,,,11.0,6.0,6.6,,0.00057789,23.976,1.58402,0.0,19.96345706064,4.0,-8.61,2.625,,0,,-0.01,0.01,0.13,,0.28,0.92,0.32,0.06,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566611,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,micki_taryan,37151,EUR,601344000,M,22,22,False,29.0,26.0,1.0,,0.0,8.0,9.0,20.0,2.0,1.0,,,,,,,,82.0,44.0,7.2,7.0,0.117752,30.276,10.87224,9.0,125.55775128601,15.0,81.48,17.955,,0,,0.2,0.22,-0.08,,2.39,5.52,2.03,0.74,0.19,18.0,2.0,8.0,,1.0,3.0,,5.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,3.0,2.0,,,2.0,,,,,,,,,,,,,
14566611,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15782,M,dimarco32,284361,EUR,879120000,M,32,32,False,31.0,22.0,1.0,,0.0,8.0,12.0,19.0,2.0,1.0,,,,,,,,83.0,50.0,6.8,17.0,0.0185058,32.436,9.50894,13.0,29.8888365595,6.0,15.855,6.93,,0,,-0.01,0.08,0.17,,2.77,4.16,1.54,0.75,0.29,14.0,,2.0,,1.0,1.0,,2.0,1.0,,8.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
14566611,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25604,M,m_thuram,791702,EUR,870825600,F,9,9,False,23.0,17.0,,,0.0,5.0,7.0,16.0,1.0,5.0,,,,,,,,83.0,37.0,6.2,12.0,0.0076466,31.428,9.18134,8.0,40.757134877339,9.0,13.02,5.04,,1,,-0.13,0.06,-0.06,,2.88,4.41,1.23,0.49,0.17,12.0,1.0,4.0,,,1.0,,8.0,2.0,5.0,,,3.0,,,,,,2.0,2.0,,1.0,1.0,0.0269,-0.16,1.0,,,,,,,,,,
