match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_possessionLostCtrl,stat_keyPass,stat_aerialLost,stat_fouls,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_totalOffside
14573098,home,AEK Larnaca,Antreas Paraskevas,,,antreas-paraskevas,A. Paraskevas,G,51,187.0,41,M,1049551,EUR,905817600,G,51,51,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,home,AEK Larnaca,Dimitris Dimitriou,,,dimitris-dimitriou,D. Dimitriou,G,99,193.0,63,M,849735,EUR,916358400,G,99,99,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,home,AEK Larnaca,Valentin Roberge,,,valentin-roberge,V. Roberge,D,27,189.0,62,M,41021,EUR,550195200,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,home,AEK Larnaca,David Gerasimou,,,david-gerasimou,D. Gerasimou,F,37,179.0,54,M,2181393,EUR,1257120000,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Dimitar Mitov,,,dimitar-mitov,D. Mitov,G,1,188.0,407,M,802859,EUR,853891200,G,1,1,False,25.0,14.0,17.0,6.0,0.0,11.0,14.0,3.0,11.0,2.0,4.0,,,90.0,32.0,7.4,0.00217335,0,0.05,0.01,0.13,,1.0,,1.0,,,,,,,,,11.0,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.4076,0.3726,0.37,
14573098,away,Aberdeen,Dylan Lobban,,,dylan-lobban,D. Lobban,M,38,,23,M,1149939,EUR,1125014400,D,38,38,False,21.0,19.0,,,0.0,7.0,8.0,10.0,13.0,3.0,2.0,,,90.0,40.0,6.8,0.0126996,1,-0.08,0.08,-0.04,2.0,,6.0,3.0,3.0,,4.0,1.0,,2.0,1.0,,11.0,,,,,,,,,,0.0711,,0.01,,1.0,,,,,,,,,
14573098,away,Aberdeen,Nicky Devlin,,,nicky-devlin,N. Devlin,D,2,183.0,71,M,790567,EUR,750816000,D,2,2,False,24.0,23.0,2.0,2.0,0.0,16.0,17.0,7.0,7.0,8.0,1.0,,,90.0,35.0,7.3,0.00639764,0,-0.03,0.09,0.52,,1.0,,2.0,,,,,,1.0,1.0,,2.0,,,,True,,,,1.0,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Jack Milne,,,jack-milne,J. Milne,D,22,192.0,61,M,1129179,EUR,1044835200,D,22,22,False,29.0,24.0,5.0,2.0,0.0,17.0,20.0,7.0,9.0,13.0,1.0,,,90.0,48.0,7.1,0.00549306,1,0.11,0.04,0.44,,5.0,2.0,5.0,,,,,1.0,,,1.0,6.0,,2.0,,,1.0,,,,,0.0888,,-0.5,,,,,,,,,,,
14573098,away,Aberdeen,Mats Knoester,,,knoester-mats,M. Knoester,D,5,184.0,112,M,795251,EUR,911433600,D,5,5,False,36.0,26.0,6.0,,0.0,19.0,21.0,7.0,15.0,11.0,3.0,,,90.0,50.0,7.1,0.0018743,0,0.0,0.04,0.44,,,,1.0,,,,,,,,1.0,11.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
14573098,away,Aberdeen,Alexander Jensen,,,alexander-jensen,A. Jensen,D,28,180.0,99,M,1017655,EUR,998611200,D,28,28,False,22.0,20.0,1.0,1.0,0.0,8.0,8.0,12.0,14.0,3.0,3.0,,,76.0,40.0,6.8,0.0116305,0,-0.11,0.23,0.27,,1.0,1.0,1.0,,,,,3.0,,,2.0,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Stuart Armstrong,,,stuart-armstrong,S. Armstrong,M,16,183.0,282,M,117083,EUR,701913600,M,16,16,False,27.0,20.0,3.0,,0.0,9.0,12.0,9.0,15.0,2.0,6.0,,,63.0,41.0,6.7,0.0182329,0,-0.16,0.21,0.21,2.0,,2.0,3.0,,1.0,3.0,2.0,,1.0,1.0,2.0,14.0,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Dante Polvara,Dante Polvara,,dante-polvara,D. Polvara,M,8,193.0,127,M,1189295,EUR,961545600,M,8,8,False,33.0,28.0,,,0.0,14.0,16.0,14.0,17.0,1.0,6.0,,,84.0,46.0,6.7,0.13223,0,0.12,0.03,-0.04,1.0,2.0,6.0,5.0,1.0,,,,2.0,2.0,2.0,3.0,8.0,,3.0,2.0,,,,,,1.0,,,,1.0,,,,,,,,,,
14573098,away,Aberdeen,Adil Aouchiche,,,aouchiche-adil,A. Aouchiche,M,24,181.0,1387,M,962877,EUR,1026691200,M,7,7,False,47.0,39.0,4.0,1.0,0.0,23.0,25.0,15.0,22.0,4.0,5.0,,,90.0,66.0,7.0,0.0419839,0,0.08,0.29,0.3,1.0,1.0,4.0,4.0,,1.0,1.0,,2.0,2.0,2.0,1.0,12.0,,,2.0,,,,,,1.0,,,,,,,,,,,,,,
14573098,away,Aberdeen,Jesper Karlsson,,,jesper-karlsson,J. Karlsson,F,11,179.0,1273,M,834597,EUR,901324800,M,17,17,False,19.0,11.0,4.0,1.0,0.0,4.0,5.0,4.0,14.0,2.0,6.0,,,75.0,37.0,6.5,0.14901,1,0.16,0.28,0.18,4.0,,7.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,17.0,1.0,,,,,,,,,0.0249,,-0.2,1.0,1.0,,,,,,,,,1.0
14573098,away,Aberdeen,Marko Lazetić,,,marko-lazetic,M. Lazetić,F,27,192.0,1042,M,997215,EUR,1074729600,F,27,27,False,7.0,4.0,1.0,,0.0,2.0,2.0,2.0,5.0,,3.0,,,63.0,17.0,6.6,0.00082272,1,-0.1,0.02,0.13,,,3.0,3.0,,,4.0,2.0,,,,3.0,8.0,,1.0,,,,,,,1.0,0.096,,0.01,,1.0,,,,,,,,,
14573098,away,Aberdeen,Topi Keskinen,,,topi-keskinen,T. Keskinen,M,81,180.0,414,M,1025669,EUR,1046995200,F,81,81,True,3.0,3.0,,,0.0,1.0,1.0,1.0,2.0,,2.0,,,27.0,9.0,6.8,0.133965,0,0.21,0.19,0.14,2.0,,3.0,2.0,,,3.0,2.0,,,,1.0,3.0,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0
14573098,away,Aberdeen,Kevin Nisbet,,,kevin-nisbet,K. Nisbet,F,15,180.0,258,M,802281,EUR,857779200,F,15,15,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,1.0,1.0,,,27.0,10.0,6.2,0.00082701,0,0.0,0.0,0.13,,,5.0,,,,1.0,,1.0,,,,1.0,,,4.0,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Nicolas Milanović,Nicolas Milanovic,,nicolas-milanovic,N. Milanović,M,11,185.0,423,M,1091628,EUR,1005696000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,15.0,4.0,6.2,0.00041281,1,-0.04,-0.32,0.13,,,1.0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,0.5561,,-0.51,,,,1.0,,,,,,,
14573098,away,Aberdeen,Emmanuel Gyamfi,,,gyamfi-emmanuel,E. Gyamfi,M,77,178.0,78,M,1518820,EUR,1090540800,D,77,77,True,3.0,2.0,1.0,1.0,0.0,,,2.0,3.0,,1.0,,,14.0,9.0,6.7,0.00051008,0,0.0,0.05,0.0,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Graeme Shinnie,,,graeme-shinnie,G. Shinnie,M,4,175.0,69,M,74873,EUR,681264000,M,4,4,True,1.0,1.0,,,0.0,,,1.0,1.0,1.0,,,,11.0,4.0,6.6,0.00342627,0,0.03,,-0.03,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Nick Suman,,,nick-suman,N. Suman,G,13,197.0,32,M,863180,EUR,951696000,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Rodrigo Vitols,Rodrigo Vitols,,rodrigo-vitols,R. Vitols,G,41,190.0,15,M,1548873,EUR,1171929600,G,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Gavin Molloy,,,gavin-molloy,G. Molloy,D,21,,72,M,999224,EUR,1003449600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Leighton Clarkson,,,leighton-clarkson,L. Clarkson,M,7,175.0,311,M,954043,EUR,1003449600,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14573098,away,Aberdeen,Kusini Yengi,,,kusini-yengi,K. Yengi,F,99,188.0,264,M,991366,EUR,916358400,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
