match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_duelWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialWon,stat_penaltyConceded,player_sofascoreId,stat_totalContest,stat_wonContest,stat_keyPass,stat_wasFouled,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,player_firstName,player_lastName,stat_bigChanceMissed,stat_totalOffside,stat_penaltyWon
11407472,home,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,189,262,M,38618,EUR,538704000,G,47,47,False,True,25.0,18.0,17.0,10.0,11.0,12.0,7.0,13.0,1.0,12.0,2.0,1.0,5.0,1.0,1.0,90.0,39.0,7.7,7.0,0.00414181,0,0.7144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407472,home,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,182,343,M,149606,EUR,776304000,D,22,22,False,,32.0,22.0,5.0,,11.0,14.0,12.0,19.0,4.0,1.0,,,,,,90.0,51.0,6.2,12.0,0.030012,1,,22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0122,,,,,,,,,,,,,,,,,,,,,,,,,
11407472,home,Sassuolo,Ruan,ruan,Ruan,D,187,1238,M,914487,EUR,928713600,D,44,44,False,,38.0,33.0,5.0,3.0,24.0,27.0,9.0,11.0,6.0,5.0,,,,,,90.0,47.0,6.6,5.0,0.00452158,0,,4,,,4.0,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11407472,home,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,192,1953,M,789234,EUR,885600000,D,5,5,False,,35.0,31.0,4.0,1.0,22.0,23.0,9.0,12.0,10.0,5.0,,,,,,90.0,50.0,6.5,4.0,0.00671418,0,,6,,,3.0,,,2.0,,,,,3.0,,2.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
11407472,home,Sassuolo,Matías Viña,matias-vina,M. Viña,D,180,7106,M,875295,EUR,879033600,D,17,17,False,,22.0,19.0,3.0,1.0,8.0,8.0,12.0,15.0,2.0,2.0,,,,,,89.0,37.0,6.9,6.0,0.0349479,0,,18,1.0,1.0,1.0,,,,,3.0,,1.0,2.0,1.0,1.0,1.0,,,,matiasv17,1.0,1.0,3.0,,,,,,,,,,,,,
11407472,home,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,185,442,M,882592,EUR,914284800,M,24,24,False,,16.0,15.0,,,9.0,10.0,6.0,6.0,1.0,4.0,,,,,,63.0,26.0,6.1,4.0,0.00312324,0,,11,,,2.0,,,1.0,1.0,3.0,,1.0,3.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,
11407472,home,Sassuolo,Matheus Henrique,matheus-henrique,M. Henrique,M,175,2961,M,912786,EUR,882489600,M,7,7,False,,36.0,30.0,3.0,2.0,12.0,14.0,18.0,22.0,1.0,1.0,,,,,,90.0,46.0,7.2,9.0,0.0788184,2,,8,,,4.0,1.0,,1.0,,1.0,0.5365,,2.0,,,,1.0,,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,0.8502,,,,,,,
11407472,home,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,185,5071,M,253367,EUR,775699200,M,10,10,False,,18.0,10.0,4.0,1.0,2.0,3.0,8.0,17.0,3.0,1.0,,,,,,89.0,35.0,7.0,13.0,0.0122474,1,,10,2.0,,3.0,1.0,1.0,,,2.0,0.1099,,4.0,,1.0,,1.0,1.0,,berardi25,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,,
11407472,home,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,187,1387,M,924973,EUR,921283200,M,42,42,False,,26.0,19.0,1.0,1.0,8.0,9.0,11.0,17.0,2.0,5.0,,,,,,81.0,36.0,6.6,10.0,0.0123989,1,,42,,,6.0,1.0,,,,1.0,0.1043,1.0,3.0,,,,3.0,2.0,,,2.0,1.0,,,,1.0,,,0.0163,,,,,,,
11407472,home,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,177,2531,M,932643,EUR,912729600,M,45,45,False,,13.0,8.0,2.0,2.0,3.0,5.0,5.0,8.0,1.0,4.0,,,,,,65.0,28.0,6.9,12.0,0.0532453,0,,45,,,2.0,1.0,,,,4.0,,,4.0,1.0,,,,,,,2.0,1.0,1.0,3.0,,,,,,,,,,,,
