match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_interceptionWon,stat_wonTackle,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_errorLeadToAShot,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_hitWoodwork
10437687,home,FC Porto,Evanilson,evanilson,Evanilson,F,9,181,7635,M,evanilsonlima99,998490,EUR,939168000,F,30,30,False,11.0,9.0,,,2.0,2.0,9.0,,2.0,,,,68.0,17.0,7.9,4.0,3,,,1.0,7.0,,,3.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,,2.0,,,,1.0,,1.0,1.0,,2.0,1.0,,1.0,,
10437687,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,46,46,True,13.0,11.0,2.0,1.0,7.0,7.0,7.0,,,,,,23.0,17.0,6.5,3.0,1,,,,4.0,1.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,
10437687,home,FC Porto,Wenderson Galeno,wenderson-galeno,W. Galeno,M,13,178,4340,M,w_galeno90,845754,EUR,877478400,M,13,13,True,6.0,5.0,,,2.0,3.0,4.0,,1.0,,,,22.0,12.0,6.3,5.0,2,,,,3.0,1.0,,,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,2.0,,,
10437687,home,FC Porto,Toni Martínez,toni-martinez,T. Martínez,F,11,180,1253,M,,831253,EUR,867628800,F,29,29,True,1.0,1.0,,,,,1.0,,,,,,22.0,3.0,7.2,1.0,1,,,,1.0,,,,3.0,,,,,,,,1.0,3.0,1.0,,,,,,1.0,1.0,,,,,,,
10437687,home,FC Porto,Gonçalo Borges,goncalo-borges,G. Borges,F,11,184,1083,M,,979221,EUR,985824000,F,70,70,True,3.0,3.0,,,1.0,1.0,2.0,,,,,,11.0,5.0,6.6,,1,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10437687,home,FC Porto,Gabriel Veron,gabriel-veron,G. Veron,M,27,176,2561,M,,1002819,EUR,1031011200,F,7,7,True,4.0,2.0,,,2.0,2.0,2.0,,1.0,,,,10.0,8.0,6.8,3.0,1,,,,,,,,,2.0,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,
10437687,home,FC Porto,Cláudio Ramos,claudio-ramos,C. Ramos,G,14,183,1032,M,,116372,EUR,690249600,G,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,home,FC Porto,Wendell,wendell,Wendell,D,18,176,3234,M,,335033,EUR,743126400,D,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,home,FC Porto,Bruno Costa,bruno-costa,B. Costa,M,,174,140,M,,343619,EUR,861408000,M,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,away,Marítimo,Miguel Silva,miguel-silva,M. Silva,G,55,188,81,M,,587354,EUR,797212800,G,1,1,False,32.0,19.0,17.0,4.0,18.0,28.0,4.0,,6.0,,2.0,2.0,90.0,36.0,5.4,13.0,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,away,Marítimo,Cláudio Winck,claudio-winck,C. Winck,D,2,183,178,M,,155998,EUR,766368000,D,2,2,False,23.0,16.0,3.0,1.0,9.0,10.0,14.0,2.0,4.0,,,,90.0,45.0,6.4,13.0,1,,,,7.0,1.0,,,3.0,3.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,1.0,,,,,,2.0,
10437687,away,Marítimo,Matheus Costa,matheus-costa,M. Costa,D,14,188,49,M,,886225,EUR,791078400,D,4,4,False,43.0,35.0,3.0,,32.0,37.0,6.0,2.0,4.0,,,,90.0,55.0,6.3,8.0,0,,,,3.0,,,2.0,4.0,7.0,1.0,,,,,3.0,,1.0,,,2.0,2.0,2.0,2.0,,,,,,,,1.0,
10437687,away,Marítimo,Zainadine Júnior,zainadine-junior,Z. Júnior,D,,178,102,M,,105457,EUR,583113600,D,5,5,False,49.0,41.0,14.0,8.0,38.0,39.0,10.0,8.0,4.0,,,,90.0,63.0,6.4,9.0,0,,,,3.0,,,1.0,1.0,8.0,,,,,,2.0,1.0,,,True,5.0,,1.0,1.0,,,,,,,,,
10437687,away,Marítimo,Léo,leo,Léo,D,5,190,101,M,,903027,EUR,892857600,D,66,66,False,31.0,24.0,3.0,,19.0,22.0,9.0,3.0,2.0,,,,90.0,56.0,6.1,9.0,0,,,,5.0,,,,2.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,2.0,4.0,1.0,,,,,,,,,,
10437687,away,Marítimo,Stefano Beltrame,stefano-beltrame,S. Beltrame,M,,183,133,M,,184425,EUR,729129600,M,10,10,False,16.0,13.0,2.0,1.0,7.0,8.0,12.0,,4.0,,,,72.0,25.0,6.3,10.0,1,,,,6.0,4.0,,1.0,2.0,,1.0,,,,,,2.0,,1.0,,,,,,,,,1.0,,,,1.0,
10437687,away,Marítimo,Diogo Mendes,mendes-diogo,D. Mendes,M,66,176,79,M,,871046,EUR,885600000,M,16,16,False,18.0,16.0,1.0,1.0,11.0,11.0,8.0,1.0,4.0,,,,73.0,27.0,6.5,4.0,0,,,,5.0,1.0,,,3.0,6.0,2.0,,,,,3.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,,
10437687,away,Marítimo,Bruno Xadas,bruno-xadas,B. Xadas,M,8,179,249,M,,837410,EUR,881020800,M,23,23,False,22.0,18.0,3.0,1.0,9.0,11.0,13.0,1.0,2.0,,,,63.0,29.0,6.6,6.0,1,,,,10.0,2.0,1.0,,4.0,1.0,3.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,1.0
10437687,away,Marítimo,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,,936367,EUR,906163200,M,20,20,False,26.0,19.0,1.0,,12.0,16.0,10.0,,6.0,,,,81.0,35.0,6.3,9.0,1,,,,7.0,,,,3.0,4.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,1.0,1.0,,2.0,,,,1.0,,,,,
10437687,away,Marítimo,André Vidigal,andre-vidigal,A. Vidigal,M,77,176,425,M,,842335,EUR,903312000,M,7,7,False,19.0,15.0,2.0,2.0,7.0,9.0,14.0,3.0,10.0,,,,90.0,52.0,6.6,17.0,1,,,,9.0,4.0,1.0,,6.0,10.0,1.0,3.0,3.0,1.0,,4.0,3.0,,1.0,,1.0,,3.0,4.0,,,,1.0,,,,,
10437687,away,Marítimo,Joel Tagueu,joel-tagueu,Joel,F,95,178,140,M,,599698,EUR,755136000,F,95,95,False,14.0,12.0,,,9.0,9.0,5.0,,2.0,,,,81.0,33.0,5.3,9.0,3,,,,3.0,,,2.0,7.0,5.0,,2.0,4.0,2.0,,2.0,3.0,2.0,,,1.0,1.0,,,2.0,,,1.0,3.0,,1.0,,
10437687,away,Marítimo,Lucho Vega,lucho-vega,L. Vega,F,17,185,42,M,,1131258,EUR,923616000,M,34,34,True,13.0,11.0,,,9.0,10.0,4.0,1.0,,,,,27.0,18.0,6.1,5.0,0,,,,2.0,1.0,,1.0,4.0,,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,
10437687,away,Marítimo,Edgar Costa,edgar-costa,E. Costa,F,,178,21,M,,89566,EUR,545356800,F,12,12,True,3.0,2.0,,,2.0,3.0,3.0,,1.0,,,,18.0,10.0,6.5,5.0,0,,,,1.0,3.0,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
10437687,away,Marítimo,Andre Teles,andre-teles,A. Teles,M,44,180,4,M,,846988,EUR,860284800,M,44,44,True,8.0,6.0,,,5.0,6.0,2.0,,3.0,,,,17.0,11.0,6.3,2.0,0,Andre,Teles,,1.0,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,
10437687,away,Marítimo,Pablo Moreno,pablo-moreno,P. Moreno,F,,180,183,M,,964729,EUR,1020384000,F,9,9,True,2.0,1.0,,,,,2.0,,,,,,9.0,4.0,6.4,2.0,0,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10437687,away,Marítimo,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,,987597,EUR,894240000,F,11,11,True,2.0,2.0,,,,,2.0,,,,,,9.0,4.0,6.7,,1,,,,2.0,,,3.0,3.0,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,
10437687,away,Marítimo,Matouš Trmal,matous-trmal,M. Trmal,G,29,190,50,M,,909632,EUR,907286400,G,59,59,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,away,Marítimo,Moises Mosquera,moises-mosquera,M. Mosquera,D,3,188,201,M,,1066212,EUR,990662400,M,3,3,True,,,,,,,,,,,,,,,,,0,Moises Castillo Mosquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,away,Marítimo,Fábio China,fabio-china,F. China,D,,179,20,M,,846657,EUR,710467200,D,45,45,True,,,,,,,,,,,,,,,,,0,Fábio,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10437687,away,Marítimo,Clésio Baúque,clesio-bauque,C. Baúque,M,,174,141,M,,344289,EUR,781833600,F,24,24,True,,,,,,,,,,,,,,,,,0,Clésio,Baúque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
