match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_aerialWon,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_wonTackle,stat_accurateCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12514210,home,Famalicão,Václav Sejk,vaclav-sejk,V. Sejk,F,27,180,268,M,983068,EUR,1021680000,F,29,29,False,22.0,13.0,1.0,,0.0,6.0,6.0,7.0,16.0,1.0,,90.0,27.0,7.0,10.0,0.0133879,2,,,,,4.0,5.0,3.0,1.0,,,,1.0,,,,2.0,,1.0,,,0.1566,1.0,,,,,,,,1.0,0.1508,,,,,
12514210,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,F,7,7,True,13.0,11.0,1.0,1.0,0.0,4.0,4.0,8.0,15.0,5.0,,31.0,27.0,6.4,11.0,0.105105,1,,Sorriso,,6.0,3.0,8.0,1.0,,4.0,,,1.0,1.0,,,,,1.0,,,0.0389,1.0,,,1.0,,,,,,,,,,,
12514210,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,True,21.0,16.0,2.0,1.0,0.0,4.0,5.0,13.0,20.0,3.0,,31.0,34.0,6.9,12.0,0.0324527,0,,,,4.0,,2.0,5.0,,5.0,1.0,1.0,1.0,,,,,3.0,,,,,,,1.0,1.0,,,,,,,,,,,
12514210,home,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,10.0,9.0,6.2,3.0,0.00445606,1,,,,,1.0,1.0,2.0,,,,2.0,,1.0,,,2.0,,1.0,,,0.1807,,,,,,,,,,,1.0,,,,
12514210,home,Famalicão,Gabriel Cabral,gabriel-cabral,G. Cabral,G,22,196,26,M,1176208,EUR,1050710400,G,22,22,True,,,,,,,,,,,,,,,,,0,,Gabriel Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,home,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,True,,,,,,,,,,,,,,,,,0,,Ibrahima Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,home,Famalicão,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,home,Famalicão,Samuel Lobato,samuel-lobato,S. Lobato,M,8,183,41,M,1087360,EUR,1003449600,M,88,88,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,home,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,home,Famalicão,Mario González,mario-gonzalez,M. González,F,20,183,212,M,847147,EUR,825206400,F,9,9,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Marko Gudžulić,marko-gudzulic,M. Gudžulić,G,23,196,40,M,1147582,EUR,1025827200,G,93,93,False,43.0,20.0,35.0,13.0,0.0,10.0,11.0,10.0,32.0,14.0,2.0,90.0,55.0,7.5,23.0,0.00343024,0,0.6796,Marko Gudzulic,,,,,2.0,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,4.0,2.0,1.0,1.0
12514210,away,CF Estrela Amadora,Tiago Gabriel,tiago-gabriel,T. Gabriel,D,44,194,1285,M,1651825,EUR,1104019200,D,44,44,False,34.0,29.0,4.0,4.0,0.0,22.0,24.0,7.0,10.0,1.0,,90.0,43.0,7.2,5.0,0.00400492,0,,Tiago Gabriel,,,3.0,4.0,6.0,,,1.0,,1.0,1.0,,,5.0,,,4.0,,,,,1.0,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Issiar Drame,issiar-drame,I. Drame,D,5,196,173,M,857766,EUR,919123200,D,5,5,False,16.0,12.0,,,0.0,11.0,14.0,1.0,2.0,4.0,,90.0,28.0,7.1,4.0,0.00032514,0,,,,,1.0,2.0,3.0,,,1.0,,,1.0,,,2.0,,,9.0,1.0,,,1.0,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,,176,41,M,59772,EUR,623376000,D,28,28,False,22.0,13.0,7.0,,0.0,9.0,11.0,4.0,11.0,5.0,,90.0,29.0,6.8,9.0,0.00082261,0,,,,,3.0,3.0,2.0,,,,,1.0,,,,1.0,,,3.0,2.0,,,,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,M,2,2,False,15.0,11.0,4.0,2.0,0.0,7.0,9.0,4.0,11.0,2.0,,90.0,53.0,7.1,17.0,0.00283892,0,,,,5.0,,5.0,9.0,2.0,2.0,3.0,2.0,3.0,3.0,,,1.0,2.0,,1.0,,,,1.0,3.0,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,42,42,False,13.0,10.0,1.0,,0.0,3.0,5.0,7.0,8.0,6.0,,90.0,32.0,6.8,7.0,0.00559708,1,,Manuel Keliano,,,,7.0,7.0,1.0,1.0,7.0,2.0,,3.0,,,,,1.0,,1.0,0.0126,,,3.0,,,,2.0,,,,,,,,
12514210,away,CF Estrela Amadora,Paulo Moreira,paulo-daniel-valente-moreira,P. Moreira,M,19,176,52,M,1090646,EUR,950745600,M,19,19,False,9.0,6.0,1.0,,0.0,4.0,4.0,2.0,5.0,3.0,,70.0,23.0,6.8,9.0,0.00147576,0,,Paulo,Moreira,,,4.0,4.0,2.0,1.0,2.0,4.0,1.0,2.0,,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Alan Ruiz,alan-ruiz,A. Ruiz,M,,181,154,M,158255,EUR,745718400,M,10,10,False,32.0,17.0,4.0,,0.0,4.0,6.0,13.0,28.0,8.0,,90.0,47.0,7.0,22.0,0.0379851,0,,,,2.0,3.0,8.0,10.0,3.0,,2.0,1.0,2.0,2.0,,True,6.0,,,,,,2.0,,2.0,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Nilton Varela,nilton-varela,N. Varela,M,75,182,76,M,998414,EUR,990748800,M,25,25,False,15.0,9.0,4.0,1.0,0.0,5.0,6.0,5.0,10.0,2.0,,90.0,41.0,6.7,10.0,0.0147801,0,,,,1.0,2.0,5.0,4.0,1.0,,2.0,,1.0,2.0,,,1.0,,,5.0,1.0,,,,2.0,1.0,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Caio Santana,caio-santana,C. Santana,F,38,188,49,M,1902003,EUR,1079913600,F,38,38,False,11.0,7.0,,,0.0,4.0,5.0,3.0,6.0,5.0,,69.0,25.0,6.7,10.0,0.00466848,1,,Caio Santana,,,1.0,8.0,5.0,4.0,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,,,0.0362,,,2.0,,,,2.0,,1.0,0.1428,,,,,
12514210,away,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,9,185,213,M,801339,EUR,675561600,F,9,9,False,9.0,5.0,,,0.0,1.0,1.0,4.0,8.0,,,82.0,20.0,6.8,9.0,0.00718304,2,,,,,2.0,3.0,4.0,,,,5.0,3.0,1.0,,,1.0,,1.0,,,0.0853,,,,,1.0,,,,,,,,,,
12514210,away,CF Estrela Amadora,Manu,manu,Manu,F,81,175,34,M,1510878,EUR,1131494400,F,81,81,True,1.0,,,,0.0,,1.0,,,,,21.0,6.0,6.4,3.0,,0,,Manu,,,1.0,4.0,2.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,,2.0,,,,,,,,
12514210,away,CF Estrela Amadora,Alex Sola,alex-sola,A. Sola,M,63,173,71,M,2037671,EUR,1071360000,M,87,87,True,4.0,4.0,,,0.0,3.0,3.0,1.0,1.0,,,20.0,11.0,6.7,3.0,0.00021154,0,,Alex Sola,,,,,,,,,3.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Guilherme Montóia,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,,8.0,9.0,6.9,4.0,5.23e-06,0,,,,,,1.0,3.0,,1.0,2.0,1.0,,,,,1.0,,,,1.0,,,,2.0,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Francisco Meixedo,francisco-meixedo,F. Meixedo,G,1,184,107,M,954721,EUR,990144000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Georgiy Tunguliyadi,georgiy-tunguliyadi,G. Tunguliyadi,D,23,183,48,M,1157221,EUR,1096761600,D,23,23,True,,,,,,,,,,,,,,,,,0,,Georgiy Tunguliyadi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Euri Carvalho,euri,Euri,M,53,185,14,M,1615988,EUR,1076976000,F,31,31,True,,,,,,,,,,,,,,,,,0,,Euri,Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Daniel Cabral,daniel-cabral,Daniel Cabral,M,6,174,201,M,1002399,EUR,1021334400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514210,away,CF Estrela Amadora,Sérgio Malé,sergio-male,S. Malé,F,85,175,31,M,1868766,EUR,1083974400,F,85,85,True,,,,,,,,,,,,,,,,,0,,Sérgio Malé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
