match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_expectedGoals,stat_shotValueNormalized,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_goals,stat_wasFouled,stat_wonContest,stat_bigChanceCreated,captain,player_sofascoreId,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside
14566748,home,Club Brugge KV,Nicolò Tresoldi,nicolo-tresoldi,N. Tresoldi,F,7,183,3038,M,1177167,EUR,1092960000,F,7,7,False,20.0,15.0,3.0,2.0,0.0,1.0,1.0,14.0,19.0,6.0,,4.0,,1.0,,,,,90.0,34.0,7.3,8.0,0.114827,29.88,10.85289,21.0,,8,,0.13,0.4,0.13,,2.93,4.96,1.64,0.91,0.41,,,,,2.0,4.0,,2.0,,,,1.0,1.0,3.0,2.0,,1.1532,0.3,1.0,3.0,3.0,,1.1018,1.0,1.0,2.0,,,,,,,,,,
14566748,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,425,M,361722,EUR,873417600,G,29,29,True,27.0,17.0,17.0,7.0,0.0,15.0,20.0,2.0,7.0,,1.0,9.0,,,2.0,,,3.0,71.0,38.0,7.1,10.0,0.00147437,20.916,4.59944,0.0,0.5778,0,-0.3948,0.06,0.01,-0.01,0.31,2.95,1.46,0.16,0.02,0.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
14566748,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1484,M,1395881,EUR,1111968000,D,65,65,True,19.0,19.0,,,1.0,6.0,6.0,13.0,13.0,1.0,1.0,1.0,,,,,,,29.0,23.0,7.2,1.0,0.239369,31.788,3.96798,8.0,,0,,0.44,0.29,-0.17,,0.98,1.72,0.67,0.36,0.24,,,,,,2.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
14566748,home,Club Brugge KV,Mamadou Diakhon,diakhon-mamadou,M. Diakhon,F,67,180,1938,M,1495876,EUR,1127347200,F,67,67,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,3.0,,,,1.0,,,,,29.0,12.0,7.3,2.0,0.00799879,30.564,3.96067,9.0,,2,,-0.09,0.12,-0.05,,1.01,1.73,0.65,0.37,0.2,,,,,,,1.0,,,,1.0,,,1.0,1.0,,0.2791,0.48,,,1.0,,0.8251,1.0,,,,,,,,,,,,
14566748,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,886,M,1104897,EUR,1106265600,D,58,58,True,5.0,5.0,,,0.0,4.0,4.0,1.0,1.0,,,,,,,,,,9.0,5.0,6.3,,0.0005109,26.496,1.31477,1.0,,0,,0.01,-0.04,-0.18,,0.31,0.66,0.2,0.12,0.02,Jorne,Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,home,Club Brugge KV,Lynnt Audoor,lynnt-audoor,L. Audoor,M,62,184,234,M,1067539,EUR,1066003200,M,62,62,True,6.0,6.0,1.0,1.0,0.0,3.0,3.0,3.0,3.0,,,1.0,,,,,,,9.0,8.0,6.6,1.0,0.0021337,26.352,1.66621,1.0,,0,,0.07,0.01,-0.03,,0.31,0.77,0.4,0.16,0.04,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,
14566748,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,786,M,877236,EUR,951696000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,home,Club Brugge KV,Cisse Sandra,cisse-sandra,C. Sandra,M,11,183,565,M,1004449,EUR,1071532800,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,home,Club Brugge KV,Shandre Campbell,campbell-shandre,S. Campbell,M,84,178,2335,M,1518101,EUR,1121385600,F,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Shandre Campbell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,home,Club Brugge KV,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,772,M,572286,EUR,864345600,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,home,Club Brugge KV,Kaye Furo,kaye-iyowuna-furo,K. I. Furo,F,47,190,722,M,1403098,EUR,1170720000,F,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191,727,M,868964,EUR,891475200,G,16,16,False,22.0,16.0,8.0,3.0,0.0,14.0,18.0,2.0,4.0,,1.0,8.0,,,4.0,,,6.0,90.0,33.0,7.3,6.0,0.00114418,18.072,5.355,0.0,0.8446,0,0.2409,0.02,0.01,-0.39,0.54,3.94,1.34,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
14566748,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173,6128,M,1090694,EUR,993081600,D,2,2,False,43.0,36.0,5.0,3.0,0.0,15.0,16.0,21.0,27.0,8.0,2.0,5.0,,3.0,,,,,90.0,61.0,6.5,9.0,0.305432,28.44,10.94531,14.0,,1,,0.47,0.25,-0.49,,3.14,4.56,2.01,0.96,0.27,Vanderson,,2.0,2.0,1.0,3.0,3.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0102,-0.05,,,,2.0,,,2.0,,,,,,,,,,,
14566748,away,AS Monaco,Eric Dier,eric-dier,E. Dier,D,3,191,4301,M,146101,EUR,758592000,D,3,3,False,70.0,65.0,7.0,5.0,0.0,44.0,44.0,21.0,26.0,3.0,1.0,6.0,,,,,,,90.0,80.0,6.4,6.0,0.0250958,28.584,10.10541,7.0,,1,,0.25,0.06,-0.5,,3.02,4.85,1.51,0.56,0.16,,,,,2.0,4.0,1.0,,2.0,1.0,1.0,1.0,2.0,,,,0.0329,-0.11,,1.0,,2.0,,,,,,True,ericdier,,,,,,,
14566748,away,AS Monaco,Christian Mawissa,christian-mawissa,C. Mawissa,D,13,184,901,M,1407848,EUR,1113782400,D,13,13,False,52.0,50.0,1.0,1.0,0.0,33.0,35.0,17.0,17.0,2.0,2.0,1.0,,2.0,,,,,78.0,63.0,6.0,3.0,0.00453093,29.664,8.41927,11.0,,0,,0.08,0.07,-0.57,,2.59,3.83,1.17,0.59,0.23,,,1.0,,,3.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,,
14566748,away,AS Monaco,Caio Henrique,caio-henrique,C. Henrique,D,12,178,3728,M,845170,EUR,870307200,D,12,12,False,23.0,21.0,1.0,1.0,0.0,11.0,13.0,10.0,10.0,,4.0,4.0,,,,,,,45.0,34.0,6.1,5.0,0.17392,28.728,5.50961,8.0,,0,,0.25,0.1,-0.51,,1.46,2.58,0.81,0.47,0.19,,,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,away,AS Monaco,Aladji Bamba,aladji-bamba,A. Bamba,M,23,181,1049,M,1868591,EUR,1152835200,M,23,23,False,23.0,19.0,,,0.0,9.0,11.0,10.0,12.0,4.0,,1.0,,,,,,,45.0,33.0,5.9,8.0,0.0023585,28.476,6.03458,4.0,,0,,-0.12,0.01,-0.37,,1.34,3.09,1.11,0.41,0.09,Aladji Bamba,,,,1.0,2.0,1.0,2.0,1.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,
14566748,away,AS Monaco,Lamine Camara,camara-lamine,L. Camara,M,15,174,20386,M,1389846,EUR,1072915200,M,15,15,False,67.0,61.0,5.0,2.0,0.0,24.0,25.0,37.0,42.0,4.0,3.0,10.0,,2.0,,,,,90.0,82.0,7.1,10.0,0.0514112,28.476,12.16472,14.0,,0,,0.29,0.24,-0.2,,2.68,6.1,2.22,0.91,0.25,Lamine Camara,,3.0,,,7.0,2.0,1.0,4.0,4.0,1.0,,,,,1.0,,,,,,,,,2.0,1.0,,,lamine_camara_5,,,,,,,
14566748,away,AS Monaco,Maghnes Akliouche,maghnes-akliouche,M. Akliouche,M,11,183,5956,M,1130939,EUR,1014595200,M,11,11,False,32.0,29.0,3.0,3.0,0.0,8.0,9.0,21.0,23.0,3.0,,3.0,,1.0,,,,,90.0,51.0,5.9,11.0,0.191837,29.052,11.3198,13.0,,5,,0.23,0.2,-0.23,,3.37,5.02,1.79,0.87,0.27,,,1.0,,,3.0,,1.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,0.942,-0.94,1.0,2.0,2.0,,0.8133,,1.0,,,,,,,,,1.0,,
14566748,away,AS Monaco,Takumi Minamino,takumi-minamino,T. Minamino,M,18,174,8843,M,155818,EUR,790214400,M,18,18,False,38.0,28.0,2.0,1.0,1.0,13.0,15.0,15.0,23.0,3.0,1.0,3.0,,,,,,,90.0,50.0,6.5,14.0,0.375031,27.288,11.41251,5.0,,2,,0.3,0.26,-0.25,,3.11,5.6,1.92,0.67,0.11,,,1.0,,1.0,1.0,,,,,1.0,2.0,,2.0,1.0,1.0,0.1357,-0.5,,1.0,,,,,1.0,,,,Minamino,,,,,,,
14566748,away,AS Monaco,Mika Biereth,mika-biereth,M. Biereth,F,14,187,5299,M,1083007,EUR,1044662400,F,14,14,False,14.0,7.0,1.0,1.0,0.0,5.0,6.0,2.0,8.0,5.0,,1.0,,,,,,,63.0,28.0,6.1,16.0,0.00283678,28.944,8.22235,10.0,,1,,-0.42,-0.19,-0.02,,1.88,4.23,1.29,0.65,0.17,Mika Biereth,,1.0,,2.0,1.0,,2.0,,,5.0,1.0,,1.0,,,0.0336,0.11,,,1.0,,0.0472,,1.0,,,,,,,,,,1.0,
14566748,away,AS Monaco,Folarin Balogun,folarin-balogun,F. Balogun,F,9,179,6033,M,934237,EUR,994118400,F,9,9,False,20.0,17.0,,,0.0,6.0,6.0,11.0,14.0,4.0,,,,,,,,,63.0,31.0,6.2,7.0,0.0396739,31.788,7.57467,11.0,,0,,-0.36,-0.01,0.16,,1.96,3.79,1.06,0.51,0.25,,,,,2.0,3.0,,1.0,1.0,,2.0,,,1.0,,,,,,,,1.0,,,2.0,,,,balogun,,,,,,,
14566748,away,AS Monaco,Thilo Kehrer,thilo-kehrer,T. Kehrer,D,5,186,1906,M,281277,EUR,843264000,D,5,5,True,33.0,31.0,3.0,1.0,0.0,22.0,23.0,9.0,10.0,,1.0,1.0,,,,,,,45.0,39.0,6.6,3.0,0.00419989,30.384,4.91516,6.0,,1,,0.07,0.07,-0.01,,1.46,2.42,0.62,0.28,0.14,,,,,,,,,,,,,,,,2.0,0.0235,0.0,,1.0,,1.0,,,,,,,,,,,,,,
14566748,away,AS Monaco,Mamadou Coulibaly,mamadou-coulibaly,M. Coulibaly,M,28,179,1461,M,1410148,EUR,1082505600,M,28,28,True,29.0,22.0,,,0.0,9.0,9.0,13.0,20.0,2.0,,1.0,,1.0,,,,,45.0,34.0,6.5,8.0,0.0913089,29.772,5.7867,11.0,,0,,-0.27,0.15,-0.08,,1.4,2.64,0.93,0.57,0.24,,,,,1.0,4.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,
14566748,away,AS Monaco,George Ilenikhena,george-ilenikhena,G. Ilenikhena,F,99,185,2533,M,1462434,EUR,1155686400,F,19,19,True,3.0,2.0,,,0.0,,,2.0,3.0,2.0,,,,,,,,,27.0,8.0,6.3,5.0,0.014283,29.268,3.08151,3.0,,0,,-0.1,-0.23,-0.02,,0.99,1.51,0.35,0.16,0.07,George,Ilenikhena,,,1.0,1.0,,,1.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
14566748,away,AS Monaco,Ansu Fati,ansu-fati,A. Fati,F,31,178,167976,M,962883,EUR,1036022400,F,31,31,True,12.0,11.0,,,0.0,4.0,4.0,7.0,8.0,3.0,1.0,1.0,,,,,,,27.0,20.0,7.5,3.0,0.00792189,27.432,3.72905,3.0,,2,,-0.17,0.03,0.16,,0.9,1.74,0.73,0.29,0.06,,,,,1.0,,,2.0,,,,1.0,,,,,0.3556,0.58,,,2.0,,0.4636,1.0,,,,,AnsuFati,,,,,,,1.0
14566748,away,AS Monaco,Kassoum Ouattara,ouattara-kassoum,K. Ouattara,D,20,176,693,M,1397558,EUR,1097712000,D,20,20,True,4.0,4.0,1.0,1.0,0.0,,,4.0,4.0,1.0,1.0,1.0,,,,,,,12.0,11.0,6.8,3.0,0.00553786,29.52,1.77367,3.0,,0,,0.03,0.01,0.13,,0.46,0.76,0.31,0.17,0.07,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,
14566748,away,AS Monaco,Yann Lienard,yann-lienard,Y. Lienard,G,50,192,255,M,1136884,EUR,1047772800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Yann Lienard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,away,AS Monaco,Yanis Benchaouch,yanis-benchaouch,Y. Benchaouch,G,60,188,2672,M,1432574,EUR,1144627200,G,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,away,AS Monaco,Jordan Teze,jordan-teze,J. Teze,D,4,183,1078,M,825846,EUR,938649600,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566748,away,AS Monaco,Stanis Idumbo Muzambo,stanis-idumbo-muzambo,S. I. Muzambo,M,17,170,856,M,1149152,EUR,1120003200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Stanis Idumbo Muzambo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
