match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_blockedScoringAttempt,stat_totalClearance,stat_clearanceOffLine,stat_outfielderBlock,stat_totalOffside,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_wonTackle,stat_fouls,player_sofascoreId,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceMissed,stat_errorLeadToAShot
12117257,home,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,19.0,12.0,11.0,4.0,0.0,10.0,11.0,2.0,8.0,1.0,10.0,1.0,3.0,4.0,1.0,1.0,90.0,29.0,7.7,7.0,0.00031185,0,0.6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117257,home,Fluminense,Samuel Xavier,,,xavier-samuel,S. Xavier,D,2,166,1621,M,795773,EUR,644630400,D,2,2,False,28.0,26.0,,,0.0,9.0,9.0,17.0,21.0,,1.0,,,,,,83.0,51.0,7.5,9.0,0.0120557,1,,2.0,1.0,3.0,1.0,2.0,1.0,0.0278,,,,,,,,,,,,,,,,,,,,,,,,
12117257,home,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,False,38.0,33.0,6.0,4.0,0.0,23.0,25.0,10.0,13.0,2.0,3.0,,,,,,90.0,46.0,7.1,7.0,0.0172838,0,,,,2.0,,,,,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,
12117257,home,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,D,29,29,False,46.0,36.0,12.0,5.0,0.0,27.0,30.0,9.0,16.0,11.0,7.0,5.0,,,,,90.0,66.0,7.7,10.0,0.00390553,0,,,,5.0,,1.0,,,3.0,2.0,5.0,1.0,3.0,,4.0,,3.0,1.0,,,,,,,,,,,,,,
12117257,home,Fluminense,Marcelo,,,marcelo,Marcelo,D,,174,26297,M,17787,EUR,579398400,D,12,12,False,51.0,42.0,8.0,5.0,0.0,14.0,16.0,28.0,36.0,5.0,8.0,3.0,,,,,83.0,71.0,7.6,12.0,0.0691065,0,,1.0,,3.0,,,,,1.0,,4.0,1.0,,1.0,,2.0,3.0,1.0,Marcelo12,3.0,2.0,1.0,,,,,,,,,,
12117257,home,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,29.0,25.0,2.0,1.0,0.0,12.0,12.0,13.0,18.0,3.0,5.0,2.0,,,,,90.0,46.0,6.5,9.0,0.0118158,0,,1.0,,,,,,,2.0,1.0,9.0,,3.0,,,1.0,,3.0,,2.0,,,2.0,,,,,,,,,
12117257,home,Fluminense,Victor Hugo,,,vitao,V. Hugo,M,6,182,230,M,1395634,EUR,1084147200,M,20,20,False,26.0,18.0,1.0,,0.0,8.0,8.0,10.0,18.0,1.0,3.0,,,,,,45.0,34.0,6.4,10.0,0.00300728,1,,,,,,,,0.0091,,,5.0,1.0,1.0,,,,,2.0,,1.0,1.0,,2.0,1.0,,,,,,,,
12117257,home,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,23.0,21.0,,,0.0,2.0,2.0,19.0,25.0,8.0,5.0,2.0,,,,,90.0,57.0,8.0,19.0,0.0712988,4,,4.0,1.0,,,,,0.344,3.0,,10.0,1.0,2.0,10.0,3.0,2.0,,3.0,jhonariasa,5.0,3.0,,1.0,2.0,1.0,1.0,1.0,0.6085,,,,
12117257,home,Fluminense,Ganso,,,ganso,Ganso,M,10,184,3271,M,116853,EUR,624153600,M,10,10,False,43.0,40.0,,,1.0,10.0,10.0,33.0,38.0,2.0,4.0,,,,,,77.0,55.0,7.1,7.0,0.2854,1,,5.0,,,,,,0.8021,,1.0,3.0,,1.0,,1.0,3.0,,2.0,,1.0,,1.0,,1.0,,,,,True,3.0,2.0,
12117257,home,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,M,11,11,False,18.0,15.0,1.0,1.0,0.0,4.0,4.0,12.0,16.0,4.0,4.0,2.0,,,,,60.0,38.0,6.7,12.0,0.0147897,3,,2.0,1.0,,,,,0.1793,1.0,,6.0,,1.0,2.0,2.0,,2.0,,,3.0,,,2.0,,2.0,,,0.168,,1.0,,
