match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_lastManTackle,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_blockedScoringAttempt,stat_dispossessed,player_firstName,player_lastName,stat_totalOffside,stat_errorLeadToAShot,stat_hitWoodwork,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_keeperSaveValue,stat_goals
14131864,home,CD Nacional,Lucas França,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,26.0,15.0,15.0,4.0,0.0,13.0,13.0,2.0,13.0,1.0,2.0,1.0,7.0,1.0,90.0,33.0,5.9,12.0,0.00032888,0,-1.2524,0.02,-0.05,-0.14,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131864,home,CD Nacional,João Aurélio,joao-aurelio,J. Aurélio,D,2,185,24,M,44684,EUR,587779200,D,2,2,False,22.0,17.0,2.0,2.0,0.0,6.0,8.0,11.0,14.0,1.0,8.0,3.0,,2.0,90.0,59.0,6.8,14.0,0.109361,1,,0.18,0.01,-0.42,,True,4.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,0.0505,1.0,-0.21,,,,,,,,,,,,,,,,,,,,,
14131864,home,CD Nacional,Ulisses,ulisses,Ulisses,D,4,183,102,M,926869,EUR,938476800,D,4,4,False,47.0,40.0,12.0,8.0,0.0,28.0,30.0,12.0,17.0,2.0,4.0,6.0,1.0,,90.0,61.0,6.7,7.0,0.00729294,1,,0.14,0.06,0.23,,,,,4.0,,1.0,1.0,,2.0,1.0,,,4.0,0.0457,,-0.21,1.0,1.0,1.0,1.0,0.1364,,,,,,,,,,,,,,,,
14131864,home,CD Nacional,Léo Santos,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,False,42.0,36.0,8.0,3.0,0.0,29.0,30.0,7.0,12.0,6.0,8.0,10.0,3.0,1.0,90.0,59.0,6.6,7.0,0.00245714,1,,-0.06,0.05,-0.49,,,,,7.0,,1.0,1.0,1.0,,,,,3.0,0.045,,0.0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,
14131864,home,CD Nacional,José Gomes,jose-gomes,J. Gomes,D,5,185,33,M,344181,EUR,837820800,D,5,5,False,13.0,7.0,3.0,,0.0,3.0,4.0,4.0,9.0,1.0,2.0,5.0,2.0,1.0,73.0,38.0,6.1,14.0,0.0150202,2,,0.07,0.03,-0.29,,,3.0,1.0,,,,,,1.0,,,3.0,,0.2079,,-0.53,,1.0,,,0.109,,1.0,,,,,,,,,,,,,,
14131864,home,CD Nacional,Liziero,liziero,Liziero,M,28,175,757,M,822510,EUR,886809600,M,28,28,False,23.0,17.0,4.0,2.0,0.0,11.0,11.0,6.0,12.0,1.0,5.0,1.0,4.0,3.0,73.0,42.0,6.7,17.0,0.0217535,0,,-0.2,0.12,-0.04,,,5.0,1.0,5.0,,2.0,,,,2.0,2.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
14131864,home,CD Nacional,Matheus Dias,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,6,6,False,29.0,24.0,3.0,2.0,0.0,14.0,15.0,10.0,14.0,2.0,5.0,4.0,3.0,1.0,90.0,40.0,7.0,5.0,0.00602305,0,,0.0,0.05,0.26,,,,,3.0,1.0,,,,1.0,2.0,2.0,,2.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,
14131864,home,CD Nacional,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,22,22,False,13.0,10.0,2.0,2.0,0.0,4.0,4.0,6.0,9.0,1.0,1.0,,3.0,,65.0,23.0,6.7,8.0,0.507813,1,,0.47,0.04,-0.21,,,6.0,3.0,4.0,,,,,,,,1.0,3.0,0.0586,3.0,-0.07,1.0,,,,,,1.0,,,,,,,,,,,,,,
14131864,home,CD Nacional,Paulinho Bóia,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,F,11,11,False,16.0,12.0,,,0.0,2.0,3.0,10.0,13.0,2.0,6.0,2.0,3.0,2.0,90.0,30.0,6.9,10.0,0.0264931,1,,0.05,0.2,-0.16,,,4.0,,4.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,0.0065,1.0,-0.03,1.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
14131864,home,CD Nacional,Jesús Ramírez,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,False,17.0,11.0,,,0.0,6.0,6.0,5.0,11.0,6.0,10.0,4.0,2.0,3.0,90.0,36.0,7.0,11.0,0.012316,3,,-0.18,0.24,0.31,,,,,10.0,,,,2.0,,1.0,1.0,3.0,3.0,0.1656,1.0,-0.51,7.0,1.0,,,0.2858,,,2.0,,,1.0,,,,,,,,,,
14131864,home,CD Nacional,Witi,witi,Witi,M,7,178,442,M,786269,EUR,841017600,F,7,7,False,16.0,9.0,2.0,,0.0,2.0,2.0,7.0,14.0,1.0,1.0,2.0,1.0,1.0,90.0,31.0,6.7,10.0,0.283759,1,,0.38,0.33,-0.03,,,4.0,3.0,6.0,2.0,1.0,,1.0,,,,1.0,1.0,0.0877,3.0,-0.48,2.0,,,,,,,,,,1.0,,,,,,,,,,
14131864,home,CD Nacional,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,26,26,True,7.0,6.0,,,0.0,2.0,2.0,4.0,5.0,,3.0,,1.0,,25.0,12.0,6.8,2.0,0.00076857,1,,-0.05,0.0,0.17,,,1.0,,,,,,1.0,,3.0,2.0,,,0.0094,,0.0,,,,,,,,,Joel Silva,,,,,,,,,,,,
14131864,home,CD Nacional,Lenny Vallier,lenny-vallier,L. Vallier,D,24,178,31,M,878283,EUR,924912000,D,24,24,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,17.0,11.0,6.5,4.0,0.00045994,1,,0.01,,0.17,,,1.0,,3.0,,,,1.0,,,,,1.0,0.0875,,-0.34,1.0,,,,,,,1.0,,,,,,,,,,,,,
14131864,home,CD Nacional,André Sousa,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,4.0,2.0,2.0,,0.0,,,2.0,4.0,1.0,1.0,,,,17.0,13.0,6.4,8.0,0.0212633,1,,0.0,0.03,-0.01,,,5.0,1.0,2.0,,1.0,,1.0,,,,,,0.0274,,0.0,,,,,,,,1.0,,,,,1.0,,,,,,,,
14131864,home,CD Nacional,Kaique,kaique,Kaique,G,1,190,577,M,1167067,EUR,1050451200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kaique,,,,,,,,,,,,
14131864,home,CD Nacional,Alan Núñez,alan-nunez,A. Núñez,D,16,176,155,M,1116982,EUR,1096588800,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alan Núñez,,,,,,,,,,,,
14131864,home,CD Nacional,Francisco Gonçalves,francisco-goncalves,F. Gonçalves,D,33,188,30,M,1394244,EUR,1078444800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131864,home,CD Nacional,Josue Souza,josue-souza,J. Souza,M,20,170,62,M,1871923,EUR,1114387200,M,48,48,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131864,home,CD Nacional,Jota,jota,Jota,M,20,177,23,M,231764,EUR,731462400,M,20,20,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131864,home,CD Nacional,Martim Gustavo Watts,martim-gustavo-watts,M. Gustavo,F,30,184,22,M,1410338,EUR,1121299200,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martim Gustavo,,,,,,,,,,,,
