match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,injury,length,playerName,reason,rescinded,confirmed
11450093,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
11450093,,0.0,2.0,,90,8.0,,1,,,goal,178817860.0,False,regular,73056.0,Mehdi Abeid,,,,,,
11450093,,,,,90,2.0,,1,,,substitution,122437133.0,False,regular,,,False,,,,,
11450093,,,,,90,2.0,,1,,,substitution,122437148.0,False,regular,,,False,,,,,
11450093,,,,,90,0.0,,1,,,injuryTime,,,,,,,8.0,,,,
11450093,,,,,84,,,7,,,substitution,122437085.0,False,regular,,,False,,,,,
11450093,,,,,84,,,7,,,substitution,122437084.0,False,regular,,,False,,,,,
11450093,,,,,84,,,7,,,card,121159962.0,False,yellow,252207.0,Deniz Türüç,,,Deniz Türüç,Argument,False,
11450093,,,,,80,,,11,,,substitution,122437045.0,True,regular,,,False,,,,,
11450093,,,,,79,,,12,,,varDecision,23602.0,True,goalAwarded,841199.0,Denis Drăguş,,,,,,False
11450093,,,,,76,,,15,,,varDecision,23600.0,False,goalAwarded,252207.0,Deniz Türüç,,,,,,False
11450093,,,,,66,,,25,,,substitution,122436939.0,True,regular,,,False,,,,,
11450093,,,,,66,,,25,,,substitution,122436940.0,True,regular,,,False,,,,,
11450093,,0.0,1.0,,60,,,31,,,goal,178816164.0,False,regular,558738.0,Krzysztof Piątek,,,,,,
11450093,,,,,57,,,34,,,card,121159832.0,False,yellow,73056.0,Mehdi Abeid,,,Mehdi Abeid,Foul,False,
11450093,,,,,46,,,45,,,substitution,122436831.0,False,regular,,,False,,,,,
11450093,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
11450093,,,,,45,,,1,,,card,121159719.0,True,yellow,815080.0,Jamiro Monteiro,,,Jamiro Monteiro,Foul,False,
11450093,,,,,45,0.0,,1,,,injuryTime,,,,,,,2.0,,,,
11450093,,,,,40,,,6,,,card,121159693.0,False,yellow,841012.0,João Figueiredo,,,João Figueiredo,Foul,False,
