match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_shotOffTarget,stat_interceptionWon,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_dispossessed,stat_totalContest,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceCreated,stat_goodHighClaim,stat_goalAssist,stat_outfielderBlock,stat_totalOffside,player_sofascoreId,stat_goals
11450093,home,Gaziantep FK,Florin Niță,florin-nita,F. Niță,G,185.0,1579,M,83551,EUR,552268800,G,33,33,False,34.0,16.0,23.0,5.0,12.0,17.0,4.0,17.0,1.0,5.0,1.0,2.0,2.0,2.0,90.0,40.0,6.2,18.0,0.00106515,0,-0.2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,187.0,127,M,904228,EUR,908409600,D,4,4,False,58.0,46.0,7.0,1.0,37.0,43.0,9.0,16.0,,,,,,,80.0,61.0,6.2,13.0,0.00556567,1,,,,4,1.0,2.0,3.0,5.0,3.0,2.0,1.0,1.0,0.0125,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Nicolas N'Koulou,nicolas-nkoulou,N. N'Koulou,D,184.0,462,M,38533,EUR,638496000,D,63,63,False,54.0,52.0,3.0,3.0,41.0,43.0,11.0,11.0,5.0,7.0,,,,,90.0,70.0,6.9,3.0,0.0215945,2,,,,3,,,3.0,,7.0,,,,0.0613,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,185.0,88,M,355004,EUR,855792000,D,15,15,False,40.0,32.0,9.0,5.0,23.0,23.0,9.0,17.0,1.0,5.0,,,,,90.0,51.0,7.0,9.0,0.0374052,1,,,,5,,2.0,3.0,4.0,5.0,,,2.0,0.0429,1.0,3.0,,2.0,2.0,,1.0,,1.0,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,172.0,50,M,859783,EUR,917136000,M,61,61,False,38.0,30.0,8.0,5.0,14.0,17.0,16.0,23.0,,6.0,,,,,90.0,52.0,6.7,12.0,0.0276686,1,,,,61,2.0,,2.0,4.0,5.0,1.0,1.0,1.0,0.0098,,3.0,,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,175.0,703,M,797602,EUR,872812800,M,18,18,False,51.0,38.0,10.0,4.0,17.0,20.0,23.0,39.0,,5.0,,,,,90.0,83.0,6.9,26.0,0.0845059,1,,,,18,8.0,2.0,1.0,4.0,7.0,,,,0.2054,,2.0,1.0,1.0,,,3.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.2621,,,,,,,,
11450093,home,Gaziantep FK,Jamiro Monteiro,monteiro-jamiro,J. Monteiro,M,175.0,308,M,815080,EUR,754444800,M,23,23,False,22.0,16.0,2.0,1.0,6.0,7.0,11.0,21.0,,5.0,,,,,66.0,48.0,7.0,16.0,0.0375102,1,,Jamiro,Monteiro,35,6.0,1.0,,4.0,5.0,,1.0,1.0,0.0456,,3.0,,3.0,2.0,,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,
11450093,home,Gaziantep FK,Max Gradel,max-gradel,M. Gradel,M,177.0,1287,M,16590,EUR,565228800,M,10,10,False,27.0,22.0,4.0,2.0,10.0,11.0,13.0,18.0,,2.0,,,,,90.0,48.0,6.7,12.0,0.494326,1,,,,,2.0,1.0,,7.0,5.0,2.0,,1.0,0.0322,,,,2.0,,,3.0,3.0,2.0,2.0,1.0,1.0,,,1.0,0.1511,True,,,,,,,
11450093,home,Gaziantep FK,Júnior Morais,junior-morais,J. Morais,M,176.0,58,M,79056,EUR,522374400,M,13,13,False,28.0,20.0,3.0,2.0,13.0,16.0,7.0,12.0,,6.0,,,,,90.0,47.0,6.8,9.0,0.00296297,0,,Júnior,Morais,12,,1.0,1.0,3.0,4.0,1.0,,1.0,,,3.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Aliou Badji,aliou-badji,A. Badji,F,188.0,484,M,869845,EUR,876441600,F,7,7,False,15.0,7.0,1.0,,2.0,3.0,5.0,12.0,,5.0,,,,,66.0,21.0,6.5,10.0,0.00332197,1,,,,11,,7.0,3.0,8.0,3.0,,1.0,,0.0337,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Denis Drăguş,denis-dragus,D. Drăguş,F,184.0,2440,M,841199,EUR,931219200,F,70,70,False,22.0,12.0,1.0,,1.0,3.0,11.0,20.0,,5.0,,,,,90.0,42.0,7.8,12.0,0.042891,5,,,,70,1.0,3.0,3.0,9.0,7.0,,1.0,5.0,0.3308,,1.0,,3.0,2.0,,,1.0,1.0,,1.0,,,,4.0,0.5514,,1.0,,,,,,
11450093,home,Gaziantep FK,Alexandru Maxim,alexandru-maxim,A. Maxim,M,177.0,793,M,180511,EUR,647395200,M,44,44,True,14.0,12.0,1.0,1.0,3.0,3.0,10.0,13.0,,1.0,,,,,24.0,19.0,7.0,3.0,0.140485,0,,,,44,2.0,1.0,3.0,1.0,4.0,,,,,,,,1.0,1.0,,,,2.0,,,1.0,,,,,,,,,,,,
11450093,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,175.0,330,M,98461,EUR,762566400,M,50,50,True,15.0,14.0,1.0,1.0,4.0,4.0,10.0,13.0,,2.0,,,,,24.0,20.0,6.4,5.0,0.00470977,0,,,,50,2.0,,,2.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,175.0,70,M,226992,EUR,802915200,M,5,5,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,10.0,5.0,6.4,1.0,0.00018941,0,,,,33,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,192.0,1076,M,867595,EUR,918000000,G,19,19,True,,,,,,,,,,,,,,,,,,,,0,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Ömürcan Artan,omurcan-artan,Ö. Artan,D,179.0,17,M,1016384,EUR,933033600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,177.0,65,M,940367,EUR,892944000,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,175.0,29,M,909289,EUR,972518400,M,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,194.0,134,M,310068,EUR,743472000,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,Mehmet Kuzucu,mehmet-kuzucu,M. Kuzucu,F,,13,M,1394336,EUR,1064016000,M,93,93,True,,,,,,,,,,,,,,,,,,,,0,,Mehmet Kuzucu,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,home,Gaziantep FK,İlker Karakaş,ilker-karakas,İ. Karakaş,F,187.0,26,M,921406,EUR,916012800,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450093,away,Başakşehir FK,Muhammed Şengezer,muhammed-sengezer,M. Şengezer,G,185.0,464,M,827418,EUR,852422400,G,16,16,False,24.0,15.0,15.0,7.0,12.0,16.0,3.0,8.0,1.0,12.0,5.0,6.0,,,90.0,45.0,8.6,11.0,0.00078381,0,0.9646,,,16,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,4.0,,,,,
11450093,away,Başakşehir FK,Léo Dubois,leo-dubois,L. Dubois,D,178.0,587,M,552680,EUR,779500800,D,15,15,False,32.0,24.0,9.0,3.0,16.0,17.0,9.0,18.0,4.0,6.0,,,,,90.0,59.0,7.2,18.0,0.16354,0,,,,,3.0,,,4.0,3.0,,,,,,,,,,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,
11450093,away,Başakşehir FK,Hamza Güreler,hamza-gureler,H. Güreler,D,192.0,199,M,1562294,EUR,1144627200,D,65,65,False,39.0,33.0,5.0,3.0,33.0,38.0,,1.0,3.0,2.0,,,,,84.0,47.0,6.8,8.0,0.00043132,0,,Hamza Güreler,,15,,1.0,5.0,3.0,6.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,
11450093,away,Başakşehir FK,Jerome Opoku,opoku-jerome,J. Opoku,D,194.0,1395,M,920514,EUR,908323200,D,3,3,False,49.0,45.0,3.0,3.0,37.0,41.0,8.0,8.0,2.0,2.0,,,,,90.0,59.0,7.2,4.0,0.00394449,0,,,,3,,5.0,5.0,6.0,8.0,,,1.0,,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,2.0,,,
11450093,away,Başakşehir FK,Lucas Lima,lucas-lima,L. Lima,D,178.0,140,M,248529,EUR,687052800,D,6,6,False,51.0,32.0,11.0,1.0,16.0,21.0,16.0,31.0,2.0,5.0,,,,,90.0,79.0,6.7,26.0,0.00529302,0,,,,3,1.0,2.0,2.0,3.0,5.0,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11450093,away,Başakşehir FK,Berkay Özcan,berkay-ozcan,B. Özcan,M,178.0,161,M,806964,EUR,887500800,M,10,10,False,52.0,42.0,1.0,,31.0,37.0,11.0,15.0,4.0,2.0,,,,,90.0,62.0,7.0,10.0,0.00434586,0,,,,8,,2.0,5.0,3.0,6.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,
11450093,away,Başakşehir FK,Deniz Türüç,deniz-turuc,D. Türüç,M,175.0,292,M,252207,EUR,728265600,M,23,23,False,22.0,17.0,1.0,,6.0,7.0,11.0,15.0,,2.0,,,,,89.0,35.0,6.9,11.0,0.132617,0,,,,9,,,,2.0,5.0,,,,,,1.0,,2.0,2.0,,2.0,2.0,,2.0,1.0,,1.0,,,,,,,,,1.0,,
11450093,away,Başakşehir FK,Danijel Aleksić,danijel-aleksic,D. Aleksić,M,182.0,137,M,45377,EUR,672969600,M,8,8,False,31.0,24.0,3.0,,15.0,18.0,9.0,13.0,,4.0,,,,,84.0,41.0,6.5,10.0,0.00674953,0,,,,9,,2.0,,7.0,3.0,,,3.0,,,,,,,,1.0,3.0,,1.0,1.0,,,,,,True,,,,,1.0,,
11450093,away,Başakşehir FK,João Figueiredo,joao-figueiredo,J. Figueiredo,F,179.0,1278,M,841012,EUR,833155200,M,25,25,False,20.0,17.0,3.0,2.0,8.0,9.0,9.0,11.0,,4.0,,,,,45.0,28.0,6.5,7.0,0.00704914,0,,,,25,,,,4.0,2.0,,,2.0,,,,,1.0,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,
