match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_keyPass,captain,stat_accurateCross,stat_goals,stat_totalOffside,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12624997,home,Al-Fateh,Djaniny,,,djaniny,Djaniny,F,,190.0,371,M,975869,EUR,669513600,F,21,21,False,22.0,18.0,1.0,1.0,0.0,3.0,3.0,15.0,20.0,3.0,5.0,,,,,86.0,34.0,7.0,10.0,1,1.0,2.0,1.0,4.0,2.0,,,3.0,,2.0,1.0,3.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,
12624997,home,Al-Fateh,Abdullah Al-Anazi,Abdullah Al-Anazi,,abdullah-al-anazi,A. Al-Anazi,F,94,179.0,42,M,1434206,EUR,1042934400,M,94,94,True,30.0,20.0,2.0,,1.0,6.0,9.0,14.0,23.0,3.0,3.0,1.0,,,,45.0,46.0,6.6,18.0,2,2.0,,,6.0,2.0,5.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,
12624997,home,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,8,8,True,8.0,6.0,,,0.0,,1.0,7.0,8.0,3.0,,,,,,17.0,15.0,7.0,4.0,0,1.0,,1.0,2.0,,2.0,,,,2.0,1.0,,,,,,,,1.0,,1.0,,,,1.0,,,
12624997,home,Al-Fateh,Othman Al-Othman,Othman Alothma,,othman-al-othman,O. Al-Othman,M,88,167.0,30,M,1096521,EUR,1050364800,M,88,88,True,1.0,1.0,,,0.0,,,2.0,3.0,3.0,,,,,,12.0,7.0,6.7,2.0,0,2.0,,,3.0,,2.0,1.0,,,2.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,
12624997,home,Al-Fateh,Saad Al-Shurafa,Saad Al-Shurafa,,saad-al-shurafa,S. Al-Shurafa,F,49,,21,M,1494819,EUR,1098489600,F,49,49,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,12.0,1.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12624997,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,55,55,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,home,Al-Fateh,Naif Masoud,Naif Masoud,,naif-masoud,N. Masoud,D,6,177.0,22,M,1798265,EUR,984009600,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,home,Al-Fateh,Hussain Al Zarie,Hussain Al Zarie,,hussain-al-zarie,H. A. Zarie,D,82,178.0,17,,1917051,EUR,1102896000,D,82,82,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,home,Al-Fateh,Faisal Al Abdulwahed,Faisal Al Abdulwahed,,faisal-al-abdulwahed,F. A. Abdulwahed,F,80,,16,M,1170502,EUR,1104278400,M,80,80,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Orlando Mosquera,,,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,28.0,18.0,13.0,3.0,0.0,16.0,18.0,2.0,10.0,,11.0,,,1.0,3.0,90.0,40.0,6.6,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12624997,away,Al-Fayha,Mohammed Al Baqawi,,,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,41.0,37.0,5.0,4.0,0.0,12.0,12.0,25.0,31.0,4.0,2.0,3.0,,,,90.0,60.0,7.0,10.0,0,2.0,,,6.0,1.0,2.0,1.0,2.0,,,,2.0,2.0,2.0,,,,1.0,2.0,True,,,,,,,,
12624997,away,Al-Fayha,Chris Smalling,,,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,47.0,43.0,6.0,3.0,0.0,28.0,28.0,15.0,19.0,2.0,2.0,1.0,,,,90.0,54.0,7.0,5.0,0,,,2.0,,,,,2.0,1.0,,,1.0,,,,,,2.0,,,,,1.0,,,,,
12624997,away,Al-Fayha,Mokher Al-Rashidi,,,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,False,47.0,41.0,6.0,1.0,0.0,37.0,41.0,4.0,6.0,7.0,5.0,1.0,,,,90.0,58.0,6.8,7.0,0,,1.0,2.0,3.0,,3.0,2.0,3.0,1.0,2.0,2.0,,1.0,,,,,,1.0,,,,,,,,,
12624997,away,Al-Fayha,Vinicius Rangel,,,rangel-vinicius,V. Rangel,D,2,177.0,64,M,1170706,EUR,1083283200,D,3,3,False,46.0,36.0,10.0,5.0,0.0,23.0,24.0,13.0,23.0,2.0,5.0,1.0,,,,70.0,65.0,6.1,14.0,0,1.0,1.0,,4.0,1.0,1.0,1.0,1.0,3.0,,,1.0,2.0,,,,,,,,,,,,,,,1.0
12624997,away,Al-Fayha,Otabek Shukurov,,,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,358890,EUR,835401600,M,20,20,False,71.0,61.0,5.0,4.0,0.0,28.0,31.0,33.0,40.0,9.0,6.0,3.0,,,,90.0,87.0,7.1,14.0,2,,1.0,1.0,8.0,,2.0,1.0,,,4.0,2.0,3.0,3.0,3.0,,,2.0,,,,,,,,,,,
12624997,away,Al-Fayha,Gojko Cimirot,,,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,False,38.0,35.0,1.0,,0.0,14.0,14.0,21.0,24.0,4.0,2.0,1.0,,,,90.0,49.0,6.5,8.0,0,,,1.0,5.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Khalid Al-Kaabi,,,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,77,77,False,14.0,11.0,,,0.0,4.0,4.0,10.0,17.0,,6.0,,,,,82.0,31.0,7.3,11.0,2,7.0,,,4.0,,3.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,3.0,1.0,,,1.0,,,
12624997,away,Al-Fayha,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,21.0,16.0,,,1.0,3.0,4.0,14.0,19.0,7.0,3.0,1.0,,,,70.0,38.0,7.3,12.0,1,2.0,,1.0,5.0,4.0,4.0,4.0,,,1.0,1.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,
12624997,away,Al-Fayha,Faris Abdi,,,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,M,25,25,False,47.0,42.0,1.0,1.0,0.0,21.0,22.0,21.0,34.0,9.0,9.0,3.0,,,,90.0,82.0,6.8,18.0,1,9.0,2.0,2.0,10.0,1.0,2.0,,2.0,1.0,4.0,1.0,1.0,2.0,3.0,,,1.0,,,,,,,,,,,
12624997,away,Al-Fayha,Renzo López,,,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,13.0,11.0,,,0.0,3.0,3.0,8.0,10.0,6.0,1.0,1.0,,,,90.0,24.0,6.7,6.0,1,,4.0,3.0,8.0,2.0,,,,,2.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,,,,,1.0,,,,
12624997,away,Al-Fayha,Nawwaf Al Harthi,,,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,True,18.0,14.0,1.0,,0.0,7.0,9.0,7.0,12.0,3.0,1.0,,,,,20.0,27.0,6.3,10.0,0,3.0,1.0,1.0,5.0,,2.0,,,,2.0,2.0,1.0,,2.0,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Alejandro Pozuelo,Alejandro,Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400,M,8,8,True,21.0,17.0,,,0.0,5.0,5.0,12.0,17.0,1.0,1.0,,,,,20.0,28.0,6.8,8.0,1,1.0,,,2.0,1.0,2.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
12624997,away,Al-Fayha,Abdulhadi Al-Harajin,,,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,6.0,6.0,,,0.0,,,6.0,7.0,,,,,,,8.0,8.0,6.6,2.0,0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Abdulraoof Al-Deqeel,,,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Mohammed Al Dowaish,Mohammed Al Dowaish,,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400,D,47,47,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Sami Al-Khaibary,,,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Rakan Kaabi,Rakan Kaabi,,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Saud Zidan,Saud Zidan,,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624997,away,Al-Fayha,Aldry Contreras,Aldry Contreras,,aldry-contreras,A. Contreras,M,10,160.0,43,M,1477492,EUR,1087344000,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
