match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_penaltyConceded,stat_aerialLost,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_goals,stat_punches,stat_totalOffside,stat_penaltyWon
12357177,home,Cruzeiro,Rafael Silva,rafael-silva,R. Silva,F,99,179.0,1617,M,243963,EUR,702345600,F,8,8,False,14.0,11.0,,,0.0,2.0,3.0,9.0,11.0,3.0,,,,,,90.0,29.0,7.0,10.0,0.0116965,3,,,,,,2.0,6.0,,3.0,1.0,,2.0,,,,,,,,0.3833,0.6252,,,3.0,4.0,,1.0,1.0,1.0,,,1.0,,,
12357177,home,Cruzeiro,Japa,joao-wellington-japa,Japa,M,77,177.0,1249,M,1459623,EUR,1073001600,M,77,77,True,8.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,5.0,1.0,2.0,,,,,40.0,21.0,6.2,4.0,0.00315349,0,,,,,,,5.0,1.0,2.0,,,,,1.0,,2.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
12357177,home,Cruzeiro,Lucas Villalba,lucas-villalba,L. Villalba,D,25,177.0,1898,M,260077,EUR,777254400,D,25,25,True,12.0,10.0,2.0,2.0,0.0,4.0,5.0,6.0,7.0,,,,,,,21.0,14.0,6.6,2.0,0.00116132,0,,,,,,,2.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12357177,home,Cruzeiro,Robert,robert,Robert,M,16,174.0,1184,M,1500254,EUR,1113350400,F,80,80,True,12.0,11.0,,,0.0,2.0,2.0,9.0,12.0,1.0,1.0,,,,,21.0,17.0,6.9,4.0,0.027592,0,,Robert,,2.0,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,
12357177,home,Cruzeiro,Vitinho,amorim-de-assis-vitor-hugo,Vitinho,M,22,173.0,691,M,1836052,EUR,1077062400,M,22,22,True,11.0,9.0,1.0,1.0,0.0,1.0,1.0,8.0,10.0,1.0,,,,,,21.0,17.0,6.6,5.0,0.00348089,0,,,,,,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,
12357177,home,Cruzeiro,Ramiro,ramiro,Ramiro,M,17,167.0,375,M,330693,EUR,738028800,M,17,17,True,9.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,1.0,,1.0,,,,11.0,11.0,6.7,1.0,0.00466746,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12357177,home,Cruzeiro,Gabriel Grando,gabriel-grando,G. Grando,G,12,192.0,1323,M,1111770,EUR,954288000,G,81,81,True,,,,,,,,,,,,,,,,,,,,,0,,Gabriel Grando,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,home,Cruzeiro,Neris,neris,Neris,D,77,190.0,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,home,Cruzeiro,Helibelton Palacios,helibelton-palacios,H. Palacios,D,13,181.0,374,M,329597,EUR,739584000,D,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,home,Cruzeiro,Wesley Gasolina,wesley-gasolina,Wesley Gasolina,D,52,170.0,312,M,994479,EUR,952905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174.0,336,M,844601,EUR,822096000,M,23,23,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,home,Cruzeiro,Arthur Viana,arthur-rodrigues-viana,Arthur Viana,F,20,180.0,178,M,1633843,EUR,1081728000,F,68,68,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,home,Cruzeiro,Rafael Elias,rafael-elias,Rafael Elias,F,9,179.0,1250,M,928527,EUR,923875200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,21.0,18.0,9.0,7.0,0.0,14.0,17.0,4.0,4.0,1.0,7.0,,3.0,,4.0,90.0,31.0,7.1,3.0,0.00353124,0,0.1396,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,1.0,,
12357177,away,Cuiabá,Railan,railan,Railan,M,2,185.0,87,M,1047213,EUR,952646400,D,21,21,False,47.0,39.0,4.0,2.0,0.0,16.0,19.0,25.0,33.0,10.0,5.0,2.0,,,,90.0,88.0,7.0,23.0,0.105782,0,,,,5.0,2.0,,5.0,2.0,5.0,4.0,,,,2.0,,2.0,4.0,2.0,1.0,,,1.0,,,4.0,,1.0,,,,,,,,
12357177,away,Cuiabá,Marllon,marllon,Marllon,D,3,184.0,365,M,221206,EUR,703382400,D,4,4,False,34.0,31.0,2.0,1.0,0.0,25.0,26.0,6.0,8.0,5.0,5.0,,,,,90.0,49.0,7.3,4.0,0.00594015,1,,,,,,2.0,3.0,,,,1.0,,,5.0,1.0,1.0,3.0,2.0,1.0,0.0192,,1.0,,2.0,1.0,,,,1.0,,,,,,
12357177,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,49.0,41.0,12.0,6.0,0.0,27.0,30.0,14.0,19.0,2.0,2.0,,,,,90.0,60.0,6.7,8.0,0.00499627,1,,,,,,2.0,1.0,,,,,,,5.0,,1.0,,,,0.0552,,1.0,,1.0,,,,,,1.0,,,,,
12357177,away,Cuiabá,Ramon,ramon,Ramon,D,13,176.0,862,M,980761,EUR,984441600,D,23,23,False,44.0,39.0,3.0,1.0,0.0,22.0,23.0,21.0,30.0,4.0,4.0,1.0,,,,90.0,72.0,7.0,11.0,0.108036,1,,,,9.0,4.0,,4.0,1.0,1.0,1.0,,,,4.0,,,2.0,2.0,1.0,0.0223,,3.0,,2.0,,,,,,1.0,,,,1.0,
12357177,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,False,54.0,48.0,8.0,6.0,0.0,22.0,24.0,26.0,30.0,5.0,4.0,1.0,,,,90.0,67.0,6.9,8.0,0.0479735,0,,,,,,1.0,5.0,2.0,,,,,,3.0,,,3.0,2.0,2.0,,,1.0,,,1.0,,1.0,,,,,,,,
12357177,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,False,48.0,43.0,4.0,2.0,0.0,18.0,20.0,25.0,30.0,4.0,8.0,1.0,,,,86.0,58.0,7.1,9.0,0.150556,1,,Denilson,,2.0,,1.0,2.0,,4.0,2.0,,1.0,,,,,,,,0.0105,0.0682,2.0,,,,,,,,,,,,,
12357177,away,Cuiabá,Jonathan Cafú,jonathan-cafu,Jonathan Cafú,M,11,175.0,197,M,790103,EUR,679104000,M,7,7,False,23.0,17.0,,,0.0,5.0,7.0,12.0,19.0,5.0,4.0,2.0,,,,60.0,38.0,6.3,15.0,0.0372045,0,,,,3.0,,3.0,9.0,2.0,2.0,,,,,1.0,,,,,3.0,,,1.0,,,2.0,,2.0,,,,,,,,
12357177,away,Cuiabá,Max,max,Max,M,8,187.0,253,M,1105838,EUR,989539200,M,10,10,False,29.0,21.0,3.0,2.0,0.0,6.0,7.0,15.0,26.0,1.0,3.0,1.0,,,,78.0,42.0,6.8,13.0,0.0211604,2,,Max,,4.0,,,2.0,,1.0,,,,,2.0,,1.0,,,1.0,0.0714,,,,,,,,,2.0,,,,,,
12357177,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,False,27.0,22.0,3.0,2.0,0.0,5.0,6.0,17.0,21.0,4.0,2.0,1.0,,,,77.0,45.0,7.1,12.0,0.112744,5,,,,,,,6.0,2.0,3.0,1.0,,1.0,,,,,2.0,1.0,1.0,0.2514,0.036,,,,3.0,,1.0,,1.0,3.0,,,,,1.0
12357177,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,14.0,12.0,1.0,1.0,0.0,7.0,7.0,6.0,10.0,1.0,1.0,,,,,90.0,31.0,7.1,9.0,0.0978887,3,,,,3.0,1.0,1.0,5.0,1.0,1.0,,,1.0,,,,,,,1.0,1.042,0.988,1.0,,1.0,3.0,,1.0,,1.0,1.0,,1.0,,,
12357177,away,Cuiabá,Eliel,eliel,Eliel,F,22,175.0,94,M,1391413,EUR,1043539200,F,11,11,True,5.0,5.0,,,0.0,,,5.0,5.0,,,,,,,30.0,11.0,6.7,2.0,0.00469165,1,,Eliel,,,,,,,,,,1.0,,1.0,,,,,,0.0438,0.0294,,,,1.0,,,,,,,,,,
12357177,away,Cuiabá,André Luís,andre-luis,A. Luís,F,7,179.0,174,M,876286,EUR,861580800,F,97,97,True,9.0,8.0,,,0.0,3.0,3.0,5.0,6.0,,,,,,,13.0,14.0,6.5,4.0,0.00709025,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,
12357177,away,Cuiabá,Guilherme Madruga,guilherme-madruga,G. Madruga,M,8,187.0,206,M,1463460,EUR,973900800,D,8,8,True,9.0,9.0,,,0.0,4.0,4.0,5.0,6.0,3.0,,,,,,12.0,17.0,7.2,2.0,0.1727,1,,Guilherme Madruga,,1.0,,,2.0,,1.0,1.0,,1.0,,,,,2.0,1.0,1.0,0.1605,0.44,2.0,,1.0,1.0,,,1.0,,,,,,,
12357177,away,Cuiabá,Luciano Giménez,luciano-gimenez,L. Giménez,F,18,187.0,174,M,1182435,EUR,950832000,F,19,19,True,,,,,0.0,,,,,,,,,,,14.0,4.0,6.4,2.0,,0,,Luciano Giménez,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
12357177,away,Cuiabá,Rhyan,rhyan,Rhyan,G,32,,101,M,1819829,EUR,1136246400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,Rhyan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,away,Cuiabá,Mateus Pasinato,mateus-pasinato,Mateus Pasinato,G,41,192.0,80,M,914169,EUR,709689600,G,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,away,Cuiabá,Juan Tavares,juan-tavares,J. Tavares,D,63,179.0,44,M,1141510,EUR,1019692800,D,63,63,True,,,,,,,,,,,,,,,,,,,,,0,,Juan Pablo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,away,Cuiabá,Allyson,allyson,Allyson,D,3,184.0,69,M,809194,EUR,656640000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,away,Cuiabá,Rikelme,rikelme,Rikelme,D,16,184.0,260,M,1102383,EUR,1058313600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12357177,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
