match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_totalCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_challengeLost,stat_keyPass,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_totalOffside,player_sofascoreId,player_firstName,player_lastName,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_bigChanceMissed,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
12499760,home,SC Freiburg,Junior Adamu,chukwubuike-adamu,J. Adamu,F,9,183,1129,M,902381,EUR,991785600,F,20,20,False,15.0,11.0,,,0.0,6.0,6.0,5.0,9.0,1.0,1.0,,,,72.0,27.0,6.5,6.0,0.00991528,1,,10.0,2.0,12.0,6.0,,,1.0,3.0,,0.4348,,,,,,,,1.0,,1.0,,,,,,,1.0,0.3462,2.0,1.0,,,,
12499760,home,SC Freiburg,Max Rosenfelder,rosenfelder-maximilian,M. Rosenfelder,D,37,186,240,M,1131337,EUR,1044835200,D,37,37,True,18.0,14.0,2.0,,0.0,11.0,11.0,3.0,7.0,2.0,1.0,,,,24.0,26.0,6.6,6.0,0.00124616,0,,,1.0,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12499760,home,SC Freiburg,Nicolas Höfler,nicolas-hofler,N. Höfler,M,27,181,162,M,49639,EUR,636940800,M,27,27,True,11.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,7.0,2.0,2.0,,,,24.0,14.0,6.7,3.0,0.0254011,0,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
12499760,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,M,7,7,True,5.0,4.0,1.0,1.0,0.0,,1.0,4.0,7.0,,,,,,24.0,9.0,6.6,4.0,0.00888203,0,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
12499760,home,SC Freiburg,Michael Gregoritsch,michael-gregoritsch,M. Gregoritsch,F,38,193,1525,M,111483,EUR,766627200,F,38,38,True,7.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,1.0,3.0,,,,18.0,9.0,6.6,5.0,0.00485194,0,,3.0,2.0,3.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,home,SC Freiburg,Kiliann Sildillia,kiliann-sildillia,K. Sildillia,D,25,186,666,M,1014222,EUR,1021507200,D,25,25,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,,,2.0,4.0,,1.0,0.00112568,0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,home,SC Freiburg,Florian Müller,florian-muller,F. Müller,G,21,190,205,M,842858,EUR,879379200,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,home,SC Freiburg,Florent Muslija,florent-muslija,F. Muslija,M,24,172,810,M,882019,EUR,899683200,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,home,SC Freiburg,Maximilian Philipp,maximilian-philipp,M. Philipp,F,26,184,492,M,171927,EUR,762480000,F,26,26,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,586,M,280009,EUR,773798400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,33.0,19.0,18.0,4.0,0.0,18.0,22.0,1.0,11.0,4.0,12.0,1.0,1.0,2.0,90.0,51.0,7.3,14.0,0.0008961,0,0.3643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,
12499760,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,50.0,44.0,7.0,3.0,0.0,36.0,41.0,8.0,9.0,2.0,5.0,,,,90.0,69.0,7.7,6.0,0.0111103,2,,1.0,1.0,3.0,5.0,2.0,1.0,3.0,1.0,2.0,0.0508,,,,,,,,1.0,,3.0,2.0,,,,,,,,,,,,,1.0
12499760,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,48.0,39.0,7.0,4.0,0.0,30.0,36.0,9.0,12.0,10.0,1.0,,,,90.0,72.0,8.1,11.0,0.00851261,0,,2.0,12.0,4.0,14.0,,3.0,5.0,1.0,2.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,False,55.0,45.0,5.0,1.0,0.0,32.0,35.0,13.0,20.0,3.0,6.0,,,,90.0,68.0,6.9,15.0,0.0114908,0,,3.0,2.0,5.0,3.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,,,,
12499760,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,51.0,38.0,3.0,2.0,0.0,23.0,30.0,17.0,27.0,1.0,4.0,,,,89.0,81.0,7.1,24.0,0.0914437,1,,,,3.0,1.0,,,,,,0.0354,6.0,2.0,1.0,3.0,,2.0,1.0,3.0,,,,,,,,,1.0,0.0614,1.0,,,,,
12499760,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,32.0,26.0,4.0,1.0,0.0,14.0,15.0,12.0,17.0,1.0,6.0,,,,90.0,41.0,6.8,7.0,0.0128061,1,,,2.0,,2.0,1.0,,,,,0.049,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,34.0,26.0,6.0,2.0,0.0,17.0,19.0,9.0,19.0,2.0,5.0,,,,74.0,52.0,6.6,16.0,0.0137914,1,,,2.0,4.0,3.0,,,1.0,2.0,1.0,0.0232,4.0,2.0,,1.0,,,1.0,,,,,,,,,,1.0,0.2728,,,,,,
12499760,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,39.0,34.0,3.0,1.0,0.0,17.0,19.0,18.0,21.0,3.0,2.0,,,,90.0,51.0,6.9,7.0,0.175723,0,,2.0,2.0,4.0,3.0,,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,
12499760,away,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,40.0,31.0,2.0,1.0,0.0,16.0,18.0,15.0,24.0,2.0,8.0,,,,89.0,56.0,6.8,14.0,0.0172394,0,,4.0,1.0,10.0,3.0,,,2.0,1.0,4.0,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,,,,,
12499760,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,41.0,35.0,5.0,4.0,0.0,18.0,21.0,17.0,21.0,1.0,6.0,,,,90.0,51.0,6.9,7.0,0.0393494,0,,6.0,,7.0,2.0,,,2.0,,1.0,,1.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,9.0,4.0,,,0.0,3.0,3.0,1.0,7.0,,1.0,,,,45.0,16.0,6.4,8.0,0.00033655,1,,3.0,,3.0,2.0,1.0,,,2.0,,0.1667,1.0,,,2.0,True,,,,,,,,,,,,,,,1.0,,,,
12499760,away,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,True,13.0,11.0,,,0.0,4.0,5.0,7.0,8.0,1.0,1.0,,,,45.0,20.0,6.6,5.0,0.00932267,3,,1.0,1.0,3.0,1.0,1.0,,,,1.0,0.2019,,,,2.0,,,,,2.0,,,1.0,,,,,,,1.0,,,,,
12499760,away,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,12.0,9.0,,,0.0,3.0,5.0,6.0,7.0,,1.0,,,,16.0,13.0,6.7,3.0,0.00213951,0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,1.0,1.0,,,3.692e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,Nikolas Veratschnig,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,1.0,,,,0.0,,,,2.0,,,,,,1.0,3.0,,3.0,,0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Daniel Gleiber,gleiber-daniel,D. Gleiber,M,42,177,50,M,1535558,EUR,1107216000,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Gleiber,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499760,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Nelson Weiper,,,,,,,,,,
