match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_outfielderBlock,player_sofascoreId,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_ownGoals,stat_wasFouled,stat_bigChanceMissed,stat_bigChanceCreated,captain,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_hitWoodwork,stat_goals,stat_totalOffside
14429576,home,Al-Ittihad,Karim Benzema,karim-benzema,K. Benzema,F,90,184,194410,M,3306,EUR,566870400,F,9,9,False,32.0,23.0,,,0.0,6.0,6.0,17.0,26.0,,2.0,1.0,1.0,,,,,90.0,44.0,6.7,14.0,0.0443454,,4,,-0.16,0.45,0.13,,1.0,,1.0,,2.0,1.0,,,,2.0,,,,,,KBenz9,1.0,,0.2268,0.05,,1.0,1.0,0.2407,2.0,,,1.0,,True,,,,,,
14429576,home,Al-Ittihad,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178,356,M,984415,EUR,1000944000,F,27,27,True,21.0,19.0,1.0,,0.0,3.0,3.0,16.0,18.0,,4.0,,3.0,,,,,32.0,31.0,6.5,6.0,0.0290351,,0,,-0.11,0.03,0.13,,1.0,1.0,3.0,,2.0,,2.0,,,,1.0,1.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,
14429576,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176,240,M,818572,EUR,830217600,D,37,37,True,8.0,4.0,,,0.0,1.0,3.0,3.0,5.0,,,,,,,,,13.0,13.0,6.8,4.0,0.00413797,,0,,0.0,-0.02,0.14,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
14429576,home,Al-Ittihad,Abdulaziz Al-Bishi,abdulaziz-al-bishi,A. Al-Bishi,M,22,172,241,M,791417,EUR,763344000,F,22,22,True,4.0,2.0,,,0.0,1.0,1.0,1.0,3.0,,,,,,,,,9.0,4.0,6.4,2.0,0.00021019,,0,,-0.05,,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,home,Al-Ittihad,Saleh Al-Shehri,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,818779,EUR,752112000,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,3.0,,,,,,,9.0,5.0,6.3,2.0,0.0004187,,1,,-0.02,-0.11,-0.01,,,,,,2.0,,,,,,1.0,,,,,,,,0.0162,-0.15,,,1.0,0.0755,,,,,,,,,,,,
14429576,home,Al-Ittihad,Mohammed Al-Absi,mohammed-al-absi,M. Al-Absi,G,50,180,125,M,1168640,EUR,1032825600,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Mohammed Alabsi,,,,,,,,,,,,,,,,,,,,,,,
14429576,home,Al-Ittihad,Mohammed Ali Barnawi,barnawi-mohammed-ali,M. A. Barnawi,D,66,179,198,M,1475444,EUR,1123372800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,home,Al-Ittihad,Awad Al-Nashri,awad-al-nashri,A. Al-Nashri,M,14,176,241,M,1048371,EUR,1016150400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Awad Al Nashri,,,,,,,,,,,,,,,,,,,,,,,
14429576,home,Al-Ittihad,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185,951,M,966452,EUR,997660800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Faisal,Al-Ghamdi,,,,,,,,,,,,,,,,,,,,,,
14429576,home,Al-Ittihad,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162,225,M,985140,EUR,923011200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Bono,bono,Bono,G,37,195,54623,M,360938,EUR,670809600,G,37,37,False,22.0,19.0,6.0,3.0,0.0,17.0,17.0,2.0,5.0,,,3.0,6.0,,2.0,4.0,3.0,90.0,34.0,7.7,3.0,0.00139345,0.416,0,0.4036,0.08,-0.03,0.26,0.37,,,,,,,,,,,,,,,,BonoY,,,,,,,,,,,,,,,1.0,1.0,,,,
14429576,away,Al-Hilal,Hamad Al Yami,hamad-al-yami,H. A. Yami,D,88,170,585,M,981158,EUR,926899200,D,88,88,False,16.0,11.0,1.0,,0.0,6.0,8.0,5.0,8.0,,4.0,,3.0,,,,,45.0,26.0,6.4,7.0,0.00325618,,0,,-0.13,-0.03,-0.05,,,,1.0,1.0,3.0,1.0,2.0,,,,1.0,,Hamad,Al Yami,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Hassan Al Tambakti,hassan-al-tambakti,H. A. Tambakti,D,87,182,1188,M,881837,EUR,918518400,D,87,87,False,41.0,34.0,5.0,2.0,0.0,25.0,28.0,9.0,13.0,,3.0,5.0,4.0,,,,,90.0,54.0,6.9,7.0,0.0071281,,0,,0.08,0.12,0.16,,,,2.0,1.0,,,2.0,2.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,
14429576,away,Al-Hilal,Kalidou Koulibaly,kalidou-koulibaly,K. Koulibaly,D,3,187,26133,M,126071,EUR,677376000,D,3,3,False,51.0,39.0,11.0,3.0,0.0,24.0,24.0,15.0,27.0,,2.0,5.0,7.0,,,,,90.0,65.0,7.1,13.0,0.00559723,,1,,0.22,0.14,0.35,,,,3.0,1.0,,,,2.0,1.0,1.0,1.0,,,,1.0,kkoulibaly26,1.0,,0.0308,-0.06,,,,,,,1.0,,,,,,,,,
14429576,away,Al-Hilal,Theo Hernández,theo-hernandez,T. Hernández,D,19,184,26472,M,788027,EUR,876096000,D,19,19,False,46.0,44.0,5.0,5.0,0.0,21.0,22.0,23.0,24.0,,5.0,1.0,6.0,,,,,90.0,65.0,6.8,9.0,0.0439611,,1,,-0.05,0.27,0.13,,2.0,,1.0,1.0,3.0,1.0,3.0,,,1.0,1.0,1.0,,,,TheoHdez,1.0,,0.0194,-0.1,,1.0,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13384,M,331447,EUR,793843200,M,22,22,False,47.0,35.0,7.0,3.0,0.0,17.0,23.0,18.0,24.0,2.0,8.0,,6.0,,,,,89.0,66.0,6.4,21.0,0.0419885,,3,,0.04,0.26,-0.01,,2.0,2.0,5.0,2.0,3.0,,2.0,2.0,1.0,2.0,,,,,1.0,sms,,,0.5065,-0.58,,1.0,1.0,0.7738,2.0,,1.0,1.0,,,,,,,,
14429576,away,Al-Hilal,Rúben Neves,ruben-neves,R. Neves,M,8,181,15472,M,280955,EUR,858211200,M,8,8,False,57.0,53.0,10.0,9.0,0.0,25.0,27.0,28.0,30.0,1.0,2.0,2.0,6.0,,,,,90.0,77.0,8.4,12.0,0.485811,,1,,0.6,0.43,0.53,,8.0,,4.0,1.0,,,1.0,2.0,2.0,3.0,,3.0,,,1.0,rubenneves,,,0.0171,-0.01,3.0,,1.0,0.0432,,,2.0,,1.0,,,,,,,
14429576,away,Al-Hilal,Nasser Al-Dawsari,nasser-al-dawsari,N. Al-Dawsari,M,16,178,1153,M,872607,EUR,914025600,M,16,16,False,33.0,29.0,2.0,1.0,0.0,10.0,11.0,19.0,22.0,,1.0,1.0,3.0,,,,,90.0,43.0,6.8,7.0,0.106553,,0,,-0.04,0.1,0.24,,,,2.0,,1.0,,1.0,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
14429576,away,Al-Hilal,Malcom,malcom,Malcom,M,10,171,13905,M,551772,EUR,856915200,F,10,10,False,34.0,31.0,2.0,2.0,0.0,13.0,14.0,18.0,20.0,,1.0,1.0,2.0,,,,,90.0,42.0,6.7,7.0,0.0708617,,1,,-0.47,0.42,0.15,,1.0,,2.0,,,,,,,3.0,1.0,,,,,malcomoliveira_97,1.0,,0.0433,0.01,,,,,,,2.0,,,,,,,,,
14429576,away,Al-Hilal,Marcos Leonardo,marcos-leonardo,M. Leonardo,F,9,177,22653,M,1047227,EUR,1051833600,F,9,9,False,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,73.0,12.0,6.8,4.0,0.0297891,,3,,0.04,0.21,-0.01,,,,,,,,,,,4.0,1.0,,,,,marcosleonardo09,,,1.1047,0.24,,,2.0,0.9921,1.0,,,,,,,,,1.0,1.0,
14429576,away,Al-Hilal,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70302,M,924871,EUR,930182400,F,7,7,False,17.0,14.0,,,0.0,4.0,5.0,10.0,12.0,4.0,11.0,,3.0,,,,,89.0,33.0,7.1,9.0,0.101007,,1,,-0.03,0.33,0.42,,1.0,,5.0,1.0,3.0,,,2.0,2.0,1.0,2.0,2.0,,,1.0,Darwin,,,0.079,-0.15,,1.0,1.0,0.1025,,,3.0,,,,,,,,,1.0
14429576,away,Al-Hilal,Moteb Al-Harbi,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,1022679,EUR,950918400,D,24,24,True,17.0,14.0,3.0,1.0,0.0,10.0,10.0,4.0,7.0,1.0,2.0,1.0,1.0,,,,,45.0,28.0,6.8,5.0,0.00241841,,0,,-0.02,0.04,0.19,,,,3.0,,1.0,,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Mohamed Kanno,mohamed-kanno,M. Kanno,M,28,191,1575,M,828524,EUR,780192000,M,28,28,True,10.0,8.0,1.0,1.0,0.0,2.0,2.0,6.0,8.0,,1.0,,,,,,,17.0,14.0,6.7,2.0,0.00508186,,0,,-0.02,-0.01,0.0,,,,2.0,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Ali Lajami,ali-lajami,A. Lajami,D,78,175,1281,M,818667,EUR,830390400,D,78,78,True,1.0,1.0,,,0.0,,,1.0,1.0,,,1.0,,,,,,1.0,2.0,,,0.0010288,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Abdullah Al-Hamdan,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,915991,EUR,937094400,F,99,99,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,,,,,1.0,6.0,,4.0,0.00015194,,0,,,,,,,,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Mohammed Al-Rubaie,mohammed-al-rubaie,M. Al-Rubaie,G,17,190,648,M,920497,EUR,871516800,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Ali Albulayhi,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,1138857,EUR,627609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Abdulelah Al-Malki,abdulelah-al-malki,A. Al-Malki,M,88,170,376,M,818840,EUR,781833600,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Abdullah Radif,abdullah-radif,A. H. Radif,F,21,185,510,M,1101759,EUR,1043107200,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Abdullah Radif,,,,,,,,,,,,,,,,,,,,,,,
14429576,away,Al-Hilal,Abdulkarim Darisi,abdulkarim-darisi,A. Darisi,F,14,184,469,M,1548394,EUR,1050537600,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
