match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_wonContest,stat_aerialLost,stat_totalTackle,stat_wonTackle,stat_penaltyConceded,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_goals,player_sofascoreId,stat_penaltyWon,stat_hitWoodwork,stat_penaltyMiss
12624906,home,Al-Khaleej,Abdullah Al-Salem,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200,F,11,11,False,12.0,10.0,1.0,1.0,0.0,7.0,8.0,4.0,1.0,,,,,,85.0,20.0,6.8,4.0,3,3.0,,,,2.0,,,,,,,2.0,,,,1.0,,,,2.0,,,,,,1.0,1.0,,1.0,True,,,,,
12624906,home,Al-Khaleej,Thomas Murg,thomas-murg,T. Murg,M,94,173.0,283,M,149677,EUR,784771200,F,99,99,True,25.0,22.0,1.0,,0.0,10.0,11.0,15.0,3.0,,,,,,48.0,40.0,7.3,11.0,1,12.0,1.0,,,5.0,3.0,1.0,6.0,,,1.0,4.0,,1.0,,1.0,Thomas,Murg,3.0,,,,,,,,,,1.0,,1.0,,,,
12624906,home,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,True,5.0,2.0,,,0.0,,1.0,4.0,,,,,,,19.0,9.0,6.6,5.0,1,2.0,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,mohamed_shereif19,,,
12624906,home,Al-Khaleej,Bandar Al Mutairi,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800,D,33,33,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,,15.0,5.0,6.7,,0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12624906,home,Al-Khaleej,Mohammed Al Abdullah,mohammed-al-abdullah,M. A. Abdullah,M,19,,3,M,1398849,EUR,1026518400,M,19,19,True,,,,,0.0,,,,,,,,,,15.0,3.0,6.4,2.0,0,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,Mohammed Al Abdullah,,,,,,,,,,,,,,,,,,
12624906,home,Al-Khaleej,Raed Ozaybi,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ozaybi Raed,,,,,,,,,,,,,,,,,,
12624906,home,Al-Khaleej,Arif Al-Haydar,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Arif Al-Haydar,,,,,,,,,,,,,,,,,,
12624906,home,Al-Khaleej,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624906,home,Al-Khaleej,Ali Abdoulraouf Alabdrabalnabi,ali-abdoulraouf-alabdrabalnabi,A. A. Alabdrabalnabi,M,24,,10,M,2040371,EUR,1072915200,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ali Abdoulraouf Alabdrabalnabi,,,,,,,,,,,,,,,,,,
12624906,home,Al-Khaleej,Hussain Al Sultan,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400,F,71,71,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hussain Al Sultan,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Florin Niță,florin-nita,F. Niță,G,,185.0,1579,M,83551,EUR,552268800,G,1,1,False,24.0,13.0,14.0,4.0,0.0,9.0,12.0,12.0,5.0,,,,,3.0,90.0,30.0,6.7,11.0,0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,23,184.0,21,M,1048753,EUR,1019088000,D,87,87,False,37.0,28.0,8.0,4.0,0.0,21.0,23.0,14.0,5.0,,,,,,88.0,44.0,6.6,10.0,0,7.0,,,1.0,3.0,5.0,1.0,,,,,1.0,1.0,1.0,,,Mohammed Alkhaibari,,,1.0,3.0,2.0,,,,,,,,,,,,,
12624906,away,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,39.0,34.0,6.0,4.0,0.0,25.0,29.0,10.0,2.0,,,,,,90.0,43.0,6.6,5.0,0,9.0,,,,1.0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,
12624906,away,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,30.0,25.0,10.0,6.0,0.0,17.0,17.0,13.0,6.0,,,,,,90.0,43.0,7.3,5.0,0,8.0,,,1.0,,5.0,,,4.0,1.0,3.0,,1.0,,,,,,,,3.0,2.0,,,,,,,,,,,,,
12624906,away,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,M,51,51,False,33.0,23.0,4.0,2.0,0.0,14.0,19.0,17.0,8.0,,,,,,88.0,64.0,7.3,20.0,1,11.0,3.0,2.0,2.0,4.0,8.0,,5.0,1.0,,2.0,3.0,3.0,,,,,,2.0,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,,
12624906,away,Damac FC,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,6,172.0,54,M,1217924,EUR,1057536000,M,6,6,False,36.0,30.0,4.0,4.0,0.0,8.0,10.0,26.0,3.0,,,,,,90.0,46.0,6.7,8.0,0,22.0,,,1.0,6.0,5.0,5.0,,1.0,,,2.0,,1.0,,,,,,,4.0,2.0,,,,,,,,,,,,,
12624906,away,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,32,32,False,33.0,24.0,8.0,4.0,0.0,10.0,11.0,24.0,3.0,,,,,,90.0,48.0,6.6,14.0,2,16.0,2.0,2.0,,5.0,2.0,1.0,3.0,,,1.0,2.0,,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,
12624906,away,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,M,13,13,False,23.0,22.0,1.0,,0.0,9.0,9.0,17.0,3.0,,,,,,90.0,47.0,7.2,9.0,1,13.0,3.0,,,4.0,5.0,1.0,2.0,2.0,,1.0,2.0,,1.0,,1.0,,,2.0,2.0,3.0,3.0,,,,1.0,,,,,,,,,
12624906,away,Damac FC,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200,F,11,11,False,21.0,17.0,1.0,,0.0,7.0,7.0,18.0,,,,,,,86.0,33.0,6.8,11.0,0,10.0,4.0,,1.0,5.0,3.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,2.0,,,1.0,,,,,1.0,,,,,,,,,,,
12624906,away,Damac FC,Habib Diallo,habib-diallo,H. Diallo,F,30,186.0,7474,M,802159,EUR,803433600,F,80,80,False,23.0,14.0,3.0,3.0,0.0,3.0,4.0,19.0,2.0,,,,,,90.0,31.0,7.1,11.0,2,11.0,,,4.0,8.0,7.0,,1.0,,,,,2.0,2.0,1.0,2.0,,,,6.0,1.0,,,1.0,1.0,1.0,1.0,,,,,habibdiallo28,,,
12624906,away,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,F,10,10,False,32.0,23.0,5.0,4.0,0.0,6.0,6.0,27.0,4.0,,,,,,90.0,53.0,7.0,20.0,6,17.0,1.0,,,6.0,1.0,,1.0,,,,3.0,1.0,1.0,,2.0,,,,,,,,4.0,,1.0,1.0,2.0,4.0,,1.0,,,1.0,1.0
12624906,away,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,F,90,90,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,14.0,3.0,6.5,,0,1.0,,,,2.0,1.0,1.0,,,,1.0,,,1.0,,,Hazzaa Ahmed Al-Ghamdi,,,,1.0,,,,,,,,,,,,,,
12624906,away,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,,,,,,12.0,3.0,6.5,,0,2.0,,,,1.0,,,,,,,,,1.0,,,Noor Al-Rashidi,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,6,170.0,26,M,871619,EUR,810345600,D,5,5,True,3.0,3.0,,,0.0,,,3.0,,,,,,,12.0,3.0,6.5,,0,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,97,97,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Jawad Alhassan,jawad-alhassan,J. Alhassan,D,23,175.0,11,M,1916966,EUR,1104537600,F,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Jawad Alhassan,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Abdullah Al-Qahtani,abdullah-al-qahtani,A. Al-Qahtani,M,7,172.0,38,M,974064,EUR,854668800,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Ahmed Harisi,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180.0,439,M,1474690,EUR,1060041600,F,94,94,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624906,away,Damac FC,Abdullah Almogren,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
