match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_wasFouled,stat_fouls,stat_totalContest,stat_interceptionWon,captain,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_hitWoodwork,stat_errorLeadToAShot,stat_outfielderBlock,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_punches,player_sofascoreId,stat_errorLeadToAGoal
11406725,home,Empoli,Elia Caprile,,,elia-caprile,E. Caprile,G,1,191,1685,M,947954,EUR,998697600,G,25,25,False,30.0,21.0,13.0,4.0,0.0,19.0,19.0,2.0,11.0,1.0,1.0,14.0,4.0,1.0,3.0,1.0,1.0,90.0,50.0,7.5,9.0,0.00572523,1.0,0,-0.1622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Bartosz Bereszyński,,,bartosz-bereszynski,B. Bereszyński,D,19,182,2549,M,109461,EUR,710899200,D,19,19,False,19.0,16.0,2.0,1.0,0.0,13.0,14.0,3.0,5.0,,1.0,3.0,,,,,,67.0,24.0,6.2,3.0,0.0027006,,0,,1.0,6.0,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Ardian Ismajli,,,ardian-ismajli,A. Ismajli,D,44,188,1151,M,840414,EUR,844041600,D,34,34,False,14.0,10.0,4.0,2.0,0.0,6.0,8.0,4.0,6.0,,3.0,,,,,,,90.0,23.0,6.5,5.0,0.0129528,,0,,3.0,4.0,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,6,191,784,M,352736,EUR,841968000,D,33,33,False,40.0,33.0,3.0,1.0,0.0,22.0,24.0,11.0,16.0,,,9.0,,,,,,90.0,47.0,6.9,9.0,0.00774432,1.0,0,,,,2.0,,1.0,,,2.0,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Emmanuel Gyasi,,,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,M,11,11,False,8.0,3.0,2.0,,1.0,1.0,3.0,2.0,5.0,1.0,1.0,,,,,,,45.0,14.0,6.6,8.0,0.174838,1.0,0,,,3.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Simone Bastoni,,,simone-bastoni,S. Bastoni,M,10,183,168,M,385330,EUR,847152000,M,30,30,False,13.0,9.0,3.0,2.0,0.0,2.0,2.0,7.0,11.0,1.0,,3.0,,,,,,55.0,21.0,6.8,5.0,0.00459177,2.0,1,,,4.0,3.0,1.0,1.0,2.0,,,,,2.0,2.0,,1.0,1.0,0.0992,,,,,,,,,,,,,,,
11406725,home,Empoli,Răzvan Marin,,,razvan-marin,R. Marin,M,18,178,3932,M,279563,EUR,832809600,M,18,18,False,25.0,19.0,6.0,2.0,0.0,9.0,9.0,11.0,24.0,,1.0,5.0,,,,,,90.0,46.0,6.7,16.0,0.317796,1.0,2,,1.0,8.0,6.0,1.0,1.0,3.0,1.0,,,1.0,4.0,4.0,,2.0,1.0,0.1145,8.0,1.0,1.0,1.0,1.0,,,,,,,,,,
11406725,home,Empoli,Youssef Maleh,,,maleh-youssef,Y. Maleh,M,29,177,1361,M,849274,EUR,903744000,M,29,29,False,9.0,5.0,2.0,,0.0,2.0,2.0,3.0,7.0,,1.0,1.0,,,,,,77.0,24.0,6.8,7.0,0.00775229,,1,,1.0,6.0,2.0,,1.0,3.0,1.0,3.0,,,1.0,1.0,,1.0,,0.052,,,1.0,,,1.0,,,,,,,,,
11406725,home,Empoli,Liberato Cacace,,,liberato-cacace,L. Cacace,D,13,184,514,M,905264,EUR,970012800,M,13,13,False,33.0,27.0,3.0,2.0,0.0,11.0,15.0,17.0,24.0,1.0,4.0,4.0,,,,,,90.0,66.0,7.7,17.0,0.060353,2.0,1,,,3.0,6.0,,1.0,2.0,4.0,1.0,,,1.0,,2.0,1.0,,0.0652,6.0,1.0,,,,1.0,4.0,1.0,1.0,0.6223,,,,,
11406725,home,Empoli,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,20,20,False,12.0,8.0,,,1.0,1.0,2.0,7.0,10.0,1.0,,3.0,,,,,,90.0,31.0,7.2,9.0,0.0516884,3.0,6,,,5.0,7.0,2.0,2.0,1.0,3.0,,,1.0,3.0,1.0,3.0,,,1.3297,,,2.0,,,,1.0,4.0,4.0,1.4887,1.0,2.0,,,
11406725,home,Empoli,Mattia Destro,,,mattia-destro,M. Destro,F,,181,199,M,100570,EUR,669427200,F,23,23,False,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,2.0,,,,,,45.0,17.0,6.8,4.0,0.0106986,,2,,,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,0.4662,,,,,,,,,1.0,0.0409,,1.0,,,
11406725,home,Empoli,Sebastian Walukiewicz,,,sebastian-walukiewicz,S. Walukiewicz,D,6,188,2252,M,886243,EUR,954892800,D,4,4,True,14.0,9.0,3.0,2.0,0.0,4.0,6.0,5.0,9.0,,,2.0,,,,,,45.0,21.0,6.8,8.0,0.00112672,,0,,1.0,2.0,3.0,,,,2.0,,,2.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,
11406725,home,Empoli,M'Baye Niang,,,mbaye-niang,M. Niang,F,29,188,1652,M,139228,EUR,787795200,F,10,10,True,8.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,6.0,,3.0,1.0,,,,,,45.0,20.0,6.8,6.0,0.00074418,,2,,1.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,,,,1.0,,0.3856,,,1.0,,,,,1.0,1.0,0.4241,1.0,,,,
11406725,home,Empoli,Jacopo Fazzini,,,jacopo-fazzini,J. Fazzini,F,22,178,840,M,1012179,EUR,1047772800,M,21,21,True,16.0,11.0,,,0.0,5.0,6.0,6.0,11.0,1.0,,3.0,,,,,,35.0,23.0,7.2,8.0,0.182566,2.0,1,,,2.0,1.0,1.0,,,2.0,,,,,,1.0,,1.0,0.0677,1.0,,,,,,1.0,,,,,,,,
11406725,home,Empoli,Francesco Caputo,,,francesco-caputo,F. Caputo,F,9,181,857,M,43905,EUR,555206400,F,9,9,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,23.0,2.0,6.5,1.0,0.0316616,,0,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Nicolò Cambiaghi,,,cambiaghi-nicolo,N. Cambiaghi,F,28,173,1123,M,971005,EUR,977961600,F,28,28,True,3.0,2.0,1.0,,0.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,13.0,7.0,6.9,1.0,0.220833,1.0,1,,,,,,,,,,,,,,,,1.0,0.0592,1.0,1.0,,,,,,,,,,,,,
11406725,home,Empoli,Jacopo Seghetti,,,jacopo-seghetti,J. Seghetti,G,12,190,162,M,1397725,EUR,1108598400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Etrit Berisha,,,etrit-berisha,E. Berisha,G,99,194,464,M,35656,EUR,605491200,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Samuele Perisan,,,samuele-perisan,S. Perisan,G,1,191,50,M,794784,EUR,872121600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Saba Goglichidze,,,saba-goglichidze,S. Goglichidze,D,3,192,1618,M,1126175,EUR,1088121600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Giuseppe Pezzella,,,giuseppe-pezzella,G. Pezzella,M,3,187,619,M,814589,EUR,880761600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Viktor Kovalenko,,,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Szymon Żurkowski,,,szymon-zurkowski,S. Żurkowski,F,14,185,1858,M,860435,EUR,875145600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,home,Empoli,Stiven Shpendi,,,stiven-shpendi,S. Shpendi,F,11,181,395,M,1142825,EUR,1053302400,F,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406725,away,Roma,Mile Svilar,,,svilar-mile,M. Svilar,G,99,189,4489,M,793986,EUR,935712000,G,99,99,False,57.0,45.0,16.0,4.0,0.0,44.0,46.0,1.0,11.0,,1.0,10.0,1.0,5.0,5.0,,,90.0,70.0,7.4,12.0,0.0004929,,0,0.576,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
11406725,away,Roma,Zeki Çelik,,,zeki-celik,Z. Çelik,D,19,180,2880,M,893008,EUR,856137600,D,19,19,False,48.0,45.0,1.0,,0.0,23.0,24.0,22.0,28.0,,4.0,5.0,,,,,,90.0,75.0,7.1,9.0,0.0503384,1.0,0,,,3.0,2.0,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,4.0,,,,,2.0,1.0,,,,,,,,
11406725,away,Roma,Gianluca Mancini,,,gianluca-mancini,G. Mancini,D,23,190,4038,M,611210,EUR,829699200,D,23,23,False,56.0,45.0,5.0,1.0,0.0,32.0,35.0,13.0,21.0,,2.0,5.0,,,,,,90.0,66.0,6.9,11.0,0.0125354,,0,,,,5.0,,,,,2.0,True,1.0,4.0,3.0,,,,,,,,,,1.0,,,,,,,,,
11406725,away,Roma,Evan Ndicka,,,evan-ndicka,E. Ndicka,D,5,190,9220,M,848287,EUR,935107200,D,5,5,False,59.0,58.0,2.0,2.0,0.0,44.0,44.0,14.0,15.0,,8.0,,,,,,,90.0,74.0,6.7,2.0,0.0102668,,1,,1.0,3.0,2.0,,,1.0,,2.0,,2.0,,,,1.0,,0.3782,,,1.0,,,1.0,,1.0,,,,,,evanndicka,
11406725,away,Roma,Angeliño,,,angelino,Angeliño,M,3,171,3336,M,848355,EUR,852336000,D,69,69,False,56.0,50.0,6.0,3.0,1.0,33.0,34.0,18.0,25.0,1.0,4.0,6.0,,,,,,90.0,92.0,7.1,13.0,0.357533,1.0,1,,,3.0,8.0,,3.0,2.0,1.0,1.0,,1.0,3.0,2.0,3.0,1.0,,0.0318,3.0,1.0,,,,,1.0,,1.0,0.1346,,,,,1.0
11406725,away,Roma,Edoardo Bove,,,edoardo-bove,E. Bove,M,15,181,2073,M,986352,EUR,1021507200,M,52,52,False,34.0,30.0,1.0,,0.0,13.0,15.0,17.0,20.0,,,5.0,,,,,,90.0,52.0,6.8,8.0,0.0326195,1.0,0,,1.0,5.0,9.0,1.0,7.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
11406725,away,Roma,Bryan Cristante,,,bryan-cristante,B. Cristante,M,4,186,2731,M,186855,EUR,794188800,M,4,4,False,83.0,75.0,7.0,3.0,0.0,45.0,49.0,31.0,35.0,,1.0,5.0,,,,,,90.0,100.0,6.6,11.0,0.043755,1.0,1,,1.0,4.0,4.0,,,1.0,,3.0,,,4.0,1.0,1.0,2.0,1.0,0.0152,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,
