match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_unsuccessfulTouch,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_goalAssist,stat_totalCross,stat_challengeLost,stat_dispossessed,stat_keyPass,stat_bigChanceCreated,stat_onTargetScoringAttempt,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_goals,captain,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_errorLeadToAShot
10389780,home,Olympique Lyonnais,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183,2654,M,318653,EUR,837129600,F,9,9,True,10.0,4.0,2.0,2.0,1.0,1.0,3.0,9.0,,1.0,,,24.0,20.0,6.0,10.0,0.7059,0.4613,0.00706297,3,,1.0,4.0,6.0,2.0,,2.0,,1.0,6.0,,,,,,,,1.0,,,2.0,,,,1.0,,,2.0,,,,
10389780,home,Olympique Lyonnais,Johann Lepenant,,,johann-lepenant,J. Lepenant,M,8,176,892,M,963299,EUR,1035244800,M,24,24,True,6.0,3.0,,,2.0,2.0,1.0,5.0,,1.0,,,10.0,9.0,6.3,6.0,0.0,0.0,0.00178556,0,,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,
10389780,home,Olympique Lyonnais,Rémy Riou,,,remy-riou,R. Riou,G,1,189,112,M,13906,EUR,555206400,G,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,D,12,12,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,home,Olympique Lyonnais,Jérôme Boateng,,,jerome-boateng,J. Boateng,D,,192,1892,,19382,EUR,589248000,D,17,17,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,home,Olympique Lyonnais,Thiago Mendes,,,thiago-mendes,T. Mendes,M,23,176,1626,M,329303,EUR,700617600,M,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,home,Olympique Lyonnais,Houssem Aouar,,,aouar-houssem,H. Aouar,M,10,175,14575,M,846081,EUR,899164800,M,8,8,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,houssem_aouar,,,,,,,,,,
10389780,home,Olympique Lyonnais,Sekou Lega,,,lega-sekou,S. Lega,F,70,190,115,M,1019662,EUR,1043107200,F,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,away,RC Lens,Brice Samba,,,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,32.0,27.0,10.0,5.0,26.0,27.0,1.0,5.0,,11.0,2.0,3.0,90.0,42.0,6.6,5.0,0.0,0.0,0.00245628,0,-0.1087,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,
10389780,away,RC Lens,Jonathan Gradit,,,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,42.0,38.0,1.0,1.0,17.0,18.0,21.0,24.0,2.0,8.0,,,69.0,51.0,7.1,5.0,0.0,0.0,0.212856,0,,1.0,2.0,3.0,,,1.0,2.0,,1.0,1.0,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,,,,
10389780,away,RC Lens,Kevin Danso,,,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,88.0,80.0,4.0,2.0,38.0,41.0,42.0,47.0,1.0,14.0,,,90.0,107.0,7.0,12.0,0.0442,0.0,0.0218436,1,,1.0,3.0,7.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,,,,,1.0,,,,1.0,,,,,,,,,
10389780,away,RC Lens,Facundo Medina,,,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,84.0,75.0,5.0,3.0,32.0,33.0,44.0,53.0,,10.0,,,90.0,99.0,6.4,13.0,0.0236,0.0,0.0947308,1,,2.0,5.0,3.0,,,2.0,,1.0,1.0,2.0,,,,,2.0,1.0,2.0,1.0,,,,1.0,,,,,,,,1.0,
10389780,away,RC Lens,Julien Le Cardinal,,,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,M,25,25,False,36.0,26.0,3.0,1.0,8.0,12.0,20.0,27.0,,8.0,,,63.0,64.0,6.9,20.0,0.0,0.0,0.143022,0,,,4.0,3.0,,,1.0,,2.0,1.0,2.0,1.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,2.0,
10389780,away,RC Lens,Salis Abdul Samed,,,abdul-samed-salis,S. A. Samed,M,99,180,2025,M,993455,EUR,954028800,M,26,26,False,74.0,63.0,4.0,,23.0,24.0,40.0,51.0,1.0,3.0,,,90.0,86.0,6.1,16.0,0.0,0.0,0.0334159,0,,2.0,11.0,4.0,,,,,2.0,,2.0,1.0,2.0,5.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,
10389780,away,RC Lens,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184,11416,M,191188,EUR,799804800,M,8,8,False,47.0,37.0,1.0,,15.0,17.0,23.0,33.0,,6.0,,,90.0,69.0,6.4,19.0,0.3815,0.0484,0.215304,5,,,4.0,6.0,2.0,,,,3.0,1.0,3.0,,2.0,,,3.0,1.0,1.0,1.0,,1.0,sekofofana,2.0,,2.0,,True,1.0,,,1.0,
10389780,away,RC Lens,Deiver Machado,,,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,M,3,3,False,22.0,20.0,,,8.0,8.0,12.0,16.0,,2.0,,,77.0,31.0,6.9,6.0,0.1087,0.635,0.0189894,1,,1.0,3.0,,1.0,,,,,,,,,1.0,,2.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,
10389780,away,RC Lens,Adrien Thomasson,,,adrien-thomasson,A. Thomasson,M,28,177,523,M,231946,EUR,755481600,F,28,28,False,46.0,38.0,1.0,1.0,10.0,14.0,29.0,36.0,1.0,5.0,,,90.0,71.0,6.7,19.0,0.0365,0.0,0.0359381,1,,2.0,10.0,5.0,,,,,2.0,1.0,4.0,3.0,,,,4.0,2.0,6.0,,,,,,1.0,1.0,,,,,,1.0,
10389780,away,RC Lens,Angelo Fulgini,,,angelo-fulgini,A. Fulgini,M,11,183,483,M,787540,EUR,840499200,F,20,20,False,37.0,32.0,,,4.0,4.0,28.0,33.0,,1.0,,,63.0,47.0,6.4,7.0,0.1366,0.0,0.0607672,1,,1.0,4.0,4.0,,,,,,1.0,2.0,,1.0,,,,2.0,1.0,,,,,,,1.0,,,1.0,,,,
10389780,away,RC Lens,Florian Sotoca,,,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,30.0,19.0,1.0,1.0,6.0,9.0,13.0,21.0,,1.0,,,77.0,43.0,7.0,14.0,0.4208,0.0648,0.147118,4,,1.0,5.0,5.0,1.0,,2.0,,1.0,4.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,,2.0,,,2.0,2.0,,,1.0,,,,
10389780,away,RC Lens,Przemysław Frankowski,,,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,True,18.0,15.0,1.0,1.0,9.0,9.0,7.0,15.0,1.0,3.0,,,27.0,27.0,6.6,9.0,0.0,0.0,0.039877,0,,,,1.0,,,,,1.0,,1.0,,,,,6.0,,,1.0,,,przemek.franek_,,,,,,,,,1.0,1.0
10389780,away,RC Lens,Loïs Openda,,,lois-openda,L. Openda,F,20,177,15661,M,835480,EUR,950659200,F,11,11,True,4.0,2.0,1.0,,1.0,1.0,1.0,4.0,,1.0,,,27.0,7.0,6.4,5.0,0.0,0.0,0.00130126,0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,l_openda,,,,,,,,,,
10389780,away,RC Lens,David Pereira da Costa,,,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,21.0,17.0,1.0,1.0,1.0,2.0,16.0,22.0,,4.0,,,21.0,31.0,7.0,10.0,0.0,0.0,0.36549,0,,1.0,4.0,1.0,2.0,1.0,,,1.0,,,,,2.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,
10389780,away,RC Lens,Massadio Haïdara,,,massadio-haidara,M. Haïdara,D,21,179,600,M,143344,EUR,723254400,D,21,21,True,15.0,13.0,1.0,1.0,8.0,8.0,5.0,8.0,,3.0,,,13.0,19.0,6.7,4.0,0.0,0.0,0.0974056,0,,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
10389780,away,RC Lens,Remy Labeau Lascary,,,lascary-remy-labeau,R. L. Lascary,F,14,184,178,M,1401005,EUR,1046649600,F,36,36,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,13.0,6.0,6.6,2.0,0.0,0.0,0.00061198,0,,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
10389780,away,RC Lens,Jean-Louis Leca,,,jean-louis-leca,J. Leca,G,,180,46,M,39224,EUR,496108800,G,16,16,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,away,RC Lens,Ismaël Boura,,,ismael-boura,I. Boura,D,14,173,188,M,1047364,EUR,966211200,D,23,23,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,away,RC Lens,Łukasz Poręba,,,lukasz-poreba,Ł. Poręba,M,8,179,654,M,942336,EUR,952905600,M,13,13,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389780,away,RC Lens,Jean Onana,,,jean-onana,J. Onana,M,14,189,1410,M,978301,EUR,947289600,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
