match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_wasFouled,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_goals,stat_challengeLost,stat_dispossessed,captain,stat_bigChanceMissed,stat_outfielderBlock,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalOffside,stat_clearanceOffLine
12764338,home,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189,6831,M,unai_simon,797291,EUR,865987200,G,1,1,False,18.0,14.0,5.0,1.0,0.0,13.0,15.0,1.0,3.0,7.0,1.0,90.0,22.0,6.7,4.0,0.00027571,0,0.1263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Andoni Gorosabel,andoni-gorosabel,A. Gorosabel,D,2,174,536,M,,866810,EUR,839116800,D,2,2,False,78.0,69.0,2.0,2.0,0.0,39.0,44.0,31.0,38.0,5.0,,90.0,117.0,8.5,12.0,0.13743,3,,4.0,1.0,2.0,3.0,5.0,13.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,6.0,4.0,3.0,0.244,0.1189,2.0,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3121,M,,910978,EUR,931132800,D,3,3,False,119.0,112.0,8.0,6.0,0.0,70.0,72.0,42.0,47.0,7.0,,90.0,128.0,7.7,7.0,0.0221501,0,,,,,1.0,,5.0,,,,,,3.0,,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,
12764338,home,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186,1138,M,,959872,EUR,956966400,D,4,4,False,98.0,95.0,6.0,6.0,0.0,60.0,62.0,35.0,36.0,5.0,,90.0,104.0,7.4,4.0,0.01653,0,,,,1.0,3.0,1.0,4.0,,,,,,2.0,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,
12764338,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1927,M,,1398511,EUR,1024704000,D,32,32,False,49.0,49.0,,,1.0,27.0,27.0,22.0,24.0,4.0,,76.0,65.0,8.4,6.0,0.0939766,2,,2.0,,1.0,1.0,5.0,5.0,4.0,2.0,1.0,1.0,,2.0,,2.0,,2.0,0.0603,0.7044,1.0,Adama Boiro,,,2.0,1.0,1.0,,,,,,,,,,
12764338,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,984,M,,96365,EUR,744595200,M,16,16,False,47.0,37.0,3.0,2.0,0.0,12.0,15.0,28.0,36.0,9.0,,56.0,64.0,6.8,15.0,0.0834023,1,,4.0,3.0,1.0,,8.0,5.0,,,,,1.0,1.0,,4.0,2.0,3.0,0.0169,,2.0,,,1.0,1.0,,,1.0,3.0,,,,,,,,
12764338,home,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179,605,M,,1012409,EUR,981590400,M,24,24,False,49.0,46.0,5.0,4.0,0.0,14.0,15.0,32.0,35.0,7.0,,90.0,75.0,8.2,11.0,0.295445,1,,1.0,,1.0,3.0,6.0,9.0,3.0,2.0,,1.0,,1.0,3.0,3.0,2.0,1.0,0.0736,0.6395,1.0,,,1.0,3.0,1.0,1.0,,3.0,,,,,,,,
12764338,home,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186,20576,M,IñakiWill,783374,EUR,771638400,M,9,9,False,16.0,12.0,1.0,,0.0,4.0,4.0,8.0,16.0,1.0,,56.0,33.0,6.5,12.0,0.0111104,2,,4.0,,,,4.0,3.0,2.0,,1.0,1.0,,,,2.0,2.0,1.0,0.1635,0.0849,,,,1.0,1.0,,,,1.0,True,1.0,,,,,,
12764338,home,Athletic Club,Oihan Sancet,oihan-sancet,O. Sancet,M,8,188,3417,M,,966801,EUR,956620800,M,8,8,False,29.0,25.0,2.0,2.0,0.0,10.0,10.0,15.0,20.0,1.0,,63.0,44.0,6.6,11.0,0.0488688,1,,1.0,,1.0,,8.0,4.0,5.0,1.0,1.0,,,,,,,1.0,0.0824,,1.0,,,3.0,,,,,2.0,,,,,,,,
12764338,home,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180,84078,M,NicoWill,1085400,EUR,1026432000,M,10,10,False,26.0,17.0,2.0,1.0,1.0,2.0,4.0,18.0,29.0,2.0,,63.0,52.0,7.3,20.0,0.167203,1,,7.0,3.0,,,8.0,6.0,9.0,5.0,1.0,,,,,,,,0.0725,,4.0,,,1.0,1.0,1.0,,3.0,1.0,,,,,,,,
12764338,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2658,M,,605672,EUR,842486400,F,12,12,False,24.0,21.0,,,1.0,6.0,7.0,15.0,17.0,2.0,,90.0,33.0,8.4,3.0,0.167344,4,,,,2.0,1.0,3.0,2.0,,,1.0,2.0,1.0,,,,,1.0,0.4752,0.3939,3.0,,,1.0,,,1.0,,,,,,,,,,
12764338,home,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182,3071,M,,82474,EUR,619056000,M,21,21,True,40.0,35.0,,,0.0,15.0,16.0,20.0,24.0,4.0,,34.0,48.0,7.2,6.0,0.100757,0,,,,,1.0,,3.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,
12764338,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1918,M,,592012,EUR,804816000,F,7,7,True,17.0,15.0,1.0,1.0,0.0,2.0,2.0,15.0,23.0,2.0,,34.0,36.0,7.1,11.0,0.201364,1,,8.0,2.0,,,1.0,2.0,2.0,1.0,1.0,,,,,,,,0.0755,,2.0,,,1.0,2.0,,,,,,,,,,,,
12764338,home,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,474,M,,1019318,EUR,1046822400,F,22,22,True,17.0,15.0,,,0.0,4.0,4.0,11.0,15.0,1.0,,27.0,27.0,6.7,6.0,0.0132044,1,,2.0,,1.0,,3.0,1.0,2.0,1.0,1.0,,,,1.0,,,1.0,0.0424,,,,,,1.0,,,,,,,,,,,,
12764338,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,810,M,,1391375,EUR,1053820800,M,20,20,True,10.0,9.0,,,0.0,,,9.0,11.0,,,27.0,14.0,6.9,2.0,0.0784401,1,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,,0.0848,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,399,M,,801837,EUR,736473600,D,15,15,True,10.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,7.0,,,14.0,19.0,6.6,5.0,0.00531371,1,,,,,,1.0,1.0,2.0,1.0,,,1.0,1.0,,,,,0.051,,,,,,1.0,,,,,,,,,,,,
12764338,home,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187,1101,M,,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183,815,M,,807648,EUR,790905600,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Unai Núñez,unai-nunez,U. Núñez,D,4,186,755,M,,892521,EUR,854582400,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180,553,M,,52663,EUR,608515200,D,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,512,M,,359742,EUR,734227200,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177,1786,M,,1495844,EUR,1068681600,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764338,home,Athletic Club,Álvaro Djaló,alvaro-djalo,Á. Djaló,F,14,176,1145,M,,1160960,EUR,934761600,F,11,11,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Álvaro Djaló,,,,,,,,,,,,,,,
12764338,away,IF Elfsborg,Isak Pettersson,isak-pettersson,I. Pettersson,G,31,181,80,M,,837153,EUR,865555200,G,31,31,False,35.0,17.0,23.0,5.0,0.0,14.0,19.0,3.0,16.0,4.0,2.0,90.0,43.0,6.2,18.0,0.0004061,0,-1.0584,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,
12764338,away,IF Elfsborg,Buhari Ibrahim,ibrahim-buhari,I. Buhari,D,29,190,121,M,,1217910,EUR,1002499200,D,29,29,False,8.0,6.0,2.0,,0.0,3.0,3.0,3.0,5.0,3.0,,45.0,16.0,6.3,3.0,0.00055088,0,,,,,,2.0,2.0,,,,,,3.0,,2.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,
12764338,away,IF Elfsborg,Sebastian Holmén,sebastian-holmen,S. Holmén,D,8,188,50,M,,228833,EUR,704505600,D,8,8,False,36.0,32.0,9.0,6.0,0.0,26.0,28.0,6.0,8.0,,,90.0,53.0,6.6,5.0,0.0200831,0,,,,3.0,,5.0,1.0,,,,,,9.0,,1.0,,2.0,,,,,,,1.0,,,1.0,,True,,2.0,,,,,
12764338,away,IF Elfsborg,Gustav Henriksson,gustav-henriksson,G. Henriksson,D,4,190,59,M,,946840,EUR,886464000,D,4,4,False,32.0,31.0,4.0,3.0,0.0,26.0,26.0,5.0,6.0,,,90.0,38.0,6.3,1.0,0.00134154,0,,,,1.0,1.0,2.0,2.0,,,,,,4.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,
12764338,away,IF Elfsborg,Simon Hedlund,simon-hedlund,S. Hedlund,M,15,175,121,M,,94627,EUR,731808000,M,15,15,False,24.0,16.0,3.0,1.0,0.0,11.0,13.0,5.0,11.0,8.0,,90.0,46.0,6.2,13.0,0.0163466,0,,,,,,8.0,7.0,3.0,1.0,,,,1.0,,4.0,1.0,1.0,,,,,,2.0,1.0,,,5.0,,,,,,,,,
12764338,away,IF Elfsborg,Besfort Zeneli,besfort-zeneli,B. Zeneli,M,23,187,439,M,,1173223,EUR,1037836800,M,27,27,False,22.0,19.0,5.0,4.0,0.0,9.0,9.0,10.0,13.0,4.0,,72.0,46.0,7.4,9.0,0.253626,0,,,,,1.0,7.0,14.0,5.0,2.0,,,,1.0,2.0,6.0,4.0,,,,1.0,Besfort Zeneli,,5.0,2.0,1.0,,3.0,1.0,,,,,,,,
