match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_wonTackle,captain,stat_blockedScoringAttempt,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,stat_lastManTackle,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11391102,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,90,90,False,46.0,40.0,17.0,12.0,37.0,42.0,3.0,4.0,1.0,14.0,1.0,3.0,4.0,90.0,62.0,7.5,6.0,0.0,0.0,0.00037668,0,1.0744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391102,home,Nice,Youcef Atal,youcef-atal,Y. Atal,D,20,176,9879,M,youcefatal,894238,EUR,832291200,D,20,20,False,13.0,11.0,,,9.0,10.0,2.0,3.0,1.0,2.0,,,,45.0,19.0,6.6,3.0,0.0,0.0,0.00063798,0,,,,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11391102,home,Nice,Jean-Clair Todibo,jean-clair-todibo,J-C. Todibo,D,25,189,2607,M,,945217,EUR,946512000,D,6,6,False,53.0,46.0,5.0,1.0,43.0,47.0,3.0,6.0,4.0,7.0,,,,90.0,65.0,6.8,9.0,0.0,0.0,0.00155324,0,,,,,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391102,home,Nice,Dante,dante,Dante,D,4,188,1257,M,,3577,EUR,435283200,D,4,4,False,46.0,42.0,3.0,1.0,37.0,40.0,5.0,6.0,3.0,6.0,,,,90.0,60.0,7.1,6.0,0.0388,0.0,0.00705598,1,,,,1.0,2.0,5.0,2.0,2.0,1.0,,1.0,1.0,2.0,1.0,True,1.0,1.0,,,,,,,,,,,,,,,,
11391102,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,D,26,26,False,50.0,39.0,3.0,,33.0,41.0,7.0,10.0,2.0,4.0,,,,90.0,77.0,6.1,17.0,0.0,0.0,0.0039994,0,,,,1.0,9.0,4.0,4.0,1.0,1.0,,3.0,4.0,,1.0,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,
11391102,home,Nice,Morgan Sanson,morgan-sanson,M. Sanson,M,8,182,499,M,,250133,EUR,777168000,M,11,11,False,24.0,21.0,2.0,1.0,15.0,16.0,7.0,10.0,,9.0,,,,90.0,41.0,6.8,9.0,0.12,0.0,0.0412986,2,,,,,7.0,6.0,5.0,4.0,,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,
11391102,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,,985934,EUR,909446400,M,55,55,False,30.0,26.0,1.0,,24.0,26.0,2.0,4.0,4.0,6.0,,,,90.0,41.0,6.8,6.0,0.0,0.0,0.00248895,0,,,,2.0,4.0,5.0,,,1.0,,1.0,,1.0,1.0,,,2.0,,,1.0,1.0,2.0,,,,,,,,,,,
11391102,home,Nice,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11655,M,k_thuram,904832,EUR,985564800,M,19,19,False,18.0,15.0,,,9.0,11.0,6.0,7.0,,3.0,,,,57.0,33.0,7.2,8.0,0.0,0.0,0.243748,0,,,,,5.0,7.0,6.0,3.0,4.0,1.0,1.0,1.0,,3.0,,,,,,1.0,,,,2.0,1.0,1.0,,,,,,,
11391102,home,Nice,Gaëtan Laborde,gaetan-laborde,G. Laborde,F,9,181,848,M,,149730,EUR,767923200,F,24,24,False,13.0,9.0,,,2.0,3.0,7.0,13.0,,4.0,,,,57.0,24.0,7.3,10.0,0.4768,0.9792,0.00189301,2,,,,,5.0,3.0,5.0,3.0,,,1.0,,,,,,,3.0,,,1.0,1.0,,,,1.0,2.0,1.0,,,,,
11391102,home,Nice,Terem Moffi,terem-moffi,T. Moffi,F,29,188,3115,M,,894396,EUR,927590400,F,9,9,False,14.0,11.0,,,3.0,4.0,8.0,10.0,1.0,2.0,,,,80.0,28.0,6.6,12.0,0.5067,0.0,0.0289601,1,,,,1.0,6.0,2.0,4.0,1.0,,4.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,
