match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_hitWoodwork,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_shotOffTarget,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_ownGoals,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_fouls,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_penaltyWon,stat_clearanceOffLine,stat_penaltyConceded,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10390060,home,Montpellier,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,392,M,571622,EUR,758160000,G,1,1,False,16.0,9.0,13.0,6.0,5.0,6.0,4.0,10.0,1.0,2.0,1.0,2.0,8.0,1.0,4.0,6.0,1.0,90.0,29.0,7.5,7.0,0.0,0.0,0.0005739,0,0.0881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,19.0,16.0,1.0,1.0,9.0,11.0,7.0,8.0,1.0,4.0,,2.0,7.0,,,,,78.0,33.0,6.7,3.0,0.0,0.0,0.033352,0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Christopher Jullien,christopher-jullien,C. Jullien,D,6,195,127,M,229598,EUR,732758400,D,6,6,False,25.0,23.0,2.0,2.0,13.0,14.0,10.0,11.0,3.0,4.0,,3.0,3.0,,,,,90.0,37.0,6.9,2.0,0.0573,0.0,0.0923795,1,,1.0,3.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,False,27.0,19.0,5.0,1.0,13.0,16.0,6.0,11.0,1.0,2.0,,3.0,6.0,1.0,,,,90.0,37.0,6.3,8.0,0.0,0.0,0.0066942,0,,2.0,2.0,,2.0,,,,,,,Maxime Estève,,1.0,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,D,27,27,False,23.0,14.0,5.0,,6.0,8.0,9.0,18.0,1.0,2.0,,1.0,3.0,,,,,63.0,42.0,6.0,14.0,0.0346,0.0,0.00770294,1,,,1.0,,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10390060,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,51.0,39.0,4.0,1.0,11.0,16.0,29.0,37.0,,2.0,,1.0,6.0,,,,,78.0,65.0,6.4,17.0,0.019,0.0,0.124212,1,,1.0,4.0,,,1.0,1.0,1.0,,,1.0,,,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10390060,home,Montpellier,Leo Leroy,leo-leroy,L. Leroy,M,22,185,170,M,976001,EUR,950486400,M,18,18,False,36.0,29.0,4.0,3.0,15.0,17.0,14.0,20.0,,8.0,,1.0,8.0,3.0,,,,90.0,52.0,7.0,10.0,0.0,0.0,0.00843159,0,,,4.0,,,1.0,4.0,2.0,,1.0,,,,,1.0,,2.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
10390060,home,Montpellier,Arnaud Nordin,nordin-arnaud,A. Nordin,M,70,170,384,M,848458,EUR,900633600,M,7,7,False,12.0,8.0,1.0,1.0,2.0,2.0,6.0,10.0,,3.0,,1.0,4.0,3.0,,,,63.0,20.0,6.0,7.0,0.0742,0.0,0.015366,1,,,3.0,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
10390060,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,43.0,35.0,5.0,3.0,5.0,6.0,30.0,44.0,,7.0,,,8.0,1.0,,,,90.0,74.0,7.7,23.0,0.7884,0.9955,0.168928,1,,,8.0,1.0,,3.0,3.0,1.0,,,3.0,,,,7.0,,7.0,3.0,,3.0,1.0,2.0,,True,1.0,1.0,1.0,,,,,,,,
10390060,home,Montpellier,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,M,10,10,False,21.0,19.0,,,7.0,8.0,12.0,15.0,,4.0,,1.0,5.0,1.0,,,,90.0,39.0,6.1,11.0,0.0,0.0,0.0104105,0,,1.0,7.0,1.0,,,3.0,3.0,,,,,,,2.0,,2.0,,,2.0,2.0,1.0,,,,,,,,,,,,,
10390060,home,Montpellier,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,21,21,False,15.0,12.0,,,5.0,5.0,7.0,12.0,2.0,6.0,,,2.0,2.0,,,,81.0,30.0,6.7,10.0,0.1608,0.0,0.00701584,2,,1.0,4.0,1.0,,,1.0,,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,3.0,2.0,,,,,,,e.wahi7,,,,,,,
10390060,home,Montpellier,Nicolas Cozza,nicolas-cozza,N. Cozza,D,3,178,184,M,886286,EUR,915753600,D,31,31,True,12.0,11.0,1.0,1.0,6.0,7.0,5.0,6.0,,,,1.0,1.0,,,,,27.0,18.0,6.5,3.0,0.0,0.0,0.0175046,0,,2.0,2.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10390060,home,Montpellier,Béni Makouana,beni-makouana,B. Makouana,M,24,177,225,M,958865,EUR,1033171200,F,28,28,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,2.0,,,,1.0,,,,27.0,9.0,7.0,4.0,0.2311,0.0,0.00146138,1,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,
10390060,home,Montpellier,Arnaud Souquet,arnaud-souquet,A. Souquet,D,,174,43,M,93570,EUR,697852800,D,2,2,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,3.0,,,1.0,1.0,,,,12.0,8.0,6.8,,0.0,0.0,0.0238649,0,,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10390060,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,True,7.0,3.0,2.0,1.0,,2.0,3.0,5.0,,1.0,,,1.0,,,,,12.0,10.0,7.4,5.0,0.0,0.0,0.316816,0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,
10390060,home,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,True,4.0,1.0,,,,,1.0,4.0,2.0,2.0,,,,,,,,9.0,4.0,6.6,3.0,0.0,0.0,0.00485372,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193,273,M,583312,EUR,845856000,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Sacha Delaye,sacha-delaye,S. Delaye,M,19,171,34,M,1122641,EUR,1019520000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Sacha Delaye,,,,,,,,,,,,,,,,,,,,,,,
10390060,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,Khalil Fayad,,,,,,,,,,,,,,,,,,,,,,,
