match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,from,id,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,length,confirmed,injury
10390060,FT,1.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
10390060,,1.0,2.0,,90,1.0,,1,,,goal,penalty,167607153.0,True,penalty,156682.0,Teji Savanier,,,,,,
10390060,,,,,90,,,1,,,card,,120581901.0,False,yellow,548848.0,Pau López,Pau López,Foul,False,,,
10390060,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,4.0,,
10390060,,,,,87,,,4,,,card,,120581900.0,False,red,944973.0,Nuno Tavares,Nuno Tavares,Violent conduct,False,,,
10390060,,,,,87,,,4,,,varDecision,,14729.0,False,cardUpgrade,944973.0,Nuno Tavares,,,,,False,
10390060,,,,,86,,,5,,,card,,120581895.0,True,yellow,229598.0,Christopher Jullien,Christopher Jullien,Argument,False,,,
10390060,,,,,84,,,7,,,substitution,,121495340.0,False,regular,,,,,,,,False
10390060,,,,,81,,,10,,,substitution,,121495339.0,True,regular,,,,,,,,False
10390060,,,,,78,,,13,,,substitution,,121495336.0,True,regular,,,,,,,,False
10390060,,,,,78,,,13,,,substitution,,121495335.0,True,regular,,,,,,,,False
10390060,,,,,66,,,25,,,substitution,,121495331.0,False,regular,,,,,,,,False
10390060,,,,,66,,,25,,,substitution,,121495330.0,False,regular,,,,,,,,False
10390060,,,,,66,,,25,,,substitution,,121495329.0,False,regular,,,,,,,,False
10390060,,,,,63,,,28,,,substitution,,121495325.0,True,regular,,,,,,,,False
10390060,,,,,63,,,28,,,substitution,,121495324.0,True,regular,,,,,,,,False
10390060,,0.0,2.0,,61,,,30,,,goal,owngoal,167606988.0,False,ownGoal,1117223.0,Maxime Estève,,,,,,
10390060,,,,,52,,,39,,,card,,120581892.0,True,yellow,123229.0,Jordan Ferri,Jordan Ferri,Foul,False,,,
10390060,,0.0,1.0,,47,,,44,,,goal,,167606919.0,False,regular,944973.0,Nuno Tavares,,,,,,
10390060,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
10390060,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,2.0,,
10390060,,,,,25,,,21,,,substitution,,121495279.0,False,injury,,,,,,,,True
10390060,,,,,7,,,39,,,card,,120581877.0,False,yellow,238612.0,Chancel Mbemba,Chancel Mbemba,Foul,False,,,
