match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_keyPass,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_accurateCross,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_penaltyMiss,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded
10388316,home,Borussia M'gladbach,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12744,M,yannsommer,16206,EUR,598320000,G,1,1,False,True,59.0,46.0,20.0,8.0,43.0,48.0,3.0,11.0,7.0,3.0,4.0,2.0,2.0,90.0,68.0,8.1,13.0,0.0,0.0,0.00512823,0,0.4462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,,1002920,EUR,1041292800,D,29,29,False,,48.0,41.0,1.0,,28.0,31.0,13.0,18.0,6.0,,,,,90.0,74.0,6.6,13.0,0.0,0.0,0.0273604,0,,1.0,5.0,3.0,4.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,,790989,EUR,854323200,D,3,3,False,,67.0,63.0,6.0,5.0,52.0,55.0,11.0,12.0,5.0,,,,,90.0,74.0,7.2,4.0,0.018,0.0,0.0142622,1,,,2.0,,,,,,,,1.0,1.0,1.0,2.0,4.0,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,,282229,EUR,844041600,D,30,30,False,,95.0,90.0,7.0,2.0,79.0,80.0,11.0,15.0,2.0,,,,,90.0,104.0,7.5,5.0,0.2547,0.0,0.223572,1,,,1.0,4.0,,,3.0,,,,,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,rbens,577726,EUR,797990400,D,25,25,False,,45.0,35.0,8.0,4.0,16.0,20.0,19.0,25.0,7.0,,,,,90.0,74.0,7.9,13.0,0.0404,0.0497,0.366812,1,,,4.0,8.0,,,4.0,2.0,,,1.0,2.0,,7.0,1.0,3.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,,110967,EUR,666921600,M,6,6,False,,78.0,66.0,2.0,,39.0,43.0,27.0,35.0,7.0,,,,,90.0,95.0,7.1,15.0,0.0,0.0,0.171568,0,,,2.0,6.0,1.0,,4.0,2.0,,,,1.0,,1.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,,974087,EUR,990057600,M,17,17,False,,67.0,58.0,4.0,,30.0,32.0,28.0,35.0,8.0,,,,,90.0,83.0,6.7,14.0,0.0,0.0,0.0303916,0,,,4.0,5.0,1.0,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,3.0,2.0,2.0,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Jonas Hofmann,jonas-hofmann,J. Hofmann,F,7,176,2115,M,,142390,EUR,711072000,M,23,23,False,,42.0,34.0,3.0,2.0,9.0,10.0,26.0,40.0,5.0,,,,,89.0,75.0,7.1,22.0,0.9456,1.0178,0.218993,3,,8.0,5.0,9.0,2.0,2.0,4.0,1.0,,,,2.0,1.0,,1.0,1.0,,1.0,1.0,2.0,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,
10388316,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,,837205,EUR,858470400,M,32,32,False,,35.0,26.0,3.0,,10.0,10.0,17.0,27.0,4.0,,,,,89.0,55.0,6.9,18.0,0.1078,0.0,0.179493,1,,2.0,2.0,1.0,,,1.0,,,,,,1.0,1.0,2.0,,,,2.0,,7.0,,2.0,1.0,,,,,,,,,,
10388316,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,,192308,EUR,731721600,M,14,14,False,,35.0,23.0,,,6.0,9.0,17.0,27.0,4.0,,,,,89.0,49.0,7.2,18.0,0.8731,0.99,0.137106,2,,1.0,3.0,4.0,2.0,2.0,,,,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,3.0,,,,2.0,,,,1.0,1.0,,,,
10388316,home,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,m_thuram,791702,EUR,870825600,F,10,10,False,,13.0,11.0,,,1.0,1.0,10.0,13.0,2.0,,,,,90.0,26.0,6.5,10.0,0.5838,0.9799,0.0547809,2,,1.0,9.0,2.0,2.0,2.0,1.0,1.0,,,4.0,,,,,,,,1.0,2.0,4.0,,2.0,,1.0,1.0,1.0,,,,,,,
10388316,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Hannes Wolf,hannes-wolf,H. Wolf,M,17,179,588,M,,832411,EUR,924220800,M,11,11,True,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,,103289,EUR,666316800,F,7,7,True,,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,0.0,0.0,0.00050358,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,,8772,EUR,574992000,G,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Stefan Lainer,stefan-lainer,S. Lainer,D,22,176,447,M,,113920,EUR,714873600,D,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,,979144,EUR,1052956800,D,20,20,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,,1123613,EUR,1085356800,F,38,38,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,Yvandro Borges Sanches,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,home,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,,23996,EUR,588556800,M,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388316,away,Hertha BSC,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,,860306,EUR,922060800,G,1,1,False,,31.0,26.0,5.0,2.0,25.0,28.0,1.0,3.0,10.0,3.0,6.0,2.0,2.0,90.0,49.0,8.3,5.0,0.0,0.0,0.00025139,0,2.0374,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,2.0,
10388316,away,Hertha BSC,Jonjoe Kenny,jonjoe-kenny,J. Kenny,D,3,176,414,M,,361310,EUR,858384000,D,16,16,False,,35.0,23.0,7.0,4.0,14.0,16.0,10.0,20.0,5.0,,,,,90.0,50.0,6.4,17.0,0.0137,0.0,0.072777,1,,1.0,4.0,2.0,,1.0,2.0,,,,1.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,,,
10388316,away,Hertha BSC,Filip Uremović,filip-uremovic,F. Uremović,D,22,186,976,M,,805712,EUR,855619200,D,5,5,False,,34.0,30.0,4.0,2.0,29.0,30.0,1.0,4.0,5.0,,,,,69.0,40.0,5.8,4.0,0.1233,0.0,0.00046285,1,,,1.0,4.0,,,,,,,1.0,,,1.0,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0
10388316,away,Hertha BSC,Marc-Oliver Kempf,marc-oliver-kempf,M. O. Kempf,D,2,186,882,M,,226974,EUR,791251200,D,20,20,False,,49.0,32.0,3.0,,26.0,35.0,6.0,14.0,9.0,,,,,90.0,64.0,7.0,20.0,0.0,0.0,0.00173203,0,,,3.0,3.0,,,,,,,3.0,,,4.0,3.0,2.0,,2.0,,,1.0,1.0,,,,,,,,,,,,
10388316,away,Hertha BSC,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,,788949,EUR,858643200,D,17,17,False,,28.0,25.0,,,13.0,13.0,13.0,21.0,10.0,,,,,90.0,59.0,7.1,11.0,0.0266,0.0,0.120915,1,,6.0,3.0,4.0,,,3.0,1.0,,,,1.0,1.0,2.0,2.0,,,1.0,2.0,,2.0,1.0,3.0,1.0,,,,,,,,,,1.0
10388316,away,Hertha BSC,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,,787889,EUR,862272000,M,29,29,False,True,22.0,17.0,3.0,,7.0,7.0,10.0,16.0,5.0,,,,,83.0,35.0,6.6,11.0,0.0487,0.0,0.019723,2,,1.0,3.0,4.0,1.0,1.0,3.0,1.0,,,,,1.0,,,,1.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,
