match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,player_sofascoreId,stat_accurateCross,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyMiss,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_penaltySave,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded,stat_goalAssist,stat_goals
11391403,home,RC Lens,Brice Samba,brice-samba,B. Samba,G,30,186,2098,M,164055,EUR,767232000,G,30,30,False,True,26.0,17.0,16.0,7.0,16.0,18.0,1.0,8.0,8.0,3.0,5.0,90.0,36.0,7.3,9.0,0.00025541,0,-0.0024999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391403,home,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180,273,M,369650,EUR,722563200,D,24,24,False,,10.0,8.0,2.0,1.0,6.0,6.0,2.0,5.0,1.0,,,48.0,17.0,5.6,4.0,0.00034375,0,,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391403,home,RC Lens,Kevin Danso,danso-kevin,K. Danso,D,4,190,3440,M,794953,EUR,906163200,D,4,4,False,,37.0,32.0,7.0,5.0,20.0,22.0,12.0,15.0,5.0,,,90.0,48.0,7.0,5.0,0.00599204,1,,,1.0,,1.0,,6.0,1.0,,,,,1.0,1.0,0.0649,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391403,home,RC Lens,Facundo Medina,facundo-medina,F. Medina,D,32,184,4462,M,860307,EUR,927849600,D,14,14,False,,44.0,37.0,2.0,,22.0,25.0,15.0,19.0,5.0,,,90.0,54.0,6.8,8.0,0.0169242,1,,,,3.0,,,1.0,1.0,1.0,,,,,1.0,0.1274,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391403,home,RC Lens,Przemysław Frankowski,przemyslaw-frankowski,P. Frankowski,D,95,176,5767,M,286909,EUR,797644800,M,29,29,False,,35.0,29.0,4.0,1.0,13.0,16.0,17.0,22.0,6.0,,,90.0,64.0,6.5,12.0,0.0817323,3,,3.0,10.0,8.0,6.0,1.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,0.8505,2.0,,,1.0,1.0,1.0,1.0,2.0,przemek.franek_,1.0,1.0,1.0,1.0,0.9117,1.0,,,,,,,,,,,,
11391403,home,RC Lens,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186,16055,M,1128530,EUR,994032000,M,23,23,False,,31.0,25.0,3.0,2.0,14.0,19.0,11.0,13.0,7.0,,,86.0,47.0,6.8,10.0,0.00620902,1,,1.0,4.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,0.0464,,Neil,El Aynaoui,,,,,1.0,,,,,1.0,0.4032,,,,,,,,,,,,,
11391403,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,False,,27.0,24.0,1.0,1.0,10.0,10.0,14.0,17.0,5.0,,,74.0,45.0,7.0,8.0,0.197164,0,,,4.0,9.0,,2.0,,,4.0,1.0,,,,,,1.0,,,,7.0,5.0,,1.0,,,,,,,,,,,,,,,,,,,
11391403,home,RC Lens,Faitout Maouassa,faitout-maouassa,F. Maouassa,M,27,172,207,M,801287,EUR,899683200,M,20,20,False,,10.0,7.0,1.0,,4.0,4.0,4.0,7.0,1.0,,,45.0,24.0,6.2,8.0,0.0714056,2,,1.0,6.0,1.0,,3.0,1.0,,,,,2.0,1.0,,0.0622,1.0,,,,2.0,1.0,,,,1.0,,1.0,1.0,0.1906,,,,,,,,,,,,,
11391403,home,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187,757,M,788921,EUR,656812800,F,7,7,False,,35.0,26.0,6.0,3.0,14.0,16.0,12.0,23.0,5.0,,,90.0,52.0,6.7,18.0,0.124316,0,,4.0,5.0,4.0,1.0,,1.0,,,,,,,1.0,,1.0,,,3.0,4.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
11391403,home,RC Lens,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,9,9,False,,13.0,11.0,,,7.0,8.0,4.0,5.0,2.0,,,74.0,24.0,6.7,8.0,0.0594645,2,,,5.0,4.0,2.0,2.0,,,1.0,,2.0,,1.0,,0.2627,1.0,,,1.0,1.0,,,3.0,e.wahi7,,,1.0,1.0,0.1939,,1.0,1.0,,,,,,,,,,
