match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_wasFouled,stat_fouls,stat_wonTackle,captain,stat_totalOffside,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
10434132,home,Sivasspor,Muammer Yıldırım,muammer-yildirim,M. Yıldırım,G,25,190,34,M,130582,EUR,653270400,G,25,25,False,26.0,17.0,17.0,8.0,10.0,13.0,7.0,13.0,2.0,11.0,3.0,4.0,1.0,90.0,38.0,7.0,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,7,175,36,M,893014,EUR,776390400,D,2,2,False,22.0,21.0,2.0,2.0,11.0,11.0,10.0,12.0,,6.0,,,,75.0,38.0,6.7,7.0,0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Dimitris Goutas,dimitris-goutas,D. Goutas,D,6,189,262,M,257497,EUR,765417600,D,6,6,False,36.0,26.0,9.0,2.0,24.0,28.0,2.0,8.0,7.0,1.0,,,,90.0,49.0,6.9,10.0,1,,3.0,2.0,,,,3.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,20,182,36,M,135941,EUR,569203200,D,88,88,False,45.0,33.0,4.0,2.0,27.0,32.0,6.0,13.0,1.0,9.0,,,,90.0,52.0,6.8,12.0,0,,1.0,7.0,,1.0,1.0,,1.0,2.0,,1.0,4.0,,,,,1.0,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,58,180,67,M,142850,EUR,704937600,D,3,3,False,37.0,24.0,8.0,2.0,9.0,13.0,15.0,27.0,3.0,11.0,,,,90.0,68.0,6.9,19.0,0,3.0,4.0,4.0,1.0,1.0,,,5.0,4.0,2.0,,,,,,2.0,3.0,True,1.0,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Robin Yalçın,robin-yalcin,R. Yalçın,D,2,183,94,M,138154,EUR,759456000,M,8,8,False,44.0,38.0,9.0,8.0,18.0,20.0,20.0,24.0,1.0,3.0,,,,90.0,66.0,7.3,12.0,1,,5.0,10.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,3.0,,2.0,,,,,3.0,,,,,,,,,,,,
10434132,home,Sivasspor,Fredrik Ulvestad,fredrik-ulvestad,F. Ulvestad,M,8,183,120,M,36922,EUR,708739200,M,23,23,False,28.0,24.0,5.0,3.0,12.0,13.0,12.0,15.0,2.0,1.0,,,,90.0,39.0,7.0,6.0,1,,5.0,3.0,1.0,1.0,1.0,2.0,,,1.0,2.0,2.0,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,
10434132,home,Sivasspor,Erdoğan Yeşilyurt,erdogan-yesilyurt,E. Yeşilyurt,D,17,178,77,M,142541,EUR,752544000,M,17,17,False,33.0,25.0,1.0,,4.0,6.0,21.0,30.0,2.0,2.0,,,,90.0,47.0,6.7,13.0,1,3.0,1.0,4.0,,1.0,,,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,
10434132,home,Sivasspor,Kerem Atakan Kesgin,kerem-atakan-kesgin,K. A. Kesgin,M,17,174,133,M,857745,EUR,973382400,M,20,20,False,39.0,31.0,3.0,2.0,10.0,11.0,22.0,30.0,,4.0,,,,86.0,54.0,7.2,12.0,0,2.0,5.0,5.0,3.0,1.0,,,1.0,3.0,1.0,,,,,2.0,1.0,2.0,,1.0,,,,,,2.0,1.0,1.0,,,,,,,
10434132,home,Sivasspor,Max Gradel,max-gradel,M. Gradel,M,,177,1295,M,16590,EUR,565228800,M,7,7,False,32.0,23.0,3.0,1.0,5.0,6.0,20.0,32.0,1.0,8.0,,,,90.0,67.0,7.3,25.0,1,6.0,11.0,7.0,,8.0,2.0,,,3.0,3.0,2.0,,,,2.0,1.0,3.0,,,,,2.0,,,3.0,2.0,2.0,1.0,1.0,,,,,
10434132,home,Sivasspor,Mustapha Yatabaré,mustapha-yatabare,M. Yatabaré,F,9,186,159,M,51558,EUR,507081600,F,9,9,False,20.0,11.0,,,2.0,3.0,10.0,18.0,1.0,4.0,,,,86.0,36.0,6.1,15.0,3,1.0,10.0,5.0,1.0,3.0,1.0,,,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,,,,,,2.0,,,,1.0,,2.0,,,,,,
10434132,home,Sivasspor,Leke James,leke-james,L. James,F,,188,126,,226716,EUR,720576000,F,90,90,True,3.0,2.0,,,,,2.0,3.0,,,,,,15.0,7.0,6.5,3.0,0,,3.0,,,,,,,,2.0,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,
10434132,home,Sivasspor,Isaac Cofie,isaac-cofie,I. Cofie,M,,180,57,M,45926,EUR,685324800,M,5,5,True,7.0,6.0,2.0,2.0,2.0,2.0,4.0,5.0,,,,,,10.0,8.0,6.7,1.0,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Karol Angielski,karol-angielski,K. Angielski,F,24,181,349,M,297324,EUR,827280000,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,10.0,5.0,6.5,,1,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10434132,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,35,187,64,M,94540,EUR,647568000,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Mehmet Albayrak,mehmet-albayrak,M. Albayrak,D,4,189,18,M,1141652,EUR,1073260800,D,96,96,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Mehmet Albayrak,,,,,,,,,,,,,,
10434132,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,,182,30,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Alaaddin Okumuş,alaaddin-okumus,A. Okumuş,D,22,175,22,M,844640,EUR,809136000,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,2,185,333,M,785850,EUR,698544000,D,4,4,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Özkan Yigiter,ozkan-yigiter,Ö. Yigiter,M,6,190,14,M,1131626,EUR,947203200,M,62,62,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,,175,918,M,291665,EUR,745372800,F,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434132,away,Gaziantep FK,Günay Güvenç,gunay-guvenc,G. Güvenç,G,19,187,2940,M,103457,EUR,677808000,G,1,1,False,48.0,29.0,24.0,5.0,27.0,32.0,2.0,16.0,2.0,10.0,2.0,2.0,1.0,90.0,58.0,7.2,19.0,0,,,2.0,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,1.0,1.0,1.0,1.0,
10434132,away,Gaziantep FK,Stelios Kitsiou,stelios-kitsiou,S. Kitsiou,D,70,173,90,M,189627,EUR,749174400,D,70,70,False,31.0,28.0,1.0,1.0,15.0,15.0,13.0,16.0,1.0,5.0,,,,90.0,76.0,6.6,16.0,3,,8.0,8.0,1.0,1.0,,,1.0,5.0,4.0,,2.0,1.0,,1.0,2.0,3.0,,1.0,,,4.0,2.0,,,,,1.0,,,,,,
10434132,away,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,5,185,90,M,355004,EUR,855792000,D,15,15,False,58.0,48.0,9.0,3.0,42.0,43.0,6.0,15.0,3.0,2.0,,,,90.0,71.0,7.4,10.0,0,,2.0,9.0,,,,1.0,,5.0,,1.0,3.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10434132,away,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,3,193,176,M,106661,EUR,596937600,D,3,3,False,49.0,45.0,5.0,2.0,35.0,36.0,10.0,13.0,3.0,8.0,,,,90.0,60.0,6.5,5.0,3,,3.0,2.0,,,,,3.0,,1.0,,2.0,1.0,2.0,,3.0,,,,,,,1.0,,,,,,,,,,,
10434132,away,Gaziantep FK,Matěj Hanousek,matej-hanousek,M. Hanousek,D,23,182,55,M,320905,EUR,738979200,D,16,16,False,16.0,13.0,,,4.0,4.0,9.0,16.0,1.0,2.0,,,,90.0,31.0,6.1,10.0,0,4.0,1.0,2.0,1.0,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0
10434132,away,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,33,175,69,M,226992,EUR,802915200,M,5,5,False,21.0,18.0,2.0,,10.0,11.0,8.0,10.0,1.0,7.0,,,,73.0,36.0,7.3,4.0,0,,6.0,6.0,2.0,1.0,1.0,,1.0,4.0,1.0,2.0,,,,1.0,2.0,2.0,,,,,,,,1.0,,1.0,,,,,,,
10434132,away,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,16,194,134,M,310068,EUR,743472000,M,8,8,False,36.0,28.0,6.0,2.0,18.0,22.0,10.0,14.0,3.0,9.0,,,,90.0,49.0,6.7,11.0,0,,4.0,3.0,1.0,1.0,,,2.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,
