match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_aerialLost,stat_outfielderBlock,stat_penaltyConceded,stat_goals,stat_unsuccessfulTouch,stat_dispossessed,stat_keyPass,player_sofascoreId,captain,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_shotOffTarget
11452974,home,Al-Ettifaq,Hamed Al-Ghamdi,,,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,32.0,28.0,7.0,3.0,14.0,14.0,14.0,18.0,4.0,,,,25.0,37.0,7.4,6.0,1,,,2.0,2.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,
11452974,home,Al-Ettifaq,Alhwsawi Sanousi Mohammed,Alhwsawi Sanousi Mohammed,,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,True,3.0,1.0,,,1.0,2.0,,1.0,2.0,,,,12.0,8.0,6.7,3.0,0,,,,2.0,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,
11452974,home,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,7.0,6.0,2.0,1.0,5.0,5.0,1.0,2.0,,,,,14.0,8.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11452974,home,Al-Ettifaq,Mohammed Mahzari,Mohammed Mahzari,,mohammed-mahzari,M. Mahzari,D,5,178.0,49,M,1092809,EUR,1021766400,M,18,18,True,6.0,6.0,,,5.0,5.0,1.0,1.0,,,,,14.0,9.0,6.7,1.0,0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11452974,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,home,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,home,Al-Ettifaq,Berat Ayberk Özdemir,,,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,home,Al-Ettifaq,Jaber Qarradi,Jaber Qarradi,,jaber-qarradi,J. Qarradi,F,9,179.0,5,M,1092807,EUR,1010275200,F,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,away,Damac FC,Moustapha Zeghba,,,moustapha-zeghba,M. Zeghba,G,1,190.0,852,M,888378,EUR,659145600,G,30,30,False,19.0,17.0,3.0,1.0,16.0,17.0,1.0,2.0,9.0,,,4.0,90.0,35.0,6.9,2.0,0,,,2.0,,,,3.0,,,,,,,,,2.0,,,,,,,,,,,,,,4.0,,
11452974,away,Damac FC,Hassan Alshammrani,,,hassan-alshammrani,H. Alshammrani,D,,184.0,3,M,923016,EUR,679536000,D,40,40,False,14.0,13.0,1.0,,10.0,10.0,3.0,4.0,1.0,,,,45.0,18.0,6.4,1.0,0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11452974,away,Damac FC,Farouk Chafaï,,,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,52.0,45.0,6.0,1.0,37.0,40.0,8.0,12.0,6.0,,,,90.0,58.0,6.2,8.0,0,,,2.0,1.0,1.0,,1.0,,,,,,1.0,,,1.0,2.0,,,,,,,True,,,,,,,,
11452974,away,Damac FC,Abdelkader Bedrane,,,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,13.0,11.0,4.0,2.0,9.0,11.0,2.0,2.0,1.0,,,,38.0,16.0,6.2,2.0,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,away,Damac FC,Abdullah Al-Hawsawi,Abdullah Al-Hawsawi,,abdullah-al-hawsawi,A. Al-Hawsawi,D,24,176.0,23,M,1127819,EUR,823132800,M,19,19,False,25.0,20.0,1.0,,13.0,14.0,8.0,15.0,2.0,,,,74.0,42.0,6.2,11.0,0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,,,,2.0,,2.0,,1.0,1.0,,,2.0,,1.0,,,,,,,,,1.0,
11452974,away,Damac FC,Domagoj Antolić,,,domagoj-antolic,D. Antolić,M,8,180.0,103,M,67645,EUR,646704000,M,17,17,False,37.0,34.0,3.0,2.0,18.0,19.0,16.0,18.0,5.0,,,,90.0,42.0,6.2,4.0,0,,,4.0,,,,,,,,,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,
11452974,away,Damac FC,Bader Munshi,Bader Munshi,,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800,M,16,16,False,48.0,41.0,3.0,2.0,28.0,29.0,13.0,19.0,7.0,,,,89.0,57.0,6.4,8.0,0,,,5.0,4.0,1.0,,,,2.0,2.0,2.0,2.0,,2.0,,,,,,,,,,,,,,,,,,
11452974,away,Damac FC,Abdullah Al-Amar,,,abdullah-al-amar,A. Al-Amar,D,,177.0,110,M,817911,EUR,762480000,M,13,13,False,35.0,30.0,3.0,2.0,17.0,19.0,14.0,19.0,5.0,,,,90.0,47.0,6.4,9.0,0,3.0,1.0,4.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,2.0,,,,1.0,,1.0,,,,,,,,,,
11452974,away,Damac FC,Abdulaziz Al-Bishi,,,abdulaziz-al-bishi,A. Al-Bishi,M,22,172.0,241,M,791417,EUR,763344000,F,11,11,False,14.0,11.0,3.0,1.0,2.0,2.0,9.0,13.0,,,,,74.0,24.0,6.9,6.0,1,1.0,,2.0,5.0,3.0,3.0,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,1.0
11452974,away,Damac FC,Georges-Kévin N'Koudou,,,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,F,10,10,False,38.0,31.0,4.0,3.0,11.0,13.0,20.0,27.0,3.0,,,,90.0,54.0,7.1,13.0,1,2.0,,3.0,4.0,1.0,,,1.0,2.0,,2.0,1.0,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,
11452974,away,Damac FC,Assan Ceesay,,,assan-ceesay,A. Ceesay,F,,188.0,442,M,842158,EUR,763862400,F,9,9,False,9.0,7.0,,,4.0,4.0,3.0,5.0,1.0,,,,90.0,19.0,6.8,7.0,2,,,2.0,3.0,1.0,1.0,,,,,,,2.0,,,,,,,3.0,2.0,1.0,,,,,,1.0,1.0,,,1.0
11452974,away,Damac FC,Abdulaziz Al-Shahrani,,,abdulaziz-al-shahrani,A. Al-Shahrani,F,80,173.0,20,M,975862,EUR,783388800,M,14,14,True,13.0,13.0,,,3.0,3.0,10.0,10.0,,,,,52.0,18.0,6.3,4.0,0,,,4.0,1.0,,,,,,,1.0,2.0,,,,1.0,,,,2.0,2.0,,,,,,,,,,,
11452974,away,Damac FC,Sultan Faqihi,,,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,41,41,True,22.0,19.0,4.0,2.0,14.0,14.0,5.0,8.0,4.0,,,,45.0,27.0,6.6,3.0,1,,,,1.0,,,3.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0
11452974,away,Damac FC,Abdulaziz Majrashi,,,abdulaziz-majrashi,A. Majrashi,M,23,173.0,10,M,877163,EUR,826416000,M,23,23,True,13.0,11.0,1.0,1.0,5.0,5.0,6.0,9.0,,,,,16.0,20.0,6.9,3.0,0,1.0,,,2.0,,,1.0,,2.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
11452974,away,Damac FC,Hassan Abu Sharara,,,hassan-abu-sharara,H. A. Sharara,F,,172.0,3,M,867385,EUR,862617600,M,24,24,True,5.0,4.0,,,3.0,3.0,1.0,4.0,1.0,,,,16.0,15.0,7.2,5.0,2,2.0,,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0
11452974,away,Damac FC,Ryan Al-Mousa,,,ryan-al-mousa,R. Al-Mousa,M,,174.0,6,M,817914,EUR,775008000,M,95,95,True,5.0,5.0,,,5.0,5.0,,,3.0,,,,10.0,6.0,6.6,,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11452974,away,Damac FC,Mohammed Al-Mahasneh,,,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,away,Damac FC,Dhari Al-Enezi,Dhari Al-Enezi,,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,away,Damac FC,Ahmed Harisi,Ahmed Harisi,,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452974,away,Damac FC,Fahad Aljuhani,,,fahad-al-johani,F. Aljuhani,F,19,177.0,7,M,160947,EUR,688435200,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
