match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_shotOffTarget,stat_hitWoodwork,stat_wonTackle,stat_expectedGoals,player_firstName,player_lastName,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_accurateCross,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,player_sofascoreId
12513990,home,Rio Ave,Jhonatan,jhonatan,Jhonatan,G,189,96,M,798688,EUR,673660800,G,18,18,False,33.0,26.0,15.0,8.0,0.0,24.0,26.0,2.0,7.0,1.0,2.0,15.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,90.0,52.0,8.1,7.0,0.00136011,0,0.2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513990,home,Rio Ave,Renato Pantalon,renato-pantalon,R. Pantalon,D,196,88,M,826561,EUR,877910400,D,42,42,False,34.0,29.0,8.0,4.0,0.0,18.0,20.0,11.0,15.0,4.0,6.0,,,,,,,,,90.0,51.0,7.3,8.0,0.040142,0,,84,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
12513990,home,Rio Ave,Aderllan Santos,aderllan-santos,A. Santos,D,193,103,M,129617,EUR,608083200,D,33,33,False,45.0,42.0,7.0,5.0,0.0,29.0,29.0,13.0,16.0,4.0,9.0,5.0,,,,,,,,90.0,63.0,7.4,5.0,0.00634627,1,,33,,4.0,2.0,6.0,,,2.0,2.0,2.0,2.0,,True,1.0,1.0,1.0,0.052,,,,,,,,,,,,
12513990,home,Rio Ave,Patrick William,patrick-william,P. William,D,186,83,M,921624,EUR,865296000,D,4,4,False,57.0,47.0,6.0,3.0,0.0,29.0,32.0,18.0,26.0,2.0,3.0,7.0,1.0,,,,,,,90.0,73.0,8.1,15.0,0.00616676,1,,,1.0,1.0,,4.0,,2.0,2.0,1.0,2.0,1.0,,,,,1.0,0.869,,,1.0,1.0,1.0,1.0,0.9816,,,,,
12513990,home,Rio Ave,João Tomé,joao-tome,J. Tomé,D,183,171,M,1173124,EUR,1045008000,M,20,20,False,24.0,15.0,5.0,1.0,0.0,4.0,6.0,12.0,21.0,4.0,5.0,,2.0,,,,,,,90.0,49.0,7.0,15.0,0.0728047,0,,20,3.0,,3.0,2.0,,,,,1.0,2.0,2.0,,,,,,,,,,,,,1.0,,,,
12513990,home,Rio Ave,Amine Oudrhiri,amine-oudrhiri,A. Oudrhiri,M,184,104,M,374560,EUR,720835200,M,10,10,False,31.0,29.0,4.0,3.0,0.0,20.0,20.0,9.0,11.0,,2.0,1.0,,,,,,,,75.0,39.0,6.9,3.0,0.00660324,0,,95,,2.0,,3.0,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12513990,home,Rio Ave,João Novais,joao-novais,J. Novais,M,183,160,M,233370,EUR,742262400,M,6,6,False,37.0,30.0,7.0,3.0,0.0,11.0,12.0,20.0,31.0,9.0,,4.0,4.0,,,,,,,86.0,59.0,7.2,16.0,0.109288,0,,7,6.0,1.0,1.0,5.0,1.0,1.0,,3.0,2.0,,1.0,,,,3.0,,,,2.0,2.0,,,,1.0,1.0,,,
12513990,home,Rio Ave,Marios Vrousai,marios-vrousai,M. Vrousai,D,183,243,M,848521,EUR,899337600,M,17,17,False,30.0,21.0,2.0,1.0,0.0,11.0,13.0,10.0,17.0,7.0,6.0,4.0,1.0,,,,,,,90.0,64.0,7.1,16.0,0.0104952,0,,17,,3.0,1.0,5.0,3.0,,2.0,3.0,3.0,,,,,,2.0,,,,1.0,,,,,,2.0,1.0,,
12513990,home,Rio Ave,Kiko Bondoso,bondoso-kiko,K. Bondoso,M,171,86,M,1082948,EUR,816566400,F,19,19,False,18.0,13.0,2.0,2.0,0.0,6.0,7.0,7.0,12.0,5.0,,7.0,2.0,,,,,,,75.0,27.0,7.0,7.0,0.0376868,1,,10,1.0,,,2.0,2.0,,,2.0,,,1.0,,,,2.0,0.0392,,,1.0,,,,,,1.0,,1.0,
12513990,home,Rio Ave,Clayton,clayton,Clayton,F,184,1602,M,1017023,EUR,916012800,F,9,9,False,17.0,8.0,,,0.0,3.0,7.0,5.0,10.0,3.0,1.0,1.0,1.0,,,,,,,90.0,31.0,6.8,17.0,0.00219365,2,,19,,1.0,2.0,5.0,,1.0,,,5.0,1.0,1.0,,1.0,,,0.1802,,,,3.0,1.0,,0.109,,,2.0,,
