match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,captain,stat_bigChanceCreated,stat_shotOffTarget,player_sofascoreId,stat_errorLeadToAGoal,stat_goodHighClaim,stat_goalAssist
10434138,home,Fatih Karagümrük,Fabio Borini,fabio-borini,F. Borini,F,16,180,487,M,89510,EUR,670204800,F,16,16,False,27.0,18.0,4.0,2.0,10.0,13.0,8.0,14.0,8.0,,1.0,2.0,3.0,,,,,72.0,42.0,7.3,11.0,2,,,1.0,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,,,1.0,,,,,,,,,True,1.0,2.0,,,,
10434138,home,Fatih Karagümrük,Saba Lobjanidze,saba-lobjanidze,S. Lobjanidze,M,9,175,886,M,286923,EUR,787708800,M,7,7,True,7.0,5.0,1.0,1.0,1.0,2.0,4.0,6.0,1.0,,,2.0,,,,,,18.0,11.0,6.5,5.0,0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
10434138,home,Fatih Karagümrük,Nicholas Anwan,nicholas-anwan,N. Anwan,M,24,188,32,M,1129985,EUR,990057600,M,24,24,True,8.0,7.0,,,3.0,3.0,4.0,5.0,,,,1.0,,,,,,13.0,9.0,6.3,2.0,0,,,,1.0,,,,,,,,1.0,,,,,,Nicholas,Anwan,,,,,,,,,,
10434138,home,Fatih Karagümrük,Adem Ljajić,adem-ljajic,A. Ljajić,M,22,182,985,M,39587,EUR,686102400,M,10,10,True,4.0,4.0,,,2.0,2.0,2.0,2.0,1.0,,,,,,,,,12.0,7.0,6.4,2.0,0,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10434138,home,Fatih Karagümrük,Andrea Bertolacci,andrea-bertolacci,A. Bertolacci,M,,179,98,M,47568,EUR,663552000,M,91,91,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,1.0,,,,,,12.0,5.0,6.5,,0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10434138,home,Fatih Karagümrük,Muzaffer Cem Kablan,kablan-muzaffer-cem,M. C. Kablan,G,1,192,17,M,967176,EUR,946684800,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,home,Fatih Karagümrük,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,D,4,192,53,M,1021100,EUR,991958400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,home,Fatih Karagümrük,Kerim Frei,kerim-frei,K. Frei,M,11,173,68,M,157014,EUR,753667200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,home,Fatih Karagümrük,Burak Kapacak,burak-kapacak,B. Kapacak,M,17,180,490,M,836686,EUR,944611200,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,home,Fatih Karagümrük,Sofiane Feghouli,sofiane-feghouli,S. Feghouli,M,,178,3304,M,37240,EUR,630633600,M,89,89,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,sffeghouli,,,
10434138,home,Fatih Karagümrük,Colin Kazim-Richards,colin-kazim-richards,C. Kazim-Richards,F,,185,110,,30134,EUR,525398400,F,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,away,Fenerbahçe,Altay Bayındır,altay-bayindir,A. Bayındır,G,1,198,15107,M,815890,EUR,892512000,G,1,1,False,31.0,25.0,12.0,7.0,20.0,20.0,5.0,11.0,,1.0,,6.0,,2.0,3.0,2.0,2.0,90.0,39.0,6.2,6.0,0,,,,,,,,,,,,,,,,,,,,,,,True,,,altaybayindir,1.0,1.0,
10434138,away,Fenerbahçe,Ferdi Kadıoğlu,ferdi-kadioglu,F. Kadıoğlu,D,24,174,20994,M,825844,EUR,939254400,D,7,7,False,79.0,71.0,4.0,2.0,38.0,40.0,33.0,42.0,2.0,1.0,,4.0,,,,,,90.0,105.0,6.1,21.0,0,3.0,1.0,,8.0,1.0,1.0,4.0,2.0,,,3.0,3.0,,,,,,,,,,,,,,ferdikadioglu,,,
10434138,away,Fenerbahçe,Samet Akaydın,samet-akaydin,S. Akaydın,D,3,190,969,M,863600,EUR,763516800,D,3,3,False,97.0,93.0,8.0,6.0,68.0,70.0,25.0,27.0,8.0,3.0,3.0,8.0,2.0,,,,,90.0,114.0,7.2,6.0,0,,3.0,4.0,6.0,,,,,2.0,2.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,
10434138,away,Fenerbahçe,Attila Szalai,attila-szalai,A. Szalai,D,41,192,2464,M,823092,EUR,885254400,D,41,41,False,80.0,69.0,9.0,4.0,46.0,49.0,24.0,32.0,3.0,1.0,,11.0,1.0,,,,,90.0,89.0,7.5,12.0,1,1.0,2.0,2.0,3.0,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,
10434138,away,Fenerbahçe,Ezgjan Alioski,ezgjan-alioski,E. Alioski,D,7,173,797,M,137060,EUR,697852800,D,6,6,False,52.0,44.0,2.0,1.0,24.0,27.0,20.0,27.0,,1.0,,6.0,,,,,,67.0,65.0,6.1,13.0,0,2.0,,,4.0,3.0,,1.0,,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,
10434138,away,Fenerbahçe,Emre Mor,emre-mor,E. Mor,M,99,169,2594,M,826258,EUR,869702400,M,99,99,False,36.0,32.0,2.0,2.0,13.0,14.0,19.0,23.0,8.0,,,3.0,2.0,,,,,57.0,57.0,7.1,13.0,1,1.0,,,2.0,,1.0,6.0,5.0,1.0,1.0,5.0,,,,,,,,,1.0,,,,,,,,,
10434138,away,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,952600,EUR,917308800,M,80,80,False,92.0,86.0,7.0,6.0,46.0,49.0,40.0,43.0,5.0,1.0,1.0,10.0,,,,,,90.0,106.0,7.1,7.0,0,,1.0,,4.0,1.0,,2.0,2.0,3.0,1.0,,3.0,,,,,,,,,,,,,,,,,
10434138,away,Fenerbahçe,Willian Arão,willian-arao,Willian Arão,M,15,181,1888,M,242213,EUR,700358400,M,5,5,False,44.0,41.0,4.0,3.0,17.0,17.0,24.0,28.0,3.0,1.0,,1.0,1.0,,,,,45.0,51.0,6.7,4.0,1,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
10434138,away,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,226986,EUR,805766400,M,17,17,False,32.0,23.0,2.0,,8.0,9.0,16.0,31.0,7.0,,,5.0,1.0,,,,,57.0,50.0,7.2,18.0,0,8.0,,1.0,1.0,,,4.0,4.0,1.0,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,irfankahveci,,,
10434138,away,Fenerbahçe,Serdar Dursun,serdar-dursun,S. Dursun,F,19,190,1064,M,123917,EUR,687830400,F,19,19,False,11.0,9.0,,,1.0,1.0,8.0,10.0,1.0,,,,,,,,,45.0,15.0,6.5,4.0,1,,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
10434138,away,Fenerbahçe,Enner Valencia,enner-valencia,E. Valencia,F,10,177,9801,M,106456,EUR,626140800,F,13,13,False,14.0,12.0,1.0,1.0,3.0,3.0,9.0,13.0,5.0,,,,3.0,,,,,90.0,28.0,6.2,10.0,0,2.0,3.0,1.0,10.0,2.0,1.0,4.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,ennervalencia,,,
10434138,away,Fenerbahçe,Miha Zajc,miha-zajc,M. Zajc,M,8,180,1173,M,139256,EUR,773020800,M,26,26,True,40.0,38.0,3.0,3.0,22.0,22.0,16.0,18.0,1.0,2.0,,4.0,1.0,,,,,45.0,46.0,7.2,3.0,1,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
10434138,away,Fenerbahçe,João Pedro Galvão,joao-pedro-galvao,João Pedro Galvão,F,9,184,2071,M,123208,EUR,700099200,F,20,20,True,5.0,4.0,,,3.0,3.0,1.0,2.0,2.0,,,2.0,1.0,,,,,45.0,9.0,6.8,2.0,2,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,
10434138,away,Fenerbahçe,Arda Güler,arda-guler,A. Güler,M,15,176,398152,M,1091116,EUR,1109289600,M,10,10,True,19.0,13.0,1.0,1.0,6.0,6.0,8.0,14.0,9.0,,,7.0,3.0,,,,,33.0,36.0,7.6,9.0,3,1.0,,1.0,3.0,,,5.0,3.0,2.0,2.0,1.0,1.0,,1.0,1.0,1.0,,Arda Guler,,1.0,,,,,1.0,AGüler,,,1.0
10434138,away,Fenerbahçe,Diego Rossi,diego-rossi,D. Rossi,F,10,170,1997,M,831809,EUR,894153600,F,9,9,True,10.0,6.0,1.0,,1.0,3.0,5.0,7.0,1.0,,,1.0,,,,,,33.0,17.0,6.4,9.0,1,,,,3.0,,,4.0,1.0,,,2.0,,,,,,,,,,,,,,1.0,,,,
10434138,away,Fenerbahçe,Bright Osayi-Samuel,bright-osayi-samuel,B. Osayi-Samuel,D,26,175,5509,M,791616,EUR,883526400,M,21,21,True,11.0,9.0,2.0,1.0,5.0,6.0,4.0,6.0,1.0,,,4.0,,,,,,23.0,21.0,6.6,5.0,0,1.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,
10434138,away,Fenerbahçe,İrfan Can Eğribayat,irfan-can-egribayat,İ. C. Eğribayat,G,71,193,1983,M,594618,EUR,891216000,G,70,70,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,away,Fenerbahçe,Serdar Aziz,serdar-aziz,S. Aziz,D,,183,609,M,43528,EUR,656640000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,away,Fenerbahçe,Ahmet Aydin,ahmet-aydin,A. Aydin,D,29,180,38,M,1487189,EUR,1115251200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,Ahmet Aydin,,,,,,,,,,,
10434138,away,Fenerbahçe,Miguel Crespo,miguel-crespo,M. Crespo,M,13,187,618,M,972410,EUR,842400000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434138,away,Fenerbahçe,Nazım Sangaré,nazim-sangare,N. Sangaré,M,30,180,168,M,169425,EUR,770256000,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
