match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_fouls,stat_outfielderBlock,stat_challengeLost,stat_totalContest,stat_unsuccessfulTouch,stat_wonContest,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceCreated,stat_totalOffside,captain,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12436881,home,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,22.0,9.0,17.0,4.0,0.0,6.0,9.0,3.0,13.0,10.0,5.0,5.0,90.0,36.0,7.6,14.0,0.00083256,0,0.9233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,False,29.0,24.0,2.0,1.0,0.0,12.0,16.0,14.0,15.0,6.0,,,90.0,52.0,7.2,6.0,0.0121993,1,,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,1.0,0.0841,,,,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,False,16.0,15.0,1.0,,0.0,12.0,12.0,3.0,4.0,1.0,,,90.0,29.0,6.7,1.0,0.00206292,0,,,,,,,1.0,1.0,,,8.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,30.0,27.0,3.0,1.0,0.0,23.0,23.0,4.0,7.0,1.0,,,90.0,42.0,6.7,4.0,0.00128893,0,,,,,,1.0,4.0,1.0,1.0,,5.0,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,23.0,18.0,4.0,1.0,0.0,12.0,12.0,8.0,13.0,1.0,,,90.0,57.0,6.9,12.0,0.0322356,0,,,,2.0,2.0,2.0,7.0,5.0,2.0,,4.0,2.0,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12436881,home,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,False,38.0,33.0,2.0,,0.0,22.0,25.0,12.0,16.0,3.0,,,90.0,48.0,7.0,7.0,0.0339507,0,,,,3.0,1.0,,5.0,5.0,,,,1.0,3.0,2.0,1.0,,,1.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,
12436881,home,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,35.0,27.0,2.0,,0.0,20.0,23.0,7.0,12.0,4.0,,,90.0,58.0,7.5,11.0,0.0078171,2,,,,,,,4.0,5.0,2.0,,3.0,,2.0,,1.0,0.0739,1.0,1.0,2.0,,2.0,,1.0,,1.0,1.0,1.0,0.0845,,,,,,,,,
12436881,home,Leicester City,Abdul Fatawu Issahaku,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,1103589,EUR,1078704000,M,7,7,False,19.0,14.0,4.0,2.0,1.0,10.0,11.0,6.0,12.0,8.0,,,90.0,55.0,7.8,17.0,0.604629,0,,,,4.0,2.0,,9.0,13.0,1.0,,5.0,,6.0,6.0,3.0,,1.0,2.0,,3.0,6.0,6.0,3.0,2.0,,,,,issahaku10,1.0,1.0,,,,,,
12436881,home,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,21.0,18.0,,,0.0,7.0,10.0,12.0,14.0,5.0,,,79.0,39.0,7.0,11.0,0.190397,0,,Facundo Buonanotte,,3.0,1.0,1.0,5.0,7.0,1.0,,,,3.0,,3.0,,,,,1.0,3.0,3.0,1.0,1.0,,,,,facubuonanotte_,1.0,,,,,,,
12436881,home,Leicester City,Bobby Decordova-Reid,bobby-decordova-reid,B. Reid,M,14,170,1230,M,151499,EUR,728611200,M,14,14,False,23.0,15.0,1.0,,0.0,7.0,11.0,8.0,13.0,3.0,,,86.0,36.0,6.0,14.0,0.00644226,1,,,,1.0,,2.0,11.0,1.0,4.0,,3.0,,,,1.0,0.0622,,2.0,1.0,3.0,,,,,1.0,,,,,,1.0,,,,,,
12436881,home,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,9.0,4.0,,,0.0,3.0,4.0,1.0,5.0,,,,79.0,19.0,7.1,9.0,0.00037159,2,,,,,,1.0,2.0,3.0,1.0,,1.0,1.0,1.0,1.0,,0.803,2.0,,,,,2.0,,,,2.0,,1.2373,Vardy7,,,True,1.0,1.0,,,
12436881,home,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,F,10,10,True,3.0,2.0,,,0.0,,,2.0,3.0,2.0,,,11.0,10.0,6.6,5.0,0.0601401,0,,,,,,1.0,5.0,2.0,1.0,,,,1.0,1.0,,,,1.0,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,
12436881,home,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,,,11.0,4.0,6.6,1.0,0.00053345,0,,,,,,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
12436881,home,Leicester City,Kasey McAteer,kasey-mcateer,K. McAteer,M,20,177,513,M,1065134,EUR,1006387200,M,35,35,True,4.0,2.0,1.0,,0.0,1.0,2.0,1.0,2.0,2.0,,,14.0,13.0,7.0,2.0,0.00045164,1,,Kasey McAteer,,,,,1.0,3.0,,,2.0,,2.0,1.0,,0.0221,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,
12436881,home,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,Benjamin Nelson,benjamin-nelson,B. Nelson,D,4,193,225,M,1391844,EUR,1082246400,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,Ricardo Pereira,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436881,home,Leicester City,Hamza Choudhury,hamza-choudhury,H. Choudhury,M,17,178,84995,M,833057,EUR,875664000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HChoudhury,,,,,,,,
12436881,home,Leicester City,Thomas Cannon,cannon-thomas,T. Cannon,F,7,182,566,M,1005766,EUR,1041033600,F,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436881,away,Tottenham Hotspur,Guglielmo Vicario,guglielmo-vicario,G. Vicario,G,1,194,7123,M,553606,EUR,844646400,G,1,1,False,39.0,37.0,2.0,,0.0,36.0,37.0,1.0,2.0,11.0,2.0,2.0,90.0,50.0,7.2,3.0,0.00028518,0,0.3218,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,guglielmovicario,,,,,,1.0,2.0,2.0
12436881,away,Tottenham Hotspur,Pedro Porro,pedro-porro,P. Porro,D,23,173,10890,M,913654,EUR,937180800,D,23,23,False,47.0,42.0,4.0,3.0,0.0,6.0,7.0,38.0,44.0,2.0,,,89.0,65.0,7.8,9.0,0.336856,1,,,,4.0,2.0,,3.0,1.0,,,2.0,1.0,,,1.0,0.0937,,2.0,,,1.0,,,4.0,,1.0,,0.7221,pedroporro29,,,,,1.0,,,
12436881,away,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,829932,EUR,893635200,D,17,17,False,96.0,89.0,5.0,3.0,0.0,41.0,43.0,48.0,54.0,6.0,,,90.0,104.0,7.2,8.0,0.0278489,1,,,,1.0,,2.0,2.0,5.0,,,3.0,,1.0,1.0,1.0,0.089,3.0,,,,,,,,1.0,,,,cutiromero2,,,,,,,,
12436881,away,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12526,M,998247,EUR,987638400,D,37,37,False,96.0,90.0,6.0,4.0,0.0,47.0,49.0,43.0,47.0,4.0,,,90.0,104.0,7.1,7.0,0.0169464,0,,,,,,,,2.0,,,3.0,1.0,,,1.0,,1.0,,,,,1.0,,,,,,,mickyvdven,,,,,,,,
12436881,away,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,D,13,13,False,63.0,55.0,,,0.0,17.0,22.0,38.0,42.0,3.0,,,90.0,86.0,6.8,13.0,0.0596466,0,,,,1.0,,1.0,9.0,5.0,1.0,,1.0,,4.0,2.0,1.0,,,4.0,1.0,1.0,2.0,,,,,,,,udogiethree,,,,,,,,
12436881,away,Tottenham Hotspur,Pape Matar Sarr,pape-matar-sarr,P. M. Sarr,M,29,185,32679,M,1002711,EUR,1031961600,M,29,29,False,46.0,41.0,,,0.0,9.0,9.0,32.0,38.0,2.0,,,78.0,57.0,6.9,8.0,0.0438578,1,,,,1.0,,,,2.0,,1.0,,,1.0,,1.0,0.0114,,,,,,2.0,,1.0,,,,,pape,,,,,,,,
12436881,away,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,791190,EUR,867196800,M,30,30,False,47.0,46.0,,,0.0,21.0,21.0,25.0,26.0,4.0,,,78.0,62.0,7.0,4.0,0.0356292,3,,,,,,2.0,7.0,4.0,2.0,1.0,,2.0,3.0,3.0,,0.2548,1.0,2.0,,,1.0,,,,,2.0,,0.5669,rodrigo_bentancur,,,,,,,,
12436881,away,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,60.0,52.0,4.0,3.0,1.0,7.0,8.0,48.0,63.0,2.0,,,79.0,82.0,7.8,19.0,0.979171,1,,,,11.0,3.0,,3.0,4.0,1.0,1.0,2.0,1.0,,,1.0,0.0214,1.0,1.0,,1.0,2.0,2.0,2.0,3.0,,,,,Madders,,,,,,,,
