match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_totalClearance,stat_outfielderBlock,player_firstName,player_lastName,stat_shotOffTarget,stat_blockedScoringAttempt,stat_dispossessed,captain,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_goalsPrevented,stat_lastManTackle
12450981,home,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179,1117,M,822110,EUR,746928000,D,3,3,True,24.0,24.0,,,0.0,10.0,10.0,15.0,18.0,,2.0,5.0,45.0,40.0,6.8,7.0,0.103801,0,,4.0,1.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,2.0,,,,,,,,,
12450981,home,RC Lens,Andy Diouf,andy-diouf,A. Diouf,M,17,187,3993,M,1048889,EUR,1053129600,M,18,18,True,16.0,13.0,1.0,,0.0,5.0,6.0,8.0,11.0,1.0,4.0,2.0,23.0,22.0,6.8,6.0,0.0710743,0,,1.0,,3.0,,,,,,,,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,,,,,1.0,,,,,,,,,
12450981,home,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172,407,M,579576,EUR,735782400,D,2,2,True,4.0,4.0,,,0.0,1.0,1.0,3.0,4.0,,1.0,,9.0,6.0,6.7,1.0,0.0009509,0,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450981,home,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171,742,M,227862,EUR,798249600,F,22,22,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,1.0,,9.0,7.0,6.6,2.0,0.00094847,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,home,RC Lens,Anass Zaroury,anass-zaroury,A. Zaroury,F,9,176,4199,M,877036,EUR,973555200,F,21,21,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,,,,1.0,5.0,,1.0,0.00074549,0,zaroury,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
12450981,home,RC Lens,Hervé Koffi,herve-koffi,H. Koffi,G,12,187,15844,M,867299,EUR,845424000,G,16,16,True,,,,,,,,,,,,,,,,,,0,HKoffi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,home,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177,292,M,1002447,EUR,1068768000,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,home,RC Lens,Nampalys Mendy,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,26,26,True,,,,,,,,,,,,,,,,,,0,papy.mendy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,home,RC Lens,David Pereira da Costa,david-pereira-da-costa,D. P. d. Costa,M,10,165,576,M,1023091,EUR,978652800,M,10,10,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,away,Angers,Yahia Fofana,yahia-fofana,Y. Fofana,G,75,194,3568,M,877977,EUR,966816000,G,30,30,False,27.0,14.0,15.0,3.0,0.0,12.0,14.0,2.0,13.0,,1.0,4.0,90.0,36.0,6.9,13.0,0.00010852,0,yahia.fofana_,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,2.0,3.0,3.0,1.0,-0.2098,
12450981,away,Angers,Carlens Arcus,carlens-arcus,C. Arcus,D,2,180,5908,M,794373,EUR,835920000,D,2,2,False,5.0,4.0,,,0.0,3.0,4.0,1.0,3.0,,,2.0,14.0,8.0,6.5,4.0,9.573e-05,0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
12450981,away,Angers,Emmanuel Biumla,emmanuel-biumla,E. Biumla,D,24,185,111,M,1442036,EUR,1115510400,D,24,24,False,29.0,24.0,3.0,1.0,0.0,19.0,23.0,5.0,6.0,1.0,3.0,3.0,90.0,38.0,6.7,6.0,0.00111092,0,,,,3.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,2.0,3.0,1.0,,,,,,,,,,,,,,
12450981,away,Angers,Jordan Lefort,jordan-lefort,J. Lefort,D,21,184,183,M,363042,EUR,741225600,D,21,21,False,39.0,33.0,4.0,1.0,0.0,25.0,28.0,8.0,11.0,,5.0,3.0,90.0,55.0,7.1,6.0,0.00274228,0,,,,3.0,,,,,,,3.0,3.0,1.0,,2.0,1.0,,,,2.0,5.0,1.0,,,,,,,,,,,,,,1.0
12450981,away,Angers,Florent Hanin,florent-hanin,F. Hanin,D,26,177,69,M,170129,EUR,634089600,D,26,26,False,28.0,15.0,7.0,1.0,0.0,11.0,19.0,4.0,9.0,,2.0,4.0,63.0,47.0,6.3,18.0,0.00165352,0,,,,1.0,,1.0,,,,,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,
12450981,away,Angers,Jean-Eudes Aholou,jean-eudes-aholou,J. Aholou,M,6,187,438,M,156004,EUR,764121600,M,6,6,False,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,1.0,1.0,26.0,8.0,6.6,3.0,0.00673403,0,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12450981,away,Angers,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,93,93,False,39.0,31.0,5.0,2.0,0.0,20.0,25.0,11.0,14.0,,11.0,8.0,90.0,64.0,7.2,12.0,0.0048671,0,,,,6.0,2.0,,,,,,,10.0,8.0,3.0,1.0,1.0,,,,2.0,3.0,,,,,,1.0,,,,,,,,,
12450981,away,Angers,Jim Allevinah,jim-allevinah,J. Allevinah,M,18,172,920,M,988632,EUR,793843200,M,18,18,False,15.0,7.0,1.0,1.0,0.0,3.0,7.0,4.0,10.0,,1.0,3.0,63.0,28.0,6.4,13.0,0.00167707,0,,2.0,,5.0,1.0,2.0,1.0,,,,2.0,,,,,1.0,,,,,3.0,,,,,,2.0,,,,,,,,,
12450981,away,Angers,Himad Abdelli,himad-abdelli,H. Abdelli,M,8,185,7344,M,945830,EUR,942796800,M,10,10,False,42.0,35.0,4.0,4.0,0.0,19.0,22.0,16.0,21.0,1.0,4.0,5.0,90.0,57.0,6.9,14.0,0.0244542,0,,1.0,,3.0,1.0,3.0,2.0,,,,2.0,,,5.0,1.0,1.0,,,,,1.0,,,,,,,True,,,,,,,,
12450981,away,Angers,Farid El Melali,farid-el-melali,F. El Melali,M,28,173,1171,M,930584,EUR,862790400,M,28,28,False,9.0,7.0,,,0.0,4.0,4.0,3.0,8.0,,4.0,7.0,63.0,31.0,6.1,13.0,0.00411402,1,,3.0,,9.0,1.0,5.0,1.0,,,,1.0,,,2.0,3.0,1.0,0.1222,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,,
12450981,away,Angers,Esteban Lepaul,lepaul-esteban,E. Lepaul,F,9,177,1997,M,966621,EUR,956016000,F,19,19,False,20.0,12.0,2.0,1.0,0.0,5.0,8.0,7.0,12.0,2.0,3.0,5.0,90.0,22.0,6.6,9.0,0.00410732,0,,,,6.0,,1.0,1.0,,,,,,,1.0,,,,,1.0,6.0,,,,,,,,,,1.0,,,,,,
12450981,away,Angers,Lilian Raolisoa,lilian-raolisoa,L. Raolisoa,D,27,178,247,M,1462778,EUR,961113600,D,27,27,True,18.0,14.0,3.0,,0.0,9.0,12.0,5.0,11.0,,8.0,6.0,76.0,49.0,7.0,11.0,0.00277445,0,,5.0,,3.0,1.0,2.0,2.0,,,,1.0,6.0,2.0,2.0,,,,,,2.0,4.0,,Lilian Raolisoa,,,,,,,,,,,,,
12450981,away,Angers,Yassin Belkhdim,belkhdim-yassin,Y. Belkhdim,M,14,175,1155,M,1195241,EUR,1013644800,M,14,14,True,16.0,12.0,1.0,,0.0,7.0,9.0,5.0,8.0,,3.0,1.0,64.0,30.0,6.5,8.0,0.00300529,0,,1.0,,6.0,2.0,1.0,,,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,3.0,1.0,,,,,1.0,,,,,,,,,
12450981,away,Angers,Jacques Ekomié,jacques-ekomie,J. Ekomie,D,3,179,570,M,1170532,EUR,1061251200,D,3,3,True,8.0,6.0,,,0.0,3.0,3.0,3.0,5.0,2.0,6.0,1.0,27.0,20.0,6.9,6.0,0.00166022,0,,,,2.0,,1.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,,Jacques Ekomie,,,,1.0,,,,,,,,,
12450981,away,Angers,Zinedine Ferhat,zinedine-ferhat,Z. Ferhat,M,8,183,1385,M,842400,EUR,730944000,M,20,20,True,17.0,13.0,,,0.0,6.0,7.0,7.0,12.0,,,3.0,27.0,26.0,6.4,9.0,0.00522816,1,,2.0,,4.0,,1.0,,,,,,,,,,2.0,0.0422,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12450981,away,Angers,Ahmadou Bamba Dieng,ahmadou-bamba-dieng,A. B. Dieng,F,12,178,8305,M,1102503,EUR,953769600,F,99,99,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,,2.0,,27.0,12.0,6.3,5.0,0.00041675,0,dieng_ahmadou_bamba,,,5.0,1.0,,,,,,,,,,2.0,1.0,,,,,,,Ahmadou Bamba Dieng,,,,3.0,,,,,,,,,
12450981,away,Angers,Melvin Zinga,melvin-zinga,M. Zinga,G,16,187,122,M,963201,EUR,1016236800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,away,Angers,Abdoulaye Bamba,abdoulaye-bamba,A. Bamba,D,25,182,172,M,121180,EUR,641001600,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,away,Angers,Cédric Hountondji,cedric-hountondji,C. Hountondji,D,4,195,551,M,342911,EUR,758937600,D,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450981,away,Angers,Pierrick Capelle,pierrick-capelle,P. Capelle,M,15,181,58,M,209768,EUR,545443200,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
