match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialLost,captain,stat_onTargetScoringAttempt,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,player_sofascoreId,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle
11067429,home,Grêmio,Gabriel Grando,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,False,19.0,16.0,8.0,5.0,15.0,16.0,1.0,3.0,2.0,7.0,2.0,3.0,4.0,2.0,90.0,33.0,8.1,3.0,0.0,0.0,0.00028993,0,0.5861,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067429,home,Grêmio,Thomas Luciano,,thomas-luciano,T. Luciano,D,2,180,71,M,1117180,EUR,1010966400,D,58,58,False,29.0,20.0,3.0,1.0,9.0,14.0,11.0,15.0,3.0,4.0,,,,,74.0,46.0,6.4,11.0,0.0649,0.0,0.00965072,2,,,2.0,9.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,
11067429,home,Grêmio,Bruno Alves,,bruno-alves,B. Alves,D,3,184,261,M,551810,EUR,671760000,D,34,34,False,61.0,56.0,6.0,4.0,44.0,47.0,12.0,14.0,5.0,6.0,,,,,90.0,72.0,7.5,5.0,0.0401,0.0,0.00459332,1,,,3.0,3.0,5.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
11067429,home,Grêmio,Walter Kannemann,,walter-kannemann,W. Kannemann,D,4,183,2119,M,249647,EUR,668908800,D,4,4,False,70.0,57.0,6.0,,43.0,46.0,14.0,24.0,3.0,2.0,,,,,90.0,83.0,7.1,15.0,0.1115,0.1358,0.00470093,2,,,4.0,4.0,7.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,3.0,True,1.0,,,,,,,,,,,
11067429,home,Grêmio,Reinaldo,,reinaldo,Reinaldo,D,6,178,2574,M,243109,EUR,622944000,D,22,22,False,43.0,27.0,4.0,1.0,8.0,11.0,20.0,35.0,1.0,4.0,,,,,90.0,68.0,6.7,21.0,0.0,0.0,0.06264,0,,,,6.0,3.0,,1.0,,,1.0,3.0,2.0,,,6.0,,,,3.0,1.0,1.0,,,,,,,,
11067429,home,Grêmio,Mathias Villasanti,,mathias-villasanti,M. Villasanti,M,20,178,2843,M,1139775,EUR,854064000,M,20,20,False,49.0,43.0,5.0,3.0,23.0,24.0,20.0,25.0,1.0,8.0,,,,,90.0,66.0,6.9,8.0,0.0193,0.0123,0.0146249,1,,,,11.0,6.0,3.0,,,,3.0,3.0,1.0,1.0,2.0,5.0,2.0,,1.0,,,2.0,1.0,1.0,,,,,,
11067429,home,Grêmio,Pepê,,pepe,Pepê,M,6,183,730,M,946945,EUR,884044800,M,23,23,False,62.0,57.0,6.0,6.0,31.0,32.0,26.0,32.0,2.0,9.0,,,,,73.0,81.0,7.7,9.0,0.0562,0.0,0.0454582,1,,,1.0,,8.0,,,,,4.0,2.0,1.0,2.0,5.0,,,,,2.0,,,,1.0,1.0,,,,,
11067429,home,Grêmio,Bitello,Bitello,bitello,Bitello,M,10,179,1768,M,1106839,EUR,947203200,M,39,39,False,29.0,25.0,,,4.0,6.0,22.0,25.0,,9.0,,,,,81.0,48.0,6.9,11.0,0.0584,0.0,0.128722,1,,,,7.0,7.0,2.0,,1.0,,,2.0,2.0,3.0,3.0,1.0,2.0,,,2.0,1.0,4.0,2.0,3.0,,,,,,
11067429,home,Grêmio,Franco Cristaldo,,franco-cristaldo,F. Cristaldo,M,10,175,2295,M,558820,EUR,840067200,M,19,19,False,38.0,32.0,1.0,1.0,9.0,9.0,24.0,36.0,,,,,,,65.0,57.0,7.1,15.0,0.0869,0.0,0.0439274,1,,,,2.0,4.0,1.0,,,,,3.0,1.0,3.0,,1.0,,,,7.0,1.0,1.0,1.0,1.0,1.0,,,,,
11067429,home,Grêmio,Vina,,vina,Vina,M,29,177,1454,M,1101714,EUR,671673600,M,11,11,False,33.0,24.0,4.0,3.0,2.0,2.0,23.0,32.0,,8.0,,,,,81.0,44.0,7.3,11.0,0.078,0.1183,0.0392294,1,,,,,4.0,,,,,3.0,,,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,,
