match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialLost,stat_interceptionWon,stat_goalAssist,stat_challengeLost,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_keyPass,player_sofascoreId,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,captain,stat_accurateCross,stat_goodHighClaim,stat_blockedScoringAttempt
10382119,home,PSV Eindhoven,Walter Benítez,,,walter-benitez,W. Benítez,G,44,193,4345,M,249859,EUR,727401600,G,1,1,False,28.0,21.0,11.0,4.0,18.0,22.0,3.0,6.0,1.0,3.0,1.0,1.0,90.0,31.0,6.5,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382119,home,PSV Eindhoven,Phillipp Mwene,,,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,D,29,29,False,48.0,39.0,3.0,2.0,25.0,26.0,14.0,26.0,2.0,5.0,,,90.0,77.0,6.9,18.0,0,4.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,
10382119,home,PSV Eindhoven,André Ramalho,,,andre-ramalho,A. Ramalho,D,5,182,5374,M,148155,EUR,698198400,D,5,5,False,56.0,50.0,5.0,3.0,39.0,42.0,11.0,14.0,3.0,4.0,,,75.0,62.0,6.6,8.0,0,,3.0,5.0,3.0,,,,2.0,5.0,1.0,,,,,,,,,,,,,,,,,,,
10382119,home,PSV Eindhoven,Armando Obispo,,,armando-obispo,A. Obispo,D,4,184,450,M,825838,EUR,920592000,D,4,4,False,69.0,60.0,12.0,7.0,47.0,52.0,13.0,17.0,2.0,11.0,,,90.0,74.0,7.0,9.0,0,,2.0,1.0,4.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
10382119,home,PSV Eindhoven,Philipp Max,,,philipp-max,P. Max,D,,178,608,M,142672,EUR,749347200,D,31,31,False,32.0,29.0,3.0,2.0,16.0,18.0,13.0,16.0,2.0,5.0,,,77.0,50.0,6.7,6.0,0,2.0,,2.0,3.0,1.0,3.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10382119,home,PSV Eindhoven,Ibrahim Sangaré,,,ibrahim-sangare,I. Sangaré,M,6,191,10131,M,843754,EUR,881020800,M,6,6,False,62.0,58.0,4.0,2.0,23.0,25.0,35.0,37.0,,9.0,,,90.0,75.0,7.2,5.0,0,,,3.0,5.0,2.0,1.0,1.0,1.0,2.0,3.0,,,,,,ibrahim_sangare,2.0,1.0,2.0,1.0,,,,,,,,,
10382119,home,PSV Eindhoven,Érick Gutiérrez,,,erick-gutierrez,É. Gutiérrez,M,15,181,915,M,590700,EUR,803174400,M,15,15,False,64.0,54.0,4.0,1.0,29.0,31.0,25.0,33.0,1.0,7.0,,,90.0,82.0,7.4,10.0,0,,6.0,6.0,11.0,,4.0,3.0,,2.0,5.0,,2.0,,,,,,,1.0,2.0,,,,,,,,,
10382119,home,PSV Eindhoven,Xavi Simons,,,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,7,7,False,20.0,16.0,2.0,2.0,8.0,10.0,8.0,11.0,,3.0,,,62.0,36.0,7.9,9.0,4,1.0,,4.0,3.0,,,,2.0,1.0,,,1.0,,,,XaviSimons,,,3.0,,2.0,1.0,1.0,3.0,2.0,,,,
10382119,home,PSV Eindhoven,Joey Veerman,,,joey-veerman,J. Veerman,M,23,185,3780,M,850816,EUR,911433600,M,23,23,False,25.0,19.0,4.0,3.0,6.0,6.0,13.0,20.0,,4.0,,,62.0,37.0,7.2,13.0,0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,
10382119,home,PSV Eindhoven,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51143,M,862967,EUR,926035200,M,11,11,False,20.0,15.0,,,3.0,3.0,13.0,23.0,,4.0,,,90.0,45.0,7.7,14.0,3,6.0,,9.0,10.0,6.0,2.0,1.0,2.0,6.0,,1.0,1.0,1.0,,3.0,CodyGakpo,5.0,,3.0,,1.0,1.0,1.0,2.0,,True,1.0,,
