match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,playerName,reason,rescinded,player_id,player_name,description,confirmed
11067389,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067389,,,,,90,1.0,,1,,,substitution,121769930.0,False,False,regular,,,,,,,,
11067389,,,,,90,0.0,,1,,,injuryTime,,,,,14.0,,,,,,,
11067389,,,,,85,,,6,,,substitution,121769928.0,False,True,regular,,,,,,,,
11067389,,,,,84,,,7,,,substitution,121769929.0,False,True,regular,,,,,,,,
11067389,,,,,82,,,9,,,substitution,121769912.0,False,False,regular,,,,,,,,
11067389,,,,,82,,,9,,,substitution,121769911.0,False,False,regular,,,,,,,,
11067389,,,,,80,,,11,,,card,120756670.0,,False,yellow,,Fábio,Time wasting,False,17785.0,Fábio,,
11067389,,,,,80,,,11,,,inGamePenalty,118422663.0,,True,missed,,,woodwork,,817650.0,Bruno Rodrigues,Woodwork,
11067389,,,,,79,,,12,,,varDecision,17346.0,,True,review,,,,,817650.0,Bruno Rodrigues,,False
11067389,,,,,77,,,14,,,card,120756662.0,,False,red,,André,Argument,False,1035996.0,André,,
11067389,,,,,77,,,14,,,card,120756661.0,,False,yellow,,André,Argument,False,1035996.0,André,,
11067389,,,,,75,,,16,,,card,120756659.0,,False,yellow,,Manoel,Foul,False,84845.0,Manoel,,
11067389,,,,,72,,,19,,,card,120756655.0,,False,yellow,,Thiago Santos,Foul,False,378590.0,Thiago Santos,,
11067389,,,,,68,,,23,,,substitution,121769876.0,False,False,regular,,,,,,,,
11067389,,,,,68,,,23,,,substitution,121769875.0,False,False,regular,,,,,,,,
11067389,,,,,68,,,23,,,substitution,121769874.0,False,True,regular,,,,,,,,
11067389,,,,,61,,,30,,,substitution,121769862.0,False,True,regular,,,,,,,,
11067389,,,,,61,,,30,,,substitution,121769861.0,False,True,regular,,,,,,,,
11067389,,0.0,2.0,,54,,,37,,,goal,168821474.0,,False,regular,,,,,33238.0,Germán Cano,,
11067389,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11067389,,,,,45,0.0,,1,,,injuryTime,,,,,5.0,,,,,,,
11067389,,0.0,1.0,,44,,,2,,,goal,168821427.0,,False,regular,,,,,116853.0,Ganso,,
11067389,,,,,42,,,4,,,card,120756633.0,,True,yellow,,Wesley,Persistent fouling,False,985766.0,Wesley Ribeiro,,
11067389,,,,,20,,,26,,,card,120756619.0,,False,yellow,,Marcelo,Foul,False,17787.0,Marcelo,,
11067389,,,,,-5,,,6,,,card,120756678.0,,False,yellow,,Fernando Diniz,Argument,False,,,,
