match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_blockedScoringAttempt,stat_accurateCross,stat_keyPass,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_goalAssist,player_sofascoreId,stat_goals,stat_penaltyConceded
11067389,home,Cruzeiro,Rafael Cabral,rafael-cabral,Rafael Cabral,G,1,186,340,M,124980,EUR,643161600,G,1,1,False,True,23.0,21.0,10.0,8.0,20.0,20.0,1.0,3.0,6.0,3.0,4.0,90.0,31.0,6.9,2.0,0.0,0.0,0.00019702,0,-0.1248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,William,william,William,D,12,176,2476,M,604274,EUR,796867200,D,12,12,False,,30.0,24.0,2.0,,9.0,11.0,15.0,25.0,2.0,,,90.0,58.0,6.6,15.0,0.057,0.0,0.019176,1,,,,6.0,1.0,1.0,7.0,5.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Lucas Oliveira,lucas-oliveira,L. Oliveira,M,29,187,766,M,867907,EUR,823219200,D,6,6,False,,39.0,32.0,7.0,1.0,21.0,22.0,11.0,17.0,6.0,,,90.0,52.0,7.5,9.0,0.064,0.0,0.0101467,1,,,,,1.0,1.0,1.0,6.0,,,1.0,1.0,2.0,4.0,2.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Luciano Castan,luciano-castan,Luciano Castan,D,4,187,212,M,845110,EUR,621648000,D,4,4,False,,24.0,24.0,1.0,1.0,19.0,19.0,5.0,5.0,2.0,,,84.0,28.0,6.5,,0.0419,0.0,0.00299706,1,,,,,3.0,,3.0,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Marlon,marlon,Marlon,D,23,178,1921,M,870787,EUR,864086400,D,3,3,False,,39.0,35.0,8.0,6.0,9.0,9.0,33.0,49.0,4.0,,,90.0,81.0,7.9,17.0,0.0,0.0,0.59463,0,,,,19.0,,,2.0,6.0,2.0,,,4.0,,4.0,2.0,1.0,,,,2.0,,7.0,7.0,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Filipe Machado,filipe-machado,Filipe Machado,M,8,174,336,M,844601,EUR,822096000,M,23,23,False,,42.0,38.0,5.0,3.0,12.0,12.0,29.0,39.0,3.0,,,84.0,65.0,7.1,14.0,0.0747,0.0,0.087404,1,,,,9.0,,,6.0,5.0,2.0,2.0,,,2.0,3.0,,1.0,1.0,,,1.0,1.0,3.0,3.0,2.0,1.0,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Neto Moura,neto-moura,N. Moura,M,25,176,363,M,559034,EUR,839289600,M,8,8,False,,24.0,21.0,2.0,2.0,3.0,5.0,18.0,19.0,4.0,,,68.0,35.0,6.2,3.0,0.2433,0.0,0.0157781,3,,,,,1.0,,6.0,3.0,3.0,2.0,1.0,,,1.0,,,2.0,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,
11067389,home,Cruzeiro,Wesley Ribeiro,wesley,W. Ribeiro,M,21,175,1823,M,985766,EUR,922752000,M,11,11,False,,14.0,11.0,1.0,1.0,2.0,2.0,9.0,15.0,1.0,,,61.0,24.0,6.7,6.0,0.1766,0.0,0.010693,2,,,,3.0,,2.0,5.0,7.0,2.0,,1.0,,,4.0,3.0,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Mateus Vital,mateus-vital,Mateus Vital,M,10,175,769,M,823653,EUR,887241600,M,7,7,False,,55.0,52.0,2.0,2.0,6.0,8.0,46.0,51.0,3.0,,,90.0,76.0,7.4,13.0,0.2267,0.3951,0.144722,6,,,,4.0,,,3.0,5.0,,7.0,2.0,,,,,2.0,,,,,1.0,,3.0,1.0,5.0,,3.0,,,,,,,,,,,,
11067389,home,Cruzeiro,Bruno Rodrigues,bruno-rodrigues,B. Rodrigues,F,11,177,3335,M,817650,EUR,857692800,M,9,9,False,,45.0,40.0,1.0,1.0,6.0,7.0,34.0,40.0,3.0,,,90.0,69.0,7.4,11.0,0.9839,0.2258,0.266163,6,,,,2.0,1.0,1.0,5.0,7.0,,5.0,2.0,,,1.0,,3.0,3.0,,,1.0,2.0,,2.0,,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,
11067389,home,Cruzeiro,Gilberto,gilberto,Gilberto,F,9,178,814,M,158561,EUR,613008000,F,21,21,False,,15.0,9.0,2.0,2.0,4.0,4.0,5.0,11.0,2.0,,,61.0,21.0,7.4,7.0,0.1039,0.0,0.18683,2,,,,,,1.0,2.0,2.0,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,3.0,1.0,,,,,,,,1.0,,,,,,,
11067389,home,Cruzeiro,Stênio Zanetti,stenio,S. Zanetti,M,17,180,226,M,1046740,EUR,1049500800,F,22,22,True,,13.0,11.0,,,,,11.0,16.0,1.0,,,29.0,25.0,6.5,10.0,0.0,0.0,0.0454406,0,,,,3.0,,,3.0,2.0,,3.0,,,1.0,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Henrique Dourado,henrique-dourado,Henrique,F,9,184,370,M,329219,EUR,621820800,F,99,99,True,,,,,,,,,,,,,29.0,2.0,6.4,2.0,0.0,0.0,0.0,0,,,,,3.0,1.0,4.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Wallisson Luiz,wallisson-luiz,Wallisson Luiz,M,8,184,181,M,922601,EUR,874972800,M,5,5,True,,13.0,13.0,1.0,1.0,2.0,2.0,11.0,11.0,4.0,,,22.0,22.0,7.1,2.0,0.0719,0.0,0.0408513,2,,,,,,2.0,2.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,2.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Daniel Júnior,daniel-junior,D. Júnior,M,10,177,258,M,1172052,EUR,1020902400,M,48,48,True,,14.0,14.0,1.0,1.0,1.0,1.0,13.0,13.0,2.0,,,20.0,20.0,6.9,,0.0643,0.0,0.0549421,2,,,,,1.0,,1.0,3.0,,2.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Nikão,nikao,Nikão,M,11,174,442,M,139300,EUR,712368000,M,10,10,True,,11.0,10.0,,,2.0,2.0,8.0,10.0,2.0,,,20.0,12.0,6.7,2.0,0.0,0.0,0.0776161,0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Anderson,anderson,Anderson,G,12,190,353,M,942061,EUR,889056000,G,98,98,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Neris,neris,Neris,D,77,190,332,M,840247,EUR,708739200,D,27,27,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Reynaldo,reynaldo,Reynaldo,D,,186,185,M,877470,EUR,852249600,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067389,home,Cruzeiro,Igor Formiga,igor-formiga,Igor Formiga,D,32,175,269,M,1009030,EUR,915753600,D,33,33,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
