match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,captain,stat_fouls,stat_interceptionWon,stat_aerialLost,stat_dispossessed,stat_errorLeadToAShot,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_keyPass,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt
11958583,home,Tottenham Hotspur,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1307,M,,859901,EUR,969062400,M,4,4,True,9.0,9.0,,,6.0,6.0,4.0,,,,1.0,,,,18.0,11.0,6.5,1.0,0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,home,Tottenham Hotspur,James Maddison,james-maddison,J. Maddison,M,10,175,15555,M,Madders,356398,EUR,848707200,M,10,10,True,5.0,4.0,,,2.0,2.0,3.0,,,,,,,,17.0,6.0,6.3,2.0,0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
11958583,home,Tottenham Hotspur,Dane Scarlett,scarlett-dane,D. Scarlett,F,44,180,2424,M,,998772,EUR,1080086400,F,44,44,True,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,1.0,3.0,,1.0,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,
11958583,home,Tottenham Hotspur,Fraser Forster,fraser-forster,F. Forster,G,17,201,1214,M,,19314,EUR,574560000,G,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,,183,10094,M,emerson_royal,856123,EUR,916272000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,home,Tottenham Hotspur,Ben Davies,ben-davies,B. Davies,D,33,181,2686,M,,94758,EUR,735609600,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,home,Tottenham Hotspur,Radu Drăguşin,radu-dragusin,R. Drăguşin,D,3,191,13712,M,radudragusin5,997103,EUR,1012694400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,home,Tottenham Hotspur,Bryan Gil,bryan-gil,B. Gil,M,21,176,3604,M,bryan11gil,910026,EUR,981849600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,home,Tottenham Hotspur,Yago Santiago,yago-santiago,Y. Santiago,M,7,177,365,M,,1092515,EUR,1047686400,F,58,58,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11780,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,32.0,28.0,16.0,12.0,26.0,29.0,3.0,,,,8.0,1.0,1.0,,90.0,37.0,7.3,4.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,
11958583,away,Manchester City,Kyle Walker,kyle-walker,K. Walker,D,2,183,26433,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,49.0,40.0,4.0,4.0,16.0,20.0,31.0,1.0,3.0,2.0,7.0,,,,90.0,63.0,7.6,11.0,1,25.0,2.0,1.0,3.0,,1.0,1.0,,,,,1.0,,,True,2.0,1.0,1.0,,,,,,1.0,1.0,,,1.0,,
11958583,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40381,M,RúbenD,318941,EUR,863568000,D,3,3,False,58.0,51.0,7.0,4.0,33.0,34.0,24.0,2.0,6.0,4.0,1.0,,,,90.0,73.0,7.4,8.0,0,18.0,,,5.0,,,,,4.0,3.0,1.0,,,,,3.0,1.0,2.0,,,,,,,,,,,,
11958583,away,Manchester City,Nathan Aké,nathan-ake,N. Aké,D,6,180,21204,M,nathanake,149663,EUR,793065600,D,6,6,False,63.0,57.0,6.0,3.0,37.0,39.0,24.0,,2.0,1.0,3.0,,,,90.0,76.0,7.7,9.0,1,20.0,,,2.0,,1.0,1.0,,1.0,1.0,3.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,
11958583,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,69.0,59.0,3.0,2.0,23.0,25.0,45.0,1.0,4.0,1.0,10.0,,,,90.0,91.0,7.6,14.0,1,36.0,1.0,,2.0,,2.0,2.0,,,,1.0,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,1.0
11958583,away,Manchester City,Rodri,rodri,Rodri,M,16,191,87652,M,Rodri,827606,EUR,835401600,M,16,16,False,80.0,74.0,5.0,5.0,29.0,30.0,50.0,,3.0,1.0,5.0,,,,90.0,91.0,7.4,10.0,1,45.0,,,6.0,,2.0,1.0,,2.0,,2.0,,,,,4.0,,2.0,,,,,,,4.0,,,,,1.0
11958583,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33771,M,Kova8,136710,EUR,768182400,M,8,8,False,83.0,76.0,4.0,2.0,36.0,38.0,46.0,,4.0,1.0,2.0,,,,90.0,100.0,7.2,10.0,3,41.0,1.0,1.0,4.0,1.0,3.0,2.0,,2.0,1.0,2.0,,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,3.0
11958583,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,173851,M,Foden,859765,EUR,959472000,M,47,47,False,31.0,27.0,2.0,,5.0,6.0,27.0,,3.0,,1.0,,,,90.0,45.0,7.0,11.0,2,22.0,2.0,,2.0,,,,,,,3.0,3.0,,,,1.0,,,1.0,,1.0,1.0,,,2.0,,,1.0,,
11958583,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62462,M,BSilva,331209,EUR,776476800,M,20,20,False,52.0,47.0,4.0,4.0,26.0,26.0,28.0,,6.0,,11.0,,,,90.0,74.0,7.6,9.0,3,22.0,2.0,1.0,9.0,3.0,4.0,2.0,,2.0,1.0,,2.0,,,,3.0,1.0,,1.0,,,1.0,,,2.0,,,1.0,,1.0
11958583,away,Manchester City,Oscar Bobb,oscar-bobb,O. Bobb,M,14,174,21379,M,oscarbobb,1065216,EUR,1057968000,M,52,52,False,33.0,30.0,,,4.0,5.0,29.0,,1.0,,,,,,65.0,38.0,6.9,3.0,1,27.0,1.0,1.0,4.0,1.0,,,,1.0,,,,Oscar Bobb,,,1.0,,2.0,,,,,2.0,,2.0,,,,,1.0
11958583,away,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,225448,M,LaAraña,944656,EUR,949276800,F,19,19,False,19.0,17.0,1.0,1.0,3.0,3.0,25.0,,1.0,,3.0,,,,65.0,39.0,7.0,14.0,2,15.0,9.0,1.0,2.0,,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,,,1.0,,,,,1.0
11958583,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,315719,M,KDB,70996,EUR,678067200,M,17,17,True,16.0,12.0,2.0,2.0,2.0,3.0,17.0,,2.0,,2.0,,,,25.0,27.0,7.3,10.0,2,10.0,4.0,,2.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,1.0,,,1.0,,1.0
11958583,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,71179,M,Dokss,934386,EUR,1022457600,F,11,11,True,17.0,10.0,1.0,1.0,2.0,2.0,15.0,,3.0,,,,,,25.0,26.0,7.1,11.0,1,8.0,,,3.0,,2.0,,,2.0,2.0,1.0,1.0,,,,2.0,,,,,,1.0,1.0,,,,,,,
11958583,away,Manchester City,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,away,Manchester City,John Stones,john-stones,J. Stones,D,5,188,22291,M,johnstones5,152077,EUR,770083200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17470,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Rico Lewis,,,,,,,,,,,,,,,,,
11958583,away,Manchester City,Mahamadou Susoho,susoho-mahamadou,M. Susoho,M,20,175,671,M,,1156644,EUR,1106179200,M,76,76,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,57959,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958583,away,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4433,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
