match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_fouls,captain,stat_wasFouled,stat_goals,stat_hitWoodwork,stat_goalAssist,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyConceded
10438044,home,Benfica,Henrique Araújo,,,henrique-araujo,H. Araújo,F,39,183,1642,M,998870,EUR,1011398400,F,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438044,away,Vizela,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194,2915,M,827377,EUR,856742400,G,97,97,False,31.0,11.0,27.0,7.0,4.0,4.0,7.0,27.0,2.0,9.0,4.0,,90.0,43.0,6.7,21.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,1.0,,,
10438044,away,Vizela,Tomás Silva,,,tomas-silva,Tomás,D,10,172,134,M,1176102,EUR,939945600,D,82,82,False,29.0,18.0,7.0,4.0,6.0,8.0,12.0,22.0,4.0,5.0,,,90.0,65.0,6.4,24.0,0,1.0,,5.0,11.0,7.0,2.0,2.0,1.0,,,6.0,4.0,2.0,,,,,1.0,,4.0,1.0,,1.0,,,,,,,,,
10438044,away,Vizela,Bruno Wilson,,,bruno-wilson,B. Wilson,D,,192,89,M,830293,EUR,851644800,D,3,3,False,15.0,11.0,5.0,1.0,9.0,9.0,2.0,6.0,4.0,4.0,,,45.0,23.0,6.9,4.0,0,,,2.0,2.0,1.0,,,,,,1.0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
10438044,away,Vizela,Anderson,,,anderson,Anderson,D,3,185,60,M,922629,EUR,794102400,D,5,5,False,15.0,7.0,8.0,2.0,5.0,6.0,2.0,9.0,11.0,1.0,,,90.0,35.0,7.4,8.0,1,,,2.0,2.0,3.0,,,1.0,1.0,,,,,,2.0,,1.0,3.0,3.0,,,,,,,,,,,,,
10438044,away,Vizela,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,24.0,12.0,8.0,2.0,6.0,11.0,6.0,13.0,8.0,10.0,,,90.0,47.0,6.5,16.0,0,,,1.0,5.0,3.0,1.0,,2.0,,,2.0,1.0,,,,,,2.0,1.0,2.0,1.0,True,1.0,,,,,,,,,
10438044,away,Vizela,Alex Méndez,,,alex-mendez,A. Méndez,M,19,178,126,M,985125,EUR,968198400,M,19,19,False,35.0,24.0,8.0,4.0,14.0,19.0,11.0,19.0,1.0,9.0,,,90.0,47.0,6.7,16.0,0,3.0,1.0,2.0,7.0,5.0,2.0,,1.0,,,2.0,2.0,1.0,,,,,,,1.0,2.0,,3.0,,,,,,,1.0,,
10438044,away,Vizela,Raphael Guzzo,,,raphael-guzzo,R. Guzzo,M,14,180,92,M,190151,EUR,789350400,M,8,8,False,23.0,17.0,2.0,1.0,8.0,12.0,9.0,11.0,,5.0,,,45.0,30.0,6.5,8.0,0,,,,4.0,4.0,,1.0,1.0,,,2.0,,,,1.0,,,,1.0,1.0,2.0,,1.0,,,,,,,,,
10438044,away,Vizela,Samu,,,samu,Samu,M,20,170,212,M,785808,EUR,830044800,M,20,20,False,21.0,15.0,4.0,1.0,10.0,13.0,5.0,8.0,2.0,8.0,,,90.0,37.0,6.2,12.0,1,,,,5.0,1.0,3.0,1.0,1.0,,1.0,1.0,3.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,
10438044,away,Vizela,Kiko Bondoso,,,bondoso-kiko,K. Bondoso,M,10,171,86,M,1082948,EUR,816566400,F,10,10,False,11.0,7.0,4.0,2.0,4.0,5.0,3.0,6.0,1.0,5.0,,,80.0,18.0,6.8,7.0,0,,,1.0,4.0,2.0,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,,,,
10438044,away,Vizela,Milutin Osmajić,,,milutin-osmajic,M. Osmajić,F,28,186,445,M,928047,EUR,932860800,F,9,9,False,7.0,4.0,,,2.0,3.0,2.0,4.0,,1.0,,,67.0,19.0,6.8,8.0,3,,,7.0,9.0,5.0,,,2.0,1.0,1.0,,4.0,,,3.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,,1.0,
10438044,away,Vizela,Nuno Moreira,,,nuno-moreira,N. Moreira,M,17,173,4313,M,851285,EUR,929491200,F,79,79,False,9.0,6.0,1.0,1.0,,,6.0,9.0,1.0,3.0,,,67.0,24.0,6.5,8.0,1,,,1.0,7.0,2.0,3.0,,4.0,1.0,,1.0,2.0,,,,1.0,,,4.0,,,,,,,,,,,,,
10438044,away,Vizela,Ivanildo Fernandes,,,ivanildo-fernandes,I. Fernandes,D,14,193,63,M,806515,EUR,827798400,D,4,4,True,5.0,2.0,1.0,,2.0,3.0,,2.0,6.0,,,,45.0,15.0,6.4,3.0,0,,,2.0,3.0,2.0,,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,,,,
10438044,away,Vizela,Claudemir,,,claudemir,Claudemir,M,,185,38,M,34257,EUR,575424000,M,6,6,True,13.0,9.0,3.0,1.0,4.0,5.0,5.0,8.0,3.0,5.0,,,45.0,25.0,6.4,5.0,0,,,2.0,4.0,,1.0,1.0,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,
10438044,away,Vizela,Alejandro Alvarado Jr,,,alejandro-alvarado-jr,A. Alvarado Jr,M,70,172,77,M,1025305,EUR,1059436800,M,70,70,True,6.0,3.0,,,2.0,3.0,1.0,3.0,1.0,2.0,,,23.0,10.0,6.3,3.0,0,,,,3.0,2.0,2.0,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,
10438044,away,Vizela,Kévin Zohi,,,kevin-zohi,K. Zohi,F,9,177,150,M,891793,EUR,850953600,F,22,22,True,6.0,3.0,,,1.0,1.0,2.0,5.0,1.0,4.0,,,23.0,11.0,6.5,5.0,0,,,1.0,3.0,3.0,,1.0,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,
10438044,away,Vizela,Diego Rosa,,,diego-rosa,D. Rosa,M,33,180,531,M,1002415,EUR,1034380800,M,17,17,True,4.0,3.0,,,1.0,1.0,2.0,6.0,1.0,1.0,,,10.0,13.0,6.3,5.0,1,3.0,,,,3.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0
10438044,away,Vizela,Luiz Felipe,,,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438044,away,Vizela,Igor Julião,,,igor-juliao,I. Julião,D,2,175,73,M,243579,EUR,777600000,D,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438044,away,Vizela,Andrés Sarmiento,,,andres-sarmiento,A. Sarmiento,M,29,170,296,M,842663,EUR,884822400,M,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438044,away,Vizela,Osama Rashid,,,osama-rashid,O. Rashid,M,20,180,711,M,786038,EUR,695260800,M,23,23,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
