match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialWon,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_accurateCross,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_goals,stat_goodHighClaim,stat_outfielderBlock,stat_lastManTackle
14109643,home,Fenerbahçe,Ederson,ederson,Ederson,G,31,188,48446,M,Ederson93,254491,EUR,745545600,G,31,31,False,14.0,13.0,5.0,4.0,0.0,13.0,13.0,1.0,6.0,1.0,1.0,2.0,2.0,90.0,19.0,6.9,1.0,0.00012919,0.0002,0,0.0337,0.05,-0.08,0.17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109643,home,Fenerbahçe,Mert Müldür,mert-muldur,M. Müldür,D,18,184,2870,M,,836683,EUR,923097600,D,18,18,False,66.0,56.0,4.0,3.0,0.0,11.0,14.0,52.0,5.0,,,,,90.0,92.0,7.3,16.0,0.101779,,2,,0.4,0.1,-0.04,,45.0,4.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.1445,3.0,-0.23,,,,,,,,,,,,,,,,,,,,
14109643,home,Fenerbahçe,Milan Škriniar,milan-skriniar,M. Škriniar,D,37,187,9862,M,milanskriniar,187205,EUR,792460800,D,37,37,False,79.0,72.0,11.0,8.0,0.0,30.0,33.0,46.0,2.0,,,,,90.0,94.0,8.1,8.0,0.0334272,,1,,0.37,0.17,0.22,,42.0,,5.0,7.0,13.0,,,,4.0,,4.0,3.0,4.0,0.0491,,0.01,True,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
14109643,home,Fenerbahçe,Jayden Oosterwolde,jayden-oosterwolde,J. Oosterwolde,D,24,189,3123,M,,1048324,EUR,988243200,D,24,24,False,77.0,71.0,5.0,2.0,0.0,35.0,37.0,40.0,6.0,,,,,90.0,88.0,7.6,6.0,0.0541798,,0,,0.48,0.12,0.2,,36.0,1.0,,,3.0,,,,3.0,,2.0,2.0,1.0,,,,,,,,,Jayden Oosterwolde,,1.0,,,,,,,,,,,,
14109643,home,Fenerbahçe,Archie Brown,brown-archie,A. Brown,D,3,190,3095,M,,1009738,EUR,1022544000,D,3,3,False,53.0,49.0,3.0,2.0,0.0,10.0,10.0,43.0,3.0,,,,,90.0,89.0,7.4,17.0,0.129599,,4,,0.39,0.09,0.2,,39.0,6.0,2.0,8.0,9.0,,1.0,3.0,1.0,,5.0,3.0,4.0,0.1728,1.0,-0.48,,,,2.0,2.0,,,1.0,4.0,1.0,0.0367,,,,,,,,,
14109643,home,Fenerbahçe,İsmail Yüksek,ismail-yuksek,İ. Yüksek,M,5,183,3147,M,,952600,EUR,917308800,M,5,5,False,40.0,38.0,4.0,3.0,0.0,16.0,16.0,24.0,3.0,,,,,57.0,59.0,7.4,5.0,0.0488283,,2,,0.25,0.17,0.18,,22.0,,,3.0,7.0,,1.0,,2.0,3.0,5.0,4.0,,0.0283,,-0.08,,,2.0,1.0,1.0,,,,3.0,,,2.0,,,,,,,,
14109643,home,Fenerbahçe,Fred,fred,Fred,M,7,169,11619,M,fred08,243623,EUR,731289600,M,7,7,False,75.0,63.0,6.0,4.0,0.0,9.0,9.0,66.0,8.0,,,,,90.0,96.0,8.3,15.0,0.264486,,3,,0.56,0.36,-0.08,,54.0,3.0,1.0,6.0,9.0,2.0,,1.0,,2.0,6.0,1.0,3.0,0.2355,3.0,0.01,,,1.0,,3.0,,,1.0,,1.0,0.356,,,,,,,,,
14109643,home,Fenerbahçe,Sebastian Szymański,sebastian-szymanski,S. Szymański,M,17,174,10874,M,szymanski_11,847983,EUR,926294400,M,53,53,False,28.0,26.0,,,0.0,1.0,1.0,27.0,5.0,,,,,57.0,50.0,7.3,11.0,0.327849,,4,,0.38,-0.3,-0.01,,25.0,3.0,1.0,4.0,4.0,,,1.0,,1.0,1.0,1.0,1.0,0.391,3.0,0.27,,,1.0,2.0,,,,,5.0,2.0,0.9388,2.0,1.0,1.0,1.0,,,,,
14109643,home,Fenerbahçe,Anderson Talisca,anderson-talisca,A. Talisca,M,94,191,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,False,37.0,33.0,1.0,1.0,0.0,5.0,5.0,32.0,4.0,,,,,83.0,52.0,6.6,9.0,0.104999,,5,,-0.09,0.37,-0.04,,28.0,1.0,,3.0,3.0,1.0,,1.0,,1.0,,,,0.3129,,-0.6,,2.0,2.0,1.0,,,,,3.0,2.0,0.3034,1.0,,,,,,,,
14109643,home,Fenerbahçe,Kerem Aktürkoğlu,kerem-akturkoglu,K. Aktürkoğlu,F,9,173,24917,M,KAktürkoğlu,903324,EUR,908928000,M,9,9,False,43.0,35.0,,,0.0,4.0,5.0,38.0,3.0,,,,,73.0,63.0,6.9,17.0,0.129423,,1,,0.28,0.16,0.13,,31.0,7.0,,1.0,5.0,,,1.0,,,2.0,2.0,2.0,0.0328,7.0,-0.01,,,,3.0,,,,2.0,2.0,,,1.0,,,2.0,,,,,
14109643,home,Fenerbahçe,Youssef En-Nesyri,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34492,M,ennesyri15,846470,EUR,865123200,F,19,19,False,14.0,12.0,1.0,1.0,0.0,2.0,2.0,12.0,2.0,,,,,83.0,24.0,6.9,6.0,0.0244444,,4,,0.04,0.19,0.13,,10.0,,,2.0,1.0,,,3.0,,,,,,2.0008,,0.22,,1.0,,2.0,1.0,,,,1.0,1.0,0.9874,,,2.0,,1.0,1.0,,,
14109643,home,Fenerbahçe,İrfan Can Kahveci,irfan-can-kahveci,İ. C. Kahveci,M,71,180,4224,M,irfankahveci,226986,EUR,805766400,M,17,17,True,21.0,18.0,2.0,1.0,0.0,1.0,2.0,19.0,2.0,,,,,33.0,33.0,6.8,6.0,0.115926,,2,,0.19,0.07,-0.01,,17.0,4.0,,,1.0,,,1.0,,,,,1.0,0.0839,1.0,-0.25,,,,1.0,1.0,,,2.0,,1.0,0.1224,,,,,1.0,,,,
