match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_aerialWon,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_dispossessed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside,captain,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_challengeLost
11177072,home,Richmond Kickers,Will Palmquist,Will Palmquist,,will-palmquist,W. Palmquist,G,29,1,M,1135405,EUR,881107200.0,G,29,29,False,23.0,20.0,3.0,20.0,22.0,1.0,3.0,5.0,1.0,1.0,2.0,90.0,30.0,6.2,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11177072,home,Richmond Kickers,Simon Fitch,,,simon-fitch,S. Fitch,D,4,4,M,882256,EUR,919987200.0,D,4,4,False,35.0,27.0,3.0,14.0,15.0,23.0,1.0,2.0,,,,81.0,52.0,6.4,14.0,0,185.0,2.0,13.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11177072,home,Richmond Kickers,Nathan Aune,,,nathan-aune,N. Aune,D,,2,M,983745,EUR,846374400.0,D,24,24,False,33.0,28.0,3.0,15.0,15.0,20.0,1.0,3.0,,,,35.0,37.0,6.9,6.0,0,191.0,2.0,14.0,2.0,,2.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11177072,home,Richmond Kickers,Dakota Barnathan,,,dakota-barnathan,D. Barnathan,M,2,2,M,984442,EUR,784339200.0,D,2,2,False,84.0,75.0,21.0,39.0,42.0,42.0,3.0,4.0,,,,90.0,98.0,7.7,13.0,3,188.0,15.0,36.0,,2.0,2.0,,,3.0,3.0,1.0,,2.0,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11177072,home,Richmond Kickers,Jake Mecham,Jake Mecham,,jake-mecham,J. Mecham,D,25,0,M,1478365,EUR,950745600.0,D,16,16,False,41.0,36.0,7.0,20.0,21.0,21.0,1.0,8.0,,,,90.0,59.0,6.6,6.0,1,,4.0,16.0,1.0,4.0,6.0,1.0,1.0,1.0,,1.0,,3.0,2.0,,3.0,,,,1.0,,,,,,,,,,,,,
11177072,home,Richmond Kickers,Zacarias Moran Correa,,,zacarias-moran-correa,Z. M. Correa,M,,10,M,358970,EUR,824947200.0,M,6,6,False,65.0,61.0,2.0,27.0,28.0,37.0,1.0,8.0,,,,90.0,74.0,6.6,8.0,0,170.0,1.0,34.0,,7.0,2.0,1.0,,1.0,,1.0,,,,2.0,3.0,,,,,3.0,1.0,2.0,2.0,,,,,,,,,
11177072,home,Richmond Kickers,Matthew Bentley,,,matthew-bentley,M. Bentley,F,10,9,M,1020062,EUR,895881600.0,M,9,9,False,25.0,17.0,3.0,2.0,2.0,24.0,,5.0,,,,90.0,47.0,7.8,14.0,6,185.0,1.0,16.0,1.0,5.0,8.0,1.0,,1.0,4.0,1.0,1.0,3.0,,2.0,3.0,2.0,2.0,,2.0,1.0,,5.0,3.0,1.0,2.0,1.0,1.0,,,,,
11177072,home,Richmond Kickers,João Silva,João Silva,,joao-silva,J. Silva,M,8,3,M,1193328,EUR,866764800.0,M,8,8,False,30.0,25.0,2.0,7.0,7.0,23.0,,5.0,,,,45.0,34.0,6.7,6.0,2,,2.0,18.0,,2.0,,,,,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
11177072,home,Richmond Kickers,Nil Vinyals,,,nil-vinyals,N. Vinyals,M,8,7,M,935841,EUR,843264000.0,M,10,10,False,48.0,38.0,8.0,14.0,14.0,53.0,,9.0,,,,90.0,93.0,8.3,32.0,4,180.0,6.0,32.0,19.0,10.0,11.0,7.0,6.0,,2.0,,8.0,,2.0,8.0,2.0,1.0,,,3.0,7.0,,3.0,2.0,1.0,1.0,1.0,,,,,,
11177072,home,Richmond Kickers,Luke Pavone,,,luke-pavone,L. Pavone,F,,1,M,981132,EUR,796435200.0,M,14,14,False,12.0,10.0,1.0,1.0,1.0,12.0,,,,,,45.0,18.0,6.5,5.0,0,178.0,1.0,10.0,1.0,3.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,
