match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_clearanceOffLine,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_fouls,stat_onTargetScoringAttempt,stat_goals,captain,stat_accurateCross,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_blockedScoringAttempt,stat_punches,player_sofascoreId
11369295,home,Almería,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,25,25,False,28.0,21.0,10.0,3.0,21.0,22.0,6.0,1.0,3.0,3.0,4.0,1.0,1.0,90.0,33.0,6.8,7.0,0.0,0.0,7.231e-05,0,-0.6614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369295,home,Almería,Marc Pubill,,,marc-pubill,Pubill,D,18,190,2708,M,1094106,EUR,1056067200,D,18,18,False,46.0,39.0,2.0,1.0,15.0,17.0,32.0,3.0,3.0,,,,,88.0,82.0,7.4,13.0,0.0164,0.0,0.0179104,1,,24.0,3.0,1.0,3.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11369295,home,Almería,Chumi,,,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,81.0,77.0,3.0,1.0,40.0,41.0,40.0,2.0,3.0,,,,,90.0,87.0,6.7,4.0,0.0,0.0,0.0224312,0,,37.0,,1.0,,3.0,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,,
11369295,home,Almería,Kaiky,Kaiky,,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,False,68.0,66.0,1.0,1.0,38.0,39.0,29.0,3.0,1.0,,,,,90.0,74.0,6.3,2.0,0.0,0.0,0.0066468,0,,28.0,,2.0,4.0,3.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,,,,,,,
11369295,home,Almería,Sergio Akieme,,,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,15,15,False,56.0,53.0,3.0,2.0,25.0,25.0,36.0,1.0,5.0,,,,,90.0,85.0,6.8,13.0,0.515,0.3799,0.0173091,2,,28.0,5.0,,6.0,3.0,1.0,,4.0,1.0,1.0,,,,1.0,,2.0,1.0,,,2.0,1.0,1.0,,,,,,,,,,
11369295,home,Almería,Lucas Robertone,,,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,95.0,86.0,9.0,7.0,34.0,36.0,67.0,2.0,8.0,,,,,90.0,123.0,7.6,20.0,0.0,0.0,0.0777735,0,,53.0,8.0,1.0,4.0,6.0,1.0,2.0,,,,,1.0,3.0,2.0,1.0,1.0,3.0,2.0,,1.0,,,True,1.0,,,,,,,,
11369295,home,Almería,Iddrisu Baba,,,iddrisu-baba,I. Baba,M,14,182,943,M,914014,EUR,822268800,M,4,4,False,68.0,61.0,4.0,2.0,37.0,39.0,31.0,,9.0,,,,,67.0,85.0,7.1,11.0,0.0,0.0,0.28983,0,,25.0,2.0,1.0,1.0,7.0,,1.0,1.0,1.0,,,,2.0,4.0,2.0,2.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,
11369295,home,Almería,Adrián Embarba,,,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,10,10,False,17.0,15.0,,,4.0,5.0,17.0,,1.0,,,,,45.0,29.0,7.0,7.0,0.0294,0.0,0.379742,1,,12.0,5.0,,2.0,3.0,,,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,
11369295,home,Almería,Gonzalo Melero,,,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,11,11,False,41.0,35.0,,,13.0,14.0,27.0,,1.0,,,,,67.0,49.0,7.0,7.0,0.348,0.4161,0.465934,2,,22.0,,4.0,2.0,7.0,1.0,,1.0,1.0,1.0,,,1.0,,,1.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,2.0,1.0,,,
11369295,home,Almería,Largie Ramazani,,,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,M,7,7,False,31.0,25.0,3.0,3.0,7.0,8.0,24.0,,6.0,,,,,90.0,66.0,7.5,19.0,0.6425,0.0,0.69532,5,,19.0,1.0,1.0,13.0,13.0,2.0,2.0,14.0,8.0,2.0,,,1.0,4.0,3.0,4.0,,3.0,1.0,2.0,,,,1.0,2.0,,1.0,1.0,,3.0,,
