match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_penaltyWon,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,player_sofascoreId,stat_penaltyFaced,stat_penaltyConceded
11409219,home,Rio Ave,Magrão,Magrão,,magrao,Magrão,G,15,197,176,M,1083070,EUR,958348800,G,82,82,False,22.0,13.0,13.0,4.0,12.0,14.0,1.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,28.0,7.2,9.0,0.0,0.0,0.00019504,0,0.2976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409219,home,Rio Ave,Renato Pantalon,,,renato-pantalon,R. Pantalon,D,84,196,88,M,826561,EUR,877910400,D,42,42,False,44.0,41.0,3.0,2.0,15.0,17.0,27.0,29.0,,,,,,,,,,45.0,51.0,6.8,5.0,0.0,0.0,0.0317955,0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
11409219,home,Rio Ave,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,False,71.0,66.0,2.0,2.0,29.0,31.0,37.0,40.0,7.0,10.0,,2.0,1.0,,,,,90.0,86.0,7.6,5.0,0.2888,0.1131,0.0250629,3,,,,1.0,2.0,3.0,,,1.0,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,
11409219,home,Rio Ave,Josué Sá,,,josue-sa,J. Sá,D,3,186,48,M,137982,EUR,708739200,D,23,23,False,56.0,53.0,4.0,4.0,17.0,17.0,36.0,39.0,,2.0,,,,,,,,73.0,63.0,7.0,4.0,0.0,0.0,0.0403009,0,,,,,2.0,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,
11409219,home,Rio Ave,Costinha,,,costinha,Costinha,D,20,181,818,M,988333,EUR,954028800,M,20,20,False,46.0,44.0,4.0,3.0,10.0,11.0,34.0,43.0,5.0,7.0,,1.0,1.0,,,,,90.0,77.0,7.7,14.0,0.0185,0.3802,0.322367,1,,8.0,,,1.0,,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,
11409219,home,Rio Ave,Amine Oudrhiri,,,amine-oudrhiri,A. Oudrhiri,M,95,184,104,M,374560,EUR,720835200,M,10,10,False,48.0,42.0,2.0,1.0,15.0,16.0,27.0,32.0,3.0,5.0,,1.0,,,,,,73.0,52.0,7.1,6.0,0.0,0.0,0.0389919,0,,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,
11409219,home,Rio Ave,Gonçalo Rodrigues,,,goncalo-rodrigues,G. Rodrigues,M,16,168,231,M,357740,EUR,869184000,M,6,6,False,56.0,51.0,,,9.0,11.0,42.0,55.0,6.0,6.0,,3.0,2.0,,,,,90.0,89.0,8.1,17.0,0.3854,0.6043,0.164193,5,,10.0,,,5.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,1.0,,True,1.0,2.0,,,,,,,,,
11409219,home,Rio Ave,Fábio Ronaldo,,,fabio-ronaldo,F. Ronaldo,F,11,178,236,M,1134514,EUR,988416000,M,77,77,False,46.0,36.0,6.0,5.0,11.0,13.0,25.0,37.0,7.0,2.0,,1.0,1.0,,,,,90.0,84.0,8.3,19.0,0.181,0.6811,0.103641,2,,4.0,,1.0,7.0,2.0,1.0,,,1.0,,1.0,1.0,3.0,2.0,4.0,3.0,,,3.0,,1.0,,,,,,,,
11409219,home,Rio Ave,Joca Fernandes,,,joca-fernandes,J. Fernandes,M,8,167,50,M,583834,EUR,822873600,F,14,14,False,31.0,24.0,2.0,1.0,5.0,6.0,21.0,32.0,3.0,7.0,,,,,,,,73.0,48.0,7.4,15.0,0.0841,0.0293,0.0698271,2,,7.0,2.0,,1.0,2.0,,1.0,,2.0,,1.0,1.0,3.0,,1.0,,,,,,,1.0,,,,,,,
11409219,home,Rio Ave,Leonardo Ruiz,,,leonardo-ruiz,L. Ruiz,F,17,185,112,M,605426,EUR,829785600,F,9,9,False,17.0,14.0,1.0,1.0,3.0,3.0,11.0,16.0,6.0,2.0,,,,,,,,90.0,37.0,7.8,8.0,1.3791,0.9601,0.141085,4,,2.0,,4.0,6.0,1.0,,3.0,2.0,,,3.0,1.0,3.0,,3.0,3.0,,,,,,,1.0,1.0,,,,,
