match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_aerialWon,stat_wonTackle,stat_keyPass,captain,stat_blockedScoringAttempt,stat_wonContest,stat_errorLeadToAShot,stat_bigChanceMissed,stat_hitWoodwork,stat_goodHighClaim,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside
12448384,home,Willem II Tilburg,Kyan Vaesen,,,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,9,9,False,12.0,4.0,1.0,1.0,0.0,,4.0,4.0,8.0,7.0,2.0,3.0,2.0,,,,85.0,31.0,6.8,15.0,0.00370537,1,,,,2.0,9.0,,1.0,3.0,1.0,,1.0,2.0,3.0,2.0,0.682,4.0,,,,,1.0,,1.0,1.0,,,,,
12448384,home,Willem II Tilburg,Boris Lambert,,,lambert-boris,B. Lambert,M,35,187,94,M,936240,EUR,955324800,M,6,6,True,10.0,6.0,1.0,,0.0,3.0,4.0,3.0,6.0,3.0,3.0,2.0,,,,,45.0,16.0,6.7,4.0,0.00074813,0,,,,,3.0,3.0,,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,
12448384,home,Willem II Tilburg,Amar Fatah,,,amar-ahmed,A. Ahmed,F,17,180,323,M,1157829,EUR,1077148800,F,21,21,True,11.0,7.0,,,0.0,1.0,1.0,6.0,10.0,2.0,,1.0,,,,,45.0,16.0,6.6,5.0,0.0111579,0,,,,,3.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
12448384,home,Willem II Tilburg,Jeremy Bokila,,,jeremy-bokila,J. Bokila,F,18,188,210,M,32497,EUR,595468800,F,18,18,True,2.0,2.0,,,0.0,,,2.0,2.0,6.0,,1.0,1.0,,,,25.0,7.0,6.2,3.0,0.00128774,0,,,,3.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Emilio Kehrer,,,emilio-kehrer,E. Kehrer,F,11,177,82,M,1064079,EUR,1016582400,F,11,11,True,,,,,0.0,,,,,2.0,,,1.0,,,,9.0,1.0,6.4,,,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Rúnar Þór Sigurgeirsson,,,runar-thor-sigurgeirsson,R. Þ. Sigurgeirsson,D,21,186,110,M,902229,EUR,946339200,D,5,5,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Connor van den Berg,,,connor-van-den-berg,C. van den Berg,G,16,187,35,M,990815,EUR,984873600,G,24,24,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Maarten Schut,,,maarten-schut,M. Schut,G,41,180,17,M,1048757,EUR,1065916800,G,41,41,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Miodrag Pivas,Miodrag Pivas,,miodrag-pivas,M. Pivas,D,15,188,200,M,1129829,EUR,1116288000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Jens Mathijsen,Jens,Mathijsen,jens-mathijsen,J. Mathijsen,D,14,183,58,M,1897233,EUR,1187136000,D,48,48,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Valentino Vermeulen,,,valentino-vermeulen,V. Vermeulen,D,2,172,12,M,913222,EUR,995587200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Patrick Joosten,,,patrick-joosten,P. Joosten,M,,188,46,M,787568,EUR,829440000,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,home,Willem II Tilburg,Per van Loon,,,per-van-loon,P. v. Loon,F,22,176,47,M,1901884,EUR,1104451200,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,away,Fortuna Sittard,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,31,31,False,17.0,8.0,11.0,2.0,0.0,7.0,9.0,1.0,8.0,,1.0,7.0,,,,,90.0,24.0,6.7,9.0,9.949e-05,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,
12448384,away,Fortuna Sittard,Ivo Pinto,,,ivo-pinto,I. Pinto,D,12,184,113,M,78730,EUR,631670400,D,12,12,False,63.0,51.0,5.0,1.0,0.0,21.0,22.0,33.0,51.0,5.0,,5.0,1.0,,,,90.0,95.0,7.3,28.0,0.249021,0,,10.0,3.0,,4.0,1.0,2.0,1.0,,,,2.0,1.0,1.0,,1.0,1.0,2.0,True,,,,,,,1.0,,,
12448384,away,Fortuna Sittard,Shawn Adewoye,,,shawn-adewoye,S. Adewoye,D,4,183,156,M,989586,EUR,962236800,D,4,4,False,63.0,56.0,3.0,1.0,0.0,20.0,21.0,36.0,42.0,2.0,3.0,2.0,,,,,90.0,76.0,7.5,9.0,0.0419403,2,,,,1.0,8.0,,1.0,,1.0,,1.0,3.0,1.0,,0.3088,5.0,1.0,1.0,,,,,1.0,,,,1.0,0.1959,
12448384,away,Fortuna Sittard,Rodrigo Guth,Rodrigo,Guth,rodrigo-guth,R. Guth,D,14,191,291,M,905458,EUR,973814400,D,14,14,False,52.0,46.0,4.0,1.0,0.0,31.0,32.0,15.0,20.0,4.0,8.0,1.0,1.0,,,,90.0,66.0,7.1,7.0,0.00644107,0,,,,2.0,6.0,,1.0,,,,,2.0,,,,4.0,1.0,1.0,,,,,,,,,,,
12448384,away,Fortuna Sittard,Rosier Loreintz,,,loreintz-rosier,R. Loreintz,M,32,190,104,M,954812,EUR,903052800,D,32,32,False,80.0,64.0,16.0,10.0,0.0,30.0,35.0,34.0,45.0,5.0,2.0,9.0,1.0,,,,90.0,99.0,8.0,16.0,0.156174,3,,,,3.0,7.0,1.0,,,1.0,,4.0,2.0,,2.0,0.4063,3.0,2.0,,,1.0,,,,,,,1.0,0.3641,
12448384,away,Fortuna Sittard,Jasper Dahlhaus,,,jasper-dahlhaus,J. Dahlhaus,D,8,176,32,M,1048758,EUR,1006819200,D,8,8,False,35.0,26.0,3.0,2.0,0.0,12.0,15.0,14.0,23.0,5.0,1.0,6.0,2.0,,,,90.0,66.0,7.2,21.0,0.0112244,3,,3.0,,1.0,4.0,1.0,,2.0,3.0,,1.0,3.0,3.0,,0.2254,,2.0,1.0,,,1.0,,,,,,,,
12448384,away,Fortuna Sittard,Samuel Bastien,,,samuel-bastien,S. Bastien,M,22,174,271,M,352964,EUR,843696000,M,22,22,False,18.0,14.0,1.0,1.0,0.0,3.0,4.0,14.0,19.0,5.0,,1.0,1.0,,,,82.0,31.0,7.0,8.0,0.234015,0,,5.0,3.0,1.0,2.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,5.0,,,,,,,,,,,
12448384,away,Fortuna Sittard,Ryan Fosso,Ryan,Fosso,ryan-fosso,R. Fosso,M,80,183,188,M,1142147,EUR,1024272000,M,80,80,False,48.0,43.0,2.0,2.0,0.0,15.0,16.0,28.0,32.0,6.0,3.0,8.0,1.0,,,,90.0,78.0,7.7,10.0,0.150001,2,,,,,9.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,,4.0,0.0738,1.0,2.0,1.0,,,2.0,,,,,,,,
12448384,away,Fortuna Sittard,Alen Halilović,,,alen-halilovic,A. Halilović,M,10,169,1721,M,277331,EUR,835056000,M,10,10,False,25.0,21.0,5.0,3.0,0.0,7.0,8.0,16.0,23.0,3.0,,3.0,,,,,82.0,49.0,7.3,13.0,0.184436,6,,6.0,2.0,1.0,3.0,,1.0,2.0,1.0,,1.0,2.0,3.0,,0.6478,,1.0,3.0,,4.0,1.0,,1.0,,,1.0,1.0,0.3036,
12448384,away,Fortuna Sittard,Ezequiel Bullaude,,,ezequiel-bullaude,E. Bullaude,M,10,184,548,M,960077,EUR,972518400,M,33,33,False,16.0,15.0,,,0.0,6.0,7.0,9.0,10.0,6.0,1.0,5.0,2.0,,,,70.0,33.0,7.0,6.0,0.0532107,3,,1.0,,2.0,3.0,,2.0,1.0,2.0,,1.0,2.0,2.0,,0.301,,2.0,,,1.0,1.0,,,,,,,,
12448384,away,Fortuna Sittard,Makan Aïko,,,makan-aiko,M. Aïko,F,90,180,103,M,1136902,EUR,978825600,F,11,11,False,8.0,5.0,,,0.0,1.0,1.0,4.0,7.0,6.0,,3.0,1.0,,,,71.0,21.0,6.6,8.0,0.0584299,1,,,,3.0,2.0,,1.0,2.0,,,,,3.0,1.0,0.0774,,,,,1.0,1.0,,,,,,,,1.0
12448384,away,Fortuna Sittard,Kristoffer Peterson,,,kristoffer-peterson,K. Peterson,M,7,180,133,M,366942,EUR,785980800,F,7,7,True,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,,1.0,,,,,20.0,14.0,6.9,1.0,0.0133736,1,,,,,3.0,,,2.0,1.0,,,,,,0.013,1.0,,,,,2.0,,,,,,,,
12448384,away,Fortuna Sittard,Ante Erceg,,,ante-erceg,A. Erceg,F,50,179,277,M,65528,EUR,629424000,F,50,50,True,5.0,5.0,,,0.0,,,5.0,5.0,2.0,,,,,,,19.0,10.0,6.4,1.0,0.00149389,2,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,0.7054,1.0,,,,,1.0,,1.0,,,,1.0,0.3356,
12448384,away,Fortuna Sittard,Syb van Ottele,,,syb-van-ottele,S. v. Ottele,D,6,185,91,M,961686,EUR,1012608000,D,6,6,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,2.0,,1.0,1.0,,,,8.0,9.0,6.8,1.0,0.00103438,0,,,,1.0,2.0,,,1.0,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,
12448384,away,Fortuna Sittard,Alessio Da Cruz,,,alessio-da-cruz,A. D. Cruz,F,77,184,273,M,780206,EUR,853545600,M,23,23,True,4.0,3.0,,,0.0,,,3.0,4.0,1.0,,1.0,,,,,8.0,6.0,6.5,3.0,0.00113198,0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12448384,away,Fortuna Sittard,Ramazan Bayram,Ramazan,Bayram,ramazan-bayram,R. Bayram,G,71,190,36,M,1855744,EUR,1097539200,G,71,71,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,away,Fortuna Sittard,Luuk Koopmans,,,luuk-koopmans,L. Koopmans,G,1,191,51,M,128992,EUR,753580800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,away,Fortuna Sittard,Darijo Grujčić,Darijo,Grujčić,darijo-grujcic,D. Grujčić,D,29,188,108,M,870118,EUR,927072000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,away,Fortuna Sittard,Luka Tunjić,Luka Tunjic,,luka-tunjic,L. Tunjić,M,77,183,250,M,1896133,EUR,1132358400,M,77,77,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,away,Fortuna Sittard,Josip Mitrović,Josip,Mitrović,josip-mitrovic,J. Mitrović,M,11,174,184,M,880751,EUR,960681600,F,28,28,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448384,away,Fortuna Sittard,Úmaro Embaló,,,umaro-embalo,Ú. Embaló,M,,170,335,M,901857,EUR,989107200,F,85,85,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
