match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_firstName,player_lastName,stat_keyPass,captain,stat_interceptionWon,stat_totalOffside,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_unsuccessfulTouch,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_bigChanceMissed,stat_shotOffTarget,stat_bigChanceCreated
11406897,home,Juventus,Wojciech Szczęsny,wojciech-szczesny,W. Szczęsny,G,25,196,95111,M,wojciech.szczesny1,50490,EUR,640396800,G,1,1,False,25.0,16.0,17.0,10.0,10.0,18.0,6.0,7.0,2.0,6.0,1.0,4.0,2.0,90.0,34.0,7.8,9.0,0.0007608,0,0.2698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406897,home,Juventus,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2117,M,,139273,EUR,775440000,D,24,24,False,49.0,42.0,7.0,3.0,33.0,34.0,9.0,15.0,4.0,3.0,,,,90.0,56.0,6.9,8.0,0.00297585,0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406897,home,Juventus,Bremer,bremer,Bremer,D,3,188,9433,M,Bremer,885197,EUR,858643200,D,3,3,False,45.0,37.0,7.0,5.0,27.0,30.0,10.0,15.0,2.0,5.0,,,,90.0,51.0,7.4,8.0,0.00580096,0,,,6.0,,10.0,,4.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11406897,home,Juventus,Danilo,danilo,Danilo,D,13,184,15175,M,Danilo,124992,EUR,679536000,D,6,6,False,47.0,36.0,8.0,2.0,22.0,27.0,14.0,20.0,2.0,1.0,,,,90.0,66.0,7.1,15.0,0.0109036,0,,,1.0,1.0,5.0,1.0,4.0,1.0,,,,,True,2.0,1.0,,,,,,,,,,,,,,,,,
11406897,home,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7318,M,andrea_cambiaso,917048,EUR,951004800,M,27,27,False,42.0,37.0,,,20.0,21.0,17.0,22.0,,2.0,,,,88.0,57.0,7.1,8.0,0.0165433,1,,,1.0,3.0,3.0,,1.0,1.0,,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0224,,,,,,,,,,
11406897,home,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3225,M,,1010223,EUR,1059868800,M,20,20,False,19.0,16.0,2.0,1.0,11.0,11.0,5.0,10.0,,3.0,,,,57.0,29.0,6.9,7.0,0.00507899,0,,1.0,1.0,5.0,4.0,,1.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,2.0,,,,2.0,,1.0,2.0,,,,,,,,
11406897,home,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8228,M,locamanuel73,363860,EUR,884217600,M,5,5,False,73.0,65.0,5.0,4.0,30.0,32.0,35.0,41.0,2.0,8.0,,,,90.0,87.0,7.7,10.0,0.122856,0,,1.0,2.0,3.0,5.0,,2.0,1.0,1.0,,,1.0,,3.0,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,
11406897,home,Juventus,Adrien Rabiot,adrien-rabiot,A. Rabiot,M,12,191,11335,M,adrienrabiot_25,250737,EUR,796867200,M,25,25,False,38.0,34.0,2.0,1.0,15.0,15.0,19.0,23.0,1.0,4.0,,,,90.0,49.0,6.9,9.0,0.0183933,1,,1.0,,5.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,2.0,0.0469,,3.0,,1.0,0.1555,,,,,
11406897,home,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,11,11,False,32.0,29.0,,,5.0,6.0,26.0,33.0,1.0,2.0,,,,82.0,57.0,6.7,14.0,0.121649,0,,,,4.0,1.0,3.0,1.0,,,,,1.0,,1.0,,7.0,,1.0,,,,,,2.0,,,,2.0,,,,
11406897,home,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,43057,M,DV9,832208,EUR,949017600,F,9,9,False,22.0,17.0,1.0,1.0,7.0,7.0,10.0,15.0,1.0,5.0,,,,82.0,49.0,8.7,14.0,0.0144992,6,,3.0,3.0,8.0,7.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,4.0,1.0,3.0,1.0,0.3341,,3.0,,3.0,0.5003,,2.0,,,
