match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,captain,stat_shotOffTarget,stat_totalContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_dispossessed,stat_errorLeadToAShot,stat_wonContest,stat_bigChanceMissed,stat_bigChanceCreated,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,stat_totalOffside
14025133,home,Crystal Palace,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,1,1,False,37.0,27.0,18.0,8.0,0.0,22.0,23.0,5.0,14.0,1.0,8.0,1.0,1.0,90.0,43.0,6.8,10.0,0.00110756,0,0.08,-0.02,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14025133,home,Crystal Palace,Chris Richards,,,chris-richards,C. Richards,D,26,188,2004,M,,931844,EUR,954201600,D,26,26,False,60.0,54.0,5.0,4.0,0.0,39.0,42.0,15.0,18.0,3.0,3.0,,,90.0,75.0,7.0,8.0,0.0267159,1,0.11,0.02,0.0,1.0,1.0,4.0,3.0,6.0,5.0,2.0,1.0,1.0,1.0,0.1858,1.0,-0.52,,,,,,,,,,,,,,,,,,,,,,,
14025133,home,Crystal Palace,Maxence Lacroix,,,maxence-lacroix,M. Lacroix,D,5,192,6873,M,,879674,EUR,954979200,D,5,5,False,81.0,75.0,6.0,2.0,0.0,60.0,61.0,15.0,20.0,3.0,3.0,,,90.0,88.0,7.4,6.0,0.0227923,0,0.12,0.25,0.28,,,,2.0,,4.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14025133,home,Crystal Palace,Marc Guéhi,,,marc-guehi,M. Guéhi,D,15,182,22326,M,MarcGuehi13,877994,EUR,963446400,D,6,6,False,85.0,75.0,9.0,3.0,0.0,53.0,56.0,22.0,29.0,4.0,6.0,,,90.0,94.0,7.0,10.0,0.00872685,1,0.11,0.14,0.2,,,1.0,2.0,1.0,2.0,,,,,0.0274,1.0,-0.08,,2.0,,True,1.0,,,,,,,,,,,,,,,,,,
14025133,home,Crystal Palace,Daniel Muñoz,,,daniel-munoz,D. Muñoz,M,2,183,12060,M,daniel.chitiva,870360,EUR,833068800,M,2,2,False,35.0,28.0,,,0.0,11.0,12.0,17.0,23.0,3.0,2.0,,,90.0,53.0,7.2,10.0,0.223207,2,0.56,-0.14,-0.07,2.0,1.0,2.0,6.0,7.0,8.0,2.0,1.0,1.0,1.0,0.1172,,-0.59,,,,,,1.0,1.0,1.0,2.0,0.16,,,,,,,,,,,,,
14025133,home,Crystal Palace,Will Hughes,,,will-hughes,W. Hughes,M,19,185,1026,M,,193554,EUR,798076800,M,19,19,False,37.0,29.0,4.0,3.0,0.0,9.0,10.0,20.0,27.0,2.0,2.0,,,90.0,50.0,7.2,14.0,0.209681,1,0.5,0.14,-0.04,6.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,0.032,2.0,-0.01,,,,,,,,,2.0,,1.0,,,,,,,,,,,,
14025133,home,Crystal Palace,Jefferson Lerma,,,jefferson-lerma,J. Lerma,M,8,179,5444,M,jeffersonlerma,355796,EUR,783043200,M,8,8,False,28.0,24.0,4.0,3.0,0.0,12.0,14.0,12.0,14.0,1.0,2.0,,,69.0,36.0,6.8,7.0,0.007517,1,0.11,0.03,0.13,1.0,,1.0,,2.0,1.0,1.0,,1.0,,0.0256,,-0.06,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
14025133,home,Crystal Palace,Tyrick Mitchell,,,tyrick-mitchell,T. Mitchell,M,3,174,1388,M,,988275,EUR,936144000,M,3,3,False,39.0,30.0,6.0,1.0,0.0,15.0,21.0,15.0,18.0,4.0,5.0,,,90.0,67.0,6.7,14.0,0.132758,0,0.32,-0.52,0.23,3.0,2.0,2.0,,5.0,2.0,,,2.0,,,1.0,,1.0,1.0,2.0,,,2.0,,1.0,,,1.0,1.0,,,,,,,,,,,
14025133,home,Crystal Palace,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,,984624,EUR,1035072000,F,10,10,False,33.0,24.0,2.0,1.0,0.0,9.0,11.0,15.0,22.0,,4.0,,,84.0,58.0,6.1,18.0,0.0341664,3,-0.16,0.22,-0.16,4.0,,5.0,,13.0,5.0,3.0,1.0,1.0,2.0,0.7263,,-0.29,,,,,2.0,5.0,,2.0,3.0,,,,2.0,2.0,,,,,,,,,
14025133,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,F,18,18,False,29.0,23.0,3.0,2.0,0.0,7.0,10.0,16.0,19.0,1.0,1.0,,,90.0,37.0,6.7,9.0,0.215365,2,0.21,0.1,-0.07,,,1.0,,4.0,2.0,2.0,,1.0,1.0,0.0678,1.0,0.01,,,1.0,,,,2.0,2.0,,0.3441,1.0,,,,1.0,,,,,,,,
14025133,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,3.0,4.0,,,90.0,31.0,6.0,11.0,0.00762448,2,-0.11,0.14,0.21,,,4.0,1.0,9.0,1.0,,,,,0.5906,,-0.12,,2.0,,,,2.0,2.0,6.0,2.0,0.8081,2.0,,,1.0,,,,,,,,,
14025133,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,9.0,6.0,1.0,,0.0,,,6.0,9.0,,,,,21.0,12.0,6.8,4.0,0.117646,0,0.21,0.36,0.14,1.0,,1.0,,2.0,1.0,,,1.0,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
14025133,home,Crystal Palace,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190,4381,M,,1884145,EUR,1053302400,M,12,12,True,7.0,5.0,,,0.0,,,5.0,7.0,,1.0,,,11.0,12.0,6.6,4.0,0.00328148,1,0.0,0.06,0.0,2.0,,,,,1.0,,,,1.0,0.0092,,-0.13,,,,,,,1.0,,,0.0524,,,,,,,,,,,,,
