match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_outfielderBlock,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim
11401902,home,Almere City FC,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,F,19,19,True,8.0,6.0,1.0,,2.0,2.0,5.0,7.0,1.0,,,11.0,16.0,6.6,2.0,0.00427138,0,,,1.0,,1.0,2.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,
11401902,home,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,25,25,True,3.0,2.0,1.0,,,,2.0,3.0,,,,11.0,5.0,6.5,1.0,0.00172678,0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
11401902,home,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,home,Almere City FC,Stijn Keller,stijn-keller,S. Keller,G,,195,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,home,Almere City FC,Álvaro Peña,alvaro-pena,Á. Peña,M,23,178,37,M,294351,EUR,688262400,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,home,Almere City FC,Bradly van Hoeven,bradly-van-hoeven,B. v. Hoeven,M,19,174,69,M,856738,EUR,955929600,F,29,29,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,home,Almere City FC,Pascu,pascu,Pascu,M,10,184,38,M,964177,EUR,954633600,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,home,Almere City FC,Danny Post,danny-post,D. Post,M,8,189,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,home,Almere City FC,Marcelencio Esajas,marcelencio-esajas,M. Esajas,M,8,174,56,M,1046956,EUR,1023667200,M,36,36,True,,,,,,,,,,,,,,,,,0,,Marcelencio Esajas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,42.0,21.0,33.0,12.0,13.0,20.0,8.0,22.0,5.0,1.0,1.0,90.0,44.0,6.8,21.0,0.00372588,0,0.0801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11401902,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,46.0,30.0,10.0,6.0,17.0,20.0,13.0,26.0,9.0,,,90.0,78.0,7.4,23.0,0.0421028,0,,,,,6.0,6.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,,,1.0,,2.0,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Jamal Amofa,jamal-amofa,J. Amofa,D,6,185,110,M,1049653,EUR,911952000,D,25,25,False,24.0,18.0,5.0,1.0,13.0,13.0,5.0,11.0,3.0,,,90.0,39.0,7.3,7.0,0.0013163,0,,Jamal Amofa,,,1.0,6.0,1.0,,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,36.0,27.0,4.0,1.0,24.0,28.0,3.0,8.0,5.0,,,90.0,53.0,7.4,9.0,0.00193591,1,,,,2.0,3.0,7.0,,,,,4.0,2.0,3.0,1.0,,,1.0,,4.0,,,0.0304,,1.0,,,,1.0,,,,,
11401902,away,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,46.0,32.0,14.0,8.0,11.0,14.0,21.0,33.0,7.0,,,90.0,71.0,7.6,17.0,0.0380955,1,,,1.0,,3.0,4.0,2.0,,1.0,1.0,2.0,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,0.0849,True,,,,,,,,,,
11401902,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,50.0,34.0,5.0,2.0,18.0,29.0,16.0,21.0,12.0,,,90.0,66.0,7.4,18.0,0.110523,0,,,,2.0,4.0,7.0,1.0,,,,6.0,,3.0,3.0,2.0,1.0,1.0,1.0,3.0,,,,,2.0,,,1.0,,,,,,
11401902,away,Go Ahead Eagles,Philippe Rommens,philippe-rommens,P. Rommens,M,88,175,233,M,606190,EUR,872035200,M,10,10,False,36.0,27.0,4.0,2.0,22.0,26.0,6.0,17.0,6.0,,,90.0,57.0,7.5,15.0,0.0709726,1,,,7.0,,1.0,5.0,,,1.0,1.0,1.0,4.0,4.0,2.0,,,1.0,1.0,,,,0.0277,,1.0,,1.0,,,,,1.0,0.0601,
11401902,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,M,11,11,False,14.0,13.0,,,3.0,3.0,10.0,13.0,2.0,,,65.0,30.0,7.0,7.0,0.028669,2,,,2.0,1.0,3.0,4.0,,,2.0,1.0,1.0,,,,2.0,2.0,1.0,2.0,1.0,,1.0,0.0984,,,,,1.0,1.0,,,,,
11401902,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,M,18,18,False,22.0,11.0,,,5.0,6.0,6.0,16.0,1.0,,,65.0,31.0,6.8,14.0,0.00714596,1,,,,3.0,3.0,5.0,,,2.0,2.0,1.0,,,,3.0,2.0,,,1.0,,1.0,0.0246,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Oliver Edvardsen,oliver-valaker-edvardsen,O. Edvardsen,M,17,175,591,M,878599,EUR,921801600,M,23,23,False,22.0,15.0,2.0,1.0,9.0,12.0,7.0,11.0,6.0,,,86.0,37.0,6.9,10.0,0.0261918,0,,,1.0,,5.0,9.0,2.0,1.0,2.0,1.0,,1.0,1.0,,,6.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,
11401902,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,14.0,8.0,1.0,1.0,2.0,3.0,7.0,13.0,1.0,,,65.0,28.0,6.6,12.0,0.0450417,2,,,2.0,5.0,8.0,4.0,,1.0,3.0,1.0,,,,,2.0,2.0,,1.0,1.0,1.0,,0.3526,,,,1.0,,1.0,1.0,,1.0,0.1976,
11401902,away,Go Ahead Eagles,Jakob Breum,jakob-breum,J. Breum,M,7,173,868,M,1029724,EUR,1069027200,F,29,29,True,7.0,5.0,1.0,,2.0,2.0,3.0,5.0,2.0,,,25.0,12.0,6.5,4.0,0.0709663,1,,,,1.0,3.0,,2.0,,,,,,,,2.0,,,,,,,0.0127,,,,,,,,,1.0,0.0371,
11401902,away,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182,143,M,845995,EUR,839462400,F,9,9,True,11.0,7.0,,,1.0,2.0,6.0,9.0,,,,25.0,22.0,6.7,9.0,0.0525642,0,,,,,1.0,2.0,,,2.0,1.0,,,,,4.0,1.0,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,6.0,5.0,,,1.0,2.0,4.0,4.0,,,,25.0,15.0,6.4,6.0,0.00326353,0,,,,2.0,4.0,3.0,,1.0,1.0,,,,1.0,,3.0,2.0,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170,40,M,803024,EUR,901670400,F,7,7,True,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,9.0,3.0,6.5,2.0,1.03e-06,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Nando Verdoni,nando-verdoni,N. Verdoni,G,33,189,34,M,1130708,EUR,1096243200,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11401902,away,Go Ahead Eagles,Dario Serra,serra-dario,D. Serra,F,21,180,33,M,1431589,EUR,1042934400,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
