match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_blockedScoringAttempt,stat_outfielderBlock,stat_expectedGoals,captain,stat_totalCross,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_accurateCross,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalAssist,player_sofascoreId,stat_goals
11402002,home,Almere City FC,Yoann Cathline,cathline-yoann,Y. Cathline,M,10,176,517,M,1105700,EUR,1027296000,F,19,19,False,23.0,14.0,2.0,,3.0,3.0,12.0,25.0,8.0,,,90.0,44.0,7.1,16.0,0.0562008,1,,,,2.0,9.0,,1.0,,,2.0,1.0,,,5.0,5.0,,,,0.4101,,5.0,,,4.0,,1.0,0.5771,1.0,1.0,1.0,1.0,,,,,,
11402002,home,Almere City FC,Milan Corryn,milan-corryn,M. Corryn,M,,179,35,M,826173,EUR,923184000,M,21,21,True,10.0,7.0,,,2.0,3.0,5.0,9.0,2.0,,,30.0,21.0,6.9,7.0,0.431857,0,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,2.0,,1.0,,,2.0,,,,2.0,,,,,,,,,,,,
11402002,home,Almere City FC,Adi Nalić,adi-nalic,A. Nalić,M,22,190,162,M,875437,EUR,880934400,M,16,16,True,9.0,7.0,2.0,1.0,,,7.0,10.0,,,,30.0,21.0,6.4,8.0,0.0662616,1,,2.0,,5.0,1.0,,,,,3.0,1.0,,,2.0,1.0,,,,0.0252,,1.0,,,,1.0,1.0,0.5476,1.0,,,,,,,,,
11402002,home,Almere City FC,Jason van Duiven,jason-van-duiven,J. v. Duiven,F,9,175,432,M,1195745,EUR,1109203200,F,7,7,True,15.0,9.0,,,2.0,2.0,7.0,13.0,1.0,,,30.0,19.0,6.8,6.0,0.0172344,1,,2.0,4.0,3.0,4.0,,1.0,,,,1.0,Jason van Duiven,,,,,,,0.1015,,,,,,,1.0,0.0279,,,,,,,,,,
11402002,home,Almere City FC,Theo Barbet,theo-barbet,T. Barbet,D,22,184,56,M,911846,EUR,983836800,D,22,22,True,5.0,2.0,2.0,,2.0,2.0,,3.0,1.0,,,16.0,10.0,6.4,4.0,5.8e-07,0,,2.0,,2.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,home,Almere City FC,Yann Kitala,yann-kitala,Y. Kitala,F,29,186,89,M,857762,EUR,892080000,F,11,11,True,1.0,,,,,,,1.0,,,,11.0,5.0,6.5,3.0,,1,,2.0,,3.0,,1.0,,,,2.0,1.0,,,,,,,,0.1742,,,,,,,1.0,0.1091,,,,,,,,,,
11402002,home,Almere City FC,Stijn Keller,stijn-keller,S. Keller,G,,195,15,M,993928,EUR,955324800,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,home,Almere City FC,Samuel Sahin-Radlinger,samuel-sahin-radlinger,S. Sahin-Radlinger,G,1,198,96,M,66340,EUR,721094400,G,18,18,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,home,Almere City FC,Christopher Mamengi,christopher-mamengi,C. Mamengi,D,,182,33,M,929632,EUR,986256000,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,home,Almere City FC,Danny Post,danny-post,D. Post,M,8,189,9,M,70841,EUR,607910400,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,home,Almere City FC,Pascu,pascu,Pascu,M,10,184,38,M,964177,EUR,954633600,M,14,14,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,home,Almere City FC,Marcelencio Esajas,marcelencio-esajas,M. Esajas,M,8,174,56,M,1046956,EUR,1023667200,M,36,36,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Marcelencio Esajas,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,home,Almere City FC,Faiz Mattoir,mattoir-faiz,F. Mattoir,F,24,164,48,M,1007838,EUR,963360000,F,24,24,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Timon Wellenreuther,timon-wellenreuther,T. Wellenreuther,G,22,186,588,M,253875,EUR,817948800,G,22,22,False,47.0,31.0,26.0,10.0,23.0,24.0,8.0,23.0,16.0,,,90.0,60.0,8.8,16.0,0.00715724,0,1.4868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,7.0,,,
11402002,away,Feyenoord,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,4,4,False,21.0,12.0,3.0,1.0,8.0,11.0,4.0,10.0,2.0,,,90.0,43.0,6.7,14.0,0.0303944,0,,,,2.0,1.0,,2.0,1.0,,1.0,1.0,,,,,2.0,,,,True,,,,,,,,1.0,,,,,,,,,
11402002,away,Feyenoord,Thomas Beelen,thomas-beelen,T. Beelen,D,3,190,421,M,1127916,EUR,992217600,D,3,3,False,84.0,72.0,10.0,5.0,47.0,53.0,25.0,31.0,9.0,,,90.0,97.0,7.7,13.0,0.0759989,0,,,5.0,,10.0,,5.0,4.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Dávid Hancko,david-hancko,D. Hancko,D,17,188,4795,M,807771,EUR,881971200,D,33,33,False,83.0,62.0,13.0,4.0,41.0,51.0,21.0,33.0,5.0,,,90.0,101.0,7.3,23.0,0.0167956,0,,2.0,2.0,2.0,4.0,,6.0,,,1.0,,,,1.0,1.0,,,2.0,,,1.0,,,1.0,,,,,,,,,,,,,
11402002,away,Feyenoord,Quilindschy Hartman,quilindschy-hartman,Q. Hartman,D,3,183,1253,M,1392044,EUR,1005696000,D,5,5,False,44.0,30.0,8.0,3.0,13.0,17.0,18.0,28.0,3.0,,,90.0,63.0,7.2,18.0,0.0755641,1,,2.0,1.0,4.0,4.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,0.0184,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,1.0,,
11402002,away,Feyenoord,Quinten Timber,quinten-timber,Q. Timber,M,27,177,8611,M,959805,EUR,992736000,M,8,8,False,23.0,13.0,2.0,,6.0,7.0,8.0,17.0,3.0,,,90.0,48.0,6.4,19.0,0.0473158,0,,1.0,1.0,8.0,6.0,,,1.0,1.0,1.0,,,,4.0,1.0,1.0,,,,,1.0,,,3.0,,,,4.0,1.0,,,,,,,,
11402002,away,Feyenoord,Ramiz Zerrouki,ramiz-zerrouki,R. Zerrouki,M,6,183,8083,M,989882,EUR,896140800,M,6,6,False,56.0,44.0,8.0,4.0,19.0,27.0,25.0,29.0,7.0,,,68.0,67.0,6.9,14.0,0.0308738,0,,3.0,4.0,5.0,9.0,1.0,1.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,rramizz_,
11402002,away,Feyenoord,Mats Wieffer,mats-wieffer,M. Wieffer,M,27,188,2174,M,959628,EUR,942710400,M,20,20,False,33.0,18.0,4.0,3.0,7.0,10.0,11.0,23.0,6.0,,,90.0,63.0,7.0,24.0,0.0217115,1,,6.0,8.0,12.0,14.0,2.0,4.0,1.0,,7.0,2.0,,,4.0,2.0,,1.0,,0.0343,,,,,3.0,1.0,,,,,,,,,,,,
11402002,away,Feyenoord,Igor Paixão,igor-paixao,I. Paixão,F,14,168,12525,M,981815,EUR,962150400,F,14,14,False,12.0,9.0,2.0,1.0,4.0,4.0,5.0,8.0,4.0,,,61.0,21.0,6.7,5.0,0.0178327,1,,1.0,2.0,6.0,4.0,2.0,1.0,,,1.0,3.0,,,2.0,2.0,1.0,1.0,,0.0343,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Santiago Giménez,santiago-gimenez,S. Giménez,F,7,182,32499,M,892141,EUR,987552000,F,29,29,False,9.0,5.0,,,3.0,4.0,2.0,5.0,2.0,,,68.0,20.0,6.2,11.0,0.00050229,0,,,2.0,5.0,2.0,,,,,2.0,,,,3.0,,,,1.0,,,,,,,,,,2.0,,,3.0,,,,,sant.gimenez,
11402002,away,Feyenoord,Luka Ivanušec,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,F,17,17,False,30.0,23.0,3.0,2.0,10.0,13.0,15.0,20.0,6.0,,,69.0,49.0,7.1,14.0,0.282298,1,,2.0,1.0,5.0,6.0,1.0,2.0,1.0,,4.0,,,,2.0,2.0,,,,0.0373,,3.0,,1.0,2.0,1.0,,,2.0,2.0,,,,,,,LukaIvanusec,
11402002,away,Feyenoord,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7047,M,1400106,EUR,1090454400,F,19,19,True,9.0,7.0,,,2.0,2.0,5.0,7.0,1.0,,,29.0,17.0,8.4,5.0,0.0596515,2,,,2.0,3.0,3.0,1.0,2.0,,,,,,,3.0,1.0,,,,0.4643,,,,,,1.0,2.0,1.4566,,,,,,,,,minteh01,2.0
11402002,away,Feyenoord,Calvin Stengs,calvin-stengs,C. Stengs,M,23,187,1733,M,857480,EUR,913939200,M,10,10,True,7.0,5.0,2.0,2.0,1.0,1.0,4.0,7.0,,,,22.0,11.0,7.2,3.0,0.270226,1,,,,2.0,1.0,2.0,,,,,,,,,,,1.0,,0.0437,,1.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,
11402002,away,Feyenoord,Ayase Ueda,ueda-ayase,A. Ueda,F,9,182,7469,M,985823,EUR,904262400,F,9,9,True,6.0,4.0,,,2.0,3.0,2.0,3.0,2.0,,,22.0,10.0,6.4,5.0,0.0107182,0,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,2.0,,,,,bee18,
11402002,away,Feyenoord,Alireza Jahanbakhsh,alireza-jahanbakhsh,A. Jahanbakhsh,M,27,180,3825,M,331837,EUR,745027200,F,7,7,True,10.0,5.0,1.0,,2.0,3.0,3.0,7.0,3.0,,,21.0,16.0,6.8,6.0,0.0278039,1,,2.0,2.0,3.0,3.0,,,,,,1.0,,,1.0,1.0,,,,0.0405,,,,1.0,,,,,,,,,,,,,alirezajb,
11402002,away,Feyenoord,Mikki van Sas,mikki-van-sas,M. v. Sas,G,1,193,195,M,1132094,EUR,1078012800,G,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Kostas Lamprou,kostas-lamprou,K. Lamprou,G,31,176,186,M,42876,EUR,685065600,G,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Givairo Read,givairo-read,G. Read,D,26,175,1865,M,1388535,EUR,1149206400,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Marcos López,marcos-lopez,M. López,D,15,176,2887,M,883745,EUR,943056000,D,15,15,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Antoni Milambo,antoni-milambo,A. Milambo,M,17,179,1574,M,1126692,EUR,1112486400,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Antoni,Milambo,,,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Leo Sauer,sauer-leo,L. Sauer,M,16,184,1911,M,1150938,EUR,1134691200,F,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Leo Sauer,,,,,,,,,,,,,,,,,,,,,,,,,
11402002,away,Feyenoord,Ondrej Lingr,lingr-ondrej,O. Lingr,M,9,175,293,M,794968,EUR,907718400,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
