match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,captain,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_lastManTackle,stat_errorLeadToAShot
11910342,home,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9884,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,36.0,32.0,5.0,1.0,32.0,32.0,4.0,12.0,2.0,3.0,1.0,1.0,90.0,44.0,6.9,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,home,Liverpool,Conor Bradley,,,bradley-conor,C. Bradley,D,12,181,15948,M,conorbradley03,1008402,EUR,1057708800,D,84,84,False,56.0,49.0,1.0,,13.0,14.0,45.0,6.0,,,,,90.0,87.0,7.5,17.0,0,36.0,3.0,2.0,11.0,10.0,3.0,1.0,6.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11910342,home,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27486,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,107.0,96.0,3.0,1.0,35.0,38.0,69.0,7.0,,,,,90.0,114.0,7.2,11.0,0,61.0,,,,2.0,,,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,,,,,
11910342,home,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,97860,M,VvD,151545,EUR,678931200,D,4,4,False,90.0,84.0,9.0,8.0,33.0,37.0,53.0,3.0,,,,,90.0,97.0,6.9,6.0,0,51.0,,1.0,3.0,3.0,,,,,,1.0,,,,,2.0,,3.0,3.0,,True,,,,,,,,,,,,
11910342,home,Liverpool,Joe Gomez,,,joe-gomez,J. Gomez,D,2,188,14092,M,joegomez5,318927,EUR,864345600,D,2,2,False,62.0,51.0,3.0,2.0,20.0,22.0,44.0,3.0,,,,,90.0,94.0,7.5,23.0,1,32.0,4.0,1.0,2.0,5.0,,,1.0,,,2.0,2.0,2.0,4.0,1.0,,1.0,2.0,2.0,1.0,,1.0,1.0,,,,,,,,,,
11910342,home,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31041,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,29.0,25.0,,,9.0,9.0,20.0,4.0,,,,,56.0,50.0,6.3,16.0,2,16.0,,2.0,10.0,2.0,,5.0,3.0,1.0,,1.0,1.0,1.0,5.0,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,
11910342,home,Liverpool,Alexis Mac Allister,,,alexis-mac-allister,A. Mac Allister,M,10,176,71143,M,Macca10,895324,EUR,914457600,M,10,10,False,75.0,64.0,6.0,3.0,15.0,15.0,67.0,6.0,,,,,90.0,94.0,7.0,20.0,3,49.0,7.0,1.0,6.0,8.0,2.0,,2.0,1.0,,,3.0,1.0,1.0,1.0,2.0,1.0,3.0,,,,,,3.0,,,,,,,,,
11910342,home,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17589,M,curtisjones,927353,EUR,980812800,M,17,17,False,49.0,48.0,,,10.0,10.0,40.0,6.0,,,,,90.0,74.0,7.6,10.0,4,38.0,1.0,,10.0,5.0,3.0,3.0,4.0,1.0,,,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,1.0,,,,,,,
11910342,home,Liverpool,Harvey Elliott,,,harvey-elliott,H. Elliott,M,9,170,20968,M,harvelliott,955245,EUR,1049414400,F,19,19,False,53.0,46.0,5.0,5.0,13.0,13.0,44.0,4.0,,,,,56.0,62.0,7.2,12.0,1,33.0,4.0,1.0,2.0,2.0,,,3.0,2.0,,,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,
11910342,home,Liverpool,Diogo Jota,,,diogo-jota,D. Jota,F,,178,30963,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,20.0,13.0,,,,,20.0,3.0,,,,,90.0,39.0,7.0,14.0,4,13.0,,2.0,8.0,4.0,1.0,3.0,3.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,,,3.0,1.0,,,,,,,,,
11910342,home,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,143410,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,39.0,36.0,2.0,2.0,5.0,5.0,37.0,1.0,,,,,90.0,53.0,6.9,10.0,1,31.0,3.0,1.0,3.0,1.0,,2.0,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,
11910342,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51063,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,16.0,14.0,,,3.0,4.0,15.0,1.0,,,,,34.0,26.0,7.6,5.0,1,12.0,3.0,,3.0,2.0,,1.0,2.0,2.0,,,,,,,2.0,2.0,,,,,1.0,,,1.0,1.0,,,,,,,
11910342,home,Liverpool,Darwin Núñez,,,darwin-nunez,D. Núñez,F,7,188,70302,M,Darwin,924871,EUR,930182400,F,9,9,True,14.0,8.0,,,1.0,1.0,14.0,,,,,,34.0,29.0,7.9,10.0,4,7.0,1.0,,1.0,4.0,,,4.0,3.0,1.0,,,,2.0,1.0,,2.0,,,,,,1.0,,3.0,,,2.0,1.0,,,,
11910342,home,Liverpool,Alisson,,,alisson,Alisson,G,1,193,64485,M,AlissonBecker,243609,EUR,717984000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,home,Liverpool,Owen Beck,,,owen-beck,O. Beck,D,33,177,659,M,,979114,EUR,1028851200,D,63,63,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,home,Liverpool,Jarell Quansah,,,jarell-quansah,J. Quansah,D,4,190,10330,M,jarellquansah,1003339,EUR,1043798400,D,78,78,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,home,Liverpool,Trey Nyoni,,,nyoni-trey,T. Nyoni,M,42,180,9789,M,TNyoni,1445945,EUR,1183161600,M,98,98,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,home,Liverpool,James McConnell,James McConnell,,mcconnell-james,J. McConnell,M,16,180,2762,M,,1138428,EUR,1095033600,M,53,53,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,home,Liverpool,Bobby Clark,,,bobby-clark,B. Clark,M,42,178,1774,M,,1142638,EUR,1107734400,M,42,42,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,home,Liverpool,Kaide Gordon,Kaide Gordon,,kaide-gordon,K. Gordon,F,99,173,1675,M,,1096447,EUR,1096934400,F,49,49,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11910342,away,Fulham,Bernd Leno,,,bernd-leno,B. Leno,G,1,190,2682,M,,103335,EUR,699667200,G,17,17,False,26.0,17.0,17.0,8.0,14.0,15.0,11.0,9.0,4.0,5.0,,,90.0,41.0,7.4,9.0,0,3.0,,,,1.0,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,1.0,1.0,,
11910342,away,Fulham,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2313,M,,329417,EUR,818121600,D,21,21,False,30.0,21.0,4.0,2.0,13.0,18.0,12.0,2.0,,,,,90.0,51.0,6.5,11.0,0,8.0,,,,4.0,,,,,,1.0,3.0,,1.0,,,,1.0,4.0,,,,,,,,,,,,,1.0,
11910342,away,Fulham,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196,10512,M,tosinadarabioyo,352668,EUR,875059200,D,4,4,False,30.0,20.0,7.0,3.0,14.0,20.0,10.0,2.0,,,,,90.0,44.0,6.5,11.0,1,6.0,,,2.0,4.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,2.0,8.0,1.0,,,,,1.0,,,,,,,,1.0
11910342,away,Fulham,Issa Diop,,,issa-diop,I. Diop,D,31,194,838,M,,825719,EUR,852768000,D,31,31,False,27.0,22.0,3.0,1.0,21.0,23.0,4.0,3.0,,,,,90.0,38.0,6.9,5.0,0,1.0,,,1.0,5.0,1.0,,,,,1.0,3.0,2.0,,1.0,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,
11910342,away,Fulham,Antonee Robinson,,,antonee-robinson,A. Robinson,D,33,183,2855,M,,803174,EUR,870998400,D,33,33,False,28.0,15.0,9.0,2.0,8.0,14.0,16.0,6.0,,,,,90.0,67.0,6.7,20.0,0,8.0,2.0,,7.0,7.0,4.0,,5.0,2.0,,5.0,3.0,,1.0,2.0,,,,3.0,1.0,,1.0,,,,,,,,,,,
