match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_onTargetScoringAttempt,player_sofascoreId,stat_goals,stat_goodHighClaim,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_penaltyMiss
10408641,home,Celta Vigo,Agustín Marchesín,agustin-marchesin,A. Marchesín,G,1,188.0,1571,M,47339,EUR,574473600,G,1,1,False,23.0,18.0,10.0,5.0,17.0,18.0,1.0,5.0,1.0,1.0,5.0,3.0,1.0,2.0,3.0,90.0,28.0,6.1,5.0,0.0,0.0,0.00014509,0,0.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Hugo Mallo,hugo-mallo,H. Mallo,D,,174.0,280,M,83506,EUR,677548800,D,2,2,False,52.0,40.0,4.0,1.0,13.0,16.0,29.0,46.0,6.0,,4.0,,,,,90.0,81.0,6.1,24.0,0.0,0.0,0.109034,0,,True,10.0,2.0,2.0,7.0,1.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184.0,857,M,796320,EUR,812332800,D,15,15,False,49.0,46.0,1.0,1.0,33.0,36.0,13.0,13.0,1.0,1.0,10.0,,,,,90.0,58.0,6.4,3.0,0.0852,0.0,0.0059719,1,,,,,1.0,4.0,,,,2.0,3.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186.0,733,M,892521,EUR,854582400,D,4,4,False,54.0,49.0,2.0,,35.0,36.0,14.0,18.0,,,4.0,,,,,90.0,60.0,6.3,5.0,0.0,0.0,0.00418358,0,,,,,,1.0,,,,3.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Javi Galán,javi-galan,J. Galán,D,20,172.0,2472,M,825133,EUR,785203200,D,17,17,False,56.0,43.0,2.0,,23.0,28.0,22.0,35.0,3.0,,5.0,,,,,90.0,81.0,6.4,23.0,0.0643,0.0,0.260164,1,,,7.0,2.0,,4.0,1.0,4.0,2.0,,2.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185.0,3151,M,352376,EUR,806889600,M,14,14,False,67.0,63.0,8.0,7.0,27.0,27.0,36.0,40.0,1.0,1.0,2.0,,,,,87.0,77.0,6.5,4.0,0.0,0.0,0.060481,0,,,,,1.0,2.0,,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Franco Cervi,franco-cervi,F. Cervi,M,11,165.0,1013,M,557008,EUR,769910400,M,11,11,False,34.0,24.0,,,8.0,11.0,17.0,25.0,6.0,4.0,7.0,,,,,90.0,47.0,6.7,12.0,0.0773,0.0,0.00986344,2,,,2.0,1.0,,5.0,,2.0,1.0,,3.0,3.0,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170.0,770,M,835484,EUR,918000000,M,8,8,False,86.0,84.0,6.0,6.0,39.0,40.0,46.0,47.0,4.0,1.0,8.0,,,,,90.0,101.0,6.8,7.0,0.04,0.0,0.0845174,2,,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,
10408641,home,Celta Vigo,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174.0,618,M,794948,EUR,898992000,M,5,5,False,50.0,48.0,3.0,3.0,16.0,17.0,33.0,36.0,4.0,1.0,5.0,,,,,78.0,62.0,6.8,6.0,0.1139,0.2383,0.0875032,3,,,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,
10408641,home,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176.0,5000,M,19356,EUR,554774400,F,10,10,False,42.0,37.0,2.0,2.0,10.0,13.0,27.0,29.0,5.0,1.0,6.0,,,,,90.0,61.0,7.4,12.0,0.7884,0.9956,0.0828815,1,,,,,1.0,4.0,3.0,1.0,1.0,1.0,,,4.0,,2.0,1.0,4.0,,,1.0,,,,,1.0,i.aspas10,1.0,,,,,,,
10408641,home,Celta Vigo,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184.0,1137,M,138890,EUR,775699200,F,9,9,False,5.0,3.0,,,2.0,3.0,1.0,2.0,8.0,2.0,,,,,,69.0,15.0,6.6,3.0,0.1715,0.0,0.00010318,4,,,,,3.0,5.0,,,,,,,1.0,,2.0,4.0,,2.0,,,2.0,2.0,,,,,,,,,,,,
10408641,home,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172.0,1038,M,794950,EUR,887587200,F,7,7,True,12.0,11.0,,,2.0,2.0,9.0,10.0,1.0,,1.0,,,,,21.0,17.0,6.7,3.0,0.072,0.0,0.0282716,1,,,,,,1.0,,1.0,1.0,,,,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,
10408641,home,Celta Vigo,Gabri Veiga,gabri-veiga,G. Veiga,M,10,184.0,5203,M,1010505,EUR,1022457600,M,28,28,True,6.0,6.0,,,3.0,3.0,3.0,3.0,1.0,,1.0,,,,,12.0,9.0,6.4,1.0,0.0,0.0,0.0195665,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178.0,551,M,846492,EUR,895881600,M,23,23,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,,,,,,,8.0,8.0,6.6,,0.0,0.0,0.0756465,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183.0,223,M,848980,EUR,868406400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187.0,207,M,1069703,EUR,981849600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173.0,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Augusto Solari,augusto-solari,A. Solari,M,23,176.0,135,M,291279,EUR,694396800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179.0,653,M,1014118,EUR,1051574400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184.0,3812,M,859773,EUR,926553600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Miguel Baeza,miguel-baeza,M. Baeza,M,8,177.0,123,M,902051,EUR,954115200,M,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408641,home,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185.0,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
