match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_keyPass,stat_challengeLost,stat_wonContest,stat_shotOffTarget,stat_errorLeadToAShot,stat_expectedGoals,captain,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
12437740,home,Las Palmas,Jasper Cillessen,,,jasper-cillessen,J. Cillessen,G,22,185,1502,M,123865,EUR,609206400,G,1,1,False,33.0,26.0,12.0,5.0,0.0,24.0,25.0,2.0,8.0,1.0,5.0,1.0,1.0,1.0,90.0,39.0,6.6,7.0,0.00106983,0,0.2539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437740,home,Las Palmas,Viti Rozada,,,viti-rozada,V. Rozada,D,17,171,116,M,1031499,EUR,874368000,D,18,18,False,27.0,26.0,1.0,1.0,0.0,19.0,20.0,7.0,7.0,3.0,4.0,,,,58.0,43.0,6.7,4.0,0.00540041,0,,3.0,1.0,5.0,7.0,2.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,
12437740,home,Las Palmas,Alex Suárez,,,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,76.0,72.0,8.0,6.0,0.0,53.0,54.0,19.0,22.0,3.0,2.0,,,,90.0,83.0,6.6,5.0,0.00696894,0,,4.0,,7.0,1.0,,,1.0,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
12437740,home,Las Palmas,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,973,M,358108,EUR,847756800,D,15,15,False,65.0,61.0,1.0,,0.0,52.0,53.0,9.0,12.0,4.0,3.0,,,,90.0,69.0,6.6,4.0,0.00292018,0,,1.0,5.0,2.0,5.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12437740,home,Las Palmas,Mika Mármol,,,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,3,3,False,43.0,34.0,9.0,4.0,0.0,20.0,22.0,14.0,22.0,4.0,3.0,,,,90.0,69.0,7.3,17.0,0.0142397,0,,2.0,2.0,3.0,4.0,,3.0,2.0,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
12437740,home,Las Palmas,Dário Essugo,,,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,29,29,False,32.0,28.0,1.0,,0.0,18.0,20.0,10.0,12.0,2.0,3.0,,,,58.0,40.0,6.4,5.0,0.0114812,1,,1.0,1.0,5.0,2.0,1.0,2.0,,,,,1.0,2.0,,,2.0,1.0,1.0,1.0,0.0538,,,,,,,,,,,
12437740,home,Las Palmas,Kirian Rodríguez,,,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,78.0,70.0,3.0,1.0,0.0,31.0,31.0,39.0,47.0,2.0,6.0,,,,90.0,90.0,7.4,8.0,0.0254517,0,,3.0,3.0,3.0,10.0,1.0,,6.0,2.0,,1.0,,,,,,1.0,,,,True,,,,,,,,,,
12437740,home,Las Palmas,Sandro Ramírez,,,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,M,19,19,False,27.0,20.0,1.0,,0.0,7.0,8.0,14.0,26.0,,2.0,,,,88.0,47.0,8.4,19.0,0.120945,3,,2.0,,6.0,3.0,2.0,,1.0,1.0,1.0,,3.0,1.0,7.0,1.0,,1.0,,,0.2713,,1.0,2.0,3.0,2.0,1.4139,,,,,
12437740,home,Las Palmas,Javier Muñoz,,,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,24.0,17.0,,,0.0,4.0,4.0,13.0,20.0,,3.0,,,,87.0,31.0,6.6,10.0,0.0179966,0,,2.0,,6.0,2.0,,,1.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,,,,,,1.0,,,,,,,,
12437740,home,Las Palmas,Alberto Moleiro,,,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,M,10,10,False,28.0,21.0,1.0,,0.0,8.0,9.0,13.0,20.0,,6.0,,,,90.0,51.0,6.2,18.0,0.0842914,1,,,1.0,14.0,6.0,6.0,1.0,,,3.0,,2.0,3.0,1.0,1.0,3.0,2.0,,,0.031,,,4.0,,,,1.0,,,,
12437740,home,Las Palmas,Fábio Silva,,,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,37,37,False,11.0,5.0,,,1.0,1.0,3.0,4.0,8.0,,1.0,,,,78.0,20.0,7.1,10.0,0.0248579,2,,2.0,3.0,4.0,4.0,,,,,1.0,,2.0,3.0,,1.0,,,1.0,,0.0954,,,2.0,1.0,,0.3198,,fabio.silva,1.0,,
12437740,home,Las Palmas,Marvin Park,,,park-marvin,M. Park,D,2,177,650,M,960401,EUR,952387200,D,2,2,True,21.0,17.0,3.0,3.0,0.0,13.0,13.0,4.0,8.0,,3.0,,,,32.0,28.0,6.7,5.0,0.0290157,0,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437740,home,Las Palmas,José Campaña,,,jose-campana,J. Campaña,M,20,179,241,M,96373,EUR,738806400,M,8,8,True,30.0,25.0,3.0,2.0,1.0,10.0,12.0,15.0,18.0,1.0,4.0,,,,32.0,34.0,7.0,5.0,0.0420972,1,,1.0,2.0,1.0,3.0,,,,,1.0,,,,,1.0,,,,,0.042,,,,,,,1.0,,,,
12437740,home,Las Palmas,Jaime Mata,,,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,17,17,True,8.0,5.0,,,0.0,,1.0,5.0,7.0,3.0,2.0,,,,12.0,15.0,6.4,6.0,0.0148115,1,,2.0,,4.0,,1.0,,,,,,2.0,1.0,,2.0,,,,,0.4935,,,,1.0,,0.4516,,,,1.0,
12437740,home,Las Palmas,Enzo Loiodice,,,loiodice-enzo,E. Loiodice,M,12,176,327,M,933426,EUR,975283200,M,12,12,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,1.0,,,,13.0,7.0,6.7,,0.00139056,1,,,,,,,1.0,,,,,,,,,,,1.0,,0.0591,,,,,,,,,,,
12437740,home,Las Palmas,Benito Ramírez,,,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,,13.0,4.0,6.6,1.0,1.589e-05,1,,2.0,,2.0,1.0,,,1.0,,,,,,,,,,1.0,,0.0501,,,,,,,,,,,
