match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_challengeLost,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_lastManTackle,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,captain,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal
12906415,home,Roma,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1520,M,134029,EUR,702691200,G,98,98,False,23.0,19.0,7.0,3.0,0.0,18.0,20.0,1.0,3.0,1.0,4.0,1.0,90.0,26.0,6.2,4.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12906415,home,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180,2952,M,893008,EUR,856137600,D,19,19,False,97.0,85.0,8.0,4.0,0.0,41.0,45.0,44.0,53.0,1.0,3.0,,90.0,120.0,7.6,16.0,1,,,1.0,1.0,3.0,5.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12906415,home,Roma,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2636,M,353130,EUR,803433600,D,22,22,False,83.0,80.0,11.0,8.0,0.0,68.0,68.0,12.0,15.0,,8.0,,90.0,96.0,7.5,4.0,1,,,,,1.0,3.0,9.0,,,,,1.0,1.0,7.0,5.0,1.0,,,3.0,1.0,1.0,,,,,,,,,,,,,,,
12906415,home,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9187,M,848287,EUR,935107200,D,5,5,False,83.0,79.0,9.0,5.0,0.0,56.0,56.0,23.0,27.0,,2.0,,90.0,88.0,6.9,4.0,0,,,,,,3.0,2.0,,,,,,1.0,2.0,,,2.0,,1.0,1.0,,evanndicka,1.0,,,,,,,,,,,,,
12906415,home,Roma,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7631,M,901891,EUR,930441600,M,56,56,False,41.0,35.0,,,1.0,15.0,16.0,21.0,29.0,,3.0,,62.0,58.0,7.7,11.0,2,,,4.0,,1.0,1.0,5.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,,3.0,1.0,,2.0,AS56,,1.0,1.0,1.0,1.0,,,,,,,,,
12906415,home,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180,25645,M,255389,EUR,772848000,M,16,16,False,78.0,73.0,9.0,7.0,1.0,40.0,40.0,33.0,40.0,,2.0,,71.0,84.0,7.5,7.0,0,,,2.0,,,2.0,2.0,,,,,,,1.0,1.0,1.0,,3.0,2.0,1.0,,LeoParedes,,,,,,True,,,,,,,,
12906415,home,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180,2285,M,1175821,EUR,1095897600,M,61,61,False,53.0,50.0,5.0,4.0,0.0,27.0,28.0,23.0,25.0,1.0,3.0,,62.0,61.0,6.8,5.0,0,,,,,1.0,2.0,3.0,,,,,,,,,2.0,2.0,,,1.0,2.0,,,,,,,,,,,,,,,
12906415,home,Roma,Angeliño,angelino,Angeliño,M,3,171,3334,M,848355,EUR,852336000,M,3,3,False,49.0,45.0,5.0,4.0,1.0,15.0,16.0,32.0,38.0,,3.0,,90.0,76.0,7.7,11.0,0,,,5.0,1.0,,6.0,6.0,,2.0,1.0,,,,2.0,1.0,3.0,4.0,2.0,,,2.0,,,2.0,2.0,,,,,,,,,,,
12906415,home,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170,2283,M,1012172,EUR,1048377600,F,35,35,False,48.0,44.0,2.0,1.0,0.0,12.0,13.0,33.0,36.0,,6.0,,90.0,61.0,7.5,8.0,2,,,1.0,1.0,1.0,7.0,4.0,2.0,3.0,1.0,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,2.0,1.0,,,,,,
12906415,home,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175,16345,M,984184,EUR,1011744000,F,59,59,False,19.0,13.0,,,0.0,4.0,5.0,9.0,14.0,,1.0,,71.0,28.0,6.7,10.0,1,,,,1.0,3.0,3.0,4.0,1.0,1.0,,,1.0,,,,1.0,,,,,2.0,nico_zale,,,,,,,,,,,,,,
