match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_aerialLost,captain,stat_outfielderBlock,player_sofascoreId,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_wasFouled,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated
12449873,home,NEC Nijmegen,Robin Roefs,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,22,22,False,34.0,16.0,22.0,4.0,0.0,13.0,17.0,3.0,17.0,1.0,1.0,14.0,1.0,3.0,1.0,1.0,90.0,44.0,6.4,18.0,0.00090765,0,0.0877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,35.0,25.0,3.0,1.0,1.0,10.0,10.0,16.0,29.0,5.0,2.0,2.0,,,,,90.0,64.0,7.2,14.0,0.17045,0,,,,4.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Iván Márquez,ivan-marquez,I. Márquez,D,44,191,78,M,862479,EUR,771120000,D,4,4,False,68.0,49.0,8.0,2.0,0.0,33.0,36.0,16.0,32.0,6.0,3.0,2.0,,,,,90.0,80.0,6.7,19.0,0.00991495,0,,,,,,5.0,3.0,5.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,False,45.0,40.0,5.0,,0.0,21.0,22.0,19.0,23.0,2.0,1.0,,,,,,84.0,51.0,6.6,5.0,0.01084,0,,,,,,1.0,1.0,2.0,,,,1.0,,,1.0,True,2.0,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Calvin Verdonk,calvin-verdonk,C. Verdonk,D,24,174,14345,M,361780,EUR,862012800,D,24,24,False,55.0,43.0,6.0,1.0,0.0,20.0,23.0,26.0,40.0,2.0,2.0,7.0,,,,,90.0,89.0,7.1,20.0,0.193389,2,,,,8.0,3.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,c.verdonk,2.0,1.0,1.0,0.0936,,,,,,,,,,,
12449873,home,NEC Nijmegen,Mees Hoedemakers,mees-hoedemakers,M. Hoedemakers,M,4,181,102,M,893748,EUR,887760000,M,6,6,False,57.0,49.0,11.0,7.0,0.0,21.0,23.0,28.0,34.0,1.0,3.0,4.0,,,,,84.0,63.0,7.0,8.0,0.0480269,0,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
12449873,home,NEC Nijmegen,Dirk Proper,dirk-proper,D. Proper,M,71,167,193,M,961685,EUR,1014508800,M,71,71,False,79.0,67.0,7.0,1.0,0.0,26.0,29.0,41.0,50.0,3.0,,5.0,,,,,90.0,94.0,6.7,15.0,0.127828,2,,,,,,3.0,6.0,5.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,0.1155,,2.0,1.0,,,,,,,,
12449873,home,NEC Nijmegen,Başar Önal,basar-onal,B. Önal,F,11,173,621,M,1193676,EUR,1089072000,M,11,11,False,22.0,13.0,1.0,,0.0,2.0,5.0,11.0,19.0,,,5.0,,,,,72.0,37.0,6.6,14.0,0.0193581,1,,Basar Onal,,2.0,,,3.0,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,2.0,,0.1092,,,1.0,,,,,,,,
12449873,home,NEC Nijmegen,Rober González,rober-gonzalez,R. González,M,11,169,147,M,910022,EUR,978739200,M,7,7,False,20.0,13.0,,,0.0,6.0,9.0,8.0,22.0,,,4.0,,,,,83.0,42.0,6.7,21.0,0.169368,3,,,,11.0,1.0,2.0,4.0,3.0,,1.0,,,,,1.0,,,,2.0,1.0,1.0,0.3392,2.0,1.0,,1.0,0.3583,,,,,,
12449873,home,NEC Nijmegen,Kodai Sano,kodai-sano,K. Sano,M,23,176,1274,M,1184054,EUR,1064448000,M,23,23,False,25.0,19.0,1.0,,0.0,3.0,4.0,16.0,21.0,1.0,2.0,2.0,,,,,90.0,42.0,7.4,10.0,0.0630351,2,,Kodai Sano,,,,3.0,7.0,5.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,,1.0,1.0,,0.1878,1.0,2.0,,1.0,0.203,1.0,,,,,
12449873,home,NEC Nijmegen,Sami Ouaissa,sami-ouaissa,S. Ouaissa,M,25,180,488,M,1394147,EUR,1096675200,F,25,25,False,18.0,12.0,,,0.0,3.0,5.0,9.0,13.0,,,4.0,,,,,90.0,26.0,6.4,10.0,0.0965873,0,,Sami Ouaissa,,,,3.0,17.0,5.0,1.0,2.0,1.0,1.0,,1.0,11.0,,,,,1.0,2.0,,,2.0,,,,,1.0,,,,
12449873,home,NEC Nijmegen,Lars Olden Larsen,lars-olden-larsen,L. O. Larsen,M,7,175,133,M,877456,EUR,905990400,F,14,14,True,5.0,2.0,,,0.0,1.0,2.0,1.0,5.0,,,1.0,,,,,18.0,10.0,6.8,5.0,0.00127194,2,,,,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,0.0722,,,2.0,,,,,,,,
12449873,home,NEC Nijmegen,Argyrios Darelas,argyrios-darelas,A. Darelas,M,22,185,123,M,1146304,EUR,1066262400,M,8,8,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,12.0,1.0,6.5,,0.00014286,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Lasse Schöne,lasse-schone,L. Schöne,M,,178,570,M,10077,EUR,517536000,M,20,20,True,7.0,6.0,4.0,3.0,0.0,1.0,1.0,6.0,8.0,,,1.0,,,,,11.0,10.0,6.7,2.0,0.0740873,0,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,
12449873,home,NEC Nijmegen,Sontje Hansen,sontje-hansen,S. Hansen,M,27,172,611,M,1199057,EUR,1021680000,F,10,10,True,2.0,2.0,,,0.0,,,2.0,5.0,,,,,,,,11.0,7.0,6.8,4.0,0.0548479,0,,,,3.0,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Stijn van Gassel,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Rijk Janse,rijk-janse,R. Janse,G,31,189,36,M,1066313,EUR,1018915200,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,D'Leanu Arts,dleanu-arts,D. Arts,D,,175,81,M,1171870,EUR,1053993600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Brayann Pereira,brayann-pereira,B. Pereira,D,2,172,178,M,1012639,EUR,1053475200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Kas de Wit,kas-de-wit,K. d. Wit,M,33,190,35,M,1388533,EUR,1059177600,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,Kas,De Wit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,home,NEC Nijmegen,Luc Nieuwenhuijs,luc-nieuwenhuijs,L. Nieuwenhuijs,F,26,175,44,M,1586636,EUR,1172707200,F,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,Luc Nieuwenhuijs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,away,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,35.0,22.0,17.0,5.0,0.0,21.0,23.0,1.0,12.0,,,11.0,1.0,1.0,,,90.0,47.0,6.8,14.0,0.00127507,0,-0.4387,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,3.0,,,
12449873,away,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,D,8,8,False,16.0,16.0,1.0,1.0,0.0,14.0,14.0,2.0,2.0,1.0,2.0,,,,,,33.0,25.0,6.6,1.0,0.00162298,0,,,,,,1.0,2.0,3.0,,3.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,
12449873,away,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,D,38,38,False,57.0,48.0,8.0,4.0,0.0,34.0,37.0,14.0,20.0,5.0,,,,,,,90.0,66.0,7.2,9.0,0.00476381,0,,Max Bruns,,,,8.0,2.0,10.0,,,,1.0,,1.0,2.0,,1.0,,,,,,1.0,,,,,,,,,,
12449873,away,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,False,62.0,56.0,6.0,3.0,0.0,39.0,41.0,17.0,21.0,8.0,,4.0,,,,,90.0,81.0,8.3,6.0,0.0131783,2,,,,,,4.0,3.0,7.0,,,,2.0,,,2.0,,3.0,,,,1.0,0.5708,1.0,,1.0,1.0,0.9109,1.0,,,1.0,1.0,
12449873,away,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,32.0,24.0,6.0,2.0,1.0,19.0,22.0,6.0,13.0,4.0,1.0,2.0,,,,,90.0,62.0,7.5,13.0,0.146702,1,,,,3.0,1.0,1.0,,2.0,,,,,,2.0,,,,,,1.0,,0.6112,1.0,,1.0,,,,,,1.0,1.0,1.0
12449873,away,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,53.0,43.0,4.0,3.0,0.0,28.0,33.0,15.0,21.0,3.0,1.0,9.0,,,,,90.0,66.0,7.1,12.0,0.0358897,0,,,,1.0,,4.0,4.0,6.0,,,,1.0,1.0,,4.0,,,,,1.0,1.0,,1.0,,,,,,,,,,
12449873,away,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,16.0,12.0,2.0,1.0,0.0,3.0,4.0,9.0,12.0,,,2.0,,,,,61.0,22.0,6.8,7.0,0.0820312,2,,,,,,,2.0,,,,,,,1.0,1.0,,,,,2.0,,0.0594,,1.0,1.0,1.0,0.0903,,,,,,
12449873,away,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,51.0,43.0,4.0,4.0,0.0,18.0,18.0,26.0,34.0,,5.0,8.0,,,,,72.0,74.0,7.8,11.0,0.222463,1,,,,1.0,1.0,,2.0,5.0,,3.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,0.0391,1.0,1.0,1.0,,,,,,,,1.0
12449873,away,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,F,11,11,False,28.0,22.0,2.0,1.0,0.0,2.0,3.0,20.0,25.0,1.0,,2.0,,,,,72.0,38.0,7.2,7.0,0.210599,1,,,,,,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,0.0292,1.0,,1.0,,,,,,,,
12449873,away,FC Twente,Sam Lammers,sam-lammers,S. Lammers,F,10,191,842,M,804901,EUR,862358400,F,10,10,False,31.0,24.0,1.0,,0.0,7.0,7.0,17.0,25.0,1.0,,2.0,,,,,88.0,43.0,7.4,11.0,0.289528,3,,,,1.0,,,6.0,,,,,,,1.0,5.0,,,,1.0,3.0,1.0,0.9445,,,1.0,1.0,0.9895,1.0,,,,,
12449873,away,FC Twente,Sayfallah Ltaief,sayfallah-ltaief,S. Ltaief,M,47,180,1619,M,1032926,EUR,956361600,F,30,30,False,28.0,22.0,,,1.0,7.0,8.0,15.0,20.0,,,5.0,,,,,61.0,45.0,7.0,14.0,0.686464,1,,,,,,,9.0,4.0,4.0,5.0,4.0,,,1.0,1.0,,,,1.0,5.0,1.0,0.1809,,2.0,,,,,,,,,1.0
12449873,away,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,True,34.0,26.0,4.0,1.0,0.0,16.0,22.0,10.0,12.0,,2.0,6.0,,,,,57.0,48.0,6.9,12.0,0.00672964,2,,,,,,1.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,,3.0,,0.0443,,,1.0,1.0,0.0529,,,,,,
12449873,away,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,True,5.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,,2.0,,,,,29.0,12.0,6.6,3.0,0.0153284,0,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,
12449873,away,FC Twente,Mitchell van Bergen,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,F,7,7,True,2.0,1.0,,,0.0,,,1.0,4.0,,,,,,,,29.0,11.0,6.6,6.0,0.00280784,1,,,,2.0,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,2.0,,0.023,,,1.0,,,,,,,,
12449873,away,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,9.0,5.0,2.0,,0.0,1.0,2.0,4.0,7.0,,1.0,1.0,,,,,18.0,12.0,6.5,6.0,0.0568594,0,,Younes Taha,,,,,2.0,,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,
12449873,away,FC Twente,Carel Eiting,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,True,6.0,5.0,,,0.0,3.0,3.0,2.0,3.0,,1.0,2.0,,,,,18.0,9.0,6.9,1.0,0.00035096,1,,,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,1.0,0.0455,,,,1.0,0.044,,,,,,
12449873,away,FC Twente,Julien Mesbahi,mesbahi-julien,J. Mesbahi,D,24,181,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,0.0,,,,,3.0,,,,,,,2.0,3.0,,,,0,,Juliën Mesbahi,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,away,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,away,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,away,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12449873,away,FC Twente,Harrie Kuster,harrie-kuster,H. Kuster,M,20,179,95,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
