match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_keyPass,stat_clearanceOffLine,stat_lastManTackle,stat_wasFouled,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,stat_hitWoodwork,captain,stat_totalOffside,stat_errorLeadToAGoal,stat_goals,stat_goalAssist
10389767,home,Toulouse,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,96542,EUR,731203200,G,30,30,False,26.0,23.0,6.0,3.0,21.0,21.0,2.0,5.0,9.0,2.0,2.0,90.0,37.0,6.5,3.0,0.0,0.0,0.00176439,0,-1.197877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389767,home,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,D,26,26,False,44.0,40.0,1.0,1.0,26.0,28.0,14.0,17.0,6.0,,,90.0,69.0,6.8,12.0,0.0,0.0,0.0208318,0,,,,1.0,3.0,4.0,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,
10389767,home,Toulouse,Anthony Rouault,anthony-rouault,A. Rouault,D,24,186,600,M,991479,EUR,991094400,D,4,4,False,43.0,36.0,8.0,2.0,31.0,34.0,5.0,9.0,4.0,,,90.0,53.0,6.8,7.0,0.1788,0.0637099,0.124574,1,,,,,5.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,,4.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10389767,home,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,33.0,29.0,9.0,6.0,25.0,26.0,4.0,7.0,2.0,,,90.0,47.0,7.7,5.0,0.0,0.0,0.00156557,0,,,,,2.0,6.0,,,,4.0,2.0,1.0,2.0,1.0,1.0,2.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,
10389767,home,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,D,15,15,False,53.0,51.0,,,34.0,36.0,17.0,18.0,13.0,,,90.0,76.0,6.7,6.0,0.0,0.0,0.0552049,0,,,,1.0,6.0,7.0,6.0,2.0,2.0,2.0,1.0,3.0,5.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389767,home,Toulouse,Stijn Spierings,spierings-stijn,S. Spierings,M,6,189,224,M,788977,EUR,826588800,M,17,17,False,46.0,38.0,7.0,4.0,25.0,31.0,14.0,17.0,4.0,,,88.0,61.0,7.5,9.0,0.1737,0.0,0.218468,4,,,,2.0,5.0,1.0,2.0,,,2.0,3.0,,1.0,1.0,,3.0,,,,,2.0,,,,1.0,2.0,2.0,2.0,,,,,,,,
10389767,home,Toulouse,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1185,M,190883,EUR,806284800,M,8,8,False,56.0,45.0,11.0,6.0,30.0,34.0,24.0,35.0,4.0,,,90.0,78.0,8.2,16.0,0.0,0.0,0.47698,0,,,,13.0,5.0,5.0,3.0,,,2.0,,,5.0,5.0,1.0,2.0,,,,,7.0,,,,9.0,,,,,,,,,,,
10389767,home,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,856737,EUR,950832000,M,6,6,False,34.0,25.0,1.0,,5.0,7.0,20.0,30.0,6.0,,,90.0,58.0,6.2,22.0,0.8847,0.0,0.0255021,2,,,,3.0,7.0,4.0,1.0,3.0,1.0,1.0,,3.0,2.0,2.0,5.0,1.0,,,1.0,,,,,1.0,,,2.0,,zakariaaboukhlal,3.0,1.0,,,,,
10389767,home,Toulouse,Brecht Dejaegere,brecht-dejaegere,B. Dejaegere,M,19,174,153,M,122859,EUR,675475200,M,10,10,False,22.0,17.0,1.0,1.0,7.0,7.0,10.0,16.0,5.0,,,66.0,35.0,6.4,13.0,0.0,0.0,0.204118,0,,,,1.0,8.0,3.0,2.0,3.0,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,3.0,,True,,,,
10389767,home,Toulouse,Farès Chaïbi,fares-chaibi,F. Chaïbi,M,8,183,17753,M,1192318,EUR,1038441600,M,28,28,False,36.0,31.0,5.0,4.0,13.0,16.0,18.0,22.0,4.0,,,79.0,55.0,7.3,9.0,0.1922,0.0829276,0.0261182,4,,,,2.0,3.0,4.0,2.0,1.0,1.0,3.0,,3.0,,,1.0,1.0,,3.0,,1.0,,,,,,,2.0,1.0,fareschaibi28,,,,,,,
