match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_shotOffTarget,captain,stat_challengeLost,stat_dispossessed,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_outfielderBlock,stat_bigChanceMissed
12189906,home,South Georgia Tormenta FC,Andrew Romig,Andrew Romig,,andrew-romig,A. Romig,G,12,188.0,1,M,1190544,EUR,890784000.0,G,12,12,False,27.0,24.0,6.0,3.0,23.0,23.0,1.0,4.0,1.0,1.0,1.0,12.0,1.0,2.0,4.0,1.0,90.0,43.0,7.8,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,
12189906,home,South Georgia Tormenta FC,Joshua Ramos,Joshua Ramos,,joshua-ramos,J. Ramos,D,11,,15,M,1110903,EUR,956620800.0,D,3,3,False,45.0,32.0,6.0,2.0,19.0,24.0,13.0,21.0,1.0,2.0,,2.0,,,,,90.0,58.0,7.6,15.0,1,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
12189906,home,South Georgia Tormenta FC,Callum Stretch,Callum Stretch,,callum-stretch,C. Stretch,D,,193.0,8,M,1099308,EUR,937699200.0,D,6,6,False,88.0,78.0,15.0,11.0,55.0,60.0,23.0,28.0,,,1.0,3.0,,,,,90.0,92.0,7.0,10.0,0,2.0,4.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
12189906,home,South Georgia Tormenta FC,Jake Dengler,,,jake-dengler,J. Dengler,D,,196.0,6,M,982960,EUR,908323200.0,D,25,25,False,75.0,61.0,9.0,2.0,56.0,60.0,5.0,15.0,5.0,9.0,3.0,3.0,,,,,90.0,86.0,7.3,14.0,0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,
12189906,home,South Georgia Tormenta FC,Alsadiq Hasan,Alsadiq Hasan,,alsadiq-hasan,A. Hasan,D,,178.0,8,M,1809534,EUR,938217600.0,D,5,5,False,60.0,48.0,8.0,4.0,34.0,36.0,14.0,25.0,1.0,4.0,2.0,4.0,,,,,90.0,86.0,7.2,18.0,1,,2.0,1.0,,,2.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,
12189906,home,South Georgia Tormenta FC,Conor Doyle,,,conor-doyle,C. Doyle,M,22,188.0,1,M,123859,EUR,687312000.0,M,30,30,False,38.0,32.0,3.0,2.0,18.0,23.0,14.0,16.0,1.0,2.0,2.0,3.0,,,,,58.0,46.0,6.7,9.0,0,,3.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,True,1.0,,,,,,,,
12189906,home,South Georgia Tormenta FC,Tavio Kouakou D'Almeida,,,tavio-kouakou-dalmeida,T. K. D'Almeida,M,,179.0,6,M,993453,EUR,976492800.0,M,19,19,False,48.0,41.0,3.0,2.0,28.0,29.0,13.0,19.0,1.0,2.0,,2.0,,,,,59.0,52.0,6.7,9.0,1,,3.0,1.0,1.0,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,
12189906,home,South Georgia Tormenta FC,Jackson Khoury,Jackson Khoury,,jackson-khoury,J. Khoury,F,48,183.0,52,M,1478180,EUR,1034467200.0,M,11,11,False,50.0,42.0,1.0,1.0,26.0,27.0,17.0,25.0,,4.0,1.0,5.0,,,,,90.0,70.0,7.6,16.0,3,,4.0,4.0,1.0,,,2.0,,2.0,2.0,3.0,1.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,
12189906,home,South Georgia Tormenta FC,Pedro Fonseca,,,pedro-fonseca,P. Fonseca,M,,173.0,7,M,882436,EUR,864086400.0,F,10,10,False,34.0,22.0,4.0,2.0,10.0,11.0,12.0,23.0,2.0,4.0,,1.0,,,,,69.0,41.0,8.2,14.0,2,1.0,4.0,,1.0,,,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,,,1.0,2.0,,2.0,,,,
12189906,home,South Georgia Tormenta FC,Sebastián Vivas,,,sebastian-vivas,S. Vivas,F,9,180.0,6,M,941530,EUR,976579200.0,F,9,9,False,23.0,21.0,1.0,1.0,8.0,8.0,13.0,16.0,,2.0,2.0,3.0,,,,,90.0,39.0,7.5,8.0,3,1.0,5.0,2.0,1.0,1.0,,3.0,1.0,2.0,2.0,,1.0,,1.0,2.0,,,,,,,,1.0,,
