match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_dribbleValueNormalized,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_wonTackle,stat_fouls,captain,stat_shotOffTarget,stat_interceptionWon,stat_totalOffside,stat_shotValueNormalized,stat_totalCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_goals,stat_hitWoodwork,stat_punches,stat_ownGoals
15403282,home,Manchester City,James Trafford,,,james-trafford,J. Trafford,G,1,197,21835,M,980643,EUR,1034208000,G,1,1,False,16.0,15.0,3.0,2.0,0.0,15.0,16.0,1.0,3.0,2.0,2.0,1.0,1.0,90.0,20.0,7.6,1.0,0.5528,0,0.01,0.14,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15403282,home,Manchester City,Max Alleyne,,,alleyne-max,M. Alleyne,D,68,185,10986,M,1168513,EUR,1121904000,D,68,68,False,10.0,6.0,2.0,,0.0,1.0,2.0,,2.0,,,,,22.0,14.0,6.8,5.0,,0,-0.07,0.0,,5.0,8.0,1.0,3.0,1.0,1.0,1.0,47.183492326389,4.0,25.146230664805,27.643326835875,35.055747160772,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15403282,home,Manchester City,Abdukodir Khusanov,,,abdukodir-khusanov,A. Khusanov,D,45,186,86376,M,1194333,EUR,1078012800,D,45,45,False,51.0,48.0,2.0,1.0,0.0,35.0,37.0,8.0,2.0,,,,,90.0,64.0,7.2,4.0,,0,0.06,-0.02,,13.0,14.0,3.0,6.0,3.0,,,202.02666397136,19.0,141.06891134206,,,0.0,0.12,abdukodir_khusanov,2.0,4.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
15403282,home,Manchester City,John Stones,,,john-stones,J. Stones,D,5,188,22291,M,152077,EUR,770083200,D,5,5,False,56.0,54.0,3.0,3.0,0.0,21.0,22.0,7.0,4.0,,,,,65.0,69.0,7.6,3.0,,1,0.22,0.53,,33.0,34.0,1.0,2.0,1.0,1.0,,247.92517832054,28.0,162.73073452687,40.919097926423,42.910413666149,1.0,0.17,johnstones5,,,,1.0,,True,1.0,2.0,1.0,-0.51,,,,,,,,,,,,,,,
15403282,home,Manchester City,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,45066,M,931278,EUR,991785600,D,21,21,False,71.0,69.0,1.0,,0.0,16.0,16.0,,5.0,,,,,64.0,82.0,6.9,7.0,,0,0.09,0.14,,53.0,55.0,,1.0,,1.0,,168.2425721022,21.0,86.647492233114,18.575349403977,20.989134712989,1.0,0.19,r_aitnouri,,2.0,,,,,,,,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,
15403282,home,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17470,M,1136731,EUR,1100995200,M,82,82,False,89.0,84.0,2.0,2.0,0.0,26.0,28.0,1.0,6.0,,,,,90.0,102.0,7.1,7.0,,0,0.22,-0.02,,58.0,61.0,,3.0,1.0,,1.0,230.45374736198,25.0,114.65355736352,30.404612141345,70.781777341245,2.0,0.12,Rico_Lewis,2.0,4.0,,1.0,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,
15403282,home,Manchester City,Nico González,,,nico-gonzalez,N. González,M,14,186,19848,M,954056,EUR,1010016000,M,14,14,False,113.0,103.0,10.0,5.0,0.0,31.0,34.0,3.0,1.0,,,,,75.0,129.0,7.5,14.0,,1,0.33,0.36,,72.0,79.0,4.0,5.0,1.0,,,251.62128063244,40.0,153.17609227525,21.712796924593,23.746571984183,1.0,0.27,nico14,1.0,6.0,1.0,1.0,2.0,,,,,0.0,,2.0,,,,1.0,2.0,,,,,,,,
15403282,home,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,173851,M,859765,EUR,959472000,M,47,47,False,41.0,36.0,5.0,4.0,0.0,9.0,9.0,1.0,4.0,,,,,65.0,58.0,6.6,12.0,,3,0.14,0.14,,27.0,32.0,,2.0,,1.0,2.0,127.54100111339,15.0,35.179646318349,23.105665416711,24.590277123286,1.0,0.02,Foden,1.0,5.0,,,,,1.0,,,-0.17,3.0,3.0,1.0,,1.0,2.0,,1.0,,,,,,,
15403282,home,Manchester City,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,77290,M,979128,EUR,1061078400,M,10,10,False,75.0,67.0,6.0,4.0,0.0,19.0,21.0,1.0,4.0,,,,,90.0,90.0,7.3,18.0,,2,0.18,0.16,,48.0,54.0,1.0,2.0,,2.0,,309.31781981387,39.0,151.84576416003,22.741121050284,59.780193627322,4.0,0.54,rayan_cherki,,2.0,,,,,1.0,,,-0.14,3.0,,3.0,1.0,6.0,1.0,,,1.0,,,,,,
15403282,home,Manchester City,Tijjani Reijnders,,,tijjani-reijnders,T. Reijnders,M,4,185,38547,M,893549,EUR,901670400,M,4,4,False,42.0,39.0,,,0.0,8.0,8.0,,1.0,,,,,90.0,54.0,6.5,6.0,,4,-0.07,0.13,,31.0,34.0,,3.0,1.0,1.0,1.0,218.38254673864,23.0,104.55116750913,37.03384700624,68.577693492372,2.0,0.46,tijjanireijnders,2.0,6.0,,1.0,2.0,,1.0,,1.0,-0.59,,,3.0,1.0,1.0,2.0,,,,1.0,,,,,
