match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_lastName,captain,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_aerialLost,stat_wonContest,stat_outfielderBlock,stat_wonTackle,stat_fouls,stat_dispossessed,stat_challengeLost,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot,stat_hitWoodwork
14035836,home,Standard Liège,Thomas Henry,,thomas-henry,T. Henry,F,9,191.0,448,M,795541,EUR,780019200,F,9,9,False,22.0,16.0,2.0,1.0,0.0,6.0,8.0,10.0,14.0,2.0,,90.0,33.0,5.9,11.0,0.0207984,,0,,-0.42,0.06,-0.01,,,,,1.0,11.0,3.0,,,,,1.0,4.0,1.0,,2.0,,5.0,,,,5.0,1.0,,,,,,,,,,,,
14035836,home,Standard Liège,Hakim Sahabo,Hakim Sahabo,sahabo-hakim,H. Sahabo,M,6,183.0,470,M,1434757,EUR,1118880000,M,6,6,True,21.0,19.0,2.0,2.0,0.0,7.0,8.0,12.0,13.0,1.0,,32.0,28.0,6.7,2.0,0.0487165,,1,,0.28,0.14,-0.06,,,,,,1.0,,,,,2.0,,,,0.0196,,-0.05,,,,,1.0,,,1.0,0.0252,,,,,,,,,
14035836,home,Standard Liège,Nayel Mehssatou,,nayel-mehssatou,N. Mehssatou,M,8,172.0,534,M,1064174,EUR,1018569600,D,8,8,True,10.0,9.0,,,0.0,1.0,1.0,8.0,9.0,,,45.0,14.0,6.8,2.0,0.0079517,,2,,-0.07,0.06,0.0,,,,1.0,,,1.0,1.0,,,,,,,0.1922,,0.01,,1.0,,,,,,2.0,0.363,,,,,,1.0,,,
14035836,home,Standard Liège,Lucas Pirard,,lucas-pirard,L. Pirard,G,21,191.0,81,M,190379,EUR,794793600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,home,Standard Liège,Daryl Leunga Leunga,Daryl Leunga Leunga,daryl-leunga-leunga,D. L. Leunga,D,5,189.0,92,M,2203545,EUR,1212969600,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,home,Standard Liège,Oscar Olivier,Oscar Olivier,oscar-olivier,O. Olivier,D,35,,42,M,1520990,EUR,1181520000,D,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188.0,153,M,964757,EUR,1018656000,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,home,Standard Liège,Léandre Kuavita,Léandre Kuavita,leandre-kuavita,L. Kuavita,M,14,180.0,165,M,1198065,EUR,1085961600,M,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,home,Standard Liège,René Mitongo,René Mitongo Muteba,rene-mitongo-muteba,R. M. Muteba,F,19,187.0,235,M,1931567,EUR,1200614400,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,home,Standard Liège,Yann Patrick Gboua,,gboua-yann-patrick,Y. P. Gboua,F,48,178.0,59,M,2425196,EUR,1203984000,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,away,FCV Dender,Michael Verrips,,michael-verrips,M. Verrips,G,34,195.0,102,M,583506,EUR,849571200,G,34,34,False,42.0,24.0,22.0,4.0,0.0,20.0,23.0,4.0,19.0,13.0,5.0,90.0,53.0,6.8,18.0,0.00130408,0.2955,0,0.4181,-0.01,0.0,0.15,0.3,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,
14035836,away,FCV Dender,Luc Marijnissen,Luc Marijnissen,luc-marijnissen,L. Marijnissen,D,5,190.0,95,M,1086107,EUR,1042070400,D,5,5,False,53.0,47.0,12.0,9.0,0.0,30.0,30.0,17.0,23.0,4.0,,90.0,62.0,6.8,10.0,0.248287,,0,,0.42,0.16,-0.5,,,,2.0,1.0,3.0,3.0,,,2.0,,,2.0,2.0,,1.0,,,,,,2.0,,1.0,,,1.0,,,,,,,,
14035836,away,FCV Dender,Luc De Fougerolles,,luc-de-fougerolles,L. D. Fougerolles,D,44,183.0,331,M,1413129,EUR,1129075200,D,44,44,False,45.0,40.0,2.0,,0.0,32.0,32.0,8.0,13.0,6.0,,76.0,59.0,7.1,7.0,0.00176574,,0,,0.07,0.11,-0.1,,,,,4.0,4.0,10.0,,,4.0,,3.0,1.0,3.0,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,
14035836,away,FCV Dender,Joedrick Pupe,,pupe-joedrick,J. Pupe,D,23,189.0,67,M,891609,EUR,865382400,D,3,3,False,84.0,72.0,13.0,6.0,0.0,42.0,46.0,30.0,38.0,4.0,,83.0,97.0,6.5,14.0,0.0287463,,1,,0.3,0.09,-0.29,,,True,1.0,,4.0,,2.0,1.0,2.0,2.0,,,,0.0228,,-0.12,1.0,,,,1.0,,,,,1.0,,,,,,,1.0,
14035836,away,FCV Dender,Benjamin Fredrick,Benjamin Fredrick,fredrick-benjamin,B. Fredrick,D,22,187.0,956,M,1470532,EUR,1117238400,M,22,22,False,29.0,27.0,,,0.0,13.0,13.0,14.0,16.0,1.0,,76.0,43.0,6.7,4.0,0.0513947,,1,,-0.02,0.06,0.14,,,,1.0,1.0,2.0,3.0,,1.0,3.0,,1.0,,1.0,0.0993,,-0.31,2.0,,,,,,,,,,,,,,,,,
14035836,away,FCV Dender,Malcolm Viltard,,viltard-malcolm,M. Viltard,M,24,176.0,69,M,1092285,EUR,1035417600,M,24,24,False,40.0,36.0,2.0,1.0,0.0,21.0,23.0,15.0,17.0,10.0,,76.0,56.0,7.1,5.0,0.0175001,,0,,-0.05,0.27,0.29,,,,,2.0,1.0,5.0,1.0,,5.0,2.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14035836,away,FCV Dender,Noah Mbamba,,noah-mbamba,N. Mbamba,M,17,187.0,1002,M,1100321,EUR,1104883200,M,17,17,False,36.0,31.0,,,0.0,14.0,17.0,17.0,19.0,2.0,,60.0,45.0,6.5,7.0,0.0264918,,0,,-0.2,0.19,-0.02,,,,,,4.0,2.0,1.0,,,2.0,1.0,2.0,,,1.0,,2.0,1.0,,1.0,4.0,,,,,,,,,,,,,
14035836,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,fabio-ferraro,F. Ferraro,M,88,180.0,86,M,1145225,EUR,1031011200,M,88,88,False,42.0,32.0,3.0,1.0,1.0,14.0,16.0,18.0,26.0,6.0,,90.0,68.0,7.2,18.0,0.178271,,0,,0.2,0.16,0.19,,,,5.0,,3.0,6.0,2.0,,1.0,1.0,4.0,2.0,,,3.0,,1.0,2.0,,3.0,,2.0,,,,2.0,,,,,,,,
14035836,away,FCV Dender,Roman Kvet,,roman-kvet,R. Kvet,M,16,187.0,92,M,858926,EUR,882316800,F,16,16,False,51.0,45.0,1.0,1.0,0.0,12.0,12.0,33.0,39.0,4.0,,90.0,64.0,7.9,10.0,0.0353556,,4,,-0.13,0.29,-0.03,,,,2.0,,3.0,3.0,1.0,,,,1.0,2.0,1.0,0.2177,,0.53,2.0,1.0,,1.0,1.0,,1.0,2.0,0.3571,,2.0,1.0,,,,,,
14035836,away,FCV Dender,Aurélien Scheidler,,aurelien-scheidler,A. Scheidler,F,21,192.0,170,M,915567,EUR,896918400,F,11,11,False,26.0,13.0,,,0.0,4.0,5.0,9.0,21.0,,,90.0,41.0,5.9,21.0,0.0867574,,0,,-1.0,0.34,-0.02,,,,1.0,3.0,10.0,6.0,2.0,,1.0,,1.0,5.0,2.0,,,,6.0,,,,2.0,,1.0,,,,,,,,,,,
14035836,away,FCV Dender,Nathan Rodes,,rodes-nathan,N. Rodes,M,18,191.0,34,M,882003,EUR,881798400,F,18,18,False,46.0,36.0,,,0.0,14.0,17.0,22.0,29.0,6.0,,90.0,62.0,6.5,16.0,0.0560035,,2,,-0.11,0.23,-0.07,,,,1.0,2.0,5.0,3.0,,2.0,2.0,,1.0,3.0,,0.1292,1.0,-0.16,,,,1.0,,2.0,3.0,,,,,,,,,,,1.0
14035836,away,FCV Dender,Bruny Nsimba,,nsimba-bruny,B. Nsimba,F,77,181.0,280,M,1047536,EUR,954892800,F,77,77,True,7.0,2.0,,,0.0,,,2.0,7.0,2.0,,30.0,8.0,6.1,6.0,0.0017696,,0,,-0.44,0.02,0.15,,,,,1.0,3.0,1.0,,,,,,1.0,,,,,2.0,,,,2.0,,,,,,,,,,,,,
14035836,away,FCV Dender,Kobe Cools,,kobe-cools,K. Cools,D,21,192.0,41,M,793987,EUR,869788800,D,21,21,True,3.0,3.0,,,0.0,3.0,3.0,,,1.0,,14.0,6.0,6.8,,4.31e-06,,0,,-0.01,,0.19,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
14035836,away,FCV Dender,David Hrnčár,,david-hrncar,D. Hrnčár,M,20,186.0,104,M,924664,EUR,881712000,D,20,20,True,5.0,4.0,1.0,,0.0,2.0,2.0,2.0,3.0,2.0,,14.0,9.0,6.8,1.0,0.00521774,,1,,0.0,0.05,0.22,,,,,,,1.0,,1.0,,1.0,1.0,,,0.0973,,-0.24,,,,1.0,,,,,,,,,,,,,,
14035836,away,FCV Dender,Dion Moise Sahi,Dion Moise Sahi,dion-moise-sahi,D. M. Sahi,F,80,175.0,421,M,1113031,EUR,1008806400,F,10,10,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,1.0,,14.0,6.0,6.5,1.0,0.00138608,,0,,0.05,0.18,-0.01,,,,,,2.0,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
14035836,away,FCV Dender,Nail Moutha-Sebtaoui,Nail Moutha-Sebtaoui,nail-moutha-sebtaoui,N. Moutha-Sebtaoui,M,67,177.0,379,M,1502944,EUR,1132185600,D,67,67,True,6.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,,,8.0,11.0,6.7,3.0,0.00022999,,0,,0.0,0.0,0.14,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,away,FCV Dender,Guillaume Dietsch,,guillaume-dietsch,G. Dietsch,G,30,184.0,77,M,986770,EUR,987465600,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,away,FCV Dender,Bryan Goncalves,,bryan-goncalves,B. Goncalves,D,7,190.0,42,M,775019,EUR,837734400,D,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,away,FCV Dender,Krzysztof Koton,Krzysztof Koton,krzysztof-koton,K. Kotoń,M,15,172.0,83,M,1512869,EUR,1053129600,M,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035836,away,FCV Dender,Ryan Adewusi,Ryan Adewusi,ryan-adewusi,R. Adewusi,F,37,183.0,22,,2203341,EUR,1107475200,F,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
