match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,player_firstName,player_lastName,stat_wonTackle,stat_wonContest,captain,stat_accurateCross,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot
14062007,home,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,15,15,False,6.0,3.0,,,0.0,1.0,1.0,5.0,,1.0,,,83.0,15.0,5.8,5.0,0.00097847,,4,,-0.18,0.05,0.16,,2.0,,3.0,12.0,5.0,,1.0,1.0,,1.0,1.0,4.0,,8.0,,,,,,1.0,,,3.0,,1.0,0.5905,,-0.7,1.0,,1.0,,,,,
14062007,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,True,19.0,16.0,,,0.0,2.0,3.0,16.0,,,,,24.0,21.0,6.7,3.0,0.0301735,,1,,0.11,0.05,0.14,,14.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,1.0,,,,,1.0,0.0343,,-0.19,,,,,,,,
14062007,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,10.0,7.0,,,0.0,2.0,3.0,7.0,1.0,,,,13.0,13.0,6.7,3.0,0.00203546,,0,,0.0,-0.05,-0.03,,5.0,,2.0,3.0,3.0,1.0,,,1.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
14062007,home,Borussia M'gladbach,Kevin Diks,kevin-diks,K. Diks,D,4,186,14792,M,583806,EUR,844560000,D,4,4,True,11.0,10.0,,,0.0,5.0,5.0,6.0,1.0,,,,13.0,15.0,6.8,1.0,0.0017277,,1,,0.02,0.04,0.0,,5.0,,2.0,2.0,4.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,0.0582,,-0.21,,,,KevinDiks_,,,,
14062007,home,Borussia M'gladbach,Jens Castrop,jens-castrop,J. Castrop,M,17,177,962,M,1019312,EUR,1059436800,M,17,17,True,10.0,9.0,,,0.0,2.0,2.0,8.0,,1.0,,,8.0,12.0,6.6,2.0,0.00339543,,0,,-0.02,0.05,0.13,,7.0,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
14062007,home,Borussia M'gladbach,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,1.0,,,8.0,6.0,6.4,4.0,0.00602031,,0,,0.04,0.01,-0.05,,1.0,,,3.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
14062007,home,Borussia M'gladbach,Jonas Omlin,jonas-omlin,J. Omlin,G,18,189,396,M,571622,EUR,758160000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062007,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062007,home,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062007,home,Borussia M'gladbach,Grant-Leon Ranos,grant-leon-ranos,G. Ranos,F,25,180,1271,M,1130950,EUR,1058659200,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Grant-Leon Ranos,,,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,50.0,37.0,21.0,8.0,0.0,32.0,35.0,15.0,1.0,7.0,4.0,,90.0,59.0,7.5,13.0,0.00159571,0.3034,0,0.5922,0.14,0.01,0.23,0.31,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
14062007,away,Hamburger SV,Warmed Omari,omari-warmed,W. Omari,D,17,185,535,M,999030,EUR,956448000,D,17,17,False,43.0,39.0,3.0,2.0,0.0,32.0,35.0,8.0,7.0,1.0,,,90.0,56.0,7.2,6.0,0.00549705,,0,,0.09,0.05,0.28,,7.0,,1.0,1.0,2.0,1.0,,,1.0,2.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Daniel Elfadli,daniel-elfadli,D. Elfadli,D,8,187,541,M,945532,EUR,860284800,D,8,8,False,33.0,32.0,3.0,2.0,0.0,25.0,25.0,8.0,7.0,2.0,,,90.0,55.0,7.5,4.0,0.00344194,,0,,0.03,0.08,0.47,,7.0,,3.0,4.0,7.0,1.0,,,2.0,3.0,2.0,1.0,,2.0,1.0,2.0,,,2.0,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,False,53.0,44.0,10.0,4.0,0.0,32.0,36.0,17.0,13.0,3.0,,,90.0,76.0,7.5,13.0,0.00830654,,0,,0.04,-0.13,0.48,,12.0,,5.0,4.0,7.0,1.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Giorgi Gocholeishvili,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,M,16,16,False,21.0,15.0,2.0,,0.0,6.0,9.0,12.0,2.0,2.0,,,86.0,44.0,6.3,12.0,0.0473872,,1,,-0.2,0.16,-0.12,,9.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,,0.0131,,-0.06,,,1.0,,,,,1.0
14062007,away,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,39.0,31.0,5.0,3.0,0.0,22.0,25.0,14.0,3.0,5.0,,,90.0,52.0,7.1,10.0,0.00501687,,1,,-0.12,0.1,0.49,,9.0,,2.0,4.0,5.0,,,2.0,1.0,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,,,1.0,,,0.0193,,-0.06,,,,,,,,
14062007,away,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,M,24,24,False,18.0,13.0,,,0.0,8.0,11.0,7.0,,2.0,,,86.0,23.0,6.8,6.0,0.00202299,,0,,0.0,0.05,0.18,,5.0,1.0,,1.0,3.0,1.0,,,1.0,,2.0,,,,,,,,1.0,,True,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,31.0,25.0,4.0,,0.0,10.0,12.0,19.0,4.0,8.0,,,90.0,56.0,7.0,13.0,0.20017,,0,,0.09,0.06,0.35,,15.0,5.0,1.0,3.0,5.0,,2.0,1.0,2.0,,2.0,1.0,3.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Emir Sahiti,emir-sahiti,E. Sahiti,F,70,174,1006,M,841985,EUR,912297600,F,29,29,False,13.0,10.0,,,0.0,5.0,5.0,8.0,1.0,4.0,,,66.0,20.0,6.4,7.0,0.0252225,,0,,0.01,0.25,-0.02,,5.0,1.0,,5.0,1.0,1.0,2.0,2.0,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Ransford Yeboah Königsdörffer,ransford-yeboah-konigsdorffer,R. Y. Königsdörffer,F,11,182,1619,M,1012235,EUR,1000339200,F,11,11,False,10.0,5.0,,,0.0,2.0,3.0,7.0,,2.0,,,74.0,17.0,6.3,9.0,0.00284134,,1,,-0.14,0.21,0.0,,3.0,1.0,2.0,5.0,2.0,,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,1.0,0.0726,,-0.3,,,2.0,,,,,
14062007,away,Hamburger SV,Alexander Røssing-Lelesiit,alexander-rossing-lelesiit,A. Røssing-Lelesiit,M,38,184,532,M,1862226,EUR,1169251200,F,38,38,False,12.0,11.0,,,0.0,6.0,6.0,6.0,1.0,2.0,,,74.0,28.0,6.1,9.0,0.0134775,,1,,-0.19,0.16,-0.01,,5.0,3.0,,9.0,2.0,,3.0,,2.0,3.0,,3.0,,3.0,,,Alexander Røssing-Lelesiit,,,,,1.0,,1.0,,0.0355,0.2698,-0.13,,,,,,,,
14062007,away,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,True,3.0,3.0,,,0.0,1.0,1.0,2.0,,1.0,,,24.0,9.0,6.5,3.0,0.0370068,,1,,0.01,0.09,0.13,,2.0,,,4.0,2.0,,1.0,3.0,1.0,,,,,1.0,,,,,,1.0,,,,,1.0,0.0798,,-0.2,,,,,,,,
14062007,away,Hamburger SV,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,15,15,True,6.0,4.0,,,0.0,2.0,3.0,3.0,2.0,,,,16.0,15.0,6.9,5.0,0.00030174,,1,,-0.71,0.37,0.16,,2.0,,4.0,1.0,7.0,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,1.0,,,,1.0,,0.1724,,-0.36,,,,,,,,
14062007,away,Hamburger SV,Jean-Luc Dompé,jean-luc-dompe,J. Dompé,F,7,170,649,M,789192,EUR,808185600,F,7,7,True,9.0,9.0,,,0.0,2.0,2.0,7.0,,1.0,,,16.0,15.0,6.9,3.0,0.25841,,1,,0.34,0.25,0.13,,7.0,3.0,,,1.0,,,1.0,,1.0,,,1.0,,,,,,,1.0,,1.0,1.0,,,0.0173,,-0.14,,,,,,,,
14062007,away,Hamburger SV,William Mikelbrencis,william-mikelbrencis,W. Mikelbrencis,D,2,176,203,M,1102528,EUR,1077667200,D,2,2,True,2.0,,1.0,,0.0,,,2.0,,,,,11.0,6.0,6.6,4.0,1.77e-06,,0,,-0.08,0.04,0.0,,,,1.0,2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,
14062007,away,Hamburger SV,Jonas Meffert,jonas-meffert,J. Meffert,M,28,179,117,M,148256,EUR,778636800,M,23,23,True,7.0,4.0,1.0,,0.0,1.0,2.0,5.0,,1.0,,,11.0,7.0,6.6,3.0,0.00121858,,0,,-0.04,,0.0,,3.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Daniel Peretz,daniel-peretz,D. Peretz,G,41,190,3561,M,1048265,EUR,963187200,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Guilherme Ramos,guilherme-ramos,G. Ramos,D,13,191,216,M,827192,EUR,871257600,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Aboubaka Soumahoro,soumahoro-aboubaka,A. Soumahoro,D,22,184,245,M,1605225,EUR,1107475200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Aboubaka Soumahoro,,,,,,,,,,,,,,,,,,,
14062007,away,Hamburger SV,Otto Stange,stange-otto,O. Stange,F,49,185,533,M,1568535,EUR,1170979200,F,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Otto Stange,,,,,,,,,,,,,,,,,,,
