match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_clearanceOffLine,stat_hitWoodwork
11352327,home,Manchester United,André Onana,,,andre-onana,A. Onana,G,24,190,53850,M,AndréOnana24,787498,EUR,828403200,G,24,24,False,38.0,26.0,14.0,3.0,24.0,27.0,2.0,11.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,5.0,6.0,1.0,1.0,90.0,51.0,8.0,12.0,0.0,0.0,0.00026874,0,0.7798,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352327,home,Manchester United,Aaron Wan-Bissaka,,,aaron-wan-bissaka,A. Wan-Bissaka,D,29,183,18282,M,awbissaka,863653,EUR,880502400,D,29,29,False,44.0,40.0,1.0,1.0,23.0,25.0,18.0,20.0,1.0,1.0,7.0,6.0,4.0,,,,,,,90.0,72.0,8.1,10.0,0.0,0.0,0.693392,0,,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,,,,,,,,,,,
11352327,home,Manchester United,Raphaël Varane,,,raphael-varane,R. Varane,D,,191,10134,M,raphael_varane,138310,EUR,735696000,D,19,19,False,38.0,34.0,4.0,1.0,21.0,24.0,13.0,14.0,,1.0,3.0,2.0,5.0,,,,,,,90.0,50.0,7.7,6.0,1.0047,0.7361,0.00345223,2,,,,,1.0,1.0,,,,5.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
11352327,home,Manchester United,Lisandro Martínez,,,lisandro-martinez,L. Martínez,D,6,175,51689,M,LichaMartínez,859999,EUR,885081600,D,6,6,False,39.0,36.0,3.0,1.0,25.0,25.0,11.0,14.0,1.0,,5.0,2.0,2.0,,,,,,,45.0,43.0,6.5,4.0,0.0,0.0,0.0151216,0,,,,,2.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
11352327,home,Manchester United,Luke Shaw,,,luke-shaw,L. Shaw,D,23,178,17970,M,lukeshaw23,190839,EUR,805507200,D,23,23,False,58.0,50.0,2.0,,26.0,28.0,24.0,31.0,,,3.0,2.0,4.0,,,,,,,90.0,89.0,7.7,17.0,0.0,0.0,0.040827,0,,,1.0,,,1.0,,,,6.0,2.0,2.0,2.0,2.0,3.0,2.0,,,,,,,,,,,,
11352327,home,Manchester United,Casemiro,,,casemiro,Casemiro,M,18,185,86039,M,Casemiro,122951,EUR,698803200,M,18,18,False,62.0,51.0,8.0,4.0,25.0,28.0,26.0,35.0,2.0,1.0,12.0,3.0,9.0,,,,,,,90.0,86.0,7.1,17.0,0.0,0.0,0.0660663,0,,,1.0,,4.0,4.0,,,1.0,5.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,
11352327,home,Manchester United,Antony,,,antony,Antony,M,7,172,219783,M,Antony,958380,EUR,951350400,M,21,21,False,29.0,24.0,1.0,1.0,9.0,9.0,15.0,23.0,1.0,,5.0,4.0,8.0,2.0,,,,,,77.0,44.0,7.2,9.0,0.1849,0.0,0.0488771,3,,,3.0,,2.0,1.0,2.0,2.0,,,,,,,,1.0,3.0,,1.0,,1.0,2.0,,,,,,
11352327,home,Manchester United,Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,179,235526,M,BrunoFernandes,288205,EUR,778982400,M,8,8,False,44.0,34.0,4.0,4.0,11.0,13.0,25.0,38.0,3.0,,11.0,6.0,9.0,,,,,,,90.0,67.0,7.3,20.0,0.0241,0.0,0.723876,1,,,7.0,2.0,5.0,2.0,1.0,,,,1.0,1.0,6.0,2.0,1.0,,4.0,,,,,1.0,True,,,,,
11352327,home,Manchester United,Mason Mount,,,mason-mount,M. Mount,M,7,181,41304,M,MMount,836694,EUR,915926400,M,7,7,False,21.0,17.0,1.0,1.0,3.0,4.0,14.0,19.0,2.0,,5.0,2.0,7.0,2.0,,,,,,68.0,30.0,6.7,9.0,0.0,0.0,0.0176045,0,,,2.0,,2.0,,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,
11352327,home,Manchester United,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180,138483,M,AleGarnacho,1135873,EUR,1088640000,M,49,49,False,28.0,24.0,1.0,1.0,6.0,7.0,18.0,22.0,1.0,,6.0,5.0,5.0,3.0,,,,,,68.0,47.0,6.9,12.0,0.1203,0.0,0.0343666,4,,,1.0,,2.0,1.0,2.0,1.0,,,,,1.0,1.0,5.0,2.0,,2.0,,,,2.0,,,,,,
11352327,home,Manchester United,Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,185,357139,M,Rashford,814590,EUR,878256000,F,10,10,False,15.0,13.0,1.0,,4.0,4.0,9.0,11.0,3.0,1.0,9.0,5.0,2.0,,,,,,,88.0,38.0,6.9,12.0,0.4323,0.1077,0.022287,4,,,,,,1.0,8.0,4.0,,,,,,,5.0,1.0,1.0,,1.0,,,3.0,,1.0,,,,
11352327,home,Manchester United,Victor Lindelöf,,,victor-lindelof,V. Lindelöf,D,3,187,8884,M,victorlindelof,143334,EUR,774403200,D,2,2,True,15.0,11.0,,,9.0,10.0,2.0,5.0,,,1.0,1.0,2.0,,,,,,,45.0,18.0,6.6,4.0,0.0,0.0,0.00061692,0,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
11352327,home,Manchester United,Jadon Sancho,,,sancho-jadon,J. Sancho,M,19,180,68579,M,JSancho,851100,EUR,953942400,F,25,25,True,15.0,11.0,1.0,,4.0,5.0,7.0,11.0,,,2.0,1.0,4.0,1.0,,,,,,22.0,21.0,6.7,7.0,0.0,0.0,0.0534056,0,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,
11352327,home,Manchester United,Christian Eriksen,,,christian-eriksen,C. Eriksen,M,24,182,20866,M,chriseriksen8,105734,EUR,698025600,M,14,14,True,14.0,8.0,1.0,,2.0,2.0,6.0,12.0,,,1.0,,3.0,,,,,,,22.0,16.0,6.6,6.0,0.0,0.0,0.00781473,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11352327,home,Manchester United,Facundo Pellistri,,,facundo-pellistri,F. Pellistri,M,28,174,7659,M,facupellistri,989803,EUR,1008806400,M,28,28,True,3.0,2.0,,,1.0,2.0,1.0,1.0,,1.0,2.0,3.0,1.0,1.0,,,,,,13.0,9.0,6.8,2.0,0.4441,0.0,0.00181737,1,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,,,1.0,,,,,,,,,,
11352327,home,Manchester United,Scott McTominay,,,scott-mctominay,S. McTominay,M,8,193,25748,M,ScottMcTominay,879346,EUR,850003200,M,39,39,True,2.0,2.0,,,,,2.0,2.0,2.0,1.0,3.0,2.0,,,,,,,,12.0,5.0,6.7,1.0,0.0,0.0,0.0005687,0,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
11352327,home,Manchester United,Dean Henderson,,,dean-henderson,D. Henderson,G,1,188,5010,M,deanhenderson,788134,EUR,858124800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352327,home,Manchester United,Harry Maguire,,,harry-maguire,H. Maguire,D,5,194,28057,M,harrymaguire93,149380,EUR,731289600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352327,home,Manchester United,Anthony Martial,,,anthony-martial,A. Martial,M,9,181,16185,M,martial_9,191176,EUR,818121600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352327,home,Manchester United,Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,184,22996,M,DDalot,843200,EUR,921715200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352327,away,Wolverhampton,José Sá,,,jose-sa,J. Sá,G,1,192,4016,M,,252669,EUR,727228800,G,1,1,False,28.0,22.0,12.0,6.0,21.0,22.0,1.0,6.0,,1.0,,1.0,8.0,,,1.0,2.0,,,90.0,40.0,7.1,6.0,0.0,0.0,0.00018917,0,-0.1562,,,,,,,,,1.0,,,,,,,,,,,,,,,2.0,1.0,,
11352327,away,Wolverhampton,Nélson Semedo,,,nelson-semedo,N. Semedo,M,27,177,7696,M,nelsonsemedo50,252821,EUR,753408000,D,22,22,False,44.0,38.0,2.0,2.0,17.0,22.0,22.0,23.0,1.0,,3.0,6.0,10.0,1.0,,,,,,90.0,71.0,7.4,13.0,0.0,0.0,0.133991,0,,,1.0,1.0,,,2.0,1.0,,3.0,1.0,3.0,4.0,2.0,5.0,1.0,1.0,,,,,,,,,,,
11352327,away,Wolverhampton,Craig Dawson,,,craig-dawson,C. Dawson,D,,188,419,M,,50027,EUR,641952000,D,15,15,False,51.0,44.0,9.0,7.0,33.0,34.0,11.0,17.0,,8.0,1.0,10.0,5.0,,,,,,,90.0,68.0,8.2,10.0,0.0583,0.0,0.0751927,1,,,,,,,,,,5.0,2.0,1.0,2.0,,3.0,1.0,1.0,,,,,1.0,,,,,1.0,
11352327,away,Wolverhampton,Max Kilman,,,max-kilman,M. Kilman,D,3,192,1250,M,,894474,EUR,864345600,D,23,23,False,49.0,38.0,8.0,2.0,28.0,31.0,10.0,19.0,2.0,2.0,6.0,5.0,5.0,1.0,,,,,,90.0,67.0,7.3,13.0,0.0301,0.1803,0.0228035,1,,,1.0,,1.0,1.0,,,,4.0,3.0,2.0,2.0,1.0,,2.0,1.0,,1.0,,,,True,,,,,
11352327,away,Wolverhampton,Rayan Aït-Nouri,,,rayan-ait-nouri,R. A. Nouri,M,21,179,44710,M,r_aitnouri,931278,EUR,991785600,D,3,3,False,32.0,25.0,3.0,1.0,17.0,20.0,8.0,12.0,,,4.0,4.0,8.0,,,,,,,77.0,52.0,6.9,9.0,0.0,0.0,0.00744632,0,,,,,1.0,,3.0,2.0,,2.0,2.0,1.0,2.0,,1.0,2.0,1.0,,,,,,,,,,,
11352327,away,Wolverhampton,Pedro Neto,,,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,34.0,24.0,3.0,1.0,8.0,11.0,21.0,38.0,,,4.0,5.0,8.0,1.0,,,,,,90.0,64.0,7.8,25.0,0.8817,0.2636,0.350883,3,,,15.0,5.0,2.0,,6.0,4.0,1.0,,,,,,2.0,,4.0,1.0,2.0,,,,,,,,,
