match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_penaltyConceded,stat_totalOffside,stat_bigChanceMissed,stat_goals,player_firstName,player_lastName,stat_shotOffTarget,stat_penaltyWon,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_lastManTackle
13472704,home,Bahia,Iago Borduchi,iago,I. Borduchi,D,25,181.0,848,M,869644,EUR,859075200,D,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,home,Bahia,Fredi Gomes,frederico-lippert-neto-gomes,F. Gomes,D,83,,374,M,2031382,EUR,1148342400,D,83,83,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frederico Lippert Neto Gomes,,,,,,,
13472704,home,Bahia,Gabriel Xavier,gabriel-xavier,G. Xavier,D,3,190.0,1259,M,1117710,EUR,989107200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,,,,,,,
13472704,home,Bahia,Cauly,cauly,Cauly,M,8,175.0,2903,M,255873,EUR,811123200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,home,Bahia,Rodrigo Nestor,rodrigo-nestor,R. Nestor,M,11,174.0,2064,M,905461,EUR,965779200,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,home,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178.0,943,M,1469531,EUR,1112918400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,away,São Paulo,Rafael,rafael,Rafael,G,23,192.0,4239,M,33132,EUR,614563200,G,23,23,False,17.0,11.0,9.0,3.0,0.0,10.0,10.0,1.0,7.0,8.0,,1.0,5.0,90.0,27.0,7.0,6.0,0.00013276,0,0.8802,,,,1.0,,,,,,,,,,,,,,,,,,True,1.0,,,,,,,,,,,,,1.0,2.0,1.0,
13472704,away,São Paulo,Cédric Soares,cedric-soares,C. Soares,M,6,172.0,2813,M,44760,EUR,683596800,D,6,6,False,19.0,15.0,1.0,,0.0,9.0,10.0,6.0,9.0,3.0,,,,69.0,39.0,6.5,10.0,0.018291,0,,4.0,,,3.0,,4.0,,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
13472704,away,São Paulo,Robert Arboleda,robert-arboleda,R. Arboleda,D,5,187.0,3954,M,338937,EUR,688089600,D,5,5,False,30.0,29.0,1.0,,0.0,23.0,24.0,6.0,6.0,2.0,,,,90.0,45.0,7.3,3.0,0.00229849,2,,,1.0,2.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,,3.0,2.0,,,,,,0.4437,,,,,,,,,,,1.0,,,,2.0,,,,,1.0
13472704,away,São Paulo,Sabino,sabino,Sabino,D,35,185.0,1662,M,975118,EUR,846201600,D,35,35,False,34.0,31.0,2.0,,0.0,19.0,19.0,12.0,15.0,1.0,,,,90.0,48.0,6.8,3.0,0.00502908,1,,,1.0,3.0,2.0,4.0,10.0,,,,1.0,,,,1.0,,,,,0.0239,,,,1.0,,,,,,,,,,,1.0,,,,,
13472704,away,São Paulo,Wendell,wendell,Wendell,D,18,176.0,3255,M,335033,EUR,743126400,D,18,18,False,18.0,16.0,1.0,,0.0,6.0,8.0,10.0,10.0,3.0,,,,69.0,30.0,6.8,3.0,0.0640242,0,,2.0,,2.0,4.0,4.0,4.0,,1.0,,1.0,1.0,1.0,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
13472704,away,São Paulo,Damián Bobadilla,damian-bobadilla,D. Bobadilla,M,21,181.0,3033,M,1015261,EUR,991958400,M,21,21,False,55.0,47.0,4.0,3.0,0.0,22.0,23.0,25.0,32.0,4.0,,,,90.0,69.0,7.3,9.0,0.024633,2,,,,,2.0,4.0,,1.0,1.0,1.0,,,4.0,3.0,1.0,,,,1.0,0.1915,0.0436,,,1.0,,,1.0,,,,,,,,,,,,,
13472704,away,São Paulo,Pablo Maia,pablo-maia,P. Maia,M,29,178.0,3211,M,1120721,EUR,1010620800,M,29,29,False,38.0,32.0,2.0,2.0,0.0,18.0,20.0,14.0,18.0,3.0,,,,87.0,43.0,6.7,6.0,0.0215971,0,,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,Pablo Maia,,,,,,,
13472704,away,São Paulo,Lucas Ferreira,lucas-dos-santos-ferreira,L. Ferreira,M,48,187.0,2402,M,1631907,EUR,1146182400,M,48,48,False,20.0,16.0,,,0.0,5.0,5.0,11.0,15.0,3.0,,,,89.0,37.0,7.0,12.0,0.0719945,1,,1.0,,1.0,4.0,6.0,,,1.0,1.0,5.0,1.0,,,,,2.0,2.0,,0.0167,,,,,,,1.0,,,,,,Lucas Ferreira,,,1.0,,,,
13472704,away,São Paulo,Luciano,luciano,Luciano,M,10,181.0,8486,M,282557,EUR,737683200,M,10,10,False,30.0,28.0,,,0.0,14.0,14.0,14.0,16.0,9.0,,,,90.0,53.0,7.6,7.0,0.289997,5,,,1.0,,6.0,6.0,2.0,,,2.0,2.0,2.0,2.0,1.0,1.0,,3.0,2.0,2.0,0.9797,1.2601,luciano10,,1.0,2.0,,2.0,,,1.0,,1.0,,,1.0,,,,,
13472704,away,São Paulo,Enzo Díaz,enzo-diaz,E. Díaz,D,13,175.0,2362,M,932937,EUR,818294400,M,13,13,False,39.0,30.0,2.0,1.0,0.0,7.0,8.0,23.0,31.0,5.0,,,,90.0,64.0,7.1,16.0,0.375769,1,,4.0,2.0,2.0,8.0,9.0,2.0,,,2.0,1.0,2.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0197,0.1073,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,
13472704,away,São Paulo,Ryan Francisco,ryan-francisco-rodrigues-dos-santos-silva,R. Francisco,F,49,175.0,3708,M,1631904,EUR,1164067200,F,49,49,False,12.0,10.0,,,0.0,5.0,6.0,5.0,6.0,,,,,90.0,17.0,6.6,4.0,0.176949,1,,,3.0,,4.0,,,,,,,1.0,,,,,1.0,,,0.1633,,,,,,,,,,,,,Ryan,Francisco,1.0,,,,,
13472704,away,São Paulo,Nahuel Ferraresi,nahuel-ferraresi,N. Ferraresi,D,32,188.0,3355,M,881215,EUR,911433600,D,32,32,True,17.0,13.0,1.0,,0.0,8.0,9.0,5.0,8.0,2.0,,,,21.0,18.0,6.4,4.0,0.0080609,0,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,away,São Paulo,Lucca,lucca,Lucca,M,45,176.0,1626,M,2162243,EUR,1181779200,F,45,45,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,21.0,12.0,6.3,7.0,0.00051861,1,,1.0,,,3.0,1.0,,,,2.0,1.0,,,,,,2.0,1.0,,0.0206,,,,,,,1.0,,,1.0,,,Lucca,,,,,,,
13472704,away,São Paulo,Rodriguinho,rodriguinho,Rodriguinho,M,15,185.0,1942,M,1200730,EUR,1079395200,M,15,15,True,6.0,6.0,,,0.0,1.0,1.0,5.0,5.0,,,,,12.0,10.0,6.7,,0.0080298,0,,1.0,1.0,,3.0,1.0,1.0,,,,,1.0,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,Rodriguinho,,,,,,,
13472704,away,São Paulo,Henrique Carmo,henrique,Henrique,M,37,178.0,1458,M,1807899,EUR,1163030400,F,37,37,True,,,,,0.0,,,,,,,,,1.0,1.0,,,,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Henrique,,,,,,,
13472704,away,São Paulo,Jandrei,jandrei,Jandrei,G,93,186.0,1016,M,874979,EUR,730944000,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,away,São Paulo,Alan Franco,alan-franco,A. Franco,D,28,183.0,2959,M,875402,EUR,844992000,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,away,São Paulo,Patryck,patryck,Patryck,D,30,180.0,1405,M,1002528,EUR,1042848000,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472704,away,São Paulo,Maik,maik,Maik,D,42,175.0,1422,M,2035326,EUR,1104710400,D,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maik,Gomes Viegas,,,,,,
13472704,away,São Paulo,Felipe Negrucci,felipe-negrucci,F. Negrucci,M,43,180.0,1098,M,1485598,EUR,1084492800,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felipe Negrucci,,,,,,,
13472704,away,São Paulo,Matheus Alves,matheus-alves,M. Alves,M,47,179.0,1728,M,1836780,EUR,1109980800,M,47,47,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Alves,,,,,,,
13472704,away,São Paulo,Paulo Sérgio,paulo-sergio-venuto-bezerra,P. Sérgio,F,39,177.0,671,M,1631905,EUR,1116288000,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paulo Sérgio,Venuto Bezerra,,,,,,
