match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_sofascoreId,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_totalOffside,captain,stat_dispossessed,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceMissed,stat_goals
10382107,home,NEC Nijmegen,Landry Dimata,,,landry-dimata,L. Dimata,F,10,185,507,M,826944,EUR,873072000,F,19,19,False,13.0,12.0,,,5.0,5.0,7.0,8.0,,2.0,,,,78.0,28.0,7.3,8.0,3,,,3.0,5.0,1.0,,,,,6.0,3.0,2.0,1.0,1.0,,,1.0,,,1.0,,2.0,,1.0,1.0,,,1.0
10382107,home,NEC Nijmegen,Pedro Marques,,,pedro-marques,P. Marques,F,43,181,203,M,846039,EUR,893462400,F,9,9,True,3.0,2.0,,,2.0,3.0,,,,,,,,12.0,4.0,6.5,1.0,0,,2.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
10382107,home,NEC Nijmegen,Mikkel Duelund,,,mikkel-duelund,M. Duelund,F,10,178,139,M,770075,EUR,867542400,M,10,10,True,7.0,7.0,,,2.0,2.0,5.0,5.0,,1.0,,,,11.0,9.0,6.4,2.0,0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
10382107,home,NEC Nijmegen,Robin Roefs,,,robin-roefs,R. Roefs,G,22,193,2142,M,1012928,EUR,1042761600,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,home,NEC Nijmegen,Mattijs Branderhorst,,,mattijs-branderhorst,M. Branderhorst,G,31,192,151,M,146871,EUR,757296000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,home,NEC Nijmegen,Terry Sanniez,,,terry-sanniez,T. Sanniez,D,25,174,16,M,787978,EUR,839635200,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,home,NEC Nijmegen,Ilias Bronkhorst,Ilias,Bronkhorst,ilias-bronkhorst,I. Bronkhorst,D,2,185,69,M,899644,EUR,863222400,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,home,NEC Nijmegen,Ibrahim Cissoko,Ibrahim Cissoko,,ibrahim-cissoko,I. Cissoko,M,20,188,378,M,1128902,EUR,1048636800,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,home,NEC Nijmegen,Nils Rossen,Nils,Rossen,nils-rossen,N. Rossen,M,17,181,80,M,1150154,EUR,1122854400,M,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,away,Excelsior,Stijn van Gassel,,,stijn-van-gassel,S. van Gassel,G,1,185,166,M,367118,EUR,845596800,G,1,1,False,22.0,15.0,14.0,7.0,11.0,11.0,4.0,11.0,,8.0,2.0,6.0,,90.0,37.0,7.5,7.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,away,Excelsior,Siebe Horemans,,,siebe-horemans,S. Horemans,D,2,186,201,M,794990,EUR,896745600,D,2,2,False,31.0,21.0,6.0,4.0,13.0,16.0,8.0,15.0,3.0,6.0,,,,90.0,61.0,7.1,13.0,1,,,5.0,8.0,1.0,2.0,1.0,5.0,1.0,,,2.0,,,,2.0,2.0,,,,,,,1.0,1.0,,,
10382107,away,Excelsior,Redouan El Yaakoubi,,,redouan-el-yaakoubi,R. E. Yaakoubi,D,,182,100,M,887617,EUR,822528000,D,4,4,False,38.0,27.0,14.0,8.0,15.0,18.0,12.0,21.0,6.0,2.0,,,,90.0,54.0,7.3,13.0,1,1.0,3.0,5.0,6.0,,,,3.0,2.0,1.0,,3.0,,1.0,1.0,1.0,2.0,,,,,,True,,,,,
10382107,away,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,False,30.0,22.0,10.0,4.0,13.0,15.0,9.0,15.0,4.0,5.0,,,,81.0,45.0,6.8,9.0,0,,,2.0,1.0,,,,,,1.0,1.0,,,,2.0,2.0,2.0,,,1.0,,,,,,,,
10382107,away,Excelsior,Nathan Tjoe-A-On,,,tjoe-a-on-nathan,N. Tjoe-A-On,M,24,182,7235,M,992651,EUR,1008979200,D,28,28,False,38.0,20.0,7.0,1.0,10.0,19.0,11.0,20.0,5.0,5.0,,,,90.0,63.0,6.7,23.0,0,1.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,,,,,,1.0,2.0,nathantjoeaon,,,1.0,,,,,,,
10382107,away,Excelsior,Julian Baas,,,julian-baas,J. Baas,M,16,184,147,M,1046143,EUR,1018915200,M,33,33,False,32.0,25.0,2.0,1.0,12.0,15.0,13.0,20.0,5.0,8.0,,,,90.0,55.0,6.7,12.0,2,3.0,,6.0,5.0,4.0,1.0,,3.0,3.0,1.0,2.0,,1.0,,,,1.0,,,,,,,,1.0,,,
10382107,away,Excelsior,Yassin Ayoub,,,yassin-ayoub,Y. Ayoub,M,,175,165,M,151894,EUR,762912000,M,21,21,False,17.0,14.0,2.0,2.0,8.0,8.0,6.0,10.0,,3.0,,,,29.0,23.0,6.7,6.0,0,1.0,,1.0,2.0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,
10382107,away,Excelsior,Marouan Azarkan,,,marouan-azarkan,M. Azarkan,M,17,165,221,M,987524,EUR,1007769600,M,10,10,False,7.0,6.0,,,3.0,4.0,3.0,3.0,1.0,,,,,45.0,17.0,6.0,7.0,1,,2.0,6.0,,1.0,2.0,,,,3.0,,,,,,,,,,,,,,1.0,1.0,,,
10382107,away,Excelsior,Kenzo Goudmijn,,,kenzo-goudmijn,K. Goudmijn,M,24,174,248,M,916947,EUR,1008633600,M,8,8,False,26.0,17.0,1.0,,6.0,8.0,12.0,21.0,,8.0,,,,81.0,39.0,7.1,13.0,0,3.0,1.0,3.0,5.0,,,,2.0,1.0,,1.0,2.0,,,,1.0,,,1.0,2.0,1.0,,,2.0,,,,
10382107,away,Excelsior,Couhaib Driouech,,,couhaib-driouech,C. Driouech,F,11,175,4625,M,1047395,EUR,1019001600,M,14,14,False,15.0,11.0,1.0,,7.0,8.0,4.0,8.0,2.0,6.0,,,,70.0,29.0,6.4,9.0,1,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,,,1.0,,,2.0,,1.0,,,,,1.0,
10382107,away,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,False,13.0,8.0,1.0,1.0,5.0,7.0,3.0,6.0,3.0,1.0,,,,90.0,24.0,6.7,8.0,1,,1.0,4.0,6.0,,,,,,2.0,2.0,4.0,,1.0,,,3.0,,,,,,,,,,,
10382107,away,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,14.0,9.0,2.0,,7.0,9.0,2.0,5.0,,4.0,,,,61.0,25.0,6.3,9.0,1,,,3.0,1.0,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,,,,2.0,,,,
10382107,away,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,True,13.0,10.0,,,6.0,6.0,4.0,8.0,2.0,2.0,,,,45.0,19.0,7.2,6.0,1,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,1.0
10382107,away,Excelsior,Reda Kharchouch,,,reda-kharchouch,R. Kharchouch,F,99,192,100,M,907909,EUR,809481600,F,9,9,True,10.0,4.0,,,1.0,1.0,3.0,9.0,1.0,,,,,20.0,13.0,6.6,7.0,0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
10382107,away,Excelsior,Maxime Awoudja,,,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,True,1.0,,,,,1.0,,,1.0,,,,,9.0,2.0,6.6,1.0,0,,2.0,2.0,2.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
10382107,away,Excelsior,Jacky Donkor,,,jacky-donkor,J. Donkor,M,30,176,68,M,989128,EUR,910828800,F,11,11,True,5.0,3.0,1.0,,2.0,3.0,1.0,3.0,,1.0,,,,9.0,8.0,6.5,4.0,0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
10382107,away,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,away,Excelsior,Adrian Fein,Adrian,Fein,adrian-fein,A. Fein,M,29,187,138,M,855846,EUR,921715200,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382107,away,Excelsior,Nathan Markelo,,,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
