match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_shotOffTarget,stat_outfielderBlock,stat_wasFouled,captain,stat_accurateCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_interceptionWon,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_lastManTackle,stat_hitWoodwork
14572758,home,FC Midtjylland,Elías Ólafsson,,,elias-olafsson,E. Ólafsson,G,16,201.0,368,M,879183,EUR,952732800,G,16,16,False,25.0,17.0,11.0,4.0,0.0,14.0,16.0,3.0,9.0,2.0,10.0,3.0,1.0,3.0,1.0,1.0,1.0,90.0,39.0,7.5,9.0,0.00068633,23.416216651653,6.0,14.804077880252,0.3307,0,0.9005,0.02,-0.01,0.22,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572758,home,FC Midtjylland,Ousmane Diao,,,diao-ousmane,O. Diao,D,4,187.0,1563,M,1465159,EUR,1086652800,D,4,4,False,70.0,58.0,8.0,4.0,0.0,39.0,41.0,19.0,29.0,4.0,10.0,,,,,,,90.0,93.0,7.2,19.0,0.0134546,205.99239492656,30.0,105.61535369781,,1,,0.07,0.13,0.2,,1.0,1.0,2.0,3.0,5.0,1.0,3.0,2.0,2.0,2.0,0.0184,0.01,,,,,,,,,,,,,,,,,,,,,,,
14572758,home,FC Midtjylland,Martin Erlić,,,martin-erlic,M. Erlić,D,6,192.0,1965,M,789234,EUR,885600000,D,6,6,False,62.0,50.0,5.0,3.0,0.0,43.0,45.0,7.0,17.0,4.0,1.0,,,,,,,79.0,71.0,7.5,12.0,0.00372434,136.15180551309,15.0,79.976685870259,,1,,0.0,0.06,0.28,,,4.0,13.0,6.0,14.0,,,,,2.0,0.0202,-0.17,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14572758,home,FC Midtjylland,Mads Bech Sørensen,,,mads-bech-sorensen,M. B. Sørensen,D,22,189.0,283,M,1006409,EUR,915667200,D,22,22,False,55.0,45.0,6.0,1.0,0.0,32.0,36.0,13.0,19.0,4.0,3.0,,,,,,,90.0,75.0,7.2,15.0,0.0391375,124.00428930813,13.0,95.287196522166,,0,,0.19,0.07,-0.02,,1.0,2.0,3.0,5.0,6.0,,,,,1.0,,,,1.0,1.0,True,1.0,1.0,3.0,2.0,15.153810837158,16.761892524414,1.0,1.0,,,,,,,,,,,
14572758,home,FC Midtjylland,Darío Osorio,Darío Osorio,,dario-osorio,D. Osorio,M,11,182.0,7928,M,1106824,EUR,1074902400,M,11,11,False,23.0,16.0,3.0,2.0,1.0,9.0,9.0,7.0,14.0,2.0,3.0,,,,,,,62.0,50.0,6.9,17.0,0.0610821,172.11588301887,18.0,80.163327674805,,3,,-0.02,0.17,0.13,,4.0,,,7.0,7.0,,1.0,,1.0,2.0,0.596,-0.19,1.0,,4.0,,,1.0,5.0,2.0,16.107346043786,41.839620460176,2.0,1.0,daariioo24,1.0,1.0,2.0,1.2408,,,,,,
14572758,home,FC Midtjylland,Denil Castillo,,,castillo-denil,D. Castillo,M,21,187.0,1350,M,1145126,EUR,1080086400,M,21,21,False,33.0,27.0,2.0,1.0,0.0,11.0,14.0,16.0,19.0,1.0,6.0,,,,,,,90.0,52.0,7.0,15.0,0.0129736,166.92572251888,13.0,56.375489589156,,0,,0.03,0.25,0.16,,1.0,,5.0,5.0,8.0,,2.0,2.0,6.0,3.0,,,,,,,,,2.0,1.0,22.422883933261,67.669911007496,2.0,,,1.0,,,,2.0,,,,,
14572758,home,FC Midtjylland,Valdemar Byskov,Valdemar Byskov,,valdemar-byskov,V. Byskov,M,20,180.0,403,M,1146404,EUR,1106611200,M,20,20,False,55.0,44.0,11.0,7.0,1.0,20.0,23.0,24.0,32.0,3.0,8.0,,,,,,,89.0,76.0,7.7,16.0,0.237159,148.1220638291,20.0,64.527060472115,,2,,0.33,0.16,-0.06,,3.0,,1.0,5.0,7.0,,2.0,1.0,1.0,1.0,0.0428,-0.14,1.0,,3.0,,1.0,2.0,2.0,1.0,8.2266744276692,9.7123459575944,1.0,1.0,,1.0,,1.0,0.0571,,1.0,,,,
14572758,home,FC Midtjylland,Victor Bak Jensen,,,victor-bak-jensen,V. B. Jensen,D,55,175.0,174,M,1002057,EUR,1065139200,M,55,55,False,22.0,14.0,6.0,2.0,0.0,3.0,6.0,11.0,16.0,1.0,,,,,,,,90.0,41.0,7.9,13.0,0.0301059,121.22811934183,9.0,62.080754861723,,1,,0.04,0.33,-0.03,,3.0,1.0,1.0,5.0,3.0,,2.0,1.0,1.0,1.0,0.1702,0.51,,,,,,2.0,1.0,,17.418383588128,35.969559901433,2.0,2.0,,,,1.0,0.5164,,1.0,1.0,1.0,,
14572758,home,FC Midtjylland,Gue-sung Cho,,,gue-sung-cho,G. Cho,F,10,188.0,2291,M,1014281,EUR,885686400,F,10,10,False,17.0,11.0,,,0.0,6.0,7.0,5.0,10.0,,,,,,,,,90.0,31.0,6.2,12.0,0.00457907,42.352665617219,4.0,17.379599842998,,1,,-0.25,0.23,0.18,,,2.0,2.0,7.0,4.0,,,,2.0,1.0,0.235,-0.14,1.0,,2.0,,,,2.0,,18.961835978703,27.330102250083,1.0,,,2.0,1.0,,,,,,,,
14572758,home,FC Midtjylland,Aral Şimşir,,,aral-simsir,A. Şimşir,M,58,167.0,1868,M,999186,EUR,1024444800,F,58,58,False,28.0,25.0,3.0,3.0,0.0,5.0,5.0,20.0,23.0,,6.0,,,,,,,89.0,57.0,9.0,14.0,0.178644,267.0564373991,26.0,160.18745830277,,1,,0.62,0.26,0.17,,2.0,,,8.0,9.0,,,,2.0,,0.1293,0.51,,,1.0,,1.0,,15.0,8.0,22.634083549651,95.070260435876,6.0,1.0,,1.0,,1.0,0.5709,,,1.0,,,
