match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_aerialLost,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_expectedGoals,stat_bigChanceMissed,stat_keyPass,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork,stat_goals,captain,stat_bigChanceCreated,stat_penaltyWon,stat_outfielderBlock,stat_penaltyMiss
11391441,home,Lille,Lucas Chevalier,,,chevalier-lucas,L. Chevalier,G,30,188,21320,M,996953,EUR,1005004800,G,30,30,False,31.0,23.0,11.0,3.0,22.0,24.0,1.0,7.0,1.0,1.0,10.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,90.0,43.0,8.5,9.0,0.0001701,0,2.8279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391441,home,Lille,Tiago Santos,,,tiago-santos,T. Santos,D,22,175,1632,M,1087364,EUR,1027382400,D,22,22,False,36.0,31.0,2.0,2.0,23.0,23.0,9.0,15.0,3.0,,2.0,,1.0,,,,,,90.0,50.0,7.2,8.0,0.00666819,0,,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11391441,home,Lille,Leny Yoro,Leny Yoro,,leny-yoro,L. Yoro,D,15,190,20033,M,1153315,EUR,1131840000,D,15,15,False,89.0,86.0,2.0,2.0,59.0,59.0,27.0,30.0,2.0,1.0,2.0,1.0,1.0,,,,,,90.0,96.0,7.0,5.0,0.0159508,1,,,,2.0,,,,,,,2.0,,YL15,1.0,2.0,1.0,2.0,0.021,,,,,,,,,,,,,
11391441,home,Lille,Alexsandro Ribeiro,Alexsandro Ribeiro,,alexsandro-ribeiro,A. Ribeiro,D,4,192,4572,M,1049775,EUR,934156800,D,4,4,False,94.0,88.0,2.0,2.0,59.0,63.0,29.0,31.0,1.0,5.0,4.0,,1.0,,,,,,90.0,110.0,7.5,7.0,0.0111919,1,,,,7.0,,,,,3.0,3.0,1.0,2.0,,,2.0,1.0,2.0,0.2276,1.0,,,,,,,,,,,,
11391441,home,Lille,Gabriel Gudmundsson,,,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1194,M,834308,EUR,925344000,D,5,5,False,62.0,49.0,4.0,1.0,27.0,33.0,24.0,31.0,4.0,1.0,7.0,,1.0,,,,,,90.0,84.0,7.1,19.0,0.177405,0,,2.0,2.0,2.0,,2.0,,,1.0,,2.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
11391441,home,Lille,Nabil Bentaleb,,,nabil-bentaleb,N. Bentaleb,M,6,187,8306,M,368120,EUR,785635200,M,6,6,False,44.0,38.0,8.0,6.0,18.0,20.0,20.0,25.0,2.0,,7.0,,,,,,,,56.0,50.0,7.0,9.0,0.0129011,0,,1.0,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,nabilbentaleb,,2.0,,,,,,,,,,,,,,,,
11391441,home,Lille,Angel Gomes,,,angel-gomes,A. Gomes,M,47,168,3430,M,867441,EUR,967680000,M,8,8,False,79.0,76.0,3.0,2.0,34.0,37.0,42.0,42.0,3.0,,9.0,,1.0,,,,,,90.0,90.0,7.6,5.0,0.0972039,1,,,,6.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,1.0,0.0253,,1.0,1.0,0.1552,,,,,,,,,
11391441,home,Lille,Edon Zhegrova,,,edon-zhegrova,E. Zhegrova,M,11,181,9820,M,887766,EUR,922838400,M,23,23,False,34.0,30.0,2.0,2.0,12.0,12.0,19.0,26.0,5.0,,7.0,,,,,,,,88.0,56.0,7.1,13.0,0.0792801,4,,4.0,1.0,6.0,,1.0,8.0,4.0,1.0,1.0,1.0,1.0,edonzhegrova10,,,,,0.3987,1.0,1.0,2.0,0.7585,2.0,1.0,,,,,,,
11391441,home,Lille,Yusuf Yazıcı,,,yusuf-yazici,Y. Yazıcı,M,97,183,2263,M,827804,EUR,854496000,M,12,12,False,25.0,21.0,,,6.0,7.0,15.0,19.0,1.0,,4.0,,,,,,,,71.0,35.0,7.8,9.0,0.536303,3,,1.0,,1.0,,1.0,,,,,2.0,1.0,,,,2.0,,0.9169,1.0,1.0,1.0,0.1264,,,1.0,1.0,,,,,
11391441,home,Lille,Rémy Cabella,,,remy-cabella,R. Cabella,M,20,171,1177,M,72998,EUR,636854400,M,10,10,False,64.0,52.0,,,15.0,15.0,39.0,56.0,3.0,,5.0,,,,,,,,90.0,87.0,8.3,18.0,0.524888,3,,7.0,2.0,6.0,1.0,,1.0,,5.0,3.0,,1.0,,1.0,,2.0,,0.1421,,3.0,1.0,0.045,,1.0,,,True,1.0,,,
11391441,home,Lille,Jonathan David,,,jonathan-david,J. David,F,30,180,21023,M,935564,EUR,947808000,F,9,9,False,41.0,36.0,,,13.0,13.0,23.0,28.0,4.0,,2.0,,,,,,,,88.0,49.0,7.9,7.0,0.369566,3,,,,3.0,,2.0,1.0,1.0,,,,2.0,jodavid,2.0,,2.0,,1.3491,1.0,2.0,1.0,0.9965,,,,1.0,,2.0,1.0,,
11391441,home,Lille,Benjamin André,,,benjamin-andre,B. André,M,21,180,759,M,51665,EUR,649641600,M,21,21,True,51.0,44.0,,,27.0,31.0,17.0,20.0,1.0,,3.0,,,,,,,,34.0,55.0,6.6,8.0,0.0107929,0,,,,3.0,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11391441,home,Lille,Hakon Arnar Haraldsson,,,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2141,M,1138804,EUR,1049932800,M,7,7,True,13.0,11.0,,,5.0,6.0,6.0,7.0,1.0,,,,,,,,,,19.0,14.0,6.5,3.0,0.0319857,0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,
11391441,home,Lille,Ichem Ferrah,,,ferrah-ichem,I. Ferrah,M,26,171,506,M,1445607,EUR,1127433600,F,38,38,True,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,,,,,2.0,3.0,,2.0,0.00021724,0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11391441,home,Lille,Ayyoub Bouaddi,Ayyoub Bouaddi,,bouaddi-ayyoub,A. Bouaddi,M,32,185,5410,M,1564180,EUR,1191283200,M,32,32,True,3.0,2.0,,,2.0,3.0,,,2.0,,,,1.0,,,,,,2.0,3.0,,1.0,8.556e-05,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11391441,home,Lille,Adam Jakubech,,,adam-jakubech,A. Jakubech,G,16,189,44,M,787686,EUR,852163200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391441,home,Lille,Ismaily,,,ismaily,Ismaily,D,,177,339,M,78352,EUR,632016000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391441,home,Lille,Samuel Umtiti,,,samuel-umtiti,S. Umtiti,D,,182,3972,M,96547,EUR,753235200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,samumtiti,,,,,,,,,,,,,,,,,,
11391441,home,Lille,Bafodé Diakité,,,bafode-diakite,B. Diakité,D,18,182,1863,M,962408,EUR,978739200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
