match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,description,reason,player_id,player_name,from
11391441,FT,2.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
11391441,,,,,90,1.0,,1,,,substitution,122261236.0,True,False,injury,,,,,,
11391441,,,,,90,0.0,,1,,,injuryTime,,,,,5.0,,,,,
11391441,,,,,88,,,3,,,substitution,122261235.0,False,True,regular,,,,,,
11391441,,,,,88,,,3,,,substitution,122261234.0,False,True,regular,,,,,,
11391441,,,,,74,,,17,,,substitution,122261090.0,False,False,regular,,,,,,
11391441,,,,,73,,,18,,,substitution,122261070.0,False,False,regular,,,,,,
11391441,,,,,71,,,20,,,substitution,122261044.0,False,True,regular,,,,,,
11391441,,,,,56,,,35,,,substitution,122260891.0,False,True,regular,,,,,,
11391441,,,,,55,,,36,,,inGamePenalty,118443287.0,,False,missed,,Goalkeeper save,goalkeeperSave,1389846.0,Lamine Camara,
11391441,,,,,46,,,45,,,substitution,122260795.0,False,False,regular,,,,,,
11391441,HT,2.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
11391441,,2.0,0.0,,45,6.0,,1,,,goal,175452404.0,,True,penalty,,,,935564.0,Jonathan David,penalty
11391441,,1.0,0.0,,45,2.0,,1,,,goal,175452201.0,,True,regular,,,,827804.0,Yusuf Yazıcı,
11391441,,,,,45,0.0,,1,,,injuryTime,,,,,4.0,,,,,
11391441,,,,,29,,,17,,,inGamePenalty,118443283.0,,False,missed,,Goalkeeper save,goalkeeperSave,1049526.0,Simon Elisor,
11391441,,,,,11,,,35,,,substitution,122260304.0,True,False,injury,,,,,,
